,COUNTY,VAP,NAME,WVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
218,Allegany,1719,Allegany Precinct 29-002,1637,518,446,82,1719,1,0.9522978475858057,0.0477021524141943,755,0.30133798720186156,0.25945317044793487,0.43920884235020363
219,Allegany,3235,Allegany Precinct 06-006,1942,383,344,1293,3235,1,0.6003091190108192,0.3996908809891808,2508,0.11839258114374034,0.1063369397217929,0.7752704791344668
220,Allegany,1207,Allegany Precinct 06-005,1034,321,206,173,1207,1,0.8566694283347142,0.14333057166528584,680,0.2659486329743165,0.17067108533554268,0.5633802816901409
221,Allegany,800,Allegany Precinct 06-003,740,176,106,60,800,1,0.925,0.075,518,0.22,0.1325,0.6475
222,Allegany,1902,Allegany Precinct 29-001,1833,517,494,69,1902,1,0.9637223974763407,0.03627760252365931,891,0.2718191377497371,0.259726603575184,0.46845425867507884
223,Allegany,1522,Allegany Precinct 06-001,1409,415,194,113,1522,1,0.9257555847568988,0.07424441524310119,913,0.2726675427069645,0.12746386333771353,0.599868593955322
224,Allegany,1679,Allegany Precinct 20-000,1648,272,448,31,1679,1,0.9815366289458011,0.01846337105419893,959,0.1620011911852293,0.2668254913639071,0.5711733174508636
225,Allegany,928,Allegany Precinct 04-005,911,173,150,17,928,1,0.9816810344827587,0.018318965517241378,605,0.18642241379310345,0.16163793103448276,0.6519396551724138
226,Allegany,1457,Allegany Precinct 04-003,1352,257,168,105,1457,1,0.9279341111873713,0.0720658888126287,1032,0.17638984214138642,0.1153054221002059,0.7083047357584077
227,Allegany,1118,Allegany Precinct 04-002,951,134,106,167,1118,1,0.8506261180679785,0.14937388193202147,878,0.11985688729874776,0.09481216457960644,0.7853309481216458
228,Allegany,1603,Allegany Precinct 04-008,1511,328,216,92,1603,1,0.9426076107298814,0.05739238927011853,1059,0.20461634435433562,0.13474734872114785,0.6606363069245166
229,Allegany,1425,Allegany Precinct 04-004,1355,401,301,70,1425,1,0.9508771929824561,0.04912280701754386,723,0.2814035087719298,0.2112280701754386,0.5073684210526316
230,Allegany,856,Allegany Precinct 14-000,766,131,47,90,856,1,0.8948598130841121,0.10514018691588785,678,0.1530373831775701,0.054906542056074766,0.7920560747663551
231,Allegany,1491,Allegany Precinct 05-004,1387,324,202,104,1491,1,0.9302481556002683,0.06975184439973173,965,0.21730382293762576,0.13547954393024816,0.6472166331321261
232,Allegany,2358,Allegany Precinct 23-000,2120,521,394,238,2358,1,0.899067005937235,0.10093299406276506,1443,0.22094995759117897,0.1670907548770144,0.6119592875318066
233,Allegany,624,Allegany Precinct 05-006,619,113,129,5,624,1,0.9919871794871795,0.008012820512820512,382,0.18108974358974358,0.20673076923076922,0.6121794871794872
234,Allegany,2552,Allegany Precinct 22-001,2173,368,289,379,2552,1,0.8514890282131662,0.14851097178683387,1895,0.14420062695924765,0.11324451410658307,0.7425548589341693
235,Allegany,3185,Allegany Precinct 16-000,1973,270,411,1212,3185,1,0.6194662480376766,0.38053375196232336,2504,0.0847723704866562,0.12904238618524333,0.7861852433281005
236,Allegany,1346,Allegany Precinct 34-000,1324,373,388,22,1346,1,0.9836552748885586,0.01634472511144131,585,0.2771173848439822,0.28826151560178304,0.4346210995542348
237,Allegany,956,Allegany Precinct 21-000,934,185,251,22,956,1,0.9769874476987448,0.02301255230125523,520,0.19351464435146443,0.2625523012552301,0.5439330543933054
238,Allegany,944,Allegany Precinct 02-000,924,129,239,20,944,1,0.9788135593220338,0.0211864406779661,576,0.13665254237288135,0.2531779661016949,0.6101694915254238
239,Allegany,852,Allegany Precinct 03-000,839,122,239,13,852,1,0.9847417840375586,0.015258215962441314,491,0.1431924882629108,0.2805164319248826,0.5762910798122066
240,Allegany,746,Allegany Precinct 01-000,734,117,229,12,746,1,0.9839142091152815,0.0160857908847185,400,0.15683646112600536,0.306970509383378,0.5361930294906166
265,Allegany,2806,Allegany Precinct 08-000,2755,430,626,51,2806,1,0.9818246614397719,0.018175338560228082,1750,0.15324305060584462,0.22309337134711332,0.6236635780470421
266,Allegany,1114,Allegany Precinct 09-000,1103,140,267,11,1114,1,0.9901256732495511,0.009874326750448833,707,0.12567324955116696,0.23967684021543986,0.6346499102333932
267,Allegany,1650,Allegany Precinct 10-000,1628,253,376,22,1650,1,0.9866666666666667,0.013333333333333334,1021,0.15333333333333332,0.22787878787878788,0.6187878787878788
268,Allegany,1273,Allegany Precinct 31-000,1251,226,328,22,1273,1,0.9827179890023566,0.01728201099764336,719,0.17753338570306362,0.25765907305577374,0.5648075412411626
273,Allegany,1685,Allegany Precinct 18-000,1660,288,457,25,1685,1,0.9851632047477745,0.01483679525222552,940,0.17091988130563798,0.2712166172106825,0.5578635014836796
274,Allegany,4960,Allegany Precinct 26-000,3677,712,360,1283,4960,1,0.7413306451612903,0.2586693548387097,3888,0.1435483870967742,0.07258064516129033,0.7838709677419354
275,Allegany,1016,Allegany Precinct 11-000,971,350,183,45,1016,1,0.9557086614173228,0.04429133858267716,483,0.34448818897637795,0.18011811023622049,0.47539370078740156
276,Allegany,2829,Allegany Precinct 12-000,2623,675,468,206,2829,1,0.9271827500883705,0.07281724991162955,1686,0.23860021208907742,0.16542948038176034,0.5959703075291622
277,Allegany,1572,Allegany Precinct 24-000,1544,286,365,28,1572,1,0.9821882951653944,0.017811704834605598,921,0.18193384223918574,0.2321882951653944,0.5858778625954199
278,Allegany,1653,Allegany Precinct 07-002,1584,422,454,69,1653,1,0.9582577132486388,0.041742286751361164,777,0.25529340592861466,0.27465214761040535,0.47005444646098005
279,Allegany,1346,Allegany Precinct 29-003,1304,358,288,42,1346,1,0.9687964338781575,0.031203566121842496,700,0.2659732540861813,0.2139673105497771,0.5200594353640416
280,Allegany,1884,Allegany Precinct 13-000,1845,314,417,39,1884,1,0.9792993630573248,0.020700636942675158,1153,0.16666666666666666,0.2213375796178344,0.611995753715499
281,Allegany,3275,Allegany Precinct 07-001,2017,414,401,1258,3275,1,0.6158778625954199,0.3841221374045802,2460,0.12641221374045802,0.12244274809160305,0.751145038167939
