,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
218,Allegany,1719,Allegany Precinct 29-002,1637,22,11,87,0,49,1719,1,0.9522978475858057,0.012798138452588714,0.006399069226294357,0.028504944735311226,1632,0.0506108202443281,0.0,0.9493891797556719
219,Allegany,3235,Allegany Precinct 06-006,1942,1234,25,73,5,34,3235,1,0.6003091190108192,0.3814528593508501,0.0077279752704791345,0.010510046367851623,3157,0.022565687789799074,0.0015455950540958269,0.9758887171561051
220,Allegany,1207,Allegany Precinct 06-005,1034,57,22,94,3,94,1207,1,0.8566694283347142,0.04722452361226181,0.018227009113504555,0.07787903893951947,1110,0.07787903893951947,0.0024855012427506215,0.9196354598177299
221,Allegany,800,Allegany Precinct 06-003,740,38,6,57,0,16,800,1,0.925,0.0475,0.0075,0.02,743,0.07125,0.0,0.92875
222,Allegany,1902,Allegany Precinct 29-001,1833,19,15,106,4,35,1902,1,0.9637223974763407,0.009989484752891693,0.007886435331230283,0.01840168243953733,1792,0.05573080967402734,0.002103049421661409,0.9421661409043113
223,Allegany,1522,Allegany Precinct 06-001,1409,71,15,129,1,27,1522,1,0.9257555847568988,0.04664914586070959,0.00985545335085414,0.017739816031537452,1392,0.08475689881734559,0.000657030223390276,0.9145860709592641
224,Allegany,1679,Allegany Precinct 20-000,1648,4,11,46,6,16,1679,1,0.9815366289458011,0.0023823704586063135,0.006551518761167362,0.009529481834425254,1627,0.0273972602739726,0.00357355568790947,0.9690291840381179
225,Allegany,928,Allegany Precinct 04-005,911,9,1,34,0,7,928,1,0.9816810344827587,0.009698275862068966,0.0010775862068965517,0.007543103448275862,894,0.036637931034482756,0.0,0.9633620689655172
226,Allegany,1457,Allegany Precinct 04-003,1352,61,12,55,3,32,1457,1,0.9279341111873713,0.041866849691146193,0.008236101578586136,0.02196293754289636,1399,0.03774879890185312,0.002059025394646534,0.9601921757035004
227,Allegany,1118,Allegany Precinct 04-002,951,120,10,22,0,37,1118,1,0.8506261180679785,0.1073345259391771,0.008944543828264758,0.03309481216457961,1096,0.01967799642218247,0.0,0.9803220035778175
228,Allegany,1603,Allegany Precinct 04-008,1511,65,6,93,3,21,1603,1,0.9426076107298814,0.040548970679975045,0.0037429819089207735,0.013100436681222707,1507,0.05801621958827199,0.0018714909544603868,0.9401122894572677
229,Allegany,1425,Allegany Precinct 04-004,1355,36,10,128,0,24,1425,1,0.9508771929824561,0.02526315789473684,0.007017543859649123,0.016842105263157894,1297,0.08982456140350877,0.0,0.9101754385964912
230,Allegany,856,Allegany Precinct 14-000,766,52,19,45,3,19,856,1,0.8948598130841121,0.06074766355140187,0.02219626168224299,0.02219626168224299,808,0.052570093457943924,0.0035046728971962616,0.9439252336448598
231,Allegany,1491,Allegany Precinct 05-004,1387,66,10,76,0,28,1491,1,0.9302481556002683,0.04426559356136821,0.00670690811535882,0.018779342723004695,1415,0.05097250167672703,0.0,0.9490274983232729
232,Allegany,2358,Allegany Precinct 23-000,2120,171,17,114,4,50,2358,1,0.899067005937235,0.07251908396946564,0.00720949957591179,0.021204410517387615,2240,0.04834605597964377,0.0016963528413910093,0.9499575911789653
233,Allegany,624,Allegany Precinct 05-006,619,3,0,32,3,2,624,1,0.9919871794871795,0.004807692307692308,0.0,0.003205128205128205,589,0.05128205128205128,0.004807692307692308,0.9439102564102564
234,Allegany,2552,Allegany Precinct 22-001,2173,297,35,90,11,47,2552,1,0.8514890282131662,0.11637931034482758,0.01371473354231975,0.01841692789968652,2451,0.03526645768025078,0.004310344827586207,0.960423197492163
235,Allegany,3185,Allegany Precinct 16-000,1973,833,346,68,6,33,3185,1,0.6194662480376766,0.26153846153846155,0.10863422291993721,0.010361067503924647,3111,0.021350078492935635,0.0018838304552590266,0.9767660910518053
236,Allegany,1346,Allegany Precinct 34-000,1324,4,6,83,4,12,1346,1,0.9836552748885586,0.0029717682020802376,0.004457652303120356,0.008915304606240713,1259,0.061664190193164936,0.0029717682020802376,0.9353640416047548
237,Allegany,956,Allegany Precinct 21-000,934,3,4,50,0,15,956,1,0.9769874476987448,0.0031380753138075313,0.0041841004184100415,0.015690376569037656,906,0.05230125523012552,0.0,0.9476987447698745
238,Allegany,944,Allegany Precinct 02-000,924,4,8,21,3,8,944,1,0.9788135593220338,0.00423728813559322,0.00847457627118644,0.00847457627118644,920,0.022245762711864406,0.0031779661016949155,0.9745762711864406
239,Allegany,852,Allegany Precinct 03-000,839,2,3,21,1,8,852,1,0.9847417840375586,0.002347417840375587,0.0035211267605633804,0.009389671361502348,830,0.02464788732394366,0.0011737089201877935,0.9741784037558685
240,Allegany,746,Allegany Precinct 01-000,734,4,3,27,1,5,746,1,0.9839142091152815,0.005361930294906166,0.004021447721179625,0.006702412868632708,718,0.036193029490616625,0.0013404825737265416,0.9624664879356568
265,Allegany,2806,Allegany Precinct 08-000,2755,17,13,75,3,21,2806,1,0.9818246614397719,0.0060584461867426945,0.004632929436920884,0.007483962936564505,2728,0.026728439059158945,0.0010691375623663579,0.9722024233784747
266,Allegany,1114,Allegany Precinct 09-000,1103,0,1,26,0,10,1114,1,0.9901256732495511,0.0,0.0008976660682226212,0.008976660682226212,1088,0.02333931777378815,0.0,0.9766606822262118
267,Allegany,1650,Allegany Precinct 10-000,1628,5,5,25,2,12,1650,1,0.9866666666666667,0.0030303030303030303,0.0030303030303030303,0.007272727272727273,1623,0.015151515151515152,0.0012121212121212121,0.9836363636363636
268,Allegany,1273,Allegany Precinct 31-000,1251,4,3,48,0,15,1273,1,0.9827179890023566,0.003142183817753339,0.002356637863315004,0.01178318931657502,1225,0.037706205813040065,0.0,0.9622937941869599
