,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV14PD_AB,GOV14PD_DG,GOV14PD_HM,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV14PDNone,GOV14PD_AB_pct,GOV14PD_DG_pct,GOV14PD_HM_pct,GOV14PDNone_pct
218,Allegany,1719,Allegany Precinct 29-002,1637,22,11,38,41,29,49,1719,1,0.9522978475858057,0.012798138452588714,0.006399069226294357,0.028504944735311226,1611,0.02210587550901687,0.02385107620709715,0.01687027341477603,0.93717277486911
219,Allegany,3235,Allegany Precinct 06-006,1942,1234,25,30,30,19,34,3235,1,0.6003091190108192,0.3814528593508501,0.0077279752704791345,0.010510046367851623,3156,0.00927357032457496,0.00927357032457496,0.005873261205564142,0.9755795981452859
220,Allegany,1207,Allegany Precinct 06-005,1034,57,22,45,21,39,94,1207,1,0.8566694283347142,0.04722452361226181,0.018227009113504555,0.07787903893951947,1102,0.037282518641259324,0.01739850869925435,0.03231151615575808,0.9130074565037283
221,Allegany,800,Allegany Precinct 06-003,740,38,6,20,13,14,16,800,1,0.925,0.0475,0.0075,0.02,753,0.025,0.01625,0.0175,0.94125
222,Allegany,1902,Allegany Precinct 29-001,1833,19,15,48,52,41,35,1902,1,0.9637223974763407,0.009989484752891693,0.007886435331230283,0.01840168243953733,1761,0.025236593059936908,0.027339642481598318,0.021556256572029444,0.9258675078864353
223,Allegany,1522,Allegany Precinct 06-001,1409,71,15,50,32,59,27,1522,1,0.9257555847568988,0.04664914586070959,0.00985545335085414,0.017739816031537452,1381,0.0328515111695138,0.02102496714848883,0.03876478318002628,0.9073587385019711
224,Allegany,1679,Allegany Precinct 20-000,1648,4,11,13,17,7,16,1679,1,0.9815366289458011,0.0023823704586063135,0.006551518761167362,0.009529481834425254,1642,0.007742703990470518,0.01012507444907683,0.004169148302561048,0.9779630732578916
225,Allegany,928,Allegany Precinct 04-005,911,9,1,12,8,6,7,928,1,0.9816810344827587,0.009698275862068966,0.0010775862068965517,0.007543103448275862,902,0.01293103448275862,0.008620689655172414,0.00646551724137931,0.9719827586206896
226,Allegany,1457,Allegany Precinct 04-003,1352,61,12,24,26,12,32,1457,1,0.9279341111873713,0.041866849691146193,0.008236101578586136,0.02196293754289636,1395,0.016472203157172273,0.017844886753603295,0.008236101578586136,0.9574468085106383
227,Allegany,1118,Allegany Precinct 04-002,951,120,10,8,6,10,37,1118,1,0.8506261180679785,0.1073345259391771,0.008944543828264758,0.03309481216457961,1094,0.007155635062611807,0.005366726296958855,0.008944543828264758,0.9785330948121646
228,Allegany,1603,Allegany Precinct 04-008,1511,65,6,30,34,27,21,1603,1,0.9426076107298814,0.040548970679975045,0.0037429819089207735,0.013100436681222707,1512,0.018714909544603867,0.021210230817217717,0.01684341859014348,0.9432314410480349
229,Allegany,1425,Allegany Precinct 04-004,1355,36,10,51,38,36,24,1425,1,0.9508771929824561,0.02526315789473684,0.007017543859649123,0.016842105263157894,1300,0.035789473684210524,0.02666666666666667,0.02526315789473684,0.9122807017543859
230,Allegany,856,Allegany Precinct 14-000,766,52,19,18,9,15,19,856,1,0.8948598130841121,0.06074766355140187,0.02219626168224299,0.02219626168224299,814,0.02102803738317757,0.010514018691588784,0.017523364485981307,0.9509345794392523
231,Allegany,1491,Allegany Precinct 05-004,1387,66,10,19,30,25,28,1491,1,0.9302481556002683,0.04426559356136821,0.00670690811535882,0.018779342723004695,1417,0.012743125419181758,0.02012072434607646,0.01676727028839705,0.9503688799463448
