,COUNTY,VAP,NAME,WVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
218,Allegany,1719,Allegany Precinct 29-002,1637,143,56,82,1719,1,0.9522978475858057,0.0477021524141943,1520,0.08318789994182664,0.03257707969749855,0.8842350203606748
219,Allegany,3235,Allegany Precinct 06-006,1942,78,47,1293,3235,1,0.6003091190108192,0.3996908809891808,3110,0.0241112828438949,0.014528593508500772,0.9613601236476044
220,Allegany,1207,Allegany Precinct 06-005,1034,102,53,173,1207,1,0.8566694283347142,0.14333057166528584,1052,0.08450704225352113,0.043910521955260975,0.8715824357912179
221,Allegany,800,Allegany Precinct 06-003,740,48,33,60,800,1,0.925,0.075,719,0.06,0.04125,0.89875
222,Allegany,1902,Allegany Precinct 29-001,1833,136,63,69,1902,1,0.9637223974763407,0.03627760252365931,1703,0.07150368033648791,0.033123028391167195,0.8953732912723449
223,Allegany,1522,Allegany Precinct 06-001,1409,123,66,113,1522,1,0.9257555847568988,0.07424441524310119,1333,0.08081471747700394,0.04336399474375821,0.8758212877792378
224,Allegany,1679,Allegany Precinct 20-000,1648,65,27,31,1679,1,0.9815366289458011,0.01846337105419893,1587,0.03871351995235259,0.016081000595592615,0.9452054794520548
225,Allegany,928,Allegany Precinct 04-005,911,50,29,17,928,1,0.9816810344827587,0.018318965517241378,849,0.05387931034482758,0.03125,0.9148706896551724
226,Allegany,1457,Allegany Precinct 04-003,1352,87,42,105,1457,1,0.9279341111873713,0.0720658888126287,1328,0.05971173644474949,0.028826355525051476,0.911461908030199
227,Allegany,1118,Allegany Precinct 04-002,951,34,16,167,1118,1,0.8506261180679785,0.14937388193202147,1068,0.03041144901610018,0.014311270125223614,0.9552772808586762
228,Allegany,1603,Allegany Precinct 04-008,1511,91,58,92,1603,1,0.9426076107298814,0.05739238927011853,1454,0.056768558951965066,0.03618215845290081,0.9070492825951342
229,Allegany,1425,Allegany Precinct 04-004,1355,122,57,70,1425,1,0.9508771929824561,0.04912280701754386,1246,0.0856140350877193,0.04,0.8743859649122807
230,Allegany,856,Allegany Precinct 14-000,766,38,13,90,856,1,0.8948598130841121,0.10514018691588785,805,0.04439252336448598,0.015186915887850467,0.9404205607476636
231,Allegany,1491,Allegany Precinct 05-004,1387,90,41,104,1491,1,0.9302481556002683,0.06975184439973173,1360,0.060362173038229376,0.02749832327297116,0.9121395036887995
232,Allegany,2358,Allegany Precinct 23-000,2120,151,83,238,2358,1,0.899067005937235,0.10093299406276506,2124,0.0640373197625106,0.035199321458863446,0.9007633587786259
233,Allegany,624,Allegany Precinct 05-006,619,31,18,5,624,1,0.9919871794871795,0.008012820512820512,575,0.049679487179487176,0.028846153846153848,0.9214743589743589
234,Allegany,2552,Allegany Precinct 22-001,2173,96,50,379,2552,1,0.8514890282131662,0.14851097178683387,2406,0.03761755485893417,0.019592476489028215,0.9427899686520376
235,Allegany,3185,Allegany Precinct 16-000,1973,73,41,1212,3185,1,0.6194662480376766,0.38053375196232336,3071,0.02291993720565149,0.012872841444270016,0.9642072213500785
