,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
218,Allegany,1719,Allegany Precinct 29-002,1637,22,11,518,446,49,1719,1,0.9522978475858057,0.012798138452588714,0.006399069226294357,0.028504944735311226,755,0.30133798720186156,0.25945317044793487,0.43920884235020363
219,Allegany,3235,Allegany Precinct 06-006,1942,1234,25,383,344,34,3235,1,0.6003091190108192,0.3814528593508501,0.0077279752704791345,0.010510046367851623,2508,0.11839258114374034,0.1063369397217929,0.7752704791344668
220,Allegany,1207,Allegany Precinct 06-005,1034,57,22,321,206,94,1207,1,0.8566694283347142,0.04722452361226181,0.018227009113504555,0.07787903893951947,680,0.2659486329743165,0.17067108533554268,0.5633802816901409
221,Allegany,800,Allegany Precinct 06-003,740,38,6,176,106,16,800,1,0.925,0.0475,0.0075,0.02,518,0.22,0.1325,0.6475
222,Allegany,1902,Allegany Precinct 29-001,1833,19,15,517,494,35,1902,1,0.9637223974763407,0.009989484752891693,0.007886435331230283,0.01840168243953733,891,0.2718191377497371,0.259726603575184,0.46845425867507884
223,Allegany,1522,Allegany Precinct 06-001,1409,71,15,415,194,27,1522,1,0.9257555847568988,0.04664914586070959,0.00985545335085414,0.017739816031537452,913,0.2726675427069645,0.12746386333771353,0.599868593955322
224,Allegany,1679,Allegany Precinct 20-000,1648,4,11,272,448,16,1679,1,0.9815366289458011,0.0023823704586063135,0.006551518761167362,0.009529481834425254,959,0.1620011911852293,0.2668254913639071,0.5711733174508636
225,Allegany,928,Allegany Precinct 04-005,911,9,1,173,150,7,928,1,0.9816810344827587,0.009698275862068966,0.0010775862068965517,0.007543103448275862,605,0.18642241379310345,0.16163793103448276,0.6519396551724138
226,Allegany,1457,Allegany Precinct 04-003,1352,61,12,257,168,32,1457,1,0.9279341111873713,0.041866849691146193,0.008236101578586136,0.02196293754289636,1032,0.17638984214138642,0.1153054221002059,0.7083047357584077
227,Allegany,1118,Allegany Precinct 04-002,951,120,10,134,106,37,1118,1,0.8506261180679785,0.1073345259391771,0.008944543828264758,0.03309481216457961,878,0.11985688729874776,0.09481216457960644,0.7853309481216458
228,Allegany,1603,Allegany Precinct 04-008,1511,65,6,328,216,21,1603,1,0.9426076107298814,0.040548970679975045,0.0037429819089207735,0.013100436681222707,1059,0.20461634435433562,0.13474734872114785,0.6606363069245166
229,Allegany,1425,Allegany Precinct 04-004,1355,36,10,401,301,24,1425,1,0.9508771929824561,0.02526315789473684,0.007017543859649123,0.016842105263157894,723,0.2814035087719298,0.2112280701754386,0.5073684210526316
230,Allegany,856,Allegany Precinct 14-000,766,52,19,131,47,19,856,1,0.8948598130841121,0.06074766355140187,0.02219626168224299,0.02219626168224299,678,0.1530373831775701,0.054906542056074766,0.7920560747663551
231,Allegany,1491,Allegany Precinct 05-004,1387,66,10,324,202,28,1491,1,0.9302481556002683,0.04426559356136821,0.00670690811535882,0.018779342723004695,965,0.21730382293762576,0.13547954393024816,0.6472166331321261
232,Allegany,2358,Allegany Precinct 23-000,2120,171,17,521,394,50,2358,1,0.899067005937235,0.07251908396946564,0.00720949957591179,0.021204410517387615,1443,0.22094995759117897,0.1670907548770144,0.6119592875318066
233,Allegany,624,Allegany Precinct 05-006,619,3,0,113,129,2,624,1,0.9919871794871795,0.004807692307692308,0.0,0.003205128205128205,382,0.18108974358974358,0.20673076923076922,0.6121794871794872
234,Allegany,2552,Allegany Precinct 22-001,2173,297,35,368,289,47,2552,1,0.8514890282131662,0.11637931034482758,0.01371473354231975,0.01841692789968652,1895,0.14420062695924765,0.11324451410658307,0.7425548589341693
235,Allegany,3185,Allegany Precinct 16-000,1973,833,346,270,411,33,3185,1,0.6194662480376766,0.26153846153846155,0.10863422291993721,0.010361067503924647,2504,0.0847723704866562,0.12904238618524333,0.7861852433281005
236,Allegany,1346,Allegany Precinct 34-000,1324,4,6,373,388,12,1346,1,0.9836552748885586,0.0029717682020802376,0.004457652303120356,0.008915304606240713,585,0.2771173848439822,0.28826151560178304,0.4346210995542348
237,Allegany,956,Allegany Precinct 21-000,934,3,4,185,251,15,956,1,0.9769874476987448,0.0031380753138075313,0.0041841004184100415,0.015690376569037656,520,0.19351464435146443,0.2625523012552301,0.5439330543933054
238,Allegany,944,Allegany Precinct 02-000,924,4,8,129,239,8,944,1,0.9788135593220338,0.00423728813559322,0.00847457627118644,0.00847457627118644,576,0.13665254237288135,0.2531779661016949,0.6101694915254238
239,Allegany,852,Allegany Precinct 03-000,839,2,3,122,239,8,852,1,0.9847417840375586,0.002347417840375587,0.0035211267605633804,0.009389671361502348,491,0.1431924882629108,0.2805164319248826,0.5762910798122066
240,Allegany,746,Allegany Precinct 01-000,734,4,3,117,229,5,746,1,0.9839142091152815,0.005361930294906166,0.004021447721179625,0.006702412868632708,400,0.15683646112600536,0.306970509383378,0.5361930294906166
265,Allegany,2806,Allegany Precinct 08-000,2755,17,13,430,626,21,2806,1,0.9818246614397719,0.0060584461867426945,0.004632929436920884,0.007483962936564505,1750,0.15324305060584462,0.22309337134711332,0.6236635780470421
266,Allegany,1114,Allegany Precinct 09-000,1103,0,1,140,267,10,1114,1,0.9901256732495511,0.0,0.0008976660682226212,0.008976660682226212,707,0.12567324955116696,0.23967684021543986,0.6346499102333932
267,Allegany,1650,Allegany Precinct 10-000,1628,5,5,253,376,12,1650,1,0.9866666666666667,0.0030303030303030303,0.0030303030303030303,0.007272727272727273,1021,0.15333333333333332,0.22787878787878788,0.6187878787878788
268,Allegany,1273,Allegany Precinct 31-000,1251,4,3,226,328,15,1273,1,0.9827179890023566,0.003142183817753339,0.002356637863315004,0.01178318931657502,719,0.17753338570306362,0.25765907305577374,0.5648075412411626
273,Allegany,1685,Allegany Precinct 18-000,1660,3,7,288,457,15,1685,1,0.9851632047477745,0.0017804154302670622,0.004154302670623145,0.008902077151335312,940,0.17091988130563798,0.2712166172106825,0.5578635014836796
274,Allegany,4960,Allegany Precinct 26-000,3677,968,114,712,360,201,4960,1,0.7413306451612903,0.19516129032258064,0.022983870967741935,0.0405241935483871,3888,0.1435483870967742,0.07258064516129033,0.7838709677419354
275,Allegany,1016,Allegany Precinct 11-000,971,17,12,350,183,16,1016,1,0.9557086614173228,0.01673228346456693,0.011811023622047244,0.015748031496062992,483,0.34448818897637795,0.18011811023622049,0.47539370078740156
276,Allegany,2829,Allegany Precinct 12-000,2623,113,38,675,468,55,2829,1,0.9271827500883705,0.039943442912689996,0.01343230823612584,0.019441498762813716,1686,0.23860021208907742,0.16542948038176034,0.5959703075291622
277,Allegany,1572,Allegany Precinct 24-000,1544,8,7,286,365,13,1572,1,0.9821882951653944,0.005089058524173028,0.004452926208651399,0.00826972010178117,921,0.18193384223918574,0.2321882951653944,0.5858778625954199
278,Allegany,1653,Allegany Precinct 07-002,1584,18,15,422,454,36,1653,1,0.9582577132486388,0.010889292196007259,0.009074410163339383,0.021778584392014518,777,0.25529340592861466,0.27465214761040535,0.47005444646098005
279,Allegany,1346,Allegany Precinct 29-003,1304,12,7,358,288,23,1346,1,0.9687964338781575,0.008915304606240713,0.005200594353640416,0.017087667161961365,700,0.2659732540861813,0.2139673105497771,0.5200594353640416
280,Allegany,1884,Allegany Precinct 13-000,1845,10,8,314,417,21,1884,1,0.9792993630573248,0.005307855626326964,0.004246284501061571,0.011146496815286623,1153,0.16666666666666666,0.2213375796178344,0.611995753715499
281,Allegany,3275,Allegany Precinct 07-001,2017,1213,19,414,401,26,3275,1,0.6158778625954199,0.370381679389313,0.005801526717557252,0.007938931297709924,2460,0.12641221374045802,0.12244274809160305,0.751145038167939
