,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,PRES12D,PRES12R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,PRES12None,PRES12D_pct,PRES12R_pct,PRES12None_pct
218,Allegany,1719,Allegany Precinct 29-002,1637,22,11,394,767,49,1719,1,0.9522978475858057,0.012798138452588714,0.006399069226294357,0.028504944735311226,558,0.22920302501454334,0.44618964514252474,0.32460732984293195
219,Allegany,3235,Allegany Precinct 06-006,1942,1234,25,308,574,34,3235,1,0.6003091190108192,0.3814528593508501,0.0077279752704791345,0.010510046367851623,2353,0.09520865533230294,0.17743431221020092,0.7273570324574962
220,Allegany,1207,Allegany Precinct 06-005,1034,57,22,307,362,94,1207,1,0.8566694283347142,0.04722452361226181,0.018227009113504555,0.07787903893951947,538,0.2543496271748136,0.299917149958575,0.44573322286661143
221,Allegany,800,Allegany Precinct 06-003,740,38,6,202,185,16,800,1,0.925,0.0475,0.0075,0.02,413,0.2525,0.23125,0.51625
222,Allegany,1902,Allegany Precinct 29-001,1833,19,15,369,890,35,1902,1,0.9637223974763407,0.009989484752891693,0.007886435331230283,0.01840168243953733,643,0.19400630914826497,0.4679284963196635,0.3380651945320715
223,Allegany,1522,Allegany Precinct 06-001,1409,71,15,356,391,27,1522,1,0.9257555847568988,0.04664914586070959,0.00985545335085414,0.017739816031537452,775,0.23390275952693823,0.2568988173455979,0.5091984231274639
224,Allegany,1679,Allegany Precinct 20-000,1648,4,11,191,723,16,1679,1,0.9815366289458011,0.0023823704586063135,0.006551518761167362,0.009529481834425254,765,0.11375818939845146,0.4306134603930911,0.45562835020845743
225,Allegany,928,Allegany Precinct 04-005,911,9,1,195,250,7,928,1,0.9816810344827587,0.009698275862068966,0.0010775862068965517,0.007543103448275862,483,0.2101293103448276,0.26939655172413796,0.5204741379310345
226,Allegany,1457,Allegany Precinct 04-003,1352,61,12,293,319,32,1457,1,0.9279341111873713,0.041866849691146193,0.008236101578586136,0.02196293754289636,845,0.2010981468771448,0.2189430336307481,0.579958819492107
227,Allegany,1118,Allegany Precinct 04-002,951,120,10,196,179,37,1118,1,0.8506261180679785,0.1073345259391771,0.008944543828264758,0.03309481216457961,743,0.17531305903398928,0.16010733452593917,0.6645796064400715
228,Allegany,1603,Allegany Precinct 04-008,1511,65,6,322,433,21,1603,1,0.9426076107298814,0.040548970679975045,0.0037429819089207735,0.013100436681222707,848,0.20087336244541484,0.27011852776044915,0.529008109794136
229,Allegany,1425,Allegany Precinct 04-004,1355,36,10,340,503,24,1425,1,0.9508771929824561,0.02526315789473684,0.007017543859649123,0.016842105263157894,582,0.23859649122807017,0.3529824561403509,0.40842105263157896
230,Allegany,856,Allegany Precinct 14-000,766,52,19,168,136,19,856,1,0.8948598130841121,0.06074766355140187,0.02219626168224299,0.02219626168224299,552,0.19626168224299065,0.1588785046728972,0.6448598130841121
231,Allegany,1491,Allegany Precinct 05-004,1387,66,10,287,352,28,1491,1,0.9302481556002683,0.04426559356136821,0.00670690811535882,0.018779342723004695,852,0.19248826291079812,0.23608316566063045,0.5714285714285714
232,Allegany,2358,Allegany Precinct 23-000,2120,171,17,453,636,50,2358,1,0.899067005937235,0.07251908396946564,0.00720949957591179,0.021204410517387615,1269,0.1921119592875318,0.2697201017811705,0.5381679389312977
233,Allegany,624,Allegany Precinct 05-006,619,3,0,116,230,2,624,1,0.9919871794871795,0.004807692307692308,0.0,0.003205128205128205,278,0.1858974358974359,0.3685897435897436,0.44551282051282054
234,Allegany,2552,Allegany Precinct 22-001,2173,297,35,395,571,47,2552,1,0.8514890282131662,0.11637931034482758,0.01371473354231975,0.01841692789968652,1586,0.15478056426332287,0.22374608150470218,0.6214733542319749
235,Allegany,3185,Allegany Precinct 16-000,1973,833,346,255,725,33,3185,1,0.6194662480376766,0.26153846153846155,0.10863422291993721,0.010361067503924647,2205,0.08006279434850863,0.22762951334379905,0.6923076923076923
236,Allegany,1346,Allegany Precinct 34-000,1324,4,6,299,653,12,1346,1,0.9836552748885586,0.0029717682020802376,0.004457652303120356,0.008915304606240713,394,0.22213967310549776,0.4851411589895988,0.29271916790490343
237,Allegany,956,Allegany Precinct 21-000,934,3,4,154,405,15,956,1,0.9769874476987448,0.0031380753138075313,0.0041841004184100415,0.015690376569037656,397,0.16108786610878661,0.4236401673640167,0.41527196652719667
238,Allegany,944,Allegany Precinct 02-000,924,4,8,133,370,8,944,1,0.9788135593220338,0.00423728813559322,0.00847457627118644,0.00847457627118644,441,0.1408898305084746,0.3919491525423729,0.4671610169491525
239,Allegany,852,Allegany Precinct 03-000,839,2,3,105,366,8,852,1,0.9847417840375586,0.002347417840375587,0.0035211267605633804,0.009389671361502348,381,0.12323943661971831,0.4295774647887324,0.4471830985915493
240,Allegany,746,Allegany Precinct 01-000,734,4,3,83,401,5,746,1,0.9839142091152815,0.005361930294906166,0.004021447721179625,0.006702412868632708,262,0.11126005361930295,0.5375335120643432,0.3512064343163539
265,Allegany,2806,Allegany Precinct 08-000,2755,17,13,356,1083,21,2806,1,0.9818246614397719,0.0060584461867426945,0.004632929436920884,0.007483962936564505,1367,0.12687099073414113,0.38595866001425516,0.4871703492516037
266,Allegany,1114,Allegany Precinct 09-000,1103,0,1,105,485,10,1114,1,0.9901256732495511,0.0,0.0008976660682226212,0.008976660682226212,524,0.09425493716337523,0.4353680430879713,0.4703770197486535
267,Allegany,1650,Allegany Precinct 10-000,1628,5,5,173,724,12,1650,1,0.9866666666666667,0.0030303030303030303,0.0030303030303030303,0.007272727272727273,753,0.10484848484848484,0.4387878787878788,0.45636363636363636
268,Allegany,1273,Allegany Precinct 31-000,1251,4,3,166,541,15,1273,1,0.9827179890023566,0.003142183817753339,0.002356637863315004,0.01178318931657502,566,0.13040062843676356,0.42498036135113904,0.44461901021209743
