,COUNTY,VAP,NAME,WVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
231,Allegany,1491,Allegany Precinct 05-004,1387,76,0,104,1491,1,0.9302481556002683,0.06975184439973173,1415,0.05097250167672703,0.0,0.9490274983232729
232,Allegany,2358,Allegany Precinct 23-000,2120,114,4,238,2358,1,0.899067005937235,0.10093299406276506,2240,0.04834605597964377,0.0016963528413910093,0.9499575911789653
233,Allegany,624,Allegany Precinct 05-006,619,32,3,5,624,1,0.9919871794871795,0.008012820512820512,589,0.05128205128205128,0.004807692307692308,0.9439102564102564
234,Allegany,2552,Allegany Precinct 22-001,2173,90,11,379,2552,1,0.8514890282131662,0.14851097178683387,2451,0.03526645768025078,0.004310344827586207,0.960423197492163
235,Allegany,3185,Allegany Precinct 16-000,1973,68,6,1212,3185,1,0.6194662480376766,0.38053375196232336,3111,0.021350078492935635,0.0018838304552590266,0.9767660910518053
236,Allegany,1346,Allegany Precinct 34-000,1324,83,4,22,1346,1,0.9836552748885586,0.01634472511144131,1259,0.061664190193164936,0.0029717682020802376,0.9353640416047548
237,Allegany,956,Allegany Precinct 21-000,934,50,0,22,956,1,0.9769874476987448,0.02301255230125523,906,0.05230125523012552,0.0,0.9476987447698745
238,Allegany,944,Allegany Precinct 02-000,924,21,3,20,944,1,0.9788135593220338,0.0211864406779661,920,0.022245762711864406,0.0031779661016949155,0.9745762711864406
239,Allegany,852,Allegany Precinct 03-000,839,21,1,13,852,1,0.9847417840375586,0.015258215962441314,830,0.02464788732394366,0.0011737089201877935,0.9741784037558685
240,Allegany,746,Allegany Precinct 01-000,734,27,1,12,746,1,0.9839142091152815,0.0160857908847185,718,0.036193029490616625,0.0013404825737265416,0.9624664879356568
265,Allegany,2806,Allegany Precinct 08-000,2755,75,3,51,2806,1,0.9818246614397719,0.018175338560228082,2728,0.026728439059158945,0.0010691375623663579,0.9722024233784747
266,Allegany,1114,Allegany Precinct 09-000,1103,26,0,11,1114,1,0.9901256732495511,0.009874326750448833,1088,0.02333931777378815,0.0,0.9766606822262118
267,Allegany,1650,Allegany Precinct 10-000,1628,25,2,22,1650,1,0.9866666666666667,0.013333333333333334,1623,0.015151515151515152,0.0012121212121212121,0.9836363636363636
268,Allegany,1273,Allegany Precinct 31-000,1251,48,0,22,1273,1,0.9827179890023566,0.01728201099764336,1225,0.037706205813040065,0.0,0.9622937941869599
273,Allegany,1685,Allegany Precinct 18-000,1660,38,0,25,1685,1,0.9851632047477745,0.01483679525222552,1647,0.022551928783382788,0.0,0.9774480712166173
274,Allegany,4960,Allegany Precinct 26-000,3677,145,2,1283,4960,1,0.7413306451612903,0.2586693548387097,4813,0.029233870967741934,0.0004032258064516129,0.9703629032258064
275,Allegany,1016,Allegany Precinct 11-000,971,90,1,45,1016,1,0.9557086614173228,0.04429133858267716,925,0.08858267716535433,0.000984251968503937,0.9104330708661418
276,Allegany,2829,Allegany Precinct 12-000,2623,116,1,206,2829,1,0.9271827500883705,0.07281724991162955,2712,0.041003888299752565,0.0003534817956875221,0.95864262990456
277,Allegany,1572,Allegany Precinct 24-000,1544,51,1,28,1572,1,0.9821882951653944,0.017811704834605598,1520,0.03244274809160305,0.0006361323155216285,0.9669211195928753
278,Allegany,1653,Allegany Precinct 07-002,1584,91,1,69,1653,1,0.9582577132486388,0.041742286751361164,1561,0.055051421657592255,0.0006049606775559589,0.9443436176648518
279,Allegany,1346,Allegany Precinct 29-003,1304,89,1,42,1346,1,0.9687964338781575,0.031203566121842496,1256,0.06612184249628529,0.0007429420505200594,0.9331352154531947
280,Allegany,1884,Allegany Precinct 13-000,1845,83,0,39,1884,1,0.9792993630573248,0.020700636942675158,1801,0.0440552016985138,0.0,0.9559447983014862
281,Allegany,3275,Allegany Precinct 07-001,2017,95,3,1258,3275,1,0.6158778625954199,0.3841221374045802,3177,0.02900763358778626,0.000916030534351145,0.9700763358778626
