,County,VAP,BVAP,EL16G_GV_D,EL16G_GV_R,OVAP,TOT_VOTES,factor,BVAP_pct,OVAP_pct,GOV16None,EL16G_GV_D_pct,EL16G_GV_R_pct,GOV16None_pct
32,37001,4194,420,689,1979,3774,4194,1.0,0.10014306151645208,0.899856938483548,1526,0.1642823080591321,0.47186456843109204,0.3638531235097759
33,37001,2153,148,748,1072,2005,2153,1.0,0.06874129122155133,0.9312587087784486,333,0.34742220157919185,0.4979098931723177,0.15466790524849047
34,37001,1834,329,619,813,1505,1834,1.0,0.17938931297709923,0.8206106870229007,402,0.33751363140676116,0.44329334787350055,0.21919302071973829
35,37001,4922,2325,1856,609,2597,4922,1.0,0.47236895570906134,0.5276310442909387,2457,0.3770824867939862,0.12373019097927672,0.4991873222267371
36,37003,2871,14,524,1574,2857,2871,1.0,0.004876349703935911,0.9951236502960641,773,0.18251480320445837,0.5482410309996517,0.26924416579588994
37,37003,3528,24,625,1817,3504,3528,1.0,0.006802721088435374,0.9931972789115646,1086,0.17715419501133786,0.5150226757369615,0.3078231292517007
38,37003,2567,121,439,1290,2446,2567,1.0,0.047136735488897546,0.9528632645111025,838,0.17101675107128944,0.5025321386832878,0.32645111024542267
39,37003,769,5,133,394,764,769,1.0,0.006501950585175552,0.9934980494148244,242,0.1729518855656697,0.5123537061118335,0.31469440832249673
40,37003,940,39,161,494,901,940,1.0,0.04148936170212766,0.9585106382978723,285,0.17127659574468085,0.5255319148936171,0.30319148936170215
41,37003,1133,33,178,666,1100,1133,1.0,0.02912621359223301,0.970873786407767,289,0.15710503089143865,0.587819947043248,0.25507502206531335
42,37003,1973,138,322,848,1835,1973,1.0,0.06994424733907754,0.9300557526609224,803,0.16320324379118095,0.4298023314749113,0.40699442473390773
43,37003,2417,67,333,996,2350,2417,1.0,0.02772031443938767,0.9722796855606123,1088,0.1377741001241208,0.4120810922631361,0.45014480761274306
44,37003,1019,61,151,447,958,1019,1.0,0.05986261040235525,0.9401373895976447,421,0.1481844946025515,0.43866535819430813,0.41315014720314036
45,37003,929,1,132,498,928,929,1.0,0.001076426264800861,0.9989235737351991,299,0.14208826695371368,0.5360602798708288,0.3218514531754575
46,37003,2802,569,268,691,2233,2802,1.0,0.2030692362598144,0.7969307637401856,1843,0.09564596716630978,0.24660956459671662,0.6577444682369736
47,37003,1758,246,343,703,1512,1758,1.0,0.13993174061433447,0.8600682593856656,712,0.1951080773606371,0.3998862343572241,0.4050056882821388
48,37003,1384,49,293,589,1335,1384,1.0,0.03540462427745665,0.9645953757225434,502,0.21170520231213874,0.42557803468208094,0.3627167630057804
49,37003,1737,230,303,796,1507,1737,1.0,0.13241220495106507,0.8675877950489349,638,0.17443868739205526,0.45826137017846863,0.3672999424294761
50,37003,1092,74,177,469,1018,1092,1.0,0.06776556776556776,0.9322344322344323,446,0.1620879120879121,0.42948717948717946,0.4084249084249084
51,37003,1826,10,266,976,1816,1826,1.0,0.00547645125958379,0.9945235487404163,584,0.1456736035049288,0.5345016429353778,0.3198247535596933
52,37005,702,0,129,301,702,702,1.0,0.0,1.0,272,0.18376068376068377,0.4287749287749288,0.38746438746438744
53,37005,718,5,126,284,713,718,1.0,0.006963788300835654,0.9930362116991643,308,0.17548746518105848,0.3955431754874652,0.42896935933147634
54,37005,1214,3,223,619,1211,1214,1.0,0.002471169686985173,0.9975288303130149,372,0.18369028006589785,0.5098846787479407,0.30642504118616143
55,37005,3532,71,667,1195,3461,3532,1.0,0.020101925254813136,0.9798980747451869,1670,0.18884484711211777,0.3383352208380521,0.47281993204983014
56,37005,1567,10,242,703,1557,1567,1.0,0.006381620931716656,0.9936183790682833,622,0.15443522654754308,0.44862795149968093,0.396936821952776
57,37005,325,4,61,135,321,325,1.0,0.012307692307692308,0.9876923076923076,129,0.18769230769230769,0.4153846153846154,0.39692307692307693
58,37005,862,4,195,346,858,862,1.0,0.004640371229698376,0.9953596287703016,321,0.22621809744779584,0.4013921113689095,0.3723897911832947
59,37007,1595,217,213,615,1378,1595,1.0,0.1360501567398119,0.8639498432601881,767,0.1335423197492163,0.38557993730407525,0.4808777429467085
60,37007,353,117,95,104,236,353,1.0,0.3314447592067989,0.6685552407932012,154,0.26912181303116145,0.29461756373937675,0.43626062322946174
61,37007,2672,1373,975,582,1299,2672,1.0,0.5138473053892215,0.4861526946107784,1115,0.3648952095808383,0.21781437125748504,0.41729041916167664
62,37007,2623,1725,1058,417,898,2623,1.0,0.6576439191765154,0.34235608082348457,1148,0.4033549370949295,0.1589782691574533,0.43766679374761724
63,37007,4109,2391,730,308,1718,4109,1.0,0.5818934047213434,0.4181065952786566,3071,0.1776587977610124,0.07495741056218058,0.747383791676807
64,37007,2887,1149,848,635,1738,2887,1.0,0.3979909941115345,0.6020090058884655,1404,0.29373051610668516,0.21995150675441635,0.4863179771388985
65,37007,1431,937,662,193,494,1431,1.0,0.6547868623340322,0.34521313766596784,576,0.46261355695317957,0.13487071977638015,0.4025157232704403
66,37007,1513,237,256,641,1276,1513,1.0,0.1566424322538004,0.8433575677461996,616,0.16920026437541308,0.42366159947124915,0.4071381361533377
67,37007,1289,502,349,370,787,1289,1.0,0.3894491854150504,0.6105508145849495,570,0.2707525213343677,0.287044220325834,0.4422032583397983
68,37007,1224,681,408,302,543,1224,1.0,0.5563725490196079,0.44362745098039214,514,0.3333333333333333,0.24673202614379086,0.4199346405228758
69,37007,1286,528,263,339,758,1286,1.0,0.4105754276827372,0.5894245723172629,684,0.20451010886469673,0.26360808709175737,0.5318818040435459
70,37009,930,3,162,423,927,930,1.0,0.0032258064516129032,0.9967741935483871,345,0.17419354838709677,0.45483870967741935,0.3709677419354839
71,37009,710,2,126,300,708,710,1.0,0.0028169014084507044,0.9971830985915493,284,0.17746478873239438,0.4225352112676056,0.4
72,37009,487,1,76,248,486,487,1.0,0.002053388090349076,0.997946611909651,163,0.15605749486652978,0.5092402464065708,0.3347022587268994
73,37009,332,0,39,113,332,332,1.0,0.0,1.0,180,0.11746987951807229,0.34036144578313254,0.5421686746987951
74,37009,1439,0,236,602,1439,1439,1.0,0.0,1.0,601,0.16400277970813065,0.41834607366226545,0.4176511466296039
75,37009,2129,14,426,807,2115,2129,1.0,0.006575857209957727,0.9934241427900423,896,0.2000939408172851,0.3790511977454204,0.4208548614372945
76,37009,985,1,131,409,984,985,1.0,0.0010152284263959391,0.9989847715736041,445,0.132994923857868,0.4152284263959391,0.4517766497461929
77,37009,535,0,85,157,535,535,1.0,0.0,1.0,293,0.1588785046728972,0.29345794392523367,0.5476635514018692
78,37009,585,2,95,252,583,585,1.0,0.003418803418803419,0.9965811965811966,238,0.1623931623931624,0.4307692307692308,0.40683760683760684
79,37009,200,1,25,71,199,200,1.0,0.005,0.995,104,0.125,0.355,0.52
80,37009,252,1,45,77,251,252,1.0,0.003968253968253968,0.996031746031746,130,0.17857142857142858,0.3055555555555556,0.5158730158730159
81,37009,500,1,122,188,499,500,1.0,0.002,0.998,190,0.244,0.376,0.38
82,37009,2094,11,418,934,2083,2094,1.0,0.0052531041069723014,0.9947468958930277,742,0.19961795606494748,0.44603629417383,0.3543457497612225
83,37009,1122,4,225,520,1118,1122,1.0,0.0035650623885918,0.9964349376114082,377,0.20053475935828877,0.46345811051693403,0.3360071301247772
84,37009,2172,2,548,1046,2170,2172,1.0,0.0009208103130755065,0.9990791896869244,578,0.2523020257826888,0.48158379373848986,0.26611418047882135
85,37009,3681,33,746,1264,3648,3681,1.0,0.008964955175224124,0.9910350448247759,1671,0.20266232002173323,0.34338494974191797,0.4539527302363488
86,37009,3827,41,799,1423,3786,3827,1.0,0.010713352495427228,0.9892866475045727,1605,0.2087797230206428,0.3718317219754377,0.4193885550039195
87,37011,320,0,26,184,320,320,1.0,0.0,1.0,110,0.08125,0.575,0.34375
88,37011,996,5,160,474,991,996,1.0,0.0050200803212851405,0.9949799196787149,362,0.1606425702811245,0.4759036144578313,0.3634538152610442
89,37011,547,0,54,271,547,547,1.0,0.0,1.0,222,0.09872029250457039,0.4954296160877514,0.40585009140767825
90,37011,2538,65,533,886,2473,2538,1.0,0.0256107171000788,0.9743892828999212,1119,0.21000788022064618,0.3490937746256895,0.44089834515366433
91,37011,501,4,36,184,497,501,1.0,0.007984031936127744,0.9920159680638723,281,0.0718562874251497,0.36726546906187624,0.5608782435129741
92,37011,365,0,39,219,365,365,1.0,0.0,1.0,107,0.10684931506849316,0.6,0.29315068493150687
93,37011,395,0,42,181,395,395,1.0,0.0,1.0,172,0.10632911392405063,0.4582278481012658,0.43544303797468353
94,37011,384,0,22,183,384,384,1.0,0.0,1.0,179,0.057291666666666664,0.4765625,0.4661458333333333
95,37011,2709,577,111,389,2132,2709,1.0,0.2129937246216316,0.7870062753783684,2209,0.04097452934662237,0.1435954226651901,0.8154300479881875
96,37011,105,3,22,39,102,105,1.0,0.02857142857142857,0.9714285714285714,44,0.20952380952380953,0.37142857142857144,0.41904761904761906
97,37011,555,7,42,334,548,555,1.0,0.012612612612612612,0.9873873873873874,179,0.07567567567567568,0.6018018018018018,0.3225225225225225
98,37011,992,7,72,401,985,992,1.0,0.007056451612903226,0.9929435483870968,519,0.07258064516129033,0.40423387096774194,0.5231854838709677
99,37011,345,1,42,187,344,345,1.0,0.002898550724637681,0.9971014492753624,116,0.12173913043478261,0.5420289855072464,0.336231884057971
100,37011,930,4,130,494,926,930,1.0,0.004301075268817204,0.9956989247311828,306,0.13978494623655913,0.5311827956989247,0.32903225806451614
101,37011,538,0,106,241,538,538,1.0,0.0,1.0,191,0.1970260223048327,0.4479553903345725,0.3550185873605948
102,37011,1031,2,293,601,1029,1031,1.0,0.0019398642095053346,0.9980601357904947,137,0.28419010669253153,0.5829291949563531,0.13288069835111543
103,37011,899,1,113,373,898,899,1.0,0.0011123470522803114,0.9988876529477196,413,0.12569521690767518,0.41490545050055616,0.4593993325917686
104,37011,235,4,11,151,231,235,1.0,0.01702127659574468,0.9829787234042553,73,0.04680851063829787,0.6425531914893617,0.31063829787234043
105,37011,358,0,125,233,358,358,1.0141643059490084,0.0,1.0,0,0.34916201117318435,0.6508379888268156,0.0
106,37013,2478,475,550,927,2003,2478,1.0,0.1916868442292171,0.8083131557707829,1001,0.22195318805488298,0.37409200968523004,0.403954802259887
107,37013,1305,575,457,381,730,1305,1.0,0.44061302681992337,0.5593869731800766,467,0.35019157088122604,0.29195402298850576,0.3578544061302682
108,37013,1615,159,245,693,1456,1615,1.0,0.09845201238390093,0.9015479876160991,677,0.15170278637770898,0.42910216718266253,0.41919504643962846
109,37013,1690,753,655,376,937,1690,1.0,0.4455621301775148,0.5544378698224852,659,0.3875739644970414,0.22248520710059172,0.3899408284023669
110,37013,841,274,277,360,567,841,1.0,0.3258026159334126,0.6741973840665874,204,0.32936979785969084,0.4280618311533888,0.24256837098692033
111,37013,1483,435,440,568,1048,1483,1.0,0.2933243425488874,0.7066756574511126,475,0.29669588671611596,0.3830074173971679,0.3202966958867161
112,37013,957,59,81,564,898,957,1.0,0.06165099268547544,0.9383490073145245,312,0.08463949843260188,0.5893416927899686,0.32601880877742945
113,37013,1833,773,509,597,1060,1833,1.0,0.4217130387343153,0.5782869612656847,727,0.27768685215493727,0.32569558101472995,0.3966175668303328
114,37013,1897,185,530,1038,1712,1897,1.0,0.09752240379546652,0.9024775962045335,329,0.27938850817079597,0.5471797575118609,0.17343173431734318
115,37013,2650,398,483,1203,2252,2650,1.0,0.150188679245283,0.849811320754717,964,0.18226415094339624,0.4539622641509434,0.36377358490566036
116,37013,1507,920,709,264,587,1507,1.0,0.6104844061048441,0.38951559389515594,534,0.47047113470471136,0.17518248175182483,0.3543463835434638
117,37013,4524,1004,842,1642,3520,4524,1.0,0.22192749778956675,0.7780725022104332,2040,0.1861184792219275,0.3629531388152078,0.4509283819628647
118,37013,1737,853,634,338,884,1737,1.0,0.491076568796776,0.5089234312032239,765,0.3649971214738054,0.19458837075417387,0.44041450777202074
119,37013,1392,457,253,531,935,1392,1.0,0.32830459770114945,0.6716954022988506,608,0.1817528735632184,0.38146551724137934,0.4367816091954023
120,37013,2571,624,692,813,1947,2571,1.0,0.2427071178529755,0.7572928821470245,1066,0.2691559704395177,0.3162193698949825,0.41462465966549983
121,37013,1846,101,222,1003,1745,1846,1.0,0.05471289274106175,0.9452871072589383,621,0.12026002166847237,0.5433369447453954,0.33640303358613216
122,37013,1190,428,264,374,762,1190,1.0,0.3596638655462185,0.6403361344537815,552,0.2218487394957983,0.3142857142857143,0.4638655462184874
123,37013,1872,80,330,1062,1792,1872,1.0,0.042735042735042736,0.9572649572649573,480,0.1762820512820513,0.5673076923076923,0.2564102564102564
124,37013,912,87,73,510,825,912,1.0,0.09539473684210527,0.9046052631578947,329,0.0800438596491228,0.5592105263157895,0.3607456140350877
125,37013,1616,119,266,813,1497,1616,1.0,0.07363861386138613,0.9263613861386139,537,0.1646039603960396,0.5030940594059405,0.3323019801980198
126,37013,1316,257,343,553,1059,1316,1.0,0.1952887537993921,0.8047112462006079,420,0.26063829787234044,0.42021276595744683,0.3191489361702128
127,37015,1707,1096,684,308,611,1707,1.0,0.6420620972466315,0.3579379027533685,715,0.4007029876977153,0.18043350908025776,0.4188635032220269
128,37015,849,421,235,284,428,849,1.0,0.4958775029446408,0.5041224970553593,330,0.2767962308598351,0.33451118963486454,0.38869257950530034
129,37015,986,470,250,326,516,986,1.0,0.4766734279918864,0.5233265720081136,410,0.2535496957403651,0.3306288032454361,0.4158215010141988
130,37015,811,463,313,256,348,811,1.0,0.5709001233045623,0.42909987669543775,242,0.38594327990135635,0.3156596794081381,0.29839704069050554
131,37015,764,24,48,464,740,764,1.0,0.031413612565445025,0.9685863874345549,252,0.06282722513089005,0.6073298429319371,0.3298429319371728
132,37015,5703,3712,1669,955,1991,5703,1.0,0.650885498860249,0.349114501139751,3079,0.29265298965456776,0.16745572505698755,0.5398912852884447
133,37015,983,578,302,188,405,983,1.0,0.5879959308240081,0.41200406917599186,493,0.3072227873855544,0.19125127161749747,0.5015259409969481
134,37015,1025,778,429,127,247,1025,1.0,0.7590243902439024,0.24097560975609755,469,0.41853658536585364,0.12390243902439024,0.4575609756097561
135,37015,1274,498,317,432,776,1274,1.0,0.39089481946624804,0.609105180533752,525,0.2488226059654631,0.3390894819466248,0.41208791208791207
136,37015,1050,879,452,88,171,1050,1.0,0.8371428571428572,0.16285714285714287,510,0.43047619047619046,0.0838095238095238,0.4857142857142857
137,37015,1302,954,537,207,348,1302,1.0,0.7327188940092166,0.2672811059907834,558,0.41244239631336405,0.15898617511520738,0.42857142857142855
138,37015,392,335,206,43,57,392,1.0,0.8545918367346939,0.14540816326530612,143,0.5255102040816326,0.1096938775510204,0.3647959183673469
139,37017,1607,245,260,787,1362,1607,1.0,0.15245799626633477,0.8475420037336652,560,0.16179215930304916,0.4897324206596142,0.34847542003733667
140,37017,813,202,178,314,611,813,1.0,0.24846248462484624,0.7515375153751538,321,0.21894218942189422,0.3862238622386224,0.3948339483394834
141,37017,3006,660,498,1173,2346,3006,1.0,0.21956087824351297,0.780439121756487,1335,0.1656686626746507,0.3902195608782435,0.4441117764471058
142,37017,1838,460,367,666,1378,1838,1.0,0.250272034820457,0.749727965179543,805,0.19967355821545157,0.36235038084874865,0.43797606093579977
143,37017,1414,608,400,370,806,1414,1.0,0.42998585572843,0.57001414427157,644,0.2828854314002829,0.26166902404526166,0.45544554455445546
144,37017,1503,911,738,159,592,1503,1.0,0.6061210911510313,0.39387890884896876,606,0.49101796407185627,0.10578842315369262,0.4031936127744511
145,37017,1439,830,565,234,609,1439,1.0,0.5767894371091036,0.4232105628908965,640,0.39263377345378736,0.1626129256428075,0.44475330090340515
146,37017,1789,707,559,457,1082,1789,1.0,0.3951928451648966,0.6048071548351034,773,0.3124650642817216,0.2554499720514254,0.432084963666853
147,37017,739,132,92,213,607,739,1.0,0.17861975642760486,0.8213802435723951,434,0.12449255751014884,0.2882273342354533,0.5872801082543978
148,37017,1410,378,317,409,1032,1410,1.0,0.2680851063829787,0.7319148936170212,684,0.22482269503546098,0.2900709219858156,0.4851063829787234
149,37017,551,178,180,158,373,551,1.0,0.32304900181488205,0.676950998185118,213,0.32667876588021777,0.2867513611615245,0.38656987295825773
150,37017,3314,616,557,1351,2698,3314,1.0,0.18587809293904647,0.8141219070609536,1406,0.16807483403741702,0.40766445383222694,0.42426071213035604
151,37017,923,372,277,205,551,923,1.0,0.40303358613217766,0.5969664138678223,441,0.3001083423618635,0.2221018418201517,0.47778981581798485
152,37017,3068,1475,1199,826,1593,3068,1.0,0.4807692307692308,0.5192307692307693,1043,0.39080834419817473,0.2692307692307692,0.33996088657105605
153,37017,2092,974,712,488,1118,2092,1.0,0.4655831739961759,0.5344168260038241,892,0.3403441682600382,0.2332695984703633,0.42638623326959846
154,37017,745,163,135,285,582,745,1.0,0.21879194630872484,0.7812080536912752,325,0.18120805369127516,0.3825503355704698,0.436241610738255
155,37017,822,302,227,217,520,822,1.0,0.36739659367396593,0.6326034063260341,378,0.2761557177615572,0.2639902676399027,0.45985401459854014
156,37019,2693,221,974,1375,2472,2693,1.0,0.08206461195692537,0.9179353880430746,344,0.3616784255477163,0.5105829929446714,0.12773858150761233
157,37019,2259,15,646,1161,2244,2259,1.0,0.006640106241699867,0.9933598937583001,452,0.28596724214254093,0.5139442231075697,0.20008853474988933
158,37019,3584,99,661,1596,3485,3584,1.0,0.027622767857142856,0.9723772321428571,1327,0.18443080357142858,0.4453125,0.37025669642857145
159,37019,5008,976,1523,2501,4032,5008,1.0,0.19488817891373802,0.805111821086262,984,0.30411341853035145,0.49940095846645366,0.1964856230031949
160,37019,2003,517,499,635,1486,2003,1.0,0.2581128307538692,0.7418871692461309,869,0.2491263105341987,0.3170244633050424,0.4338492261607589
161,37019,2734,998,740,763,1736,2734,1.0,0.3650329188002926,0.6349670811997074,1231,0.27066569129480617,0.27907827359180687,0.45025603511338697
162,37019,4102,417,728,1360,3685,4102,1.0,0.10165772793759142,0.8983422720624086,2014,0.17747440273037543,0.3315455875182838,0.4909800097513408
163,37019,6396,339,2355,4040,6057,6396,1.1419642857142858,0.05300187617260788,0.9469981238273921,1,0.3681988742964353,0.6316447779862414,0.00015634771732332708
164,37019,3979,517,847,1540,3462,3979,1.0,0.12993214375471224,0.8700678562452877,1592,0.21286755466197538,0.38703191756722793,0.4001005277707967
165,37019,4318,101,1012,2001,4217,4318,1.0,0.023390458545622973,0.9766095414543771,1305,0.23436776285317276,0.4634089856415007,0.30222325150532653
166,37019,4341,90,1179,2285,4251,4341,1.0,0.02073255010366275,0.9792674498963373,877,0.27159640635798205,0.5263764109652154,0.20202718267680259
167,37019,4246,150,976,2055,4096,4246,1.0,0.03532736693358455,0.9646726330664155,1215,0.2298634008478568,0.4839849269901083,0.28615167216203485
168,37019,4918,337,1342,2711,4581,4918,1.0,0.06852379015860106,0.9314762098413989,865,0.2728751525010167,0.5512403416022773,0.17588450589670598
169,37019,5287,1162,1720,1911,4125,5287,1.0,0.21978437677321733,0.7802156232267827,1656,0.3253262719878948,0.36145261963306224,0.31322110837904293
170,37019,2350,11,695,1204,2339,2350,1.0,0.004680851063829788,0.9953191489361702,451,0.2957446808510638,0.512340425531915,0.19191489361702127
171,37019,4520,133,907,2086,4387,4520,1.0,0.029424778761061948,0.970575221238938,1527,0.2006637168141593,0.4615044247787611,0.33783185840707963
172,37019,3945,364,1410,2085,3581,3945,1.0,0.09226869455006337,0.9077313054499366,450,0.3574144486692015,0.5285171102661597,0.11406844106463879
173,37019,10931,1298,4782,5639,9633,10931,1.0,0.1187448540847132,0.8812551459152868,510,0.43747141158174,0.515872289817949,0.04665629860031104
174,37019,1842,583,565,398,1259,1842,1.0,0.31650380021715524,0.6834961997828447,879,0.30673181324647125,0.21606948968512488,0.4771986970684039
175,37019,2448,171,345,839,2277,2448,1.0,0.06985294117647059,0.9301470588235294,1264,0.1409313725490196,0.34272875816993464,0.5163398692810458
176,37019,3151,201,672,1405,2950,3151,1.0,0.06378927324658838,0.9362107267534117,1074,0.21326562995874326,0.44589019358933674,0.34084417645192
177,37019,1944,476,367,648,1468,1944,1.0,0.2448559670781893,0.7551440329218106,929,0.18878600823045266,0.3333333333333333,0.47788065843621397
178,37019,1067,5,341,488,1062,1067,1.0,0.004686035613870665,0.9953139643861293,238,0.31958762886597936,0.45735707591377694,0.22305529522024367
179,37021,3266,376,1765,526,2890,3266,1.0,0.11512553582363748,0.8848744641763625,975,0.5404164115125536,0.16105327617881202,0.2985303123086344
180,37021,4056,59,1796,1611,3997,4056,1.0,0.014546351084812623,0.9854536489151874,649,0.4428007889546351,0.39718934911242604,0.16000986193293887
181,37021,3169,77,1022,1110,3092,3169,1.0,0.024297885768381194,0.9757021142316188,1037,0.32249921110760493,0.3502682234143263,0.3272325654780688
182,37021,4062,91,1898,1873,3971,4062,1.0,0.0224027572624323,0.9775972427375677,291,0.4672575086164451,0.4611029049729197,0.07163958641063516
183,37021,3264,742,2249,130,2522,3264,1.0,0.22732843137254902,0.772671568627451,885,0.6890318627450981,0.03982843137254902,0.2711397058823529
184,37021,1758,88,982,265,1670,1758,1.0,0.05005688282138794,0.949943117178612,511,0.558589306029579,0.15073947667804324,0.2906712172923777
185,37021,1559,82,1089,206,1477,1559,1.0,0.05259781911481719,0.9474021808851828,264,0.6985246953175113,0.13213598460551634,0.16933932007697242
186,37021,2213,19,1229,667,2194,2213,1.0,0.00858563036601898,0.991414369633981,317,0.5553547220967013,0.30140081337550834,0.14324446452779033
187,37021,999,122,662,115,877,999,1.0,0.12212212212212212,0.8778778778778779,222,0.6626626626626627,0.11511511511511512,0.2222222222222222
188,37021,1571,182,1212,181,1389,1571,1.0,0.1158497772119669,0.8841502227880331,178,0.7714831317632082,0.11521323997453851,0.11330362826225335
189,37021,1634,5,532,752,1629,1634,1.0,0.0030599755201958386,0.9969400244798041,350,0.32558139534883723,0.4602203182374541,0.2141982864137087
190,37021,4049,80,1072,1450,3969,4049,1.0,0.01975796492961225,0.9802420350703878,1527,0.26475673005680417,0.35811311434922205,0.37713015559397384
191,37021,3129,38,796,1332,3091,3129,1.0,0.012144455097475231,0.9878555449025248,1001,0.25439437519974434,0.42569511025886864,0.319910514541387
192,37021,4545,26,1089,1729,4519,4545,1.0,0.00572057205720572,0.9942794279427942,1727,0.2396039603960396,0.38041804180418043,0.37997799779978
193,37021,3409,63,1352,922,3346,3409,1.0,0.018480492813141684,0.9815195071868583,1135,0.39659724259313583,0.27046054561454974,0.3329422117923145
194,37021,2818,82,1373,599,2736,2818,1.0,0.029098651525904896,0.9709013484740951,846,0.4872249822569198,0.21256210078069554,0.30021291696238467
195,37021,5027,237,2287,1399,4790,5027,1.0,0.04714541476029441,0.9528545852397056,1341,0.4549433061468072,0.2782971951462105,0.2667594987069823
196,37021,4819,84,1460,1684,4735,4819,1.0,0.017431002282631253,0.9825689977173687,1675,0.302967420626686,0.34945009338036936,0.3475824859929446
