,County,VAP,BVAP,EL16G_US_1,EL16G_USS_,OVAP,TOT_VOTES,factor,BVAP_pct,OVAP_pct,SEN16None,EL16G_US_1_pct,EL16G_USS__pct,SEN16None_pct
37,37003,3528,24,490,1865,3504,3528,1.0,0.006802721088435374,0.9931972789115646,1173,0.1388888888888889,0.5286281179138322,0.3324829931972789
38,37003,2567,121,384,1263,2446,2567,1.0,0.047136735488897546,0.9528632645111025,920,0.14959096221269966,0.49201402415270745,0.3583950136345929
39,37003,769,5,115,393,764,769,1.0,0.006501950585175552,0.9934980494148244,261,0.14954486345903772,0.5110533159947984,0.33940182054616386
40,37003,940,39,142,491,901,940,1.0,0.04148936170212766,0.9585106382978723,307,0.15106382978723404,0.5223404255319148,0.32659574468085106
41,37003,1133,33,138,676,1100,1133,1.0,0.02912621359223301,0.970873786407767,319,0.12180052956751986,0.5966460723742277,0.2815533980582524
42,37003,1973,138,273,848,1835,1973,1.0,0.06994424733907754,0.9300557526609224,852,0.1383679675620882,0.4298023314749113,0.4318297009630005
43,37003,2417,67,288,984,2350,2417,1.0,0.02772031443938767,0.9722796855606123,1145,0.11915597848572611,0.40711625982623084,0.47372776168804304
44,37003,1019,61,125,444,958,1019,1.0,0.05986261040235525,0.9401373895976447,450,0.12266928361138371,0.43572129538763493,0.44160942100098133
45,37003,929,1,99,502,928,929,1.0,0.001076426264800861,0.9989235737351991,328,0.10656620021528525,0.5403659849300323,0.35306781485468247
46,37003,2802,569,222,684,2233,2802,1.0,0.2030692362598144,0.7969307637401856,1896,0.07922912205567452,0.24411134903640258,0.6766595289079229
47,37003,1758,246,305,705,1512,1758,1.0,0.13993174061433447,0.8600682593856656,748,0.17349260523321958,0.40102389078498296,0.4254835039817975
48,37003,1384,49,258,591,1335,1384,1.0,0.03540462427745665,0.9645953757225434,535,0.18641618497109827,0.4270231213872832,0.3865606936416185
49,37003,1737,230,258,793,1507,1737,1.0,0.13241220495106507,0.8675877950489349,686,0.14853195164075994,0.4565342544617156,0.3949337938975245
50,37003,1092,74,150,466,1018,1092,1.0,0.06776556776556776,0.9322344322344323,476,0.13736263736263737,0.4267399267399267,0.4358974358974359
51,37003,1826,10,234,966,1816,1826,1.0,0.00547645125958379,0.9945235487404163,626,0.12814895947426067,0.5290251916757941,0.3428258488499452
52,37005,702,0,108,312,702,702,1.0,0.0,1.0,282,0.15384615384615385,0.4444444444444444,0.4017094017094017
53,37005,718,5,101,294,713,718,1.0,0.006963788300835654,0.9930362116991643,323,0.14066852367688024,0.40947075208913647,0.44986072423398327
54,37005,1214,3,176,642,1211,1214,1.0,0.002471169686985173,0.9975288303130149,396,0.14497528830313014,0.528830313014827,0.3261943986820428
55,37005,3532,71,552,1259,3461,3532,1.0,0.020101925254813136,0.9798980747451869,1721,0.15628539071347677,0.35645526613816536,0.4872593431483579
56,37005,1567,10,193,715,1557,1567,1.0,0.006381620931716656,0.9936183790682833,659,0.12316528398213146,0.4562858966177409,0.4205488194001276
57,37005,325,4,49,140,321,325,1.0,0.012307692307692308,0.9876923076923076,136,0.15076923076923077,0.4307692307692308,0.41846153846153844
58,37005,862,4,158,358,858,862,1.0,0.004640371229698376,0.9953596287703016,346,0.18329466357308585,0.41531322505800466,0.4013921113689095
59,37007,1595,217,197,611,1378,1595,1.0,0.1360501567398119,0.8639498432601881,787,0.12351097178683386,0.3830721003134796,0.4934169278996865
60,37007,353,117,94,105,236,353,1.0,0.3314447592067989,0.6685552407932012,154,0.26628895184135976,0.29745042492917845,0.43626062322946174
61,37007,2672,1373,965,562,1299,2672,1.0,0.5138473053892215,0.4861526946107784,1145,0.3611526946107784,0.21032934131736528,0.42851796407185627
62,37007,2623,1725,1070,384,898,2623,1.0,0.6576439191765154,0.34235608082348457,1169,0.40792985131528786,0.14639725505146778,0.44567289363324436
63,37007,4109,2391,707,307,1718,4109,1.0,0.5818934047213434,0.4181065952786566,3095,0.17206132879045996,0.0747140423460696,0.7532246288634704
64,37007,2887,1149,840,626,1738,2887,1.0,0.3979909941115345,0.6020090058884655,1421,0.2909594735019051,0.2168340838240388,0.4922064426740561
65,37007,1431,937,674,169,494,1431,1.0,0.6547868623340322,0.34521313766596784,588,0.47099930118798045,0.11809923130677848,0.4109014675052411
66,37007,1513,237,233,640,1276,1513,1.0,0.1566424322538004,0.8433575677461996,640,0.15399867812293458,0.4230006609385327,0.4230006609385327
67,37007,1289,502,333,368,787,1289,1.0,0.3894491854150504,0.6105508145849495,588,0.2583397982932506,0.28549262994569435,0.4561675717610551
68,37007,1224,681,424,277,543,1224,1.0,0.5563725490196079,0.44362745098039214,523,0.3464052287581699,0.22630718954248366,0.4272875816993464
69,37007,1286,528,263,327,758,1286,1.0,0.4105754276827372,0.5894245723172629,696,0.20451010886469673,0.25427682737169516,0.5412130637636081
70,37009,930,3,132,439,927,930,1.0,0.0032258064516129032,0.9967741935483871,359,0.14193548387096774,0.4720430107526882,0.3860215053763441
71,37009,710,2,115,301,708,710,1.0,0.0028169014084507044,0.9971830985915493,294,0.1619718309859155,0.423943661971831,0.4140845070422535
72,37009,487,1,57,263,486,487,1.0,0.002053388090349076,0.997946611909651,167,0.11704312114989733,0.5400410677618069,0.34291581108829566
73,37009,332,0,33,115,332,332,1.0,0.0,1.0,184,0.09939759036144578,0.3463855421686747,0.5542168674698795
74,37009,1439,0,197,627,1439,1439,1.0,0.0,1.0,615,0.1369006254343294,0.43571924947880475,0.4273801250868659
75,37009,2129,14,356,842,2115,2129,1.0,0.006575857209957727,0.9934241427900423,931,0.16721465476749647,0.3954908407703147,0.4372945044621888
76,37009,985,1,107,415,984,985,1.0,0.0010152284263959391,0.9989847715736041,463,0.10862944162436548,0.4213197969543147,0.4700507614213198
77,37009,535,0,73,165,535,535,1.0,0.0,1.0,297,0.13644859813084112,0.308411214953271,0.5551401869158878
78,37009,585,2,76,265,583,585,1.0,0.003418803418803419,0.9965811965811966,244,0.12991452991452992,0.452991452991453,0.4170940170940171
79,37009,200,1,23,71,199,200,1.0,0.005,0.995,106,0.115,0.355,0.53
80,37009,252,1,44,76,251,252,1.0,0.003968253968253968,0.996031746031746,132,0.1746031746031746,0.30158730158730157,0.5238095238095238
81,37009,500,1,107,198,499,500,1.0,0.002,0.998,195,0.214,0.396,0.39
82,37009,2094,11,360,970,2083,2094,1.0,0.0052531041069723014,0.9947468958930277,764,0.17191977077363896,0.46322827125119387,0.3648519579751671
83,37009,1122,4,187,528,1118,1122,1.0,0.0035650623885918,0.9964349376114082,407,0.16666666666666666,0.47058823529411764,0.3627450980392157
84,37009,2172,2,458,1096,2170,2172,1.0,0.0009208103130755065,0.9990791896869244,618,0.21086556169429096,0.5046040515653776,0.2845303867403315
85,37009,3681,33,602,1360,3648,3681,1.0,0.008964955175224124,0.9910350448247759,1719,0.16354251562075522,0.36946481934257,0.4669926650366748
86,37009,3827,41,648,1522,3786,3827,1.0,0.010713352495427228,0.9892866475045727,1657,0.16932322968382546,0.3977005487326888,0.43297622158348575
87,37011,320,0,19,183,320,320,1.0,0.0,1.0,118,0.059375,0.571875,0.36875
88,37011,996,5,133,487,991,996,1.0,0.0050200803212851405,0.9949799196787149,376,0.13353413654618473,0.48895582329317266,0.37751004016064255
89,37011,547,0,49,270,547,547,1.0,0.0,1.0,228,0.08957952468007313,0.4936014625228519,0.41681901279707495
90,37011,2538,65,467,915,2473,2538,1.0,0.0256107171000788,0.9743892828999212,1156,0.18400315208825846,0.3605200945626478,0.45547675334909377
91,37011,501,4,33,180,497,501,1.0,0.007984031936127744,0.9920159680638723,288,0.0658682634730539,0.3592814371257485,0.5748502994011976
92,37011,365,0,32,221,365,365,1.0,0.0,1.0,112,0.08767123287671233,0.6054794520547945,0.30684931506849317
93,37011,395,0,34,181,395,395,1.0,0.0,1.0,180,0.08607594936708861,0.4582278481012658,0.45569620253164556
94,37011,384,0,18,180,384,384,1.0,0.0,1.0,186,0.046875,0.46875,0.484375
95,37011,2709,577,97,387,2132,2709,1.0,0.2129937246216316,0.7870062753783684,2225,0.03580657069029162,0.14285714285714285,0.8213362864525655
96,37011,105,3,20,41,102,105,1.0,0.02857142857142857,0.9714285714285714,44,0.19047619047619047,0.3904761904761905,0.41904761904761906
97,37011,555,7,43,309,548,555,1.0,0.012612612612612612,0.9873873873873874,203,0.07747747747747748,0.5567567567567567,0.36576576576576575
98,37011,992,7,68,383,985,992,1.0,0.007056451612903226,0.9929435483870968,541,0.06854838709677419,0.3860887096774194,0.5453629032258065
99,37011,345,1,36,186,344,345,1.0,0.002898550724637681,0.9971014492753624,123,0.10434782608695652,0.5391304347826087,0.3565217391304348
100,37011,930,4,116,503,926,930,1.0,0.004301075268817204,0.9956989247311828,311,0.12473118279569892,0.5408602150537635,0.33440860215053764
101,37011,538,0,100,239,538,538,1.0,0.0,1.0,199,0.18587360594795538,0.44423791821561337,0.36988847583643125
102,37011,1031,2,245,619,1029,1031,1.0,0.0019398642095053346,0.9980601357904947,167,0.2376333656644035,0.600387972841901,0.16197866149369544
103,37011,899,1,84,384,898,899,1.0,0.0011123470522803114,0.9988876529477196,431,0.09343715239154617,0.4271412680756396,0.4794215795328142
104,37011,235,4,12,146,231,235,1.0,0.01702127659574468,0.9829787234042553,77,0.05106382978723404,0.6212765957446809,0.3276595744680851
105,37011,354,0,99,255,354,354,1.0028328611898016,0.0,1.0,0,0.2796610169491525,0.7203389830508474,0.0
106,37013,2478,475,511,920,2003,2478,1.0,0.1916868442292171,0.8083131557707829,1047,0.2062146892655367,0.37126715092816787,0.4225181598062954
107,37013,1305,575,458,359,730,1305,1.0,0.44061302681992337,0.5593869731800766,488,0.35095785440613025,0.275095785440613,0.3739463601532567
108,37013,1615,159,235,671,1456,1615,1.0,0.09845201238390093,0.9015479876160991,709,0.14551083591331268,0.4154798761609907,0.4390092879256966
109,37013,1690,753,628,372,937,1690,1.0,0.4455621301775148,0.5544378698224852,690,0.3715976331360947,0.22011834319526627,0.40828402366863903
110,37013,841,274,269,357,567,841,1.0,0.3258026159334126,0.6741973840665874,215,0.31985731272294887,0.4244946492271106,0.2556480380499406
111,37013,1483,435,433,541,1048,1483,1.0,0.2933243425488874,0.7066756574511126,509,0.29197572488199597,0.3648010788941335,0.34322319622387054
112,37013,957,59,69,560,898,957,1.0,0.06165099268547544,0.9383490073145245,328,0.07210031347962383,0.5851619644723093,0.34273772204806685
113,37013,1833,773,518,555,1060,1833,1.0,0.4217130387343153,0.5782869612656847,760,0.2825968357883252,0.3027823240589198,0.414620840152755
114,37013,1897,185,488,1028,1712,1897,1.0,0.09752240379546652,0.9024775962045335,381,0.25724828676858197,0.5419082762256194,0.20084343700579863
115,37013,2650,398,434,1186,2252,2650,1.0,0.150188679245283,0.849811320754717,1030,0.16377358490566038,0.44754716981132076,0.3886792452830189
116,37013,1507,920,708,239,587,1507,1.0,0.6104844061048441,0.38951559389515594,560,0.46980756469807566,0.1585932315859323,0.37159920371599203
117,37013,4524,1004,801,1598,3520,4524,1.0,0.22192749778956675,0.7780725022104332,2125,0.1770557029177719,0.3532272325375774,0.46971706454465073
118,37013,1737,853,626,323,884,1737,1.0,0.491076568796776,0.5089234312032239,788,0.36039147956246403,0.18595279217040875,0.45365572826712725
119,37013,1392,457,259,507,935,1392,1.0,0.32830459770114945,0.6716954022988506,626,0.18606321839080459,0.3642241379310345,0.44971264367816094
120,37013,2571,624,622,841,1947,2571,1.0,0.2427071178529755,0.7572928821470245,1108,0.24192921042395954,0.3271100739012058,0.4309607156748347
121,37013,1846,101,192,989,1745,1846,1.0,0.05471289274106175,0.9452871072589383,665,0.10400866738894908,0.5357529794149513,0.36023835319609965
122,37013,1190,428,267,349,762,1190,1.0,0.3596638655462185,0.6403361344537815,574,0.22436974789915967,0.29327731092436976,0.4823529411764706
123,37013,1872,80,299,1052,1792,1872,1.0,0.042735042735042736,0.9572649572649573,521,0.1597222222222222,0.561965811965812,0.2783119658119658
124,37013,912,87,69,497,825,912,1.0,0.09539473684210527,0.9046052631578947,346,0.0756578947368421,0.5449561403508771,0.3793859649122807
125,37013,1616,119,234,814,1497,1616,1.0,0.07363861386138613,0.9263613861386139,568,0.1448019801980198,0.5037128712871287,0.35148514851485146
126,37013,1316,257,316,555,1059,1316,1.0,0.1952887537993921,0.8047112462006079,445,0.24012158054711247,0.4217325227963526,0.33814589665653494
127,37015,1707,1096,686,289,611,1707,1.0,0.6420620972466315,0.3579379027533685,732,0.4018746338605741,0.169302870533099,0.4288224956063269
128,37015,849,421,239,267,428,849,1.0,0.4958775029446408,0.5041224970553593,343,0.28150765606595995,0.31448763250883394,0.4040047114252061
129,37015,986,470,244,318,516,986,1.0,0.4766734279918864,0.5233265720081136,424,0.24746450304259635,0.3225152129817444,0.4300202839756592
130,37015,811,463,326,234,348,811,1.0,0.5709001233045623,0.42909987669543775,251,0.40197287299630086,0.2885326757090012,0.3094944512946979
131,37015,764,24,50,451,740,764,1.0,0.031413612565445025,0.9685863874345549,263,0.06544502617801047,0.5903141361256544,0.34424083769633507
132,37015,5703,3712,1688,889,1991,5703,1.0,0.650885498860249,0.349114501139751,3126,0.2959845695248115,0.1558828686656146,0.5481325618095739
133,37015,983,578,314,173,405,983,1.0,0.5879959308240081,0.41200406917599186,496,0.31943031536113936,0.17599186164801628,0.5045778229908443
134,37015,1025,778,432,113,247,1025,1.0,0.7590243902439024,0.24097560975609755,480,0.4214634146341463,0.11024390243902439,0.4682926829268293
135,37015,1274,498,313,425,776,1274,1.0,0.39089481946624804,0.609105180533752,536,0.2456828885400314,0.33359497645211933,0.4207221350078493
136,37015,1050,879,472,63,171,1050,1.0,0.8371428571428572,0.16285714285714287,515,0.44952380952380955,0.06,0.49047619047619045
137,37015,1302,954,548,179,348,1302,1.0,0.7327188940092166,0.2672811059907834,575,0.42089093701996927,0.13748079877112135,0.4416282642089094
138,37015,392,335,212,32,57,392,1.0,0.8545918367346939,0.14540816326530612,148,0.5408163265306123,0.08163265306122448,0.37755102040816324
139,37017,1607,245,233,783,1362,1607,1.0,0.15245799626633477,0.8475420037336652,591,0.1449906658369633,0.48724331051649034,0.36776602364654637
140,37017,813,202,168,312,611,813,1.0,0.24846248462484624,0.7515375153751538,333,0.2066420664206642,0.3837638376383764,0.4095940959409594
141,37017,3006,660,477,1108,2346,3006,1.0,0.21956087824351297,0.780439121756487,1421,0.15868263473053892,0.3685961410512309,0.4727212242182302
142,37017,1838,460,323,685,1378,1838,1.0,0.250272034820457,0.749727965179543,830,0.17573449401523394,0.37268770402611534,0.4515778019586507
143,37017,1414,608,401,361,806,1414,1.0,0.42998585572843,0.57001414427157,652,0.2835926449787836,0.2553041018387553,0.4611032531824611
144,37017,1503,911,739,151,592,1503,1.0,0.6061210911510313,0.39387890884896876,613,0.4916833000665336,0.10046573519627412,0.4078509647371923
145,37017,1439,830,563,231,609,1439,1.0,0.5767894371091036,0.4232105628908965,645,0.3912439193884642,0.16052814454482278,0.448227936066713
146,37017,1789,707,541,458,1082,1789,1.0,0.3951928451648966,0.6048071548351034,790,0.3024035774175517,0.25600894354387926,0.44158747903856904
147,37017,739,132,94,213,607,739,1.0,0.17861975642760486,0.8213802435723951,432,0.12719891745602166,0.2882273342354533,0.584573748308525
148,37017,1410,378,299,422,1032,1410,1.0,0.2680851063829787,0.7319148936170212,689,0.21205673758865248,0.29929078014184396,0.48865248226950353
149,37017,551,178,174,159,373,551,1.0,0.32304900181488205,0.676950998185118,218,0.3157894736842105,0.2885662431941924,0.3956442831215971
150,37017,3314,616,520,1319,2698,3314,1.0,0.18587809293904647,0.8141219070609536,1475,0.15691007845503924,0.3980084490042245,0.44508147254073627
151,37017,923,372,262,209,551,923,1.0,0.40303358613217766,0.5969664138678223,452,0.2838569880823402,0.22643553629469124,0.48970747562296857
152,37017,3068,1475,1172,832,1593,3068,1.0,0.4807692307692308,0.5192307692307693,1064,0.3820078226857888,0.2711864406779661,0.3468057366362451
153,37017,2092,974,681,501,1118,2092,1.0,0.4655831739961759,0.5344168260038241,910,0.32552581261950286,0.23948374760994265,0.4349904397705545
154,37017,745,163,134,275,582,745,1.0,0.21879194630872484,0.7812080536912752,336,0.17986577181208055,0.3691275167785235,0.45100671140939597
155,37017,822,302,217,223,520,822,1.0,0.36739659367396593,0.6326034063260341,382,0.2639902676399027,0.2712895377128954,0.46472019464720193
156,37019,2693,221,884,1416,2472,2693,1.0,0.08206461195692537,0.9179353880430746,393,0.32825844782770147,0.525807649461567,0.14593390271073153
157,37019,2259,15,557,1210,2244,2259,1.0,0.006640106241699867,0.9933598937583001,492,0.24656927844178841,0.535635236830456,0.21779548472775564
158,37019,3584,99,576,1641,3485,3584,1.0,0.027622767857142856,0.9723772321428571,1367,0.16071428571428573,0.45786830357142855,0.3814174107142857
159,37019,5008,976,1433,2508,4032,5008,1.0,0.19488817891373802,0.805111821086262,1067,0.2861421725239617,0.5007987220447284,0.2130591054313099
160,37019,2003,517,466,644,1486,2003,1.0,0.2581128307538692,0.7418871692461309,893,0.2326510234648028,0.32151772341487767,0.4458312531203195
161,37019,2734,998,689,772,1736,2734,1.0,0.3650329188002926,0.6349670811997074,1273,0.25201170446232624,0.28237015362106804,0.4656181419166057
162,37019,4102,417,650,1394,3685,4102,1.0,0.10165772793759142,0.8983422720624086,2058,0.1584592881521209,0.33983422720624085,0.5017064846416383
163,37019,6285,333,2136,4148,5952,6285,1.122142857142857,0.05298329355608592,0.9470167064439141,1,0.3398568019093079,0.6599840891010342,0.00015910898965791568
164,37019,3979,517,723,1609,3462,3979,1.0,0.12993214375471224,0.8700678562452877,1647,0.18170394571500376,0.40437295802965567,0.4139230962553405
165,37019,4318,101,915,1995,4217,4318,1.0,0.023390458545622973,0.9766095414543771,1408,0.21190365910143585,0.4620194534506716,0.32607688744789254
166,37019,4341,90,1061,2323,4251,4341,1.0,0.02073255010366275,0.9792674498963373,957,0.24441372955540197,0.5351301543423175,0.22045611610228058
167,37019,4246,150,810,2146,4096,4246,1.0,0.03532736693358455,0.9646726330664155,1290,0.19076778144135656,0.5054168629298162,0.3038153556288271
168,37019,4918,337,1193,2779,4581,4918,1.0,0.06852379015860106,0.9314762098413989,946,0.2425782838552257,0.5650671004473363,0.19235461569743798
169,37019,5287,1162,1562,1963,4125,5287,1.0,0.21978437677321733,0.7802156232267827,1762,0.2954416493285417,0.3712880650652544,0.3332702856062039
170,37019,2350,11,591,1260,2339,2350,1.0,0.004680851063829788,0.9953191489361702,499,0.25148936170212766,0.5361702127659574,0.2123404255319149
171,37019,4520,133,781,2131,4387,4520,1.0,0.029424778761061948,0.970575221238938,1608,0.17278761061946904,0.47146017699115045,0.35575221238938054
172,37019,3945,364,1222,2175,3581,3945,1.0,0.09226869455006337,0.9077313054499366,548,0.30975918884664133,0.5513307984790875,0.13891001267427122
173,37019,10931,1298,4108,6111,9633,10931,1.0,0.1187448540847132,0.8812551459152868,712,0.37581191107858386,0.5590522367578447,0.0651358521635715
174,37019,1842,583,534,404,1259,1842,1.0,0.31650380021715524,0.6834961997828447,904,0.2899022801302932,0.21932681867535286,0.49077090119435396
175,37019,2448,171,298,871,2277,2448,1.0,0.06985294117647059,0.9301470588235294,1279,0.12173202614379085,0.35580065359477125,0.5224673202614379
176,37019,3151,201,569,1435,2950,3151,1.0,0.06378927324658838,0.9362107267534117,1147,0.1805775944144716,0.45541098064106633,0.3640114249444621
177,37019,1944,476,320,656,1468,1944,1.0,0.2448559670781893,0.7551440329218106,968,0.1646090534979424,0.3374485596707819,0.49794238683127573
178,37019,1067,5,292,522,1062,1067,1.0,0.004686035613870665,0.9953139643861293,253,0.2736644798500469,0.48922211808809746,0.23711340206185566
179,37021,3266,376,1667,588,2890,3266,1.0,0.11512553582363748,0.8848744641763625,1011,0.5104102878138396,0.18003674219228413,0.3095529699938763
180,37021,4056,59,1639,1731,3997,4056,1.0,0.014546351084812623,0.9854536489151874,686,0.40409270216962523,0.42677514792899407,0.16913214990138067
181,37021,3169,77,890,1210,3092,3169,1.0,0.024297885768381194,0.9757021142316188,1069,0.2808456926475229,0.38182391921741876,0.3373303881350584
182,37021,4062,91,1658,2046,3971,4062,1.0,0.0224027572624323,0.9775972427375677,358,0.40817331363860165,0.5036927621861153,0.08813392417528311
183,37021,3264,742,2203,161,2522,3264,1.0,0.22732843137254902,0.772671568627451,900,0.6749387254901961,0.04932598039215686,0.2757352941176471
184,37021,1758,88,934,295,1670,1758,1.0,0.05005688282138794,0.949943117178612,529,0.5312855517633674,0.16780432309442547,0.30091012514220705
185,37021,1559,82,1040,243,1477,1559,1.0,0.05259781911481719,0.9474021808851828,276,0.6670942912123156,0.15586914688903142,0.177036561898653
186,37021,2213,19,1133,748,2194,2213,1.0,0.00858563036601898,0.991414369633981,332,0.5119746949841844,0.3380027112516945,0.1500225937641211
187,37021,999,122,639,122,877,999,1.0,0.12212212212212212,0.8778778778778779,238,0.6396396396396397,0.12212212212212212,0.23823823823823823
188,37021,1571,182,1170,207,1389,1571,1.0,0.1158497772119669,0.8841502227880331,194,0.7447485677912158,0.13176320814767664,0.12348822406110757
189,37021,1634,5,436,825,1629,1634,1.0,0.0030599755201958386,0.9969400244798041,373,0.2668298653610771,0.5048959608323134,0.22827417380660955
190,37021,4049,80,952,1525,3969,4049,1.0,0.01975796492961225,0.9802420350703878,1572,0.23511978266238578,0.37663620647073354,0.3882440108668807
191,37021,3129,38,688,1426,3091,3129,1.0,0.012144455097475231,0.9878555449025248,1015,0.21987855544902524,0.45573665707893896,0.3243847874720358
192,37021,4545,26,952,1823,4519,4545,1.0,0.00572057205720572,0.9942794279427942,1770,0.20946094609460947,0.4011001100110011,0.38943894389438943
193,37021,3409,63,1263,972,3346,3409,1.0,0.018480492813141684,0.9815195071868583,1174,0.37048987973012615,0.2851276034027574,0.34438251686711646
194,37021,2818,82,1281,647,2736,2818,1.0,0.029098651525904896,0.9709013484740951,890,0.4545777146912704,0.2295954577714691,0.3158268275372605
195,37021,5027,237,2163,1490,4790,5027,1.0,0.04714541476029441,0.9528545852397056,1374,0.4302765068629401,0.2963994430077581,0.2733240501293018
196,37021,4819,84,1272,1802,4735,4819,1.0,0.017431002282631253,0.9825689977173687,1745,0.2639551774227018,0.37393650134882755,0.36210832122847064
