,County,VAP,BVAP,WVAP,HVAP,EL16G_US_1,EL16G_USS_,OVAP,TOT_VOTES,factor,BVAP_pct,WVAP_pct,HVAP_pct,OVAP_pct,SEN16None,EL16G_US_1_pct,EL16G_USS__pct,SEN16None_pct
18,37001,3476,1342,1836,220,1132,1017,78,3476,1.0,0.3860759493670886,0.5281933256616801,0.06329113924050633,0.02243958573072497,1327,0.3256616800920598,0.2925776754890679,0.38176064441887225
19,37001,5931,1310,4202,249,2379,2337,170,5931,1.0,0.2208733771707975,0.7084808632608329,0.041982802225594334,0.02866295734277525,1215,0.4011127971674254,0.39403136064744565,0.20485584218512898
20,37001,3118,255,2590,233,643,1194,40,3118,1.0,0.081783194355356,0.8306606799230276,0.07472738935214882,0.012828736369467608,1281,0.2062219371391918,0.38293778062860806,0.41084028223220015
21,37001,4345,476,3126,626,1036,1805,117,4345,1.0,0.1095512082853855,0.7194476409666283,0.14407364787111623,0.026927502876869965,1504,0.2384349827387802,0.4154200230149597,0.34614499424626005
22,37001,2757,951,1223,480,752,344,103,2757,1.0,0.34494015233949943,0.4435981138919115,0.17410228509249184,0.03735944867609721,1661,0.2727602466449039,0.12477330431628582,0.6024664490388103
23,37001,2408,198,2080,72,632,1233,58,2408,1.0,0.08222591362126246,0.8637873754152824,0.029900332225913623,0.02408637873754153,543,0.26245847176079734,0.5120431893687708,0.22549833887043189
24,37001,3146,267,2486,335,581,1309,58,3146,1.0,0.08486967577876668,0.7902097902097902,0.10648442466624285,0.018436109345200253,1256,0.18467895740623014,0.4160839160839161,0.39923712650985377
25,37001,4661,519,3664,386,1080,1746,92,4661,1.0,0.11134949581634843,0.7860974039905599,0.08281484659944217,0.019738253593649432,1835,0.23170993349066724,0.374597725809912,0.3936923406994207
26,37001,3292,503,2586,137,916,1509,66,3292,1.0,0.15279465370595383,0.7855407047387606,0.041616038882138516,0.020048602673147023,867,0.2782503037667072,0.4583839611178615,0.2633657351154314
27,37001,3307,149,3011,104,436,1655,43,3307,1.0,0.04505594194133656,0.9104928938615059,0.03144844269730874,0.013002721499848805,1216,0.1318415482310251,0.5004535833081343,0.36770486846084066
28,37001,1860,602,758,423,483,192,77,1860,1.0,0.32365591397849464,0.4075268817204301,0.22741935483870968,0.04139784946236559,1185,0.25967741935483873,0.1032258064516129,0.6370967741935484
29,37001,2681,152,2455,48,320,1430,26,2681,1.0,0.0566952629615815,0.9157030958597538,0.017903767251025736,0.00969787392763894,931,0.11935844834017158,0.5333830660201417,0.3472584856396867
30,37001,4070,1178,2311,521,1014,1030,60,4070,1.0,0.28943488943488943,0.5678132678132678,0.12800982800982802,0.014742014742014743,2026,0.24914004914004914,0.25307125307125306,0.4977886977886978
31,37001,5660,421,4927,166,926,1532,146,5660,1.0,0.07438162544169612,0.870494699646643,0.029328621908127208,0.025795053003533568,3202,0.16360424028268553,0.2706713780918728,0.5657243816254417
32,37001,4194,420,3642,88,570,2035,44,4194,1.0,0.10014306151645208,0.8683834048640916,0.020982355746304245,0.010491177873152123,1589,0.13590844062947066,0.48521697663328567,0.37887458273724367
33,37001,2153,148,1884,44,597,1194,77,2153,1.0,0.06874129122155133,0.8750580585229911,0.020436600092893636,0.035764050162563864,362,0.2772875058058523,0.5545750116117046,0.1681374825824431
34,37001,1834,329,1414,59,545,865,32,1834,1.0,0.17938931297709923,0.7709923664122137,0.0321701199563795,0.017448200654307525,424,0.29716466739367503,0.47164667393675025,0.2311886586695747
35,37001,4922,2325,1739,736,1801,639,122,4922,1.0,0.47236895570906134,0.35331166192604635,0.14953271028037382,0.02478667208451849,2482,0.3659081674116213,0.1298252742787485,0.5042665583096302
36,37003,2871,14,2771,29,415,1600,57,2871,1.0,0.004876349703935911,0.965168930686172,0.010101010101010102,0.019853709508881923,856,0.14454893765238594,0.557297109021247,0.2981539533263671
37,37003,3528,24,3380,54,490,1865,70,3528,1.0,0.006802721088435374,0.9580498866213152,0.015306122448979591,0.01984126984126984,1173,0.1388888888888889,0.5286281179138322,0.3324829931972789
38,37003,2567,121,2399,26,384,1263,21,2567,1.0,0.047136735488897546,0.9345539540319439,0.01012855473315154,0.008180755746007013,920,0.14959096221269966,0.49201402415270745,0.3583950136345929
39,37003,769,5,751,7,115,393,6,769,1.0,0.006501950585175552,0.976592977893368,0.009102730819245773,0.007802340702210663,261,0.14954486345903772,0.5110533159947984,0.33940182054616386
40,37003,940,39,857,35,142,491,9,940,1.0,0.04148936170212766,0.9117021276595745,0.03723404255319149,0.009574468085106383,307,0.15106382978723404,0.5223404255319148,0.32659574468085106
41,37003,1133,33,1066,17,138,676,17,1133,1.0,0.02912621359223301,0.940864960282436,0.01500441306266549,0.01500441306266549,319,0.12180052956751986,0.5966460723742277,0.2815533980582524
42,37003,1973,138,1679,102,273,848,54,1973,1.0,0.06994424733907754,0.8509883426254435,0.051697921946274705,0.027369488089204256,852,0.1383679675620882,0.4298023314749113,0.4318297009630005
43,37003,2417,67,2153,172,288,984,25,2417,1.0,0.02772031443938767,0.8907736863880844,0.07116259826230864,0.01034340091021928,1145,0.11915597848572611,0.40711625982623084,0.47372776168804304
44,37003,1019,61,904,44,125,444,10,1019,1.0,0.05986261040235525,0.887144259077527,0.04317958783120707,0.009813542688910697,450,0.12266928361138371,0.43572129538763493,0.44160942100098133
45,37003,929,1,905,17,99,502,6,929,1.0,0.001076426264800861,0.9741657696447793,0.01829924650161464,0.006458557588805167,328,0.10656620021528525,0.5403659849300323,0.35306781485468247
46,37003,2802,569,2053,108,222,684,72,2802,1.0,0.2030692362598144,0.7326909350463955,0.03854389721627409,0.02569593147751606,1896,0.07922912205567452,0.24411134903640258,0.6766595289079229
47,37003,1758,246,1331,130,305,705,51,1758,1.0,0.13993174061433447,0.7571103526734926,0.07394766780432309,0.02901023890784983,748,0.17349260523321958,0.40102389078498296,0.4254835039817975
48,37003,1384,49,1293,23,258,591,19,1384,1.0,0.03540462427745665,0.9342485549132948,0.016618497109826588,0.013728323699421965,535,0.18641618497109827,0.4270231213872832,0.3865606936416185
49,37003,1737,230,1418,52,258,793,37,1737,1.0,0.13241220495106507,0.816350028785262,0.029936672423719057,0.021301093839953943,686,0.14853195164075994,0.4565342544617156,0.3949337938975245
50,37003,1092,74,956,46,150,466,16,1092,1.0,0.06776556776556776,0.8754578754578755,0.04212454212454213,0.014652014652014652,476,0.13736263736263737,0.4267399267399267,0.4358974358974359
51,37003,1826,10,1752,34,234,966,30,1826,1.0,0.00547645125958379,0.9594742606790799,0.018619934282584884,0.01642935377875137,626,0.12814895947426067,0.5290251916757941,0.3428258488499452
52,37005,702,0,672,25,108,312,5,702,1.0,0.0,0.9572649572649573,0.03561253561253561,0.007122507122507123,282,0.15384615384615385,0.4444444444444444,0.4017094017094017
53,37005,718,5,647,56,101,294,10,718,1.0,0.006963788300835654,0.9011142061281338,0.07799442896935933,0.013927576601671309,323,0.14066852367688024,0.40947075208913647,0.44986072423398327
54,37005,1214,3,1163,32,176,642,16,1214,1.0,0.002471169686985173,0.9579901153212521,0.026359143327841845,0.013179571663920923,396,0.14497528830313014,0.528830313014827,0.3261943986820428
55,37005,3532,71,3055,362,552,1259,44,3532,1.0,0.020101925254813136,0.8649490373725934,0.10249150622876557,0.01245753114382786,1721,0.15628539071347677,0.35645526613816536,0.4872593431483579
56,37005,1567,10,1413,132,193,715,12,1567,1.0,0.006381620931716656,0.9017230376515635,0.08423739629865985,0.007657945118059987,659,0.12316528398213146,0.4562858966177409,0.4205488194001276
57,37005,325,4,288,33,49,140,0,325,1.0,0.012307692307692308,0.8861538461538462,0.10153846153846154,0.0,136,0.15076923076923077,0.4307692307692308,0.41846153846153844
58,37005,862,4,824,24,158,358,10,862,1.0,0.004640371229698376,0.9559164733178654,0.027842227378190254,0.01160092807424594,346,0.18329466357308585,0.41531322505800466,0.4013921113689095
59,37007,1595,217,1297,41,197,611,40,1595,1.0,0.1360501567398119,0.8131661442006269,0.025705329153605017,0.025078369905956112,787,0.12351097178683386,0.3830721003134796,0.4934169278996865
60,37007,353,117,199,31,94,105,6,353,1.0,0.3314447592067989,0.5637393767705382,0.08781869688385269,0.0169971671388102,154,0.26628895184135976,0.29745042492917845,0.43626062322946174
61,37007,2672,1373,1229,25,965,562,45,2672,1.0,0.5138473053892215,0.45995508982035926,0.0093562874251497,0.016841317365269462,1145,0.3611526946107784,0.21032934131736528,0.42851796407185627
62,37007,2623,1725,817,30,1070,384,51,2623,1.0,0.6576439191765154,0.3114754098360656,0.011437285550895921,0.019443385436523065,1169,0.40792985131528786,0.14639725505146778,0.44567289363324436
63,37007,4109,2391,1325,279,707,307,114,4109,1.0,0.5818934047213434,0.32246288634704307,0.06789973229496228,0.027743976636651253,3095,0.17206132879045996,0.0747140423460696,0.7532246288634704
64,37007,2887,1149,1645,26,840,626,67,2887,1.0,0.3979909941115345,0.5697956356078975,0.009005888465535157,0.023207481815032908,1421,0.2909594735019051,0.2168340838240388,0.4922064426740561
65,37007,1431,937,407,59,674,169,28,1431,1.0,0.6547868623340322,0.28441649196366176,0.04122990915443746,0.019566736547868623,588,0.47099930118798045,0.11809923130677848,0.4109014675052411
66,37007,1513,237,1226,18,233,640,32,1513,1.0,0.1566424322538004,0.8103106411103768,0.011896893588896233,0.021150033046926635,640,0.15399867812293458,0.4230006609385327,0.4230006609385327
67,37007,1289,502,736,18,333,368,33,1289,1.0,0.3894491854150504,0.5709852598913887,0.013964313421256789,0.02560124127230411,588,0.2583397982932506,0.28549262994569435,0.4561675717610551
68,37007,1224,681,510,23,424,277,10,1224,1.0,0.5563725490196079,0.4166666666666667,0.018790849673202614,0.008169934640522876,523,0.3464052287581699,0.22630718954248366,0.4272875816993464
69,37007,1286,528,709,8,263,327,41,1286,1.0,0.4105754276827372,0.5513219284603421,0.006220839813374806,0.03188180404354588,696,0.20451010886469673,0.25427682737169516,0.5412130637636081
70,37009,930,3,889,31,132,439,7,930,1.0,0.0032258064516129032,0.9559139784946237,0.03333333333333333,0.007526881720430108,359,0.14193548387096774,0.4720430107526882,0.3860215053763441
71,37009,710,2,684,14,115,301,10,710,1.0,0.0028169014084507044,0.9633802816901409,0.01971830985915493,0.014084507042253521,294,0.1619718309859155,0.423943661971831,0.4140845070422535
72,37009,487,1,465,14,57,263,7,487,1.0,0.002053388090349076,0.9548254620123203,0.028747433264887063,0.014373716632443531,167,0.11704312114989733,0.5400410677618069,0.34291581108829566
73,37009,332,0,316,9,33,115,7,332,1.0,0.0,0.9518072289156626,0.02710843373493976,0.02108433734939759,184,0.09939759036144578,0.3463855421686747,0.5542168674698795
74,37009,1439,0,1391,31,197,627,17,1439,1.0,0.0,0.9666435024322446,0.021542738012508687,0.0118137595552467,615,0.1369006254343294,0.43571924947880475,0.4273801250868659
75,37009,2129,14,1996,105,356,842,14,2129,1.0,0.006575857209957727,0.9375293565054016,0.04931892907468295,0.006575857209957727,931,0.16721465476749647,0.3954908407703147,0.4372945044621888
76,37009,985,1,958,18,107,415,8,985,1.0,0.0010152284263959391,0.9725888324873097,0.018274111675126905,0.008121827411167513,463,0.10862944162436548,0.4213197969543147,0.4700507614213198
77,37009,535,0,522,6,73,165,7,535,1.0,0.0,0.9757009345794393,0.011214953271028037,0.013084112149532711,297,0.13644859813084112,0.308411214953271,0.5551401869158878
78,37009,585,2,572,6,76,265,5,585,1.0,0.003418803418803419,0.9777777777777777,0.010256410256410256,0.008547008547008548,244,0.12991452991452992,0.452991452991453,0.4170940170940171
79,37009,200,1,191,2,23,71,6,200,1.0,0.005,0.955,0.01,0.03,106,0.115,0.355,0.53
80,37009,252,1,247,0,44,76,4,252,1.0,0.003968253968253968,0.9801587301587301,0.0,0.015873015873015872,132,0.1746031746031746,0.30158730158730157,0.5238095238095238
81,37009,500,1,491,6,107,198,2,500,1.0,0.002,0.982,0.012,0.004,195,0.214,0.396,0.39
82,37009,2094,11,1971,84,360,970,28,2094,1.0,0.0052531041069723014,0.9412607449856734,0.04011461318051576,0.013371537726838587,764,0.17191977077363896,0.46322827125119387,0.3648519579751671
83,37009,1122,4,1044,64,187,528,10,1122,1.0,0.0035650623885918,0.93048128342246,0.0570409982174688,0.008912655971479501,407,0.16666666666666666,0.47058823529411764,0.3627450980392157
84,37009,2172,2,2102,48,458,1096,20,2172,1.0,0.0009208103130755065,0.9677716390423573,0.022099447513812154,0.009208103130755065,618,0.21086556169429096,0.5046040515653776,0.2845303867403315
85,37009,3681,33,3290,290,602,1360,68,3681,1.0,0.008964955175224124,0.8937788644390111,0.07878293941863625,0.018473240967128497,1719,0.16354251562075522,0.36946481934257,0.4669926650366748
86,37009,3827,41,3552,182,648,1522,52,3827,1.0,0.010713352495427228,0.9281421478965247,0.04755683302848184,0.01358766657956624,1657,0.16932322968382546,0.3977005487326888,0.43297622158348575
87,37011,320,0,314,3,19,183,3,320,1.0,0.0,0.98125,0.009375,0.009375,118,0.059375,0.571875,0.36875
88,37011,996,5,879,97,133,487,15,996,1.0,0.0050200803212851405,0.8825301204819277,0.09738955823293173,0.015060240963855422,376,0.13353413654618473,0.48895582329317266,0.37751004016064255
89,37011,547,0,535,9,49,270,3,547,1.0,0.0,0.9780621572212066,0.016453382084095063,0.005484460694698354,228,0.08957952468007313,0.4936014625228519,0.41681901279707495
90,37011,2538,65,2314,102,467,915,57,2538,1.0,0.0256107171000788,0.9117415287628053,0.04018912529550828,0.022458628841607566,1156,0.18400315208825846,0.3605200945626478,0.45547675334909377
91,37011,501,4,489,3,33,180,5,501,1.0,0.007984031936127744,0.9760479041916168,0.005988023952095809,0.00998003992015968,288,0.0658682634730539,0.3592814371257485,0.5748502994011976
92,37011,365,0,356,8,32,221,1,365,1.0,0.0,0.9753424657534246,0.021917808219178082,0.0027397260273972603,112,0.08767123287671233,0.6054794520547945,0.30684931506849317
93,37011,395,0,380,11,34,181,4,395,1.0,0.0,0.9620253164556962,0.027848101265822784,0.010126582278481013,180,0.08607594936708861,0.4582278481012658,0.45569620253164556
94,37011,384,0,380,1,18,180,3,384,1.0,0.0,0.9895833333333334,0.0026041666666666665,0.0078125,186,0.046875,0.46875,0.484375
95,37011,2709,577,2001,91,97,387,40,2709,1.0,0.2129937246216316,0.7386489479512736,0.03359173126614987,0.014765596160944998,2225,0.03580657069029162,0.14285714285714285,0.8213362864525655
96,37011,105,3,100,0,20,41,2,105,1.0,0.02857142857142857,0.9523809523809523,0.0,0.01904761904761905,44,0.19047619047619047,0.3904761904761905,0.41904761904761906
97,37011,555,7,540,7,43,309,1,555,1.0,0.012612612612612612,0.972972972972973,0.012612612612612612,0.0018018018018018018,203,0.07747747747747748,0.5567567567567567,0.36576576576576575
98,37011,992,7,939,40,68,383,6,992,1.0,0.007056451612903226,0.9465725806451613,0.04032258064516129,0.006048387096774193,541,0.06854838709677419,0.3860887096774194,0.5453629032258065
99,37011,345,1,319,21,36,186,4,345,1.0,0.002898550724637681,0.9246376811594202,0.06086956521739131,0.011594202898550725,123,0.10434782608695652,0.5391304347826087,0.3565217391304348
100,37011,930,4,889,29,116,503,8,930,1.0,0.004301075268817204,0.9559139784946237,0.03118279569892473,0.008602150537634409,311,0.12473118279569892,0.5408602150537635,0.33440860215053764
101,37011,538,0,518,15,100,239,5,538,1.0,0.0,0.9628252788104089,0.027881040892193308,0.00929368029739777,199,0.18587360594795538,0.44423791821561337,0.36988847583643125
102,37011,1031,2,966,55,245,619,8,1031,1.0,0.0019398642095053346,0.9369544131910766,0.0533462657613967,0.007759456838021339,167,0.2376333656644035,0.600387972841901,0.16197866149369544
103,37011,899,1,833,51,84,384,14,899,1.0,0.0011123470522803114,0.9265850945494994,0.05672969966629588,0.01557285873192436,431,0.09343715239154617,0.4271412680756396,0.4794215795328142
104,37011,235,4,228,2,12,146,1,235,1.0,0.01702127659574468,0.9702127659574468,0.00851063829787234,0.00425531914893617,77,0.05106382978723404,0.6212765957446809,0.3276595744680851
105,37011,356,0,323,18,99,255,15,356,1.0028328611898016,0.0,0.9073033707865169,0.05056179775280899,0.042134831460674156,2,0.27808988764044945,0.7162921348314607,0.0056179775280898875
106,37013,2478,475,1602,385,511,920,16,2478,1.0,0.1916868442292171,0.6464891041162227,0.1553672316384181,0.00645682001614205,1047,0.2062146892655367,0.37126715092816787,0.4225181598062954
107,37013,1305,575,685,30,458,359,15,1305,1.0,0.44061302681992337,0.524904214559387,0.022988505747126436,0.011494252873563218,488,0.35095785440613025,0.275095785440613,0.3739463601532567
108,37013,1615,159,1427,18,235,671,11,1615,1.0,0.09845201238390093,0.8835913312693499,0.011145510835913313,0.006811145510835914,709,0.14551083591331268,0.4154798761609907,0.4390092879256966
109,37013,1690,753,819,90,628,372,28,1690,1.0,0.4455621301775148,0.4846153846153846,0.05325443786982249,0.016568047337278107,690,0.3715976331360947,0.22011834319526627,0.40828402366863903
110,37013,841,274,545,13,269,357,9,841,1.0,0.3258026159334126,0.6480380499405469,0.015457788347205707,0.01070154577883472,215,0.31985731272294887,0.4244946492271106,0.2556480380499406
111,37013,1483,435,989,43,433,541,16,1483,1.0,0.2933243425488874,0.6668914362778152,0.02899527983816588,0.01078894133513149,509,0.29197572488199597,0.3648010788941335,0.34322319622387054
112,37013,957,59,854,33,69,560,11,957,1.0,0.06165099268547544,0.8923719958202717,0.034482758620689655,0.011494252873563218,328,0.07210031347962383,0.5851619644723093,0.34273772204806685
113,37013,1833,773,969,65,518,555,26,1833,1.0,0.4217130387343153,0.5286415711947627,0.03546099290780142,0.014184397163120567,760,0.2825968357883252,0.3027823240589198,0.414620840152755
114,37013,1897,185,1670,15,488,1028,27,1897,1.0,0.09752240379546652,0.8803373748023194,0.00790722192936215,0.014232999472851872,381,0.25724828676858197,0.5419082762256194,0.20084343700579863
115,37013,2650,398,2059,139,434,1186,54,2650,1.0,0.150188679245283,0.7769811320754717,0.052452830188679245,0.020377358490566037,1030,0.16377358490566038,0.44754716981132076,0.3886792452830189
116,37013,1507,920,475,80,708,239,32,1507,1.0,0.6104844061048441,0.3151957531519575,0.05308560053085601,0.021234240212342402,560,0.46980756469807566,0.1585932315859323,0.37159920371599203
117,37013,4524,1004,3245,223,801,1598,52,4524,1.0,0.22192749778956675,0.7172855879752431,0.049292661361626876,0.011494252873563218,2125,0.1770557029177719,0.3532272325375774,0.46971706454465073
118,37013,1737,853,796,55,626,323,33,1737,1.0,0.491076568796776,0.45826137017846863,0.03166378814047208,0.018998272884283247,788,0.36039147956246403,0.18595279217040875,0.45365572826712725
119,37013,1392,457,812,111,259,507,12,1392,1.0,0.32830459770114945,0.5833333333333334,0.07974137931034483,0.008620689655172414,626,0.18606321839080459,0.3642241379310345,0.44971264367816094
120,37013,2571,624,1735,186,622,841,26,2571,1.0,0.2427071178529755,0.6748346946713341,0.07234539089848308,0.010112796577207312,1108,0.24192921042395954,0.3271100739012058,0.4309607156748347
121,37013,1846,101,1617,114,192,989,14,1846,1.0,0.05471289274106175,0.8759479956663055,0.06175514626218852,0.007583965330444204,665,0.10400866738894908,0.5357529794149513,0.36023835319609965
122,37013,1190,428,737,10,267,349,15,1190,1.0,0.3596638655462185,0.619327731092437,0.008403361344537815,0.012605042016806723,574,0.22436974789915967,0.29327731092436976,0.4823529411764706
123,37013,1872,80,1742,23,299,1052,27,1872,1.0,0.042735042735042736,0.9305555555555556,0.012286324786324786,0.014423076923076924,521,0.1597222222222222,0.561965811965812,0.2783119658119658
124,37013,912,87,783,37,69,497,5,912,1.0,0.09539473684210527,0.8585526315789473,0.04057017543859649,0.005482456140350877,346,0.0756578947368421,0.5449561403508771,0.3793859649122807
125,37013,1616,119,1436,46,234,814,15,1616,1.0,0.07363861386138613,0.8886138613861386,0.028465346534653466,0.009282178217821782,568,0.1448019801980198,0.5037128712871287,0.35148514851485146
126,37013,1316,257,914,139,316,555,6,1316,1.0,0.1952887537993921,0.6945288753799392,0.10562310030395136,0.004559270516717325,445,0.24012158054711247,0.4217325227963526,0.33814589665653494
127,37015,1707,1096,585,16,686,289,10,1707,1.0,0.6420620972466315,0.3427065026362039,0.009373169302870533,0.005858230814294083,732,0.4018746338605741,0.169302870533099,0.4288224956063269
128,37015,849,421,418,0,239,267,10,849,1.0,0.4958775029446408,0.4923439340400471,0.0,0.011778563015312132,343,0.28150765606595995,0.31448763250883394,0.4040047114252061
129,37015,986,470,493,8,244,318,15,986,1.0,0.4766734279918864,0.5,0.008113590263691683,0.015212981744421906,424,0.24746450304259635,0.3225152129817444,0.4300202839756592
130,37015,811,463,336,2,326,234,10,811,1.0,0.5709001233045623,0.41430332922318125,0.002466091245376079,0.012330456226880395,251,0.40197287299630086,0.2885326757090012,0.3094944512946979
131,37015,764,24,728,1,50,451,11,764,1.0,0.031413612565445025,0.9528795811518325,0.0013089005235602095,0.014397905759162303,263,0.06544502617801047,0.5903141361256544,0.34424083769633507
132,37015,5703,3712,1775,58,1688,889,158,5703,1.0,0.650885498860249,0.31123969840434856,0.010170085919691391,0.02770471681571103,3126,0.2959845695248115,0.1558828686656146,0.5481325618095739
133,37015,983,578,386,7,314,173,12,983,1.0,0.5879959308240081,0.392675483214649,0.007121057985757884,0.012207527975584944,496,0.31943031536113936,0.17599186164801628,0.5045778229908443
134,37015,1025,778,213,26,432,113,8,1025,1.0,0.7590243902439024,0.20780487804878048,0.025365853658536587,0.007804878048780488,480,0.4214634146341463,0.11024390243902439,0.4682926829268293
135,37015,1274,498,768,3,313,425,5,1274,1.0,0.39089481946624804,0.6028257456828885,0.002354788069073783,0.003924646781789639,536,0.2456828885400314,0.33359497645211933,0.4207221350078493
136,37015,1050,879,135,26,472,63,10,1050,1.0,0.8371428571428572,0.12857142857142856,0.024761904761904763,0.009523809523809525,515,0.44952380952380955,0.06,0.49047619047619045
137,37015,1302,954,323,17,548,179,8,1302,1.0,0.7327188940092166,0.24807987711213517,0.013056835637480798,0.006144393241167435,575,0.42089093701996927,0.13748079877112135,0.4416282642089094
138,37015,392,335,52,4,212,32,1,392,1.0,0.8545918367346939,0.1326530612244898,0.01020408163265306,0.002551020408163265,148,0.5408163265306123,0.08163265306122448,0.37755102040816324
139,37017,1607,245,1312,22,233,783,28,1607,1.0,0.15245799626633477,0.8164281269446173,0.013690105787181083,0.017423771001866834,591,0.1449906658369633,0.48724331051649034,0.36776602364654637
140,37017,813,202,556,44,168,312,11,813,1.0,0.24846248462484624,0.6838868388683886,0.05412054120541206,0.013530135301353014,333,0.2066420664206642,0.3837638376383764,0.4095940959409594
141,37017,3006,660,2219,74,477,1108,53,3006,1.0,0.21956087824351297,0.7381902860944777,0.024617431803060547,0.01763140385894877,1421,0.15868263473053892,0.3685961410512309,0.4727212242182302
142,37017,1838,460,1221,126,323,685,31,1838,1.0,0.250272034820457,0.6643090315560392,0.06855277475516866,0.016866158868335146,830,0.17573449401523394,0.37268770402611534,0.4515778019586507
143,37017,1414,608,703,68,401,361,35,1414,1.0,0.42998585572843,0.4971711456859972,0.04809052333804809,0.024752475247524754,652,0.2835926449787836,0.2553041018387553,0.4611032531824611
144,37017,1503,911,301,7,739,151,284,1503,1.0,0.6061210911510313,0.20026613439787092,0.004657351962741184,0.18895542248835662,613,0.4916833000665336,0.10046573519627412,0.4078509647371923
145,37017,1439,830,512,41,563,231,56,1439,1.0,0.5767894371091036,0.3558026407227241,0.02849200833912439,0.03891591382904795,645,0.3912439193884642,0.16052814454482278,0.448227936066713
146,37017,1789,707,901,133,541,458,48,1789,1.0,0.3951928451648966,0.5036333147009503,0.07434320849636669,0.026830631637786474,790,0.3024035774175517,0.25600894354387926,0.44158747903856904
147,37017,739,132,550,47,94,213,10,739,1.0,0.17861975642760486,0.7442489851150202,0.06359945872801083,0.013531799729364006,432,0.12719891745602166,0.2882273342354533,0.584573748308525
148,37017,1410,378,799,209,299,422,24,1410,1.0,0.2680851063829787,0.5666666666666667,0.14822695035460992,0.01702127659574468,689,0.21205673758865248,0.29929078014184396,0.48865248226950353
149,37017,551,178,339,23,174,159,11,551,1.0,0.32304900181488205,0.6152450090744102,0.041742286751361164,0.019963702359346643,218,0.3157894736842105,0.2885662431941924,0.3956442831215971
