,County,VAP,BVAP,WVAP,HVAP,EL16G_PR_D,EL16G_PR_R,OVAP,TOT_VOTES,factor,BVAP_pct,WVAP_pct,HVAP_pct,OVAP_pct,PRES16None,EL16G_PR_D_pct,EL16G_PR_R_pct,PRES16None_pct
21,37001,4345,476,3126,626,1054,1800,117,4345,1.0,0.1095512082853855,0.7194476409666283,0.14407364787111623,0.026927502876869965,1491,0.2425776754890679,0.4142692750287687,0.3431530494821634
22,37001,2757,951,1223,480,788,325,103,2757,1.0,0.34494015233949943,0.4435981138919115,0.17410228509249184,0.03735944867609721,1644,0.28581791802684076,0.11788175553137469,0.5963003264417845
23,37001,2408,198,2080,72,665,1201,58,2408,1.0,0.08222591362126246,0.8637873754152824,0.029900332225913623,0.02408637873754153,542,0.2761627906976744,0.49875415282392027,0.22508305647840532
24,37001,3146,267,2486,335,602,1314,58,3146,1.0,0.08486967577876668,0.7902097902097902,0.10648442466624285,0.018436109345200253,1230,0.19135410044500953,0.41767323585505406,0.39097266369993644
25,37001,4661,519,3664,386,1085,1771,92,4661,1.0,0.11134949581634843,0.7860974039905599,0.08281484659944217,0.019738253593649432,1805,0.23278266466423514,0.37996138167775156,0.3872559536580133
26,37001,3292,503,2586,137,954,1464,66,3292,1.0,0.15279465370595383,0.7855407047387606,0.041616038882138516,0.020048602673147023,874,0.28979343863912516,0.44471445929526127,0.26549210206561363
27,37001,3307,149,3011,104,450,1670,43,3307,1.0,0.04505594194133656,0.9104928938615059,0.03144844269730874,0.013002721499848805,1187,0.1360749924402782,0.5049894163894769,0.3589355911702449
28,37001,1860,602,758,423,493,198,77,1860,1.0,0.32365591397849464,0.4075268817204301,0.22741935483870968,0.04139784946236559,1169,0.26505376344086023,0.1064516129032258,0.628494623655914
29,37001,2681,152,2455,48,327,1448,26,2681,1.0,0.0566952629615815,0.9157030958597538,0.017903767251025736,0.00969787392763894,906,0.12196941439761283,0.5400969787392764,0.3379336068631108
30,37001,4070,1178,2311,521,1047,1061,60,4070,1.0,0.28943488943488943,0.5678132678132678,0.12800982800982802,0.014742014742014743,1962,0.25724815724815725,0.2606879606879607,0.48206388206388207
31,37001,5660,421,4927,166,995,1485,146,5660,1.0,0.07438162544169612,0.870494699646643,0.029328621908127208,0.025795053003533568,3180,0.17579505300353357,0.2623674911660777,0.5618374558303887
32,37001,4194,420,3642,88,577,2043,44,4194,1.0,0.10014306151645208,0.8683834048640916,0.020982355746304245,0.010491177873152123,1574,0.13757749165474487,0.4871244635193133,0.3752980448259418
33,37001,2153,148,1884,44,679,1059,77,2153,1.0,0.06874129122155133,0.8750580585229911,0.020436600092893636,0.035764050162563864,415,0.31537389688806317,0.4918718067812355,0.19275429633070135
34,37001,1834,329,1414,59,550,853,32,1834,1.0,0.17938931297709923,0.7709923664122137,0.0321701199563795,0.017448200654307525,431,0.2998909487459106,0.46510359869138496,0.23500545256270447
35,37001,4922,2325,1739,736,1831,637,122,4922,1.0,0.47236895570906134,0.35331166192604635,0.14953271028037382,0.02478667208451849,2454,0.372003250711093,0.12941893539211702,0.4985778138967899
36,37003,2871,14,2771,29,419,1669,57,2871,1.0,0.004876349703935911,0.965168930686172,0.010101010101010102,0.019853709508881923,783,0.14594218042493903,0.5813305468477882,0.2727272727272727
37,37003,3528,24,3380,54,483,1931,70,3528,1.0,0.006802721088435374,0.9580498866213152,0.015306122448979591,0.01984126984126984,1114,0.13690476190476192,0.5473356009070295,0.3157596371882086
38,37003,2567,121,2399,26,361,1328,21,2567,1.0,0.047136735488897546,0.9345539540319439,0.01012855473315154,0.008180755746007013,878,0.14063108687183482,0.5173354109855863,0.3420335021425789
39,37003,769,5,751,7,104,415,6,769,1.0,0.006501950585175552,0.976592977893368,0.009102730819245773,0.007802340702210663,250,0.1352405721716515,0.5396618985695709,0.3250975292587776
40,37003,940,39,857,35,136,509,9,940,1.0,0.04148936170212766,0.9117021276595745,0.03723404255319149,0.009574468085106383,295,0.14468085106382977,0.5414893617021277,0.31382978723404253
41,37003,1133,33,1066,17,140,688,17,1133,1.0,0.02912621359223301,0.940864960282436,0.01500441306266549,0.01500441306266549,305,0.1235657546337158,0.6072374227714034,0.26919682259488087
42,37003,1973,138,1679,102,264,892,54,1973,1.0,0.06994424733907754,0.8509883426254435,0.051697921946274705,0.027369488089204256,817,0.1338063862138875,0.45210339584389253,0.41409021794221995
43,37003,2417,67,2153,172,251,1052,25,2417,1.0,0.02772031443938767,0.8907736863880844,0.07116259826230864,0.01034340091021928,1114,0.10384774513860157,0.4352503103020273,0.4609019445593711
44,37003,1019,61,904,44,117,476,10,1019,1.0,0.05986261040235525,0.887144259077527,0.04317958783120707,0.009813542688910697,426,0.11481844946025516,0.46712463199214915,0.4180569185475957
45,37003,929,1,905,17,100,519,6,929,1.0,0.001076426264800861,0.9741657696447793,0.01829924650161464,0.006458557588805167,310,0.10764262648008611,0.5586652314316469,0.333692142088267
46,37003,2802,569,2053,108,222,725,72,2802,1.0,0.2030692362598144,0.7326909350463955,0.03854389721627409,0.02569593147751606,1855,0.07922912205567452,0.2587437544610992,0.6620271234832262
47,37003,1758,246,1331,130,303,729,51,1758,1.0,0.13993174061433447,0.7571103526734926,0.07394766780432309,0.02901023890784983,726,0.17235494880546076,0.41467576791808874,0.4129692832764505
48,37003,1384,49,1293,23,257,610,19,1384,1.0,0.03540462427745665,0.9342485549132948,0.016618497109826588,0.013728323699421965,517,0.1856936416184971,0.4407514450867052,0.3735549132947977
49,37003,1737,230,1418,52,255,834,37,1737,1.0,0.13241220495106507,0.816350028785262,0.029936672423719057,0.021301093839953943,648,0.14680483592400692,0.48013816925734026,0.37305699481865284
50,37003,1092,74,956,46,149,490,16,1092,1.0,0.06776556776556776,0.8754578754578755,0.04212454212454213,0.014652014652014652,453,0.13644688644688643,0.44871794871794873,0.41483516483516486
51,37003,1826,10,1752,34,206,1026,30,1826,1.0,0.00547645125958379,0.9594742606790799,0.018619934282584884,0.01642935377875137,594,0.11281489594742607,0.5618838992332968,0.3253012048192771
52,37005,702,0,672,25,108,312,5,702,1.0,0.0,0.9572649572649573,0.03561253561253561,0.007122507122507123,282,0.15384615384615385,0.4444444444444444,0.4017094017094017
53,37005,718,5,647,56,111,294,10,718,1.0,0.006963788300835654,0.9011142061281338,0.07799442896935933,0.013927576601671309,313,0.15459610027855153,0.40947075208913647,0.435933147632312
54,37005,1214,3,1163,32,177,653,16,1214,1.0,0.002471169686985173,0.9579901153212521,0.026359143327841845,0.013179571663920923,384,0.1457990115321252,0.5378912685337727,0.3163097199341021
55,37005,3532,71,3055,362,533,1291,44,3532,1.0,0.020101925254813136,0.8649490373725934,0.10249150622876557,0.01245753114382786,1708,0.15090600226500567,0.365515288788222,0.48357870894677235
56,37005,1567,10,1413,132,176,755,12,1567,1.0,0.006381620931716656,0.9017230376515635,0.08423739629865985,0.007657945118059987,636,0.11231652839821314,0.48181238034460755,0.40587109125717935
57,37005,325,4,288,33,46,137,0,325,1.0,0.012307692307692308,0.8861538461538462,0.10153846153846154,0.0,142,0.14153846153846153,0.42153846153846153,0.4369230769230769
58,37005,862,4,824,24,155,372,10,862,1.0,0.004640371229698376,0.9559164733178654,0.027842227378190254,0.01160092807424594,335,0.17981438515081208,0.43155452436194897,0.388631090487239
59,37007,1595,217,1297,41,194,633,40,1595,1.0,0.1360501567398119,0.8131661442006269,0.025705329153605017,0.025078369905956112,768,0.12163009404388715,0.3968652037617555,0.48150470219435737
60,37007,353,117,199,31,92,110,6,353,1.0,0.3314447592067989,0.5637393767705382,0.08781869688385269,0.0169971671388102,151,0.26062322946175637,0.311614730878187,0.42776203966005666
61,37007,2672,1373,1229,25,979,585,45,2672,1.0,0.5138473053892215,0.45995508982035926,0.0093562874251497,0.016841317365269462,1108,0.36639221556886226,0.218937125748503,0.41467065868263475
62,37007,2623,1725,817,30,1087,387,51,2623,1.0,0.6576439191765154,0.3114754098360656,0.011437285550895921,0.019443385436523065,1149,0.4144109797941289,0.14754098360655737,0.43804803659931374
63,37007,4109,2391,1325,279,731,314,114,4109,1.0,0.5818934047213434,0.32246288634704307,0.06789973229496228,0.027743976636651253,3064,0.17790216597712338,0.07641761985884643,0.7456802141640302
64,37007,2887,1149,1645,26,831,646,67,2887,1.0,0.3979909941115345,0.5697956356078975,0.009005888465535157,0.023207481815032908,1410,0.28784205057152756,0.22376169033598892,0.4883962590924835
65,37007,1431,937,407,59,690,172,28,1431,1.0,0.6547868623340322,0.28441649196366176,0.04122990915443746,0.019566736547868623,569,0.48218029350104824,0.12019566736547868,0.3976240391334731
66,37007,1513,237,1226,18,239,649,32,1513,1.0,0.1566424322538004,0.8103106411103768,0.011896893588896233,0.021150033046926635,625,0.1579643093192333,0.42894910773298084,0.41308658294778583
67,37007,1289,502,736,18,335,378,33,1289,1.0,0.3894491854150504,0.5709852598913887,0.013964313421256789,0.02560124127230411,576,0.25989138867339023,0.2932505818463926,0.44685802948021724
68,37007,1224,681,510,23,433,281,10,1224,1.0,0.5563725490196079,0.4166666666666667,0.018790849673202614,0.008169934640522876,510,0.35375816993464054,0.2295751633986928,0.4166666666666667
69,37007,1286,528,709,8,255,343,41,1286,1.0,0.4105754276827372,0.5513219284603421,0.006220839813374806,0.03188180404354588,688,0.19828926905132194,0.2667185069984448,0.5349922239502333
70,37009,930,3,889,31,125,445,7,930,1.0,0.0032258064516129032,0.9559139784946237,0.03333333333333333,0.007526881720430108,360,0.13440860215053763,0.478494623655914,0.3870967741935484
71,37009,710,2,684,14,114,320,10,710,1.0,0.0028169014084507044,0.9633802816901409,0.01971830985915493,0.014084507042253521,276,0.16056338028169015,0.4507042253521127,0.38873239436619716
72,37009,487,1,465,14,50,262,7,487,1.0,0.002053388090349076,0.9548254620123203,0.028747433264887063,0.014373716632443531,175,0.1026694045174538,0.5379876796714579,0.3593429158110883
73,37009,332,0,316,9,34,112,7,332,1.0,0.0,0.9518072289156626,0.02710843373493976,0.02108433734939759,186,0.10240963855421686,0.3373493975903614,0.5602409638554217
74,37009,1439,0,1391,31,186,628,17,1439,1.0,0.0,0.9666435024322446,0.021542738012508687,0.0118137595552467,625,0.1292564280750521,0.4364141765114663,0.4343293954134816
75,37009,2129,14,1996,105,333,878,14,2129,1.0,0.006575857209957727,0.9375293565054016,0.04931892907468295,0.006575857209957727,918,0.15641146077970877,0.4124001878816346,0.43118835133865663
76,37009,985,1,958,18,92,445,8,985,1.0,0.0010152284263959391,0.9725888324873097,0.018274111675126905,0.008121827411167513,448,0.09340101522842639,0.4517766497461929,0.4548223350253807
77,37009,535,0,522,6,64,173,7,535,1.0,0.0,0.9757009345794393,0.011214953271028037,0.013084112149532711,298,0.11962616822429907,0.3233644859813084,0.5570093457943925
78,37009,585,2,572,6,77,272,5,585,1.0,0.003418803418803419,0.9777777777777777,0.010256410256410256,0.008547008547008548,236,0.13162393162393163,0.46495726495726497,0.40341880341880343
79,37009,200,1,191,2,23,77,6,200,1.0,0.005,0.955,0.01,0.03,100,0.115,0.385,0.5
80,37009,252,1,247,0,39,83,4,252,1.0,0.003968253968253968,0.9801587301587301,0.0,0.015873015873015872,130,0.15476190476190477,0.32936507936507936,0.5158730158730159
81,37009,500,1,491,6,103,201,2,500,1.0,0.002,0.982,0.012,0.004,196,0.206,0.402,0.392
82,37009,2094,11,1971,84,347,981,28,2094,1.0,0.0052531041069723014,0.9412607449856734,0.04011461318051576,0.013371537726838587,766,0.16571155682903535,0.4684813753581662,0.3658070678127985
83,37009,1122,4,1044,64,190,532,10,1122,1.0,0.0035650623885918,0.93048128342246,0.0570409982174688,0.008912655971479501,400,0.16934046345811052,0.4741532976827095,0.35650623885918004
84,37009,2172,2,2102,48,466,1081,20,2172,1.0,0.0009208103130755065,0.9677716390423573,0.022099447513812154,0.009208103130755065,625,0.214548802946593,0.4976979742173112,0.2877532228360958
85,37009,3681,33,3290,290,603,1375,68,3681,1.0,0.008964955175224124,0.8937788644390111,0.07878293941863625,0.018473240967128497,1703,0.16381418092909536,0.3735397989676718,0.4626460201032328
86,37009,3827,41,3552,182,654,1546,52,3827,1.0,0.010713352495427228,0.9281421478965247,0.04755683302848184,0.01358766657956624,1627,0.1708910373660831,0.40397177946171936,0.42513718317219756
87,37011,320,0,314,3,18,188,3,320,1.0,0.0,0.98125,0.009375,0.009375,114,0.05625,0.5875,0.35625
88,37011,996,5,879,97,138,493,15,996,1.0,0.0050200803212851405,0.8825301204819277,0.09738955823293173,0.015060240963855422,365,0.13855421686746988,0.49497991967871485,0.36646586345381527
89,37011,547,0,535,9,45,289,3,547,1.0,0.0,0.9780621572212066,0.016453382084095063,0.005484460694698354,213,0.08226691042047532,0.5283363802559415,0.38939670932358317
90,37011,2538,65,2314,102,469,938,57,2538,1.0,0.0256107171000788,0.9117415287628053,0.04018912529550828,0.022458628841607566,1131,0.18479117415287627,0.36958234830575254,0.44562647754137114
91,37011,501,4,489,3,30,188,5,501,1.0,0.007984031936127744,0.9760479041916168,0.005988023952095809,0.00998003992015968,283,0.059880239520958084,0.37524950099800397,0.564870259481038
92,37011,365,0,356,8,26,230,1,365,1.0,0.0,0.9753424657534246,0.021917808219178082,0.0027397260273972603,109,0.07123287671232877,0.6301369863013698,0.29863013698630136
93,37011,395,0,380,11,31,186,4,395,1.0,0.0,0.9620253164556962,0.027848101265822784,0.010126582278481013,178,0.07848101265822785,0.4708860759493671,0.4506329113924051
94,37011,384,0,380,1,16,189,3,384,1.0,0.0,0.9895833333333334,0.0026041666666666665,0.0078125,179,0.041666666666666664,0.4921875,0.4661458333333333
95,37011,2709,577,2001,91,92,405,40,2709,1.0,0.2129937246216316,0.7386489479512736,0.03359173126614987,0.014765596160944998,2212,0.0339608711701735,0.14950166112956811,0.8165374677002584
96,37011,105,3,100,0,21,42,2,105,1.0,0.02857142857142857,0.9523809523809523,0.0,0.01904761904761905,42,0.2,0.4,0.4
97,37011,555,7,540,7,35,326,1,555,1.0,0.012612612612612612,0.972972972972973,0.012612612612612612,0.0018018018018018018,194,0.06306306306306306,0.5873873873873874,0.34954954954954953
98,37011,992,7,939,40,70,411,6,992,1.0,0.007056451612903226,0.9465725806451613,0.04032258064516129,0.006048387096774193,511,0.07056451612903226,0.41431451612903225,0.5151209677419355
99,37011,345,1,319,21,35,199,4,345,1.0,0.002898550724637681,0.9246376811594202,0.06086956521739131,0.011594202898550725,111,0.10144927536231885,0.5768115942028985,0.3217391304347826
100,37011,930,4,889,29,117,515,8,930,1.0,0.004301075268817204,0.9559139784946237,0.03118279569892473,0.008602150537634409,298,0.12580645161290321,0.553763440860215,0.3204301075268817
101,37011,538,0,518,15,91,261,5,538,1.0,0.0,0.9628252788104089,0.027881040892193308,0.00929368029739777,186,0.1691449814126394,0.4851301115241636,0.34572490706319703
102,37011,1031,2,966,55,246,640,8,1031,1.0,0.0019398642095053346,0.9369544131910766,0.0533462657613967,0.007759456838021339,145,0.23860329776915615,0.6207565470417071,0.14064015518913675
103,37011,899,1,833,51,92,402,14,899,1.0,0.0011123470522803114,0.9265850945494994,0.05672969966629588,0.01557285873192436,405,0.10233592880978866,0.4471635150166852,0.45050055617352613
104,37011,235,4,228,2,11,153,1,235,1.0,0.01702127659574468,0.9702127659574468,0.00851063829787234,0.00425531914893617,71,0.04680851063829787,0.6510638297872341,0.3021276595744681
105,37011,353,0,322,17,106,243,14,353,1.0,0.0,0.9121813031161473,0.04815864022662889,0.039660056657223795,4,0.3002832861189802,0.6883852691218131,0.0113314447592068
106,37013,2478,475,1602,385,524,932,16,2478,1.0,0.1916868442292171,0.6464891041162227,0.1553672316384181,0.00645682001614205,1022,0.21146085552865213,0.3761097659402744,0.4124293785310734
107,37013,1305,575,685,30,469,375,15,1305,1.0,0.44061302681992337,0.524904214559387,0.022988505747126436,0.011494252873563218,461,0.3593869731800766,0.28735632183908044,0.35325670498084294
108,37013,1615,159,1427,18,235,698,11,1615,1.0,0.09845201238390093,0.8835913312693499,0.011145510835913313,0.006811145510835914,682,0.14551083591331268,0.4321981424148607,0.42229102167182664
109,37013,1690,753,819,90,666,377,28,1690,1.0,0.4455621301775148,0.4846153846153846,0.05325443786982249,0.016568047337278107,647,0.3940828402366864,0.2230769230769231,0.38284023668639056
110,37013,841,274,545,13,266,362,9,841,1.0,0.3258026159334126,0.6480380499405469,0.015457788347205707,0.01070154577883472,213,0.3162901307966706,0.4304399524375743,0.25326991676575505
111,37013,1483,435,989,43,454,551,16,1483,1.0,0.2933243425488874,0.6668914362778152,0.02899527983816588,0.01078894133513149,478,0.306136210384356,0.3715441672285907,0.32231962238705325
112,37013,957,59,854,33,73,570,11,957,1.0,0.06165099268547544,0.8923719958202717,0.034482758620689655,0.011494252873563218,314,0.07628004179728318,0.5956112852664577,0.3281086729362591
113,37013,1833,773,969,65,533,575,26,1833,1.0,0.4217130387343153,0.5286415711947627,0.03546099290780142,0.014184397163120567,725,0.2907801418439716,0.31369339879978175,0.3955264593562466
114,37013,1897,185,1670,15,502,1046,27,1897,1.0,0.09752240379546652,0.8803373748023194,0.00790722192936215,0.014232999472851872,349,0.26462836056932,0.551396942540854,0.18397469688982604
115,37013,2650,398,2059,139,437,1195,54,2650,1.0,0.150188679245283,0.7769811320754717,0.052452830188679245,0.020377358490566037,1018,0.1649056603773585,0.4509433962264151,0.3841509433962264
116,37013,1507,920,475,80,740,232,32,1507,1.0,0.6104844061048441,0.3151957531519575,0.05308560053085601,0.021234240212342402,535,0.49104180491041804,0.15394824153948242,0.3550099535500995
117,37013,4524,1004,3245,223,844,1636,52,4524,1.0,0.22192749778956675,0.7172855879752431,0.049292661361626876,0.011494252873563218,2044,0.1865605658709107,0.3616268788682582,0.45181255526083114
118,37013,1737,853,796,55,661,303,33,1737,1.0,0.491076568796776,0.45826137017846863,0.03166378814047208,0.018998272884283247,773,0.3805411629245826,0.17443868739205526,0.4450201496833621
119,37013,1392,457,812,111,270,510,12,1392,1.0,0.32830459770114945,0.5833333333333334,0.07974137931034483,0.008620689655172414,612,0.1939655172413793,0.36637931034482757,0.4396551724137931
120,37013,2571,624,1735,186,670,817,26,2571,1.0,0.2427071178529755,0.6748346946713341,0.07234539089848308,0.010112796577207312,1084,0.26059898872034226,0.3177751847530144,0.4216258265266433
121,37013,1846,101,1617,114,191,1033,14,1846,1.0,0.05471289274106175,0.8759479956663055,0.06175514626218852,0.007583965330444204,622,0.10346695557963163,0.5595882990249187,0.3369447453954496
122,37013,1190,428,737,10,268,364,15,1190,1.0,0.3596638655462185,0.619327731092437,0.008403361344537815,0.012605042016806723,558,0.22521008403361345,0.3058823529411765,0.4689075630252101
123,37013,1872,80,1742,23,300,1098,27,1872,1.0,0.042735042735042736,0.9305555555555556,0.012286324786324786,0.014423076923076924,474,0.16025641025641027,0.5865384615384616,0.2532051282051282
124,37013,912,87,783,37,72,504,5,912,1.0,0.09539473684210527,0.8585526315789473,0.04057017543859649,0.005482456140350877,336,0.07894736842105263,0.5526315789473685,0.3684210526315789
125,37013,1616,119,1436,46,247,818,15,1616,1.0,0.07363861386138613,0.8886138613861386,0.028465346534653466,0.009282178217821782,551,0.15284653465346534,0.5061881188118812,0.3409653465346535
126,37013,1316,257,914,139,342,547,6,1316,1.0,0.1952887537993921,0.6945288753799392,0.10562310030395136,0.004559270516717325,427,0.25987841945288753,0.4156534954407295,0.324468085106383
127,37015,1707,1096,585,16,702,292,10,1707,1.0,0.6420620972466315,0.3427065026362039,0.009373169302870533,0.005858230814294083,713,0.4112478031634446,0.17106033977738722,0.4176918570591681
128,37015,849,421,418,0,247,274,10,849,1.0,0.4958775029446408,0.4923439340400471,0.0,0.011778563015312132,328,0.29093050647820967,0.32273262661955243,0.38633686690223795
129,37015,986,470,493,8,251,328,15,986,1.0,0.4766734279918864,0.5,0.008113590263691683,0.015212981744421906,407,0.25456389452332656,0.332657200811359,0.4127789046653144
130,37015,811,463,336,2,327,235,10,811,1.0,0.5709001233045623,0.41430332922318125,0.002466091245376079,0.012330456226880395,249,0.4032059186189889,0.28976572133168926,0.3070283600493218
131,37015,764,24,728,1,42,471,11,764,1.0,0.031413612565445025,0.9528795811518325,0.0013089005235602095,0.014397905759162303,251,0.0549738219895288,0.6164921465968587,0.3285340314136126
132,37015,5703,3712,1775,58,1767,882,158,5703,1.0,0.650885498860249,0.31123969840434856,0.010170085919691391,0.02770471681571103,3054,0.30983692793266704,0.1546554445028932,0.5355076275644398
133,37015,983,578,386,7,323,172,12,983,1.0,0.5879959308240081,0.392675483214649,0.007121057985757884,0.012207527975584944,488,0.3285859613428281,0.17497456765005087,0.49643947100712105
134,37015,1025,778,213,26,454,106,8,1025,1.0,0.7590243902439024,0.20780487804878048,0.025365853658536587,0.007804878048780488,465,0.4429268292682927,0.10341463414634146,0.45365853658536587
135,37015,1274,498,768,3,324,418,5,1274,1.0,0.39089481946624804,0.6028257456828885,0.002354788069073783,0.003924646781789639,532,0.2543171114599686,0.3281004709576138,0.4175824175824176
136,37015,1050,879,135,26,472,66,10,1050,1.0,0.8371428571428572,0.12857142857142856,0.024761904761904763,0.009523809523809525,512,0.44952380952380955,0.06285714285714286,0.4876190476190476
137,37015,1302,954,323,17,571,173,8,1302,1.0,0.7327188940092166,0.24807987711213517,0.013056835637480798,0.006144393241167435,558,0.43855606758832566,0.13287250384024576,0.42857142857142855
138,37015,392,335,52,4,225,27,1,392,1.0,0.8545918367346939,0.1326530612244898,0.01020408163265306,0.002551020408163265,140,0.5739795918367347,0.06887755102040816,0.35714285714285715
139,37017,1607,245,1312,22,229,817,28,1607,1.0,0.15245799626633477,0.8164281269446173,0.013690105787181083,0.017423771001866834,561,0.14250155569383946,0.5084007467330429,0.3490976975731176
140,37017,813,202,556,44,175,319,11,813,1.0,0.24846248462484624,0.6838868388683886,0.05412054120541206,0.013530135301353014,319,0.21525215252152521,0.3923739237392374,0.3923739237392374
141,37017,3006,660,2219,74,472,1216,53,3006,1.0,0.21956087824351297,0.7381902860944777,0.024617431803060547,0.01763140385894877,1318,0.15701929474384566,0.4045242847638057,0.4384564204923486
142,37017,1838,460,1221,126,330,710,31,1838,1.0,0.250272034820457,0.6643090315560392,0.06855277475516866,0.016866158868335146,798,0.1795429815016322,0.3862894450489663,0.43416757344940154
143,37017,1414,608,703,68,394,371,35,1414,1.0,0.42998585572843,0.4971711456859972,0.04809052333804809,0.024752475247524754,649,0.27864214992927866,0.2623762376237624,0.458981612446959
144,37017,1503,911,301,7,739,156,284,1503,1.0,0.6061210911510313,0.20026613439787092,0.004657351962741184,0.18895542248835662,608,0.4916833000665336,0.10379241516966067,0.4045242847638057
145,37017,1439,830,512,41,568,234,56,1439,1.0,0.5767894371091036,0.3558026407227241,0.02849200833912439,0.03891591382904795,637,0.39471855455177207,0.1626129256428075,0.44266851980542044
146,37017,1789,707,901,133,551,461,48,1789,1.0,0.3951928451648966,0.5036333147009503,0.07434320849636669,0.026830631637786474,777,0.30799329234209055,0.25768585802124094,0.4343208496366685
147,37017,739,132,550,47,94,209,10,739,1.0,0.17861975642760486,0.7442489851150202,0.06359945872801083,0.013531799729364006,436,0.12719891745602166,0.2828146143437077,0.5899864682002707
148,37017,1410,378,799,209,304,431,24,1410,1.0,0.2680851063829787,0.5666666666666667,0.14822695035460992,0.01702127659574468,675,0.21560283687943263,0.3056737588652482,0.4787234042553192
149,37017,551,178,339,23,175,166,11,551,1.0,0.32304900181488205,0.6152450090744102,0.041742286751361164,0.019963702359346643,210,0.3176043557168784,0.30127041742286753,0.3811252268602541
