,County,VAP,BVAP,EL14G_US_1,EL14G_USS_,OVAP,TOT_VOTES,factor,BVAP_pct,OVAP_pct,SEN14None,EL14G_US_1_pct,EL14G_USS__pct,SEN14None_pct
0,37001,1505,338,182,181,1167,1505,1,0.2245847176079734,0.7754152823920266,1142,0.12093023255813953,0.12026578073089701,0.7588039867109635
1,37001,2503,712,271,180,1791,2503,1,0.2844586496204555,0.7155413503795446,2052,0.1082700759089093,0.07191370355573312,0.8198162205353575
2,37001,2156,243,481,457,1913,2156,1,0.11270871985157699,0.887291280148423,1218,0.2230983302411874,0.21196660482374768,0.564935064935065
3,37001,3167,1027,466,231,2140,3167,1,0.3242816545626776,0.6757183454373223,2470,0.14714240606251974,0.07293969055888853,0.7799179033785917
4,37001,1713,50,416,670,1663,1713,1,0.02918855808523059,0.9708114419147694,627,0.2428488032691185,0.3911266783420899,0.3660245183887916
5,37001,1948,276,391,491,1672,1948,1,0.14168377823408623,0.8583162217659137,1066,0.20071868583162217,0.25205338809034905,0.5472279260780287
6,37001,2127,494,309,358,1633,2127,1,0.23225199811941702,0.767748001880583,1460,0.14527503526093088,0.16831217677480018,0.686412787964269
7,37001,4955,350,853,1063,4605,4955,1,0.07063572149344097,0.929364278506559,3039,0.17214934409687185,0.21453077699293643,0.6133198789101917
8,37001,3483,81,313,1246,3402,3483,1,0.023255813953488372,0.9767441860465116,1924,0.08986505885730692,0.35773758254378407,0.552397358598909
9,37001,2371,578,432,423,1793,2371,1,0.24377899620413326,0.7562210037958668,1516,0.182201602699283,0.17840573597638126,0.6393926613243357
10,37001,3130,469,418,695,2661,3130,1,0.14984025559105432,0.8501597444089457,2017,0.13354632587859425,0.2220447284345048,0.644408945686901
11,37001,3498,1037,549,354,2461,3498,1,0.2964551172098342,0.7035448827901658,2595,0.1569468267581475,0.10120068610634649,0.741852487135506
12,37001,4530,2457,1163,129,2073,4530,1,0.5423841059602649,0.45761589403973507,3238,0.2567328918322296,0.02847682119205298,0.7147902869757174
13,37001,3686,257,295,1071,3429,3686,1,0.06972327726532827,0.9302767227346718,2320,0.08003255561584373,0.29055887140531744,0.6294085729788389
14,37001,2197,201,325,595,1996,2197,1,0.09148839326354119,0.9085116067364588,1277,0.14792899408284024,0.2708238507055075,0.5812471552116523
15,37001,1630,141,253,535,1489,1630,1,0.08650306748466258,0.9134969325153375,842,0.15521472392638036,0.3282208588957055,0.5165644171779141
16,37001,5580,729,906,1388,4851,5580,1,0.13064516129032258,0.8693548387096774,3286,0.16236559139784945,0.24874551971326164,0.5888888888888889
17,37001,1694,70,195,440,1624,1694,1,0.04132231404958678,0.9586776859504132,1059,0.11511216056670602,0.2597402597402597,0.6251475796930342
18,37001,3476,1342,778,533,2134,3476,1,0.3860759493670886,0.6139240506329114,2165,0.2238204833141542,0.15333716915995396,0.6228423475258918
19,37001,5931,1310,1354,1261,4621,5931,1,0.2208733771707975,0.7791266228292025,3316,0.22829202495363346,0.2126117012308211,0.5590962738155454
20,37001,3118,255,413,689,2863,3118,1,0.081783194355356,0.918216805644644,2016,0.13245670301475304,0.22097498396407952,0.6465683130211675
21,37001,4345,476,686,1169,3869,4345,1,0.1095512082853855,0.8904487917146146,2490,0.1578826237054085,0.26904487917146147,0.57307249712313
22,37001,2757,951,408,181,1806,2757,1,0.34494015233949943,0.6550598476605005,2168,0.14798694232861806,0.06565107000362713,0.7863619876677548
23,37001,2408,198,396,738,2210,2408,1,0.08222591362126246,0.9177740863787376,1274,0.1644518272425249,0.3064784053156146,0.5290697674418605
24,37001,3146,267,342,784,2879,3146,1,0.08486967577876668,0.9151303242212333,2020,0.10870947234583599,0.24920534011443102,0.642085187539733
25,37001,4661,519,675,1028,4142,4661,1,0.11134949581634843,0.8886505041836515,2958,0.14481870843166703,0.22055352928556105,0.634627762282772
26,37001,3292,503,605,963,2789,3292,1,0.15279465370595383,0.8472053462940462,1724,0.18377885783718104,0.2925273390036452,0.5236938031591738
27,37001,3307,149,312,1029,3158,3307,1,0.04505594194133656,0.9549440580586634,1966,0.09434532809192622,0.31115814938010283,0.5944965225279709
28,37001,1860,602,258,94,1258,1860,1,0.32365591397849464,0.6763440860215054,1508,0.13870967741935483,0.05053763440860215,0.810752688172043
29,37001,2681,152,251,853,2529,2681,1,0.0566952629615815,0.9433047370384186,1577,0.09362178291682208,0.31816486385676984,0.5882133532264081
30,37001,4070,1178,682,578,2892,4070,1,0.28943488943488943,0.7105651105651105,2810,0.16756756756756758,0.142014742014742,0.6904176904176904
31,37001,5660,421,434,920,5239,5660,1,0.07438162544169612,0.9256183745583039,4306,0.07667844522968198,0.1625441696113074,0.7607773851590106
32,37001,4194,420,396,1287,3774,4194,1,0.10014306151645208,0.899856938483548,2511,0.0944206008583691,0.30686695278969955,0.5987124463519313
33,37001,2153,148,455,943,2005,2153,1,0.06874129122155133,0.9312587087784486,755,0.21133302368787737,0.437993497445425,0.35067347886669764
34,37001,1834,329,345,505,1505,1834,1,0.17938931297709923,0.8206106870229007,984,0.188113413304253,0.27535441657579063,0.5365321701199564
35,37001,4922,2325,1137,318,2597,4922,1,0.47236895570906134,0.5276310442909387,3467,0.2310036570499797,0.06460788297440065,0.7043884599756197
36,37003,2871,14,318,998,2857,2871,1,0.004876349703935911,0.9951236502960641,1555,0.11076280041797283,0.34761407175200276,0.5416231278300244
37,37003,3528,24,380,1149,3504,3528,1,0.006802721088435374,0.9931972789115646,1999,0.10770975056689343,0.32568027210884354,0.566609977324263
38,37003,2567,121,329,759,2446,2567,1,0.047136735488897546,0.9528632645111025,1479,0.12816517335410985,0.29567588624853913,0.5761589403973509
39,37003,769,5,63,248,764,769,1,0.006501950585175552,0.9934980494148244,458,0.08192457737321196,0.32249674902470743,0.5955786736020806
40,37003,940,39,153,251,901,940,1,0.04148936170212766,0.9585106382978723,536,0.16276595744680852,0.2670212765957447,0.5702127659574469
41,37003,1133,33,108,399,1100,1133,1,0.02912621359223301,0.970873786407767,626,0.09532215357458076,0.35216240070609,0.5525154457193292
42,37003,1973,138,193,474,1835,1973,1,0.06994424733907754,0.9300557526609224,1306,0.0978205778003041,0.2402432843385707,0.6619361378611252
43,37003,2417,67,216,593,2350,2417,1,0.02772031443938767,0.9722796855606123,1608,0.08936698386429458,0.24534546959040132,0.6652875465453041
44,37003,1019,61,135,243,958,1019,1,0.05986261040235525,0.9401373895976447,641,0.1324828263002944,0.23846908734052993,0.6290480863591756
45,37003,929,1,91,335,928,929,1,0.001076426264800861,0.9989235737351991,503,0.09795479009687837,0.3606027987082885,0.5414424111948332
46,37003,2802,569,109,419,2233,2802,1,0.2030692362598144,0.7969307637401856,2274,0.03890078515346181,0.14953604568165596,0.8115631691648822
47,37003,1758,246,261,399,1512,1758,1,0.13993174061433447,0.8600682593856656,1098,0.14846416382252559,0.22696245733788395,0.6245733788395904
48,37003,1384,49,184,347,1335,1384,1,0.03540462427745665,0.9645953757225434,853,0.1329479768786127,0.25072254335260113,0.6163294797687862
49,37003,1737,230,270,425,1507,1737,1,0.13241220495106507,0.8675877950489349,1042,0.15544041450777202,0.24467472654001152,0.5998848589522164
50,37003,1092,74,96,298,1018,1092,1,0.06776556776556776,0.9322344322344323,698,0.08791208791208792,0.27289377289377287,0.6391941391941391
51,37003,1826,10,182,588,1816,1826,1,0.00547645125958379,0.9945235487404163,1056,0.09967141292442497,0.32201533406352684,0.5783132530120482
52,37005,702,0,127,221,702,702,1,0.0,1.0,354,0.18091168091168092,0.3148148148148148,0.5042735042735043
53,37005,718,5,126,174,713,718,1,0.006963788300835654,0.9930362116991643,418,0.17548746518105848,0.24233983286908078,0.5821727019498607
54,37005,1214,3,173,416,1211,1214,1,0.002471169686985173,0.9975288303130149,625,0.14250411861614498,0.342668863261944,0.514827018121911
55,37005,3532,71,625,844,3461,3532,1,0.020101925254813136,0.9798980747451869,2063,0.17695356738391846,0.23895809739524349,0.584088335220838
56,37005,1567,10,172,509,1557,1567,1,0.006381620931716656,0.9936183790682833,886,0.10976388002552648,0.3248245054243778,0.5654116145500957
57,37005,325,4,36,103,321,325,1,0.012307692307692308,0.9876923076923076,186,0.11076923076923077,0.3169230769230769,0.5723076923076923
58,37005,862,4,97,229,858,862,1,0.004640371229698376,0.9953596287703016,536,0.11252900232018562,0.265661252900232,0.6218097447795824
59,37007,1595,217,190,313,1378,1595,1,0.1360501567398119,0.8639498432601881,1092,0.11912225705329153,0.1962382445141066,0.6846394984326019
60,37007,353,117,68,69,236,353,1,0.3314447592067989,0.6685552407932012,216,0.19263456090651557,0.1954674220963173,0.6118980169971672
61,37007,2672,1373,719,331,1299,2672,1,0.5138473053892215,0.4861526946107784,1622,0.2690868263473054,0.12387724550898203,0.6070359281437125
62,37007,2623,1725,690,222,898,2623,1,0.6576439191765154,0.34235608082348457,1711,0.2630575676706062,0.0846359130766298,0.6523065192527641
63,37007,4109,2391,455,165,1718,4109,1,0.5818934047213434,0.4181065952786566,3489,0.11073253833049404,0.040155755658311025,0.8491117060111949
64,37007,2887,1149,604,370,1738,2887,1,0.3979909941115345,0.6020090058884655,1913,0.20921371666089367,0.12816072047107724,0.6626255628680291
65,37007,1431,937,448,92,494,1431,1,0.6547868623340322,0.34521313766596784,891,0.31306778476589797,0.06429070580013976,0.6226415094339622
66,37007,1513,237,191,340,1276,1513,1,0.1566424322538004,0.8433575677461996,982,0.12623925974884337,0.2247191011235955,0.6490416391275612
67,37007,1289,502,296,174,787,1289,1,0.3894491854150504,0.6105508145849495,819,0.22963537626066718,0.13498836307214895,0.6353762606671839
68,37007,1224,681,303,139,543,1224,1,0.5563725490196079,0.44362745098039214,782,0.24754901960784315,0.11356209150326797,0.6388888888888888
69,37007,1286,528,185,159,758,1286,1,0.4105754276827372,0.5894245723172629,942,0.14385692068429237,0.12363919129082426,0.7325038880248833
70,37009,930,3,114,268,927,930,1,0.0032258064516129032,0.9967741935483871,548,0.12258064516129032,0.28817204301075267,0.589247311827957
71,37009,710,2,95,192,708,710,1,0.0028169014084507044,0.9971830985915493,423,0.13380281690140844,0.2704225352112676,0.5957746478873239
72,37009,487,1,55,168,486,487,1,0.002053388090349076,0.997946611909651,264,0.11293634496919917,0.34496919917864477,0.5420944558521561
73,37009,332,0,35,72,332,332,1,0.0,1.0,225,0.10542168674698796,0.21686746987951808,0.677710843373494
74,37009,1439,0,177,380,1439,1439,1,0.0,1.0,882,0.12300208478109799,0.2640722724113968,0.6129256428075052
75,37009,2129,14,348,493,2115,2129,1,0.006575857209957727,0.9934241427900423,1288,0.16345702207609206,0.23156411460779708,0.6049788633161108
76,37009,985,1,99,268,984,985,1,0.0010152284263959391,0.9989847715736041,618,0.10050761421319797,0.2720812182741117,0.6274111675126903
77,37009,535,0,78,106,535,535,1,0.0,1.0,351,0.14579439252336449,0.19813084112149532,0.6560747663551402
78,37009,585,2,83,145,583,585,1,0.003418803418803419,0.9965811965811966,357,0.14188034188034188,0.24786324786324787,0.6102564102564103
79,37009,200,1,20,41,199,200,1,0.005,0.995,139,0.1,0.205,0.695
80,37009,252,1,38,44,251,252,1,0.003968253968253968,0.996031746031746,170,0.15079365079365079,0.1746031746031746,0.6746031746031746
81,37009,500,1,92,112,499,500,1,0.002,0.998,296,0.184,0.224,0.592
82,37009,2094,11,303,620,2083,2094,1,0.0052531041069723014,0.9947468958930277,1171,0.14469914040114612,0.29608404966571156,0.5592168099331423
83,37009,1122,4,170,326,1118,1122,1,0.0035650623885918,0.9964349376114082,626,0.15151515151515152,0.2905525846702317,0.5579322638146168
84,37009,2172,2,386,707,2170,2172,1,0.0009208103130755065,0.9990791896869244,1079,0.17771639042357273,0.3255064456721915,0.4967771639042357
85,37009,3681,33,530,815,3648,3681,1,0.008964955175224124,0.9910350448247759,2336,0.14398261342026622,0.22140722629720186,0.6346101602825319
86,37009,3827,41,602,901,3786,3827,1,0.010713352495427228,0.9892866475045727,2324,0.15730337078651685,0.23543245361902274,0.6072641755944604
87,37011,320,0,16,107,320,320,1,0.0,1.0,197,0.05,0.334375,0.615625
88,37011,996,5,102,302,991,996,1,0.0050200803212851405,0.9949799196787149,592,0.10240963855421686,0.3032128514056225,0.5943775100401606
89,37011,547,0,29,173,547,547,1,0.0,1.0,345,0.05301645338208409,0.3162705667276051,0.6307129798903108
90,37011,2538,65,273,576,2473,2538,1,0.0256107171000788,0.9743892828999212,1689,0.10756501182033097,0.22695035460992907,0.66548463356974
91,37011,501,4,14,113,497,501,1,0.007984031936127744,0.9920159680638723,374,0.027944111776447105,0.22554890219560877,0.7465069860279441
92,37011,365,0,11,130,365,365,1,0.0,1.0,224,0.030136986301369864,0.3561643835616438,0.6136986301369863
93,37011,395,0,22,107,395,395,1,0.0,1.0,266,0.05569620253164557,0.2708860759493671,0.6734177215189874
94,37011,384,0,15,109,384,384,1,0.0,1.0,260,0.0390625,0.2838541666666667,0.6770833333333334
95,37011,2709,577,77,222,2132,2709,1,0.2129937246216316,0.7870062753783684,2410,0.028423772609819122,0.08194905869324474,0.8896271686969361
96,37011,105,3,11,28,102,105,1,0.02857142857142857,0.9714285714285714,66,0.10476190476190476,0.26666666666666666,0.6285714285714286
97,37011,555,7,35,194,548,555,1,0.012612612612612612,0.9873873873873874,326,0.06306306306306306,0.34954954954954953,0.5873873873873874
98,37011,992,7,36,189,985,992,1,0.007056451612903226,0.9929435483870968,767,0.036290322580645164,0.1905241935483871,0.7731854838709677
99,37011,345,1,23,137,344,345,1,0.002898550724637681,0.9971014492753624,185,0.06666666666666667,0.39710144927536234,0.5362318840579711
100,37011,930,4,85,282,926,930,1,0.004301075268817204,0.9956989247311828,563,0.0913978494623656,0.3032258064516129,0.6053763440860215
101,37011,538,0,70,157,538,538,1,0.0,1.0,311,0.13011152416356878,0.29182156133828996,0.5780669144981413
102,37011,1031,2,186,410,1029,1031,1,0.0019398642095053346,0.9980601357904947,435,0.18040737148399613,0.3976721629485936,0.4219204655674103
103,37011,899,1,62,239,898,899,1,0.0011123470522803114,0.9988876529477196,598,0.06896551724137931,0.26585094549499444,0.6651835372636262
104,37011,235,4,5,71,231,235,1,0.01702127659574468,0.9829787234042553,159,0.02127659574468085,0.3021276595744681,0.676595744680851
105,37011,353,0,61,172,353,353,1,0.0,1.0,120,0.17280453257790368,0.48725212464589235,0.33994334277620397
106,37013,2478,475,411,682,2003,2478,1,0.1916868442292171,0.8083131557707829,1385,0.16585956416464892,0.27522195318805487,0.5589184826472962
107,37013,1305,575,404,249,730,1305,1,0.44061302681992337,0.5593869731800766,652,0.3095785440613027,0.19080459770114944,0.49961685823754787
108,37013,1615,159,207,454,1456,1615,1,0.09845201238390093,0.9015479876160991,954,0.1281733746130031,0.28111455108359135,0.5907120743034056
109,37013,1690,753,462,227,937,1690,1,0.4455621301775148,0.5544378698224852,1001,0.2733727810650888,0.13431952662721894,0.5923076923076923
110,37013,841,274,229,222,567,841,1,0.3258026159334126,0.6741973840665874,390,0.272294887039239,0.26397146254458975,0.4637336504161712
111,37013,1483,435,344,345,1048,1483,1,0.2933243425488874,0.7066756574511126,794,0.23196223870532703,0.23263654753877275,0.5354012137559002
112,37013,957,59,85,352,898,957,1,0.06165099268547544,0.9383490073145245,520,0.08881922675026123,0.367816091954023,0.5433646812957158
113,37013,1833,773,428,378,1060,1833,1,0.4217130387343153,0.5782869612656847,1027,0.23349699945444627,0.20621931260229132,0.5602836879432624
114,37013,1897,185,418,837,1712,1897,1,0.09752240379546652,0.9024775962045335,642,0.22034791776489193,0.441222983658408,0.33842909857670006
115,37013,2650,398,406,757,2252,2650,1,0.150188679245283,0.849811320754717,1487,0.15320754716981133,0.2856603773584906,0.5611320754716981
