,County,VAP,BVAP,WVAP,HVAP,EL14G_US_1,EL14G_USS_,OVAP,TOT_VOTES,factor,BVAP_pct,WVAP_pct,HVAP_pct,OVAP_pct,SEN14None,EL14G_US_1_pct,EL14G_USS__pct,SEN14None_pct
29,37001,2681,152,2455,48,251,853,26,2681,1,0.0566952629615815,0.9157030958597538,0.017903767251025736,0.00969787392763894,1577,0.09362178291682208,0.31816486385676984,0.5882133532264081
30,37001,4070,1178,2311,521,682,578,60,4070,1,0.28943488943488943,0.5678132678132678,0.12800982800982802,0.014742014742014743,2810,0.16756756756756758,0.142014742014742,0.6904176904176904
31,37001,5660,421,4927,166,434,920,146,5660,1,0.07438162544169612,0.870494699646643,0.029328621908127208,0.025795053003533568,4306,0.07667844522968198,0.1625441696113074,0.7607773851590106
32,37001,4194,420,3642,88,396,1287,44,4194,1,0.10014306151645208,0.8683834048640916,0.020982355746304245,0.010491177873152123,2511,0.0944206008583691,0.30686695278969955,0.5987124463519313
33,37001,2153,148,1884,44,455,943,77,2153,1,0.06874129122155133,0.8750580585229911,0.020436600092893636,0.035764050162563864,755,0.21133302368787737,0.437993497445425,0.35067347886669764
34,37001,1834,329,1414,59,345,505,32,1834,1,0.17938931297709923,0.7709923664122137,0.0321701199563795,0.017448200654307525,984,0.188113413304253,0.27535441657579063,0.5365321701199564
35,37001,4922,2325,1739,736,1137,318,122,4922,1,0.47236895570906134,0.35331166192604635,0.14953271028037382,0.02478667208451849,3467,0.2310036570499797,0.06460788297440065,0.7043884599756197
36,37003,2871,14,2771,29,318,998,57,2871,1,0.004876349703935911,0.965168930686172,0.010101010101010102,0.019853709508881923,1555,0.11076280041797283,0.34761407175200276,0.5416231278300244
37,37003,3528,24,3380,54,380,1149,70,3528,1,0.006802721088435374,0.9580498866213152,0.015306122448979591,0.01984126984126984,1999,0.10770975056689343,0.32568027210884354,0.566609977324263
38,37003,2567,121,2399,26,329,759,21,2567,1,0.047136735488897546,0.9345539540319439,0.01012855473315154,0.008180755746007013,1479,0.12816517335410985,0.29567588624853913,0.5761589403973509
39,37003,769,5,751,7,63,248,6,769,1,0.006501950585175552,0.976592977893368,0.009102730819245773,0.007802340702210663,458,0.08192457737321196,0.32249674902470743,0.5955786736020806
40,37003,940,39,857,35,153,251,9,940,1,0.04148936170212766,0.9117021276595745,0.03723404255319149,0.009574468085106383,536,0.16276595744680852,0.2670212765957447,0.5702127659574469
41,37003,1133,33,1066,17,108,399,17,1133,1,0.02912621359223301,0.940864960282436,0.01500441306266549,0.01500441306266549,626,0.09532215357458076,0.35216240070609,0.5525154457193292
42,37003,1973,138,1679,102,193,474,54,1973,1,0.06994424733907754,0.8509883426254435,0.051697921946274705,0.027369488089204256,1306,0.0978205778003041,0.2402432843385707,0.6619361378611252
43,37003,2417,67,2153,172,216,593,25,2417,1,0.02772031443938767,0.8907736863880844,0.07116259826230864,0.01034340091021928,1608,0.08936698386429458,0.24534546959040132,0.6652875465453041
44,37003,1019,61,904,44,135,243,10,1019,1,0.05986261040235525,0.887144259077527,0.04317958783120707,0.009813542688910697,641,0.1324828263002944,0.23846908734052993,0.6290480863591756
45,37003,929,1,905,17,91,335,6,929,1,0.001076426264800861,0.9741657696447793,0.01829924650161464,0.006458557588805167,503,0.09795479009687837,0.3606027987082885,0.5414424111948332
46,37003,2802,569,2053,108,109,419,72,2802,1,0.2030692362598144,0.7326909350463955,0.03854389721627409,0.02569593147751606,2274,0.03890078515346181,0.14953604568165596,0.8115631691648822
47,37003,1758,246,1331,130,261,399,51,1758,1,0.13993174061433447,0.7571103526734926,0.07394766780432309,0.02901023890784983,1098,0.14846416382252559,0.22696245733788395,0.6245733788395904
48,37003,1384,49,1293,23,184,347,19,1384,1,0.03540462427745665,0.9342485549132948,0.016618497109826588,0.013728323699421965,853,0.1329479768786127,0.25072254335260113,0.6163294797687862
49,37003,1737,230,1418,52,270,425,37,1737,1,0.13241220495106507,0.816350028785262,0.029936672423719057,0.021301093839953943,1042,0.15544041450777202,0.24467472654001152,0.5998848589522164
50,37003,1092,74,956,46,96,298,16,1092,1,0.06776556776556776,0.8754578754578755,0.04212454212454213,0.014652014652014652,698,0.08791208791208792,0.27289377289377287,0.6391941391941391
51,37003,1826,10,1752,34,182,588,30,1826,1,0.00547645125958379,0.9594742606790799,0.018619934282584884,0.01642935377875137,1056,0.09967141292442497,0.32201533406352684,0.5783132530120482
52,37005,702,0,672,25,127,221,5,702,1,0.0,0.9572649572649573,0.03561253561253561,0.007122507122507123,354,0.18091168091168092,0.3148148148148148,0.5042735042735043
53,37005,718,5,647,56,126,174,10,718,1,0.006963788300835654,0.9011142061281338,0.07799442896935933,0.013927576601671309,418,0.17548746518105848,0.24233983286908078,0.5821727019498607
54,37005,1214,3,1163,32,173,416,16,1214,1,0.002471169686985173,0.9579901153212521,0.026359143327841845,0.013179571663920923,625,0.14250411861614498,0.342668863261944,0.514827018121911
55,37005,3532,71,3055,362,625,844,44,3532,1,0.020101925254813136,0.8649490373725934,0.10249150622876557,0.01245753114382786,2063,0.17695356738391846,0.23895809739524349,0.584088335220838
56,37005,1567,10,1413,132,172,509,12,1567,1,0.006381620931716656,0.9017230376515635,0.08423739629865985,0.007657945118059987,886,0.10976388002552648,0.3248245054243778,0.5654116145500957
57,37005,325,4,288,33,36,103,0,325,1,0.012307692307692308,0.8861538461538462,0.10153846153846154,0.0,186,0.11076923076923077,0.3169230769230769,0.5723076923076923
58,37005,862,4,824,24,97,229,10,862,1,0.004640371229698376,0.9559164733178654,0.027842227378190254,0.01160092807424594,536,0.11252900232018562,0.265661252900232,0.6218097447795824
59,37007,1595,217,1297,41,190,313,40,1595,1,0.1360501567398119,0.8131661442006269,0.025705329153605017,0.025078369905956112,1092,0.11912225705329153,0.1962382445141066,0.6846394984326019
60,37007,353,117,199,31,68,69,6,353,1,0.3314447592067989,0.5637393767705382,0.08781869688385269,0.0169971671388102,216,0.19263456090651557,0.1954674220963173,0.6118980169971672
61,37007,2672,1373,1229,25,719,331,45,2672,1,0.5138473053892215,0.45995508982035926,0.0093562874251497,0.016841317365269462,1622,0.2690868263473054,0.12387724550898203,0.6070359281437125
62,37007,2623,1725,817,30,690,222,51,2623,1,0.6576439191765154,0.3114754098360656,0.011437285550895921,0.019443385436523065,1711,0.2630575676706062,0.0846359130766298,0.6523065192527641
63,37007,4109,2391,1325,279,455,165,114,4109,1,0.5818934047213434,0.32246288634704307,0.06789973229496228,0.027743976636651253,3489,0.11073253833049404,0.040155755658311025,0.8491117060111949
64,37007,2887,1149,1645,26,604,370,67,2887,1,0.3979909941115345,0.5697956356078975,0.009005888465535157,0.023207481815032908,1913,0.20921371666089367,0.12816072047107724,0.6626255628680291
65,37007,1431,937,407,59,448,92,28,1431,1,0.6547868623340322,0.28441649196366176,0.04122990915443746,0.019566736547868623,891,0.31306778476589797,0.06429070580013976,0.6226415094339622
66,37007,1513,237,1226,18,191,340,32,1513,1,0.1566424322538004,0.8103106411103768,0.011896893588896233,0.021150033046926635,982,0.12623925974884337,0.2247191011235955,0.6490416391275612
67,37007,1289,502,736,18,296,174,33,1289,1,0.3894491854150504,0.5709852598913887,0.013964313421256789,0.02560124127230411,819,0.22963537626066718,0.13498836307214895,0.6353762606671839
68,37007,1224,681,510,23,303,139,10,1224,1,0.5563725490196079,0.4166666666666667,0.018790849673202614,0.008169934640522876,782,0.24754901960784315,0.11356209150326797,0.6388888888888888
69,37007,1286,528,709,8,185,159,41,1286,1,0.4105754276827372,0.5513219284603421,0.006220839813374806,0.03188180404354588,942,0.14385692068429237,0.12363919129082426,0.7325038880248833
70,37009,930,3,889,31,114,268,7,930,1,0.0032258064516129032,0.9559139784946237,0.03333333333333333,0.007526881720430108,548,0.12258064516129032,0.28817204301075267,0.589247311827957
71,37009,710,2,684,14,95,192,10,710,1,0.0028169014084507044,0.9633802816901409,0.01971830985915493,0.014084507042253521,423,0.13380281690140844,0.2704225352112676,0.5957746478873239
72,37009,487,1,465,14,55,168,7,487,1,0.002053388090349076,0.9548254620123203,0.028747433264887063,0.014373716632443531,264,0.11293634496919917,0.34496919917864477,0.5420944558521561
73,37009,332,0,316,9,35,72,7,332,1,0.0,0.9518072289156626,0.02710843373493976,0.02108433734939759,225,0.10542168674698796,0.21686746987951808,0.677710843373494
74,37009,1439,0,1391,31,177,380,17,1439,1,0.0,0.9666435024322446,0.021542738012508687,0.0118137595552467,882,0.12300208478109799,0.2640722724113968,0.6129256428075052
75,37009,2129,14,1996,105,348,493,14,2129,1,0.006575857209957727,0.9375293565054016,0.04931892907468295,0.006575857209957727,1288,0.16345702207609206,0.23156411460779708,0.6049788633161108
76,37009,985,1,958,18,99,268,8,985,1,0.0010152284263959391,0.9725888324873097,0.018274111675126905,0.008121827411167513,618,0.10050761421319797,0.2720812182741117,0.6274111675126903
77,37009,535,0,522,6,78,106,7,535,1,0.0,0.9757009345794393,0.011214953271028037,0.013084112149532711,351,0.14579439252336449,0.19813084112149532,0.6560747663551402
78,37009,585,2,572,6,83,145,5,585,1,0.003418803418803419,0.9777777777777777,0.010256410256410256,0.008547008547008548,357,0.14188034188034188,0.24786324786324787,0.6102564102564103
79,37009,200,1,191,2,20,41,6,200,1,0.005,0.955,0.01,0.03,139,0.1,0.205,0.695
80,37009,252,1,247,0,38,44,4,252,1,0.003968253968253968,0.9801587301587301,0.0,0.015873015873015872,170,0.15079365079365079,0.1746031746031746,0.6746031746031746
81,37009,500,1,491,6,92,112,2,500,1,0.002,0.982,0.012,0.004,296,0.184,0.224,0.592
82,37009,2094,11,1971,84,303,620,28,2094,1,0.0052531041069723014,0.9412607449856734,0.04011461318051576,0.013371537726838587,1171,0.14469914040114612,0.29608404966571156,0.5592168099331423
83,37009,1122,4,1044,64,170,326,10,1122,1,0.0035650623885918,0.93048128342246,0.0570409982174688,0.008912655971479501,626,0.15151515151515152,0.2905525846702317,0.5579322638146168
84,37009,2172,2,2102,48,386,707,20,2172,1,0.0009208103130755065,0.9677716390423573,0.022099447513812154,0.009208103130755065,1079,0.17771639042357273,0.3255064456721915,0.4967771639042357
85,37009,3681,33,3290,290,530,815,68,3681,1,0.008964955175224124,0.8937788644390111,0.07878293941863625,0.018473240967128497,2336,0.14398261342026622,0.22140722629720186,0.6346101602825319
86,37009,3827,41,3552,182,602,901,52,3827,1,0.010713352495427228,0.9281421478965247,0.04755683302848184,0.01358766657956624,2324,0.15730337078651685,0.23543245361902274,0.6072641755944604
87,37011,320,0,314,3,16,107,3,320,1,0.0,0.98125,0.009375,0.009375,197,0.05,0.334375,0.615625
88,37011,996,5,879,97,102,302,15,996,1,0.0050200803212851405,0.8825301204819277,0.09738955823293173,0.015060240963855422,592,0.10240963855421686,0.3032128514056225,0.5943775100401606
89,37011,547,0,535,9,29,173,3,547,1,0.0,0.9780621572212066,0.016453382084095063,0.005484460694698354,345,0.05301645338208409,0.3162705667276051,0.6307129798903108
90,37011,2538,65,2314,102,273,576,57,2538,1,0.0256107171000788,0.9117415287628053,0.04018912529550828,0.022458628841607566,1689,0.10756501182033097,0.22695035460992907,0.66548463356974
91,37011,501,4,489,3,14,113,5,501,1,0.007984031936127744,0.9760479041916168,0.005988023952095809,0.00998003992015968,374,0.027944111776447105,0.22554890219560877,0.7465069860279441
92,37011,365,0,356,8,11,130,1,365,1,0.0,0.9753424657534246,0.021917808219178082,0.0027397260273972603,224,0.030136986301369864,0.3561643835616438,0.6136986301369863
93,37011,395,0,380,11,22,107,4,395,1,0.0,0.9620253164556962,0.027848101265822784,0.010126582278481013,266,0.05569620253164557,0.2708860759493671,0.6734177215189874
94,37011,384,0,380,1,15,109,3,384,1,0.0,0.9895833333333334,0.0026041666666666665,0.0078125,260,0.0390625,0.2838541666666667,0.6770833333333334
95,37011,2709,577,2001,91,77,222,40,2709,1,0.2129937246216316,0.7386489479512736,0.03359173126614987,0.014765596160944998,2410,0.028423772609819122,0.08194905869324474,0.8896271686969361
96,37011,105,3,100,0,11,28,2,105,1,0.02857142857142857,0.9523809523809523,0.0,0.01904761904761905,66,0.10476190476190476,0.26666666666666666,0.6285714285714286
97,37011,555,7,540,7,35,194,1,555,1,0.012612612612612612,0.972972972972973,0.012612612612612612,0.0018018018018018018,326,0.06306306306306306,0.34954954954954953,0.5873873873873874
98,37011,992,7,939,40,36,189,6,992,1,0.007056451612903226,0.9465725806451613,0.04032258064516129,0.006048387096774193,767,0.036290322580645164,0.1905241935483871,0.7731854838709677
99,37011,345,1,319,21,23,137,4,345,1,0.002898550724637681,0.9246376811594202,0.06086956521739131,0.011594202898550725,185,0.06666666666666667,0.39710144927536234,0.5362318840579711
100,37011,930,4,889,29,85,282,8,930,1,0.004301075268817204,0.9559139784946237,0.03118279569892473,0.008602150537634409,563,0.0913978494623656,0.3032258064516129,0.6053763440860215
101,37011,538,0,518,15,70,157,5,538,1,0.0,0.9628252788104089,0.027881040892193308,0.00929368029739777,311,0.13011152416356878,0.29182156133828996,0.5780669144981413
102,37011,1031,2,966,55,186,410,8,1031,1,0.0019398642095053346,0.9369544131910766,0.0533462657613967,0.007759456838021339,435,0.18040737148399613,0.3976721629485936,0.4219204655674103
103,37011,899,1,833,51,62,239,14,899,1,0.0011123470522803114,0.9265850945494994,0.05672969966629588,0.01557285873192436,598,0.06896551724137931,0.26585094549499444,0.6651835372636262
104,37011,235,4,228,2,5,71,1,235,1,0.01702127659574468,0.9702127659574468,0.00851063829787234,0.00425531914893617,159,0.02127659574468085,0.3021276595744681,0.676595744680851
105,37011,353,0,322,17,61,172,14,353,1,0.0,0.9121813031161473,0.04815864022662889,0.039660056657223795,120,0.17280453257790368,0.48725212464589235,0.33994334277620397
106,37013,2478,475,1602,385,411,682,16,2478,1,0.1916868442292171,0.6464891041162227,0.1553672316384181,0.00645682001614205,1385,0.16585956416464892,0.27522195318805487,0.5589184826472962
107,37013,1305,575,685,30,404,249,15,1305,1,0.44061302681992337,0.524904214559387,0.022988505747126436,0.011494252873563218,652,0.3095785440613027,0.19080459770114944,0.49961685823754787
108,37013,1615,159,1427,18,207,454,11,1615,1,0.09845201238390093,0.8835913312693499,0.011145510835913313,0.006811145510835914,954,0.1281733746130031,0.28111455108359135,0.5907120743034056
109,37013,1690,753,819,90,462,227,28,1690,1,0.4455621301775148,0.4846153846153846,0.05325443786982249,0.016568047337278107,1001,0.2733727810650888,0.13431952662721894,0.5923076923076923
110,37013,841,274,545,13,229,222,9,841,1,0.3258026159334126,0.6480380499405469,0.015457788347205707,0.01070154577883472,390,0.272294887039239,0.26397146254458975,0.4637336504161712
111,37013,1483,435,989,43,344,345,16,1483,1,0.2933243425488874,0.6668914362778152,0.02899527983816588,0.01078894133513149,794,0.23196223870532703,0.23263654753877275,0.5354012137559002
112,37013,957,59,854,33,85,352,11,957,1,0.06165099268547544,0.8923719958202717,0.034482758620689655,0.011494252873563218,520,0.08881922675026123,0.367816091954023,0.5433646812957158
113,37013,1833,773,969,65,428,378,26,1833,1,0.4217130387343153,0.5286415711947627,0.03546099290780142,0.014184397163120567,1027,0.23349699945444627,0.20621931260229132,0.5602836879432624
114,37013,1897,185,1670,15,418,837,27,1897,1,0.09752240379546652,0.8803373748023194,0.00790722192936215,0.014232999472851872,642,0.22034791776489193,0.441222983658408,0.33842909857670006
115,37013,2650,398,2059,139,406,757,54,2650,1,0.150188679245283,0.7769811320754717,0.052452830188679245,0.020377358490566037,1487,0.15320754716981133,0.2856603773584906,0.5611320754716981
116,37013,1507,920,475,80,558,136,32,1507,1,0.6104844061048441,0.3151957531519575,0.05308560053085601,0.021234240212342402,813,0.37027206370272064,0.0902455209024552,0.5394824153948241
117,37013,4524,1004,3245,223,595,954,52,4524,1,0.22192749778956675,0.7172855879752431,0.049292661361626876,0.011494252873563218,2975,0.1315207780725022,0.21087533156498675,0.6576038903625111
118,37013,1737,853,796,55,490,229,33,1737,1,0.491076568796776,0.45826137017846863,0.03166378814047208,0.018998272884283247,1018,0.2820955670696603,0.1318364997121474,0.5860679332181923
119,37013,1392,457,812,111,251,374,12,1392,1,0.32830459770114945,0.5833333333333334,0.07974137931034483,0.008620689655172414,767,0.18031609195402298,0.2686781609195402,0.5510057471264368
120,37013,2571,624,1735,186,466,594,26,2571,1,0.2427071178529755,0.6748346946713341,0.07234539089848308,0.010112796577207312,1511,0.18125243096071567,0.2310385064177363,0.587709062621548
121,37013,1846,101,1617,114,175,694,14,1846,1,0.05471289274106175,0.8759479956663055,0.06175514626218852,0.007583965330444204,977,0.09479956663055254,0.37594799566630555,0.5292524377031419
122,37013,1190,428,737,10,232,238,15,1190,1,0.3596638655462185,0.619327731092437,0.008403361344537815,0.012605042016806723,720,0.1949579831932773,0.2,0.6050420168067226
123,37013,1872,80,1742,23,320,738,27,1872,1,0.042735042735042736,0.9305555555555556,0.012286324786324786,0.014423076923076924,814,0.17094017094017094,0.3942307692307692,0.43482905982905984
124,37013,912,87,783,37,76,306,5,912,1,0.09539473684210527,0.8585526315789473,0.04057017543859649,0.005482456140350877,530,0.08333333333333333,0.3355263157894737,0.581140350877193
125,37013,1616,119,1436,46,229,556,15,1616,1,0.07363861386138613,0.8886138613861386,0.028465346534653466,0.009282178217821782,831,0.1417079207920792,0.34405940594059403,0.5142326732673267
126,37013,1316,257,914,139,285,415,6,1316,1,0.1952887537993921,0.6945288753799392,0.10562310030395136,0.004559270516717325,616,0.21656534954407294,0.31534954407294835,0.46808510638297873
127,37015,1707,1096,585,16,503,174,10,1707,1,0.6420620972466315,0.3427065026362039,0.009373169302870533,0.005858230814294083,1030,0.29466900995899237,0.10193321616871705,0.6033977738722905
128,37015,849,421,418,0,167,172,10,849,1,0.4958775029446408,0.4923439340400471,0.0,0.011778563015312132,510,0.1967020023557126,0.20259128386336867,0.6007067137809188
129,37015,986,470,493,8,184,229,15,986,1,0.4766734279918864,0.5,0.008113590263691683,0.015212981744421906,573,0.18661257606490872,0.23225152129817445,0.5811359026369168
130,37015,811,463,336,2,254,146,10,811,1,0.5709001233045623,0.41430332922318125,0.002466091245376079,0.012330456226880395,411,0.31319358816276205,0.18002466091245375,0.5067817509247842
131,37015,764,24,728,1,47,286,11,764,1,0.031413612565445025,0.9528795811518325,0.0013089005235602095,0.014397905759162303,431,0.061518324607329845,0.3743455497382199,0.5641361256544503
132,37015,5703,3712,1775,58,1190,596,158,5703,1,0.650885498860249,0.31123969840434856,0.010170085919691391,0.02770471681571103,3917,0.2086621076626337,0.10450640014027705,0.6868314921970893
133,37015,983,578,386,7,239,99,12,983,1,0.5879959308240081,0.392675483214649,0.007121057985757884,0.012207527975584944,645,0.24313326551373346,0.10071210579857579,0.6561546286876907
134,37015,1025,778,213,26,327,63,8,1025,1,0.7590243902439024,0.20780487804878048,0.025365853658536587,0.007804878048780488,635,0.31902439024390244,0.06146341463414634,0.6195121951219512
135,37015,1274,498,768,3,262,292,5,1274,1,0.39089481946624804,0.6028257456828885,0.002354788069073783,0.003924646781789639,720,0.20565149136577707,0.22919937205651492,0.565149136577708
136,37015,1050,879,135,26,319,35,10,1050,1,0.8371428571428572,0.12857142857142856,0.024761904761904763,0.009523809523809525,696,0.3038095238095238,0.03333333333333333,0.6628571428571428
137,37015,1302,954,323,17,393,108,8,1302,1,0.7327188940092166,0.24807987711213517,0.013056835637480798,0.006144393241167435,801,0.30184331797235026,0.08294930875576037,0.6152073732718893
138,37015,392,335,52,4,165,18,1,392,1,0.8545918367346939,0.1326530612244898,0.01020408163265306,0.002551020408163265,209,0.42091836734693877,0.04591836734693878,0.5331632653061225
139,37017,1607,245,1312,22,226,449,28,1607,1,0.15245799626633477,0.8164281269446173,0.013690105787181083,0.017423771001866834,932,0.14063472308649658,0.27940261356565027,0.5799626633478532
140,37017,813,202,556,44,159,166,11,813,1,0.24846248462484624,0.6838868388683886,0.05412054120541206,0.013530135301353014,488,0.19557195571955718,0.20418204182041821,0.6002460024600246
141,37017,3006,660,2219,74,374,634,53,3006,1,0.21956087824351297,0.7381902860944777,0.024617431803060547,0.01763140385894877,1998,0.12441783100465735,0.2109115103127079,0.6646706586826348
142,37017,1838,460,1221,126,291,434,31,1838,1,0.250272034820457,0.6643090315560392,0.06855277475516866,0.016866158868335146,1113,0.15832426550598477,0.23612622415669204,0.6055495103373232
143,37017,1414,608,703,68,277,197,35,1414,1,0.42998585572843,0.4971711456859972,0.04809052333804809,0.024752475247524754,940,0.1958981612446959,0.13932107496463933,0.6647807637906648
144,37017,1503,911,301,7,614,76,284,1503,1,0.6061210911510313,0.20026613439787092,0.004657351962741184,0.18895542248835662,813,0.4085163007318696,0.05056553559547571,0.5409181636726547
145,37017,1439,830,512,41,483,127,56,1439,1,0.5767894371091036,0.3558026407227241,0.02849200833912439,0.03891591382904795,829,0.33564975677553854,0.08825573314801946,0.576094510076442
146,37017,1789,707,901,133,424,304,48,1789,1,0.3951928451648966,0.5036333147009503,0.07434320849636669,0.026830631637786474,1061,0.23700391280044716,0.16992733370598098,0.5930687534935718
147,37017,739,132,550,47,70,129,10,739,1,0.17861975642760486,0.7442489851150202,0.06359945872801083,0.013531799729364006,540,0.09472259810554803,0.17456021650879566,0.7307171853856563
148,37017,1410,378,799,209,230,263,24,1410,1,0.2680851063829787,0.5666666666666667,0.14822695035460992,0.01702127659574468,917,0.16312056737588654,0.18652482269503545,0.650354609929078
149,37017,551,178,339,23,154,80,11,551,1,0.32304900181488205,0.6152450090744102,0.041742286751361164,0.019963702359346643,317,0.279491833030853,0.14519056261343014,0.5753176043557169
150,37017,3314,616,2267,370,411,885,61,3314,1,0.18587809293904647,0.684067592033796,0.11164755582377792,0.018406759203379603,2018,0.124019312009656,0.2670488835244418,0.6089318044659022
151,37017,923,372,448,72,196,127,31,923,1,0.40303358613217766,0.48537378114842905,0.0780065005417118,0.03358613217768147,600,0.2123510292524377,0.13759479956663057,0.6500541711809318
152,37017,3068,1475,1415,136,909,541,42,3068,1,0.4807692307692308,0.46121251629726207,0.04432855280312908,0.013689700130378096,1618,0.29628422425032597,0.17633637548891787,0.5273794002607562
153,37017,2092,974,999,82,523,316,37,2092,1,0.4655831739961759,0.47753346080305925,0.03919694072657744,0.01768642447418738,1253,0.25,0.15105162523900573,0.5989483747609943
