,County,VAP,BVAP,WVAP,HVAP,EL12G_GV_D,EL12G_GV_R,OVAP,TOT_VOTES,factor,BVAP_pct,WVAP_pct,HVAP_pct,OVAP_pct,GOV12None,EL12G_GV_D_pct,EL12G_GV_R_pct,GOV12None_pct
289,37025,2582,135,2297,59,449,1617,91,2582,1.0,0.052285050348567,0.8896204492641363,0.022850503485670023,0.03524399690162665,516,0.17389620449264137,0.6262587141750581,0.19984508133230056
290,37025,4395,838,2824,239,1384,2216,494,4395,1.0,0.1906712172923777,0.6425483503981797,0.05437997724687144,0.1124004550625711,795,0.3149032992036405,0.5042093287827076,0.18088737201365188
291,37025,5023,759,3681,266,1223,2377,317,5023,1.0,0.15110491738005177,0.7328289866613578,0.05295640055743579,0.06310969540115469,1423,0.24347999203663148,0.4732231734023492,0.2832968345610193
292,37025,2061,339,1399,273,356,649,50,2061,1.0,0.16448326055312956,0.6787967006307618,0.1324599708879185,0.024260067928190198,1056,0.17273168364871422,0.31489568170790877,0.512372634643377
293,37025,3012,848,1731,340,785,779,93,3012,1.0,0.2815405046480744,0.5747011952191236,0.11288180610889774,0.030876494023904383,1448,0.2606241699867198,0.2586321381142098,0.4807436918990704
294,37025,2273,330,1832,55,492,1339,56,2273,1.0,0.14518257809062912,0.8059832820061592,0.024197096348438186,0.024637043554773426,442,0.21645402551693796,0.589089309282886,0.194456665200176
295,37025,2945,740,1964,192,802,1029,49,2945,1.0,0.25127334465195245,0.666893039049236,0.06519524617996604,0.016638370118845502,1114,0.2723259762308998,0.3494057724957555,0.3782682512733446
296,37025,1112,32,1023,31,204,621,26,1112,1.0,0.02877697841726619,0.9199640287769785,0.02787769784172662,0.023381294964028777,287,0.18345323741007194,0.5584532374100719,0.2580935251798561
297,37025,3571,446,2851,183,640,1676,91,3571,1.0,0.12489498739848783,0.7983758050966115,0.051246149537944555,0.025483057966956036,1255,0.1792215065807897,0.469336320358443,0.3514421730607673
298,37025,3160,139,2846,121,356,1499,54,3160,1.0,0.0439873417721519,0.9006329113924051,0.03829113924050633,0.01708860759493671,1305,0.11265822784810127,0.4743670886075949,0.4129746835443038
299,37025,2540,583,1519,365,547,633,73,2540,1.0,0.2295275590551181,0.5980314960629921,0.1437007874015748,0.02874015748031496,1360,0.21535433070866142,0.24921259842519686,0.5354330708661418
300,37025,1584,501,984,84,455,527,15,1584,1.0,0.3162878787878788,0.6212121212121212,0.05303030303030303,0.00946969696969697,602,0.28724747474747475,0.3327020202020202,0.380050505050505
301,37025,2630,55,2468,68,204,1382,39,2630,1.0,0.02091254752851711,0.938403041825095,0.02585551330798479,0.014828897338403042,1044,0.07756653992395438,0.5254752851711026,0.39695817490494295
302,37025,5408,881,3484,939,1015,1749,104,5408,1.0,0.16290680473372782,0.6442307692307693,0.17363165680473372,0.019230769230769232,2644,0.18768491124260356,0.3234097633136095,0.488905325443787
303,37025,1620,1128,177,292,843,112,23,1620,1.0,0.6962962962962963,0.10925925925925926,0.18024691358024691,0.014197530864197531,665,0.5203703703703704,0.0691358024691358,0.4104938271604938
304,37025,716,130,417,165,196,220,4,716,1.0,0.18156424581005587,0.5824022346368715,0.23044692737430167,0.00558659217877095,300,0.2737430167597765,0.30726256983240224,0.41899441340782123
305,37025,1695,367,1066,243,405,605,19,1695,1.0,0.21651917404129795,0.6289085545722713,0.1433628318584071,0.011209439528023599,685,0.23893805309734514,0.35693215339233036,0.40412979351032446
306,37025,2058,114,1859,51,362,1105,34,2058,1.0,0.05539358600583091,0.9033041788143829,0.02478134110787172,0.01652089407191448,591,0.17589893100097181,0.5369290573372206,0.28717201166180756
307,37025,3605,652,2375,505,657,943,73,3605,1.0,0.1808599167822469,0.6588072122052705,0.14008321775312066,0.020249653259361997,2005,0.18224687933425798,0.26158113730929267,0.5561719833564494
308,37025,4334,248,3999,52,452,2059,35,4334,1.0,0.05722196585140748,0.9227041993539455,0.011998154130133826,0.008075680664513151,1823,0.10429164743885556,0.47508075680664513,0.4206275957544993
309,37025,1078,5,1048,10,105,580,15,1078,1.0,0.00463821892393321,0.9721706864564007,0.00927643784786642,0.013914656771799629,393,0.09740259740259741,0.5380333951762524,0.3645640074211503
310,37025,1994,22,1897,52,152,1226,23,1994,1.0,0.011033099297893681,0.9513540621865597,0.026078234704112337,0.011534603811434303,616,0.07622868605817452,0.6148445336008024,0.30892678034102306
311,37025,2923,155,2644,75,344,1477,49,2923,1.0,0.05302771125555936,0.9045501197399931,0.02565856996236743,0.016763599042080055,1102,0.11768730756072528,0.5053027711255559,0.3770099213137188
312,37025,3463,271,3017,91,605,2053,84,3463,1.0,0.07825584753104245,0.871209933583598,0.026277793820386947,0.024256425064972567,805,0.17470401386081433,0.5928385792665319,0.23245740687265376
313,37025,5529,641,4380,308,1024,2612,200,5529,1.0,0.11593416531018268,0.7921866521975041,0.05570627599927654,0.03617290649303671,1893,0.18520528124434799,0.4724181587990595,0.3423765599565925
314,37025,2237,320,1656,159,409,993,102,2237,1.0,0.1430487259722843,0.7402771569065713,0.07107733571747876,0.045596781403665625,835,0.18283415288332588,0.44389807778274476,0.37326776933392936
315,37025,2209,360,1350,459,300,491,40,2209,1.0,0.16296966953372566,0.6111362607514712,0.20778632865550023,0.01810774105930285,1418,0.13580805794477138,0.22227252150294252,0.6419194205522861
316,37025,2231,204,1911,44,365,1451,72,2231,1.0,0.09143881667413715,0.8565665620797849,0.019722097714029583,0.03227252353204841,415,0.1636037651277454,0.6503809950694756,0.18601523980277904
317,37025,968,17,919,16,108,602,16,968,1.0,0.01756198347107438,0.9493801652892562,0.01652892561983471,0.01652892561983471,258,0.1115702479338843,0.621900826446281,0.2665289256198347
318,37025,3085,458,2350,179,675,1513,98,3085,1.0,0.14846029173419772,0.7617504051863857,0.0580226904376013,0.03176661264181523,897,0.2188006482982172,0.4904376012965964,0.29076175040518637
319,37025,2838,300,2265,122,495,1395,151,2838,1.0,0.10570824524312897,0.7980972515856237,0.04298801973220578,0.05320648343904158,948,0.1744186046511628,0.4915433403805497,0.33403805496828753
320,37025,2193,315,1617,213,389,904,48,2193,1.0,0.1436388508891929,0.7373461012311902,0.09712722298221614,0.02188782489740082,900,0.1773825809393525,0.4122207022343821,0.4103967168262654
321,37025,2485,271,2012,158,344,993,44,2485,1.0,0.1090543259557344,0.8096579476861167,0.0635814889336016,0.017706237424547282,1148,0.13843058350100604,0.39959758551307845,0.4619718309859155
322,37025,4369,510,3121,565,746,2021,173,4369,1.0,0.11673151750972763,0.714351110093843,0.1293202105745022,0.03959716182192721,1602,0.17074845502403296,0.46257724879835205,0.366674296177615
323,37027,2189,75,2066,19,203,926,29,2189,1.0,0.034262220191868434,0.9438099588853358,0.00867976244860667,0.013248058474189127,1060,0.09273640931932389,0.4230242119689356,0.4842393787117405
324,37027,1772,223,1423,95,302,504,31,1772,1.0,0.12584650112866816,0.8030474040632054,0.0536117381489842,0.017494356659142212,966,0.17042889390519186,0.28442437923250563,0.5451467268623025
325,37027,1862,29,1799,21,260,755,13,1862,1.0,0.015574650912996778,0.9661654135338346,0.011278195488721804,0.006981740064446832,847,0.13963480128893663,0.4054779806659506,0.4548872180451128
326,37027,1349,53,1283,9,197,529,4,1349,1.0,0.039288361749444035,0.9510748702742773,0.006671608598962194,0.0029651593773165306,623,0.14603409933283915,0.3921423276501112,0.4618235730170497
327,37027,2012,57,1832,83,278,908,40,2012,1.0,0.028330019880715707,0.9105367793240556,0.04125248508946322,0.019880715705765408,826,0.13817097415506957,0.45129224652087474,0.4105367793240557
328,37027,944,9,918,6,114,447,11,944,1.0,0.009533898305084746,0.972457627118644,0.006355932203389831,0.011652542372881356,383,0.12076271186440678,0.4735169491525424,0.4057203389830508
329,37027,4106,67,3936,48,689,2079,55,4106,1.0,0.01631758402338042,0.9585971748660497,0.011690209449585971,0.013395031660983926,1338,0.16780321480759863,0.5063321967851924,0.32586458840720894
330,37027,3483,26,3365,50,350,1530,42,3483,1.0,0.007464829170255527,0.9661211599196096,0.01435544071202986,0.012058570198105082,1603,0.10048808498420901,0.4392764857881137,0.4602354292276773
331,37027,2888,425,2253,167,456,577,43,2888,1.0,0.1471606648199446,0.7801246537396122,0.05782548476454294,0.014889196675900277,1855,0.15789473684210525,0.19979224376731303,0.6423130193905817
332,37027,1985,404,1420,112,534,488,49,1985,1.0,0.2035264483627204,0.7153652392947103,0.05642317380352645,0.02468513853904282,963,0.2690176322418136,0.24584382871536523,0.48513853904282117
333,37027,2334,25,2162,113,240,929,34,2334,1.0,0.010711225364181662,0.9263067694944301,0.048414738646101116,0.01456726649528706,1165,0.10282776349614396,0.39802913453299055,0.4991431019708655
334,37027,3952,357,3119,386,642,1077,90,3952,1.0,0.09033400809716599,0.7892206477732794,0.09767206477732794,0.02277327935222672,2233,0.1624493927125506,0.2725202429149798,0.5650303643724697
335,37027,2305,14,2202,62,217,912,27,2305,1.0,0.006073752711496746,0.9553145336225597,0.026898047722342732,0.011713665943600867,1176,0.09414316702819957,0.39566160520607374,0.5101952277657267
336,37027,3843,66,3630,106,355,1584,41,3843,1.0,0.01717408274785324,0.9445745511319282,0.027582617746552174,0.010668748373666407,1904,0.09237574811345303,0.41217798594847777,0.49544626593806923
337,37027,2842,109,2640,65,277,1130,28,2842,1.0,0.038353272343420126,0.9289232934553132,0.02287121745249824,0.009852216748768473,1435,0.09746657283603097,0.3976073187895848,0.5049261083743842
338,37027,3531,3,3447,26,299,1645,55,3531,1.0,0.0008496176720475786,0.9762107051826678,0.0073633531577456815,0.01557632398753894,1587,0.08467856131407533,0.4658736901727556,0.4494477485131691
339,37027,3014,23,2870,67,406,1744,54,3014,1.0,0.007631055076310551,0.9522229595222296,0.022229595222295954,0.017916390179163903,864,0.13470471134704712,0.5786330457863305,0.28666224286662245
340,37027,4350,359,3802,136,638,1507,53,4350,1.0,0.08252873563218391,0.8740229885057471,0.03126436781609195,0.01218390804597701,2205,0.14666666666666667,0.3464367816091954,0.506896551724138
341,37027,3939,58,3670,168,440,1753,43,3939,1.0,0.014724549378014725,0.9317085554709317,0.04265041888804265,0.010916476263010916,1746,0.1117034780401117,0.44503681137344503,0.44325971058644326
342,37027,4496,22,4315,92,342,2085,67,4496,1.0,0.004893238434163701,0.9597419928825622,0.020462633451957295,0.014902135231316727,2069,0.076067615658363,0.4637455516014235,0.46018683274021355
343,37027,1925,21,1871,14,235,885,19,1925,1.0,0.01090909090909091,0.9719480519480519,0.007272727272727273,0.009870129870129871,805,0.12207792207792208,0.4597402597402597,0.41818181818181815
344,37027,1378,460,743,159,510,288,16,1378,1.0,0.33381712626995647,0.5391872278664731,0.11538461538461539,0.011611030478955007,580,0.37010159651669083,0.20899854862119013,0.420899854862119
345,37027,3744,61,3428,211,418,1489,44,3744,1.0,0.016292735042735044,0.9155982905982906,0.05635683760683761,0.011752136752136752,1837,0.11164529914529915,0.39770299145299143,0.4906517094017094
346,37029,2688,429,2134,54,548,944,71,2688,1.0,0.15959821428571427,0.7938988095238095,0.020089285714285716,0.026413690476190476,1196,0.20386904761904762,0.35119047619047616,0.44494047619047616
347,37029,1919,165,1644,37,362,722,73,1919,1.0,0.0859822824387702,0.856696195935383,0.01928087545596665,0.03804064616988015,835,0.18863991662324128,0.37623762376237624,0.4351224596143825
348,37029,2816,413,2309,34,677,1165,60,2816,1.0,0.14666193181818182,0.8199573863636364,0.012073863636363636,0.02130681818181818,974,0.24041193181818182,0.41370738636363635,0.3458806818181818
349,37031,331,1,328,2,39,127,0,331,1.0,0.0030211480362537764,0.9909365558912386,0.006042296072507553,0.0,165,0.11782477341389729,0.38368580060422963,0.4984894259818731
350,37031,584,1,566,10,105,224,7,584,1.0,0.0017123287671232876,0.9691780821917808,0.017123287671232876,0.011986301369863013,255,0.1797945205479452,0.3835616438356164,0.4366438356164384
351,37031,535,56,458,12,134,252,9,535,1.0,0.10467289719626169,0.8560747663551402,0.022429906542056073,0.016822429906542057,149,0.2504672897196262,0.47102803738317756,0.27850467289719627
352,37031,1272,57,1164,27,148,624,24,1272,1.0,0.04481132075471698,0.9150943396226415,0.02122641509433962,0.018867924528301886,500,0.11635220125786164,0.49056603773584906,0.39308176100628933
353,37031,650,363,261,14,326,157,12,650,1.0,0.5584615384615385,0.4015384615384615,0.021538461538461538,0.018461538461538463,167,0.5015384615384615,0.24153846153846154,0.2569230769230769
354,37031,352,0,347,0,47,168,5,352,1.0,0.0,0.9857954545454546,0.0,0.014204545454545454,137,0.13352272727272727,0.4772727272727273,0.38920454545454547
355,37031,1205,4,1173,8,265,734,20,1205,1.0,0.0033195020746887966,0.9734439834024896,0.006639004149377593,0.016597510373443983,206,0.21991701244813278,0.6091286307053941,0.17095435684647303
356,37031,3265,167,2938,79,633,1703,81,3265,1.0,0.05114854517611026,0.8998468606431853,0.02419601837672282,0.024808575803981624,929,0.19387442572741195,0.5215926493108729,0.2845329249617152
357,37031,1299,131,1126,13,250,571,29,1299,1.0,0.100846805234796,0.8668206312548113,0.010007698229407237,0.022324865280985373,478,0.1924557351809084,0.43956889915319475,0.36797536566589684
358,37031,699,10,668,8,59,356,13,699,1.0,0.01430615164520744,0.9556509298998569,0.011444921316165951,0.01859799713876967,284,0.0844062947067239,0.5092989985693849,0.4062947067238913
359,37031,343,2,336,0,41,164,5,343,1.0,0.0058309037900874635,0.9795918367346939,0.0,0.014577259475218658,138,0.119533527696793,0.478134110787172,0.40233236151603496
360,37031,176,0,170,5,11,94,1,176,1.0,0.0,0.9659090909090909,0.028409090909090908,0.005681818181818182,71,0.0625,0.5340909090909091,0.4034090909090909
361,37031,468,3,462,3,40,102,0,468,1.0,0.00641025641025641,0.9871794871794872,0.00641025641025641,0.0,326,0.08547008547008547,0.21794871794871795,0.6965811965811965
362,37031,251,0,247,3,32,100,1,251,1.0,0.0,0.9840637450199203,0.01195219123505976,0.00398406374501992,119,0.12749003984063745,0.398406374501992,0.47410358565737054
363,37031,284,0,279,3,46,148,2,284,1.0,0.0,0.9823943661971831,0.01056338028169014,0.007042253521126761,90,0.1619718309859155,0.5211267605633803,0.31690140845070425
364,37031,3123,20,2998,53,536,1754,52,3123,1.0,0.006404098623118796,0.9599743836055076,0.01697086135126481,0.01665065642010887,833,0.17162984309958373,0.5616394492475184,0.26673070765289786
365,37031,2275,53,2088,61,278,1033,73,2275,1.0,0.023296703296703296,0.9178021978021978,0.026813186813186812,0.03208791208791209,964,0.1221978021978022,0.45406593406593404,0.4237362637362637
366,37031,1360,12,1287,21,202,871,40,1360,1.0,0.008823529411764706,0.9463235294117647,0.015441176470588236,0.029411764705882353,287,0.14852941176470588,0.6404411764705882,0.21102941176470588
367,37031,3148,320,2573,127,582,1130,128,3148,1.0,0.10165184243964422,0.8173443456162643,0.0403430749682338,0.04066073697585769,1436,0.1848792884371029,0.35895806861499363,0.45616264294790343
368,37031,572,6,539,10,49,291,17,572,1.0,0.01048951048951049,0.9423076923076923,0.017482517482517484,0.02972027972027972,232,0.08566433566433566,0.5087412587412588,0.40559440559440557
369,37031,2286,116,2039,65,318,1313,66,2286,1.0,0.05074365704286964,0.8919510061242345,0.0284339457567804,0.028871391076115485,655,0.13910761154855644,0.5743657042869641,0.28652668416447946
370,37031,3966,230,3438,176,549,1677,122,3966,1.0,0.05799293998991427,0.8668683812405447,0.044377206253151794,0.030761472516389308,1740,0.13842662632375188,0.4228441754916793,0.43872919818456885
371,37031,2526,285,1938,237,525,1041,66,2526,1.0,0.11282660332541568,0.7672209026128266,0.09382422802850356,0.026128266033254157,960,0.20783847980997625,0.41211401425178146,0.38004750593824227
372,37031,3624,287,3196,64,836,1441,77,3624,1.0,0.07919426048565122,0.8818984547461368,0.017660044150110375,0.021247240618101546,1347,0.2306843267108168,0.3976269315673289,0.3716887417218543
373,37031,1228,6,1156,37,158,609,29,1228,1.0,0.004885993485342019,0.9413680781758957,0.03013029315960912,0.023615635179153095,461,0.12866449511400652,0.495928338762215,0.3754071661237785
374,37031,2645,21,2534,41,373,1586,49,2645,1.0,0.007939508506616257,0.9580340264650283,0.01550094517958412,0.018525519848771266,686,0.14102079395085065,0.5996219281663516,0.2593572778827977
375,37031,1529,294,1169,32,521,450,34,1529,1.0,0.19228253760627861,0.7645519947678221,0.020928711576193592,0.02223675604970569,558,0.3407455853499019,0.2943100065402224,0.3649444081098757
376,37031,1960,8,1915,13,216,927,24,1960,1.0,0.004081632653061225,0.9770408163265306,0.0066326530612244895,0.012244897959183673,817,0.11020408163265306,0.4729591836734694,0.41683673469387755
377,37031,2545,19,2426,34,447,1563,66,2545,1.0,0.007465618860510805,0.9532416502946954,0.013359528487229863,0.02593320235756385,535,0.1756385068762279,0.6141453831041257,0.21021611001964635
378,37031,322,1,319,0,84,138,2,322,1.0,0.003105590062111801,0.9906832298136646,0.0,0.006211180124223602,100,0.2608695652173913,0.42857142857142855,0.3105590062111801
379,37031,1055,0,1041,0,176,601,14,1055,1.0,0.0,0.9867298578199052,0.0,0.013270142180094787,278,0.16682464454976303,0.5696682464454976,0.26350710900473934
380,37031,3076,141,2745,114,290,1427,76,3076,1.0,0.045838751625487645,0.8923927178153446,0.03706111833550065,0.0247074122236671,1359,0.09427828348504551,0.46391417425227566,0.4418075422626788
381,37031,4488,442,3689,178,575,1652,179,4488,1.0,0.09848484848484848,0.821969696969697,0.039661319073083776,0.03988413547237077,2261,0.12811942959001782,0.3680926916221034,0.5037878787878788
382,37031,452,0,446,1,71,225,5,452,1.0,0.0,0.9867256637168141,0.0022123893805309734,0.011061946902654867,156,0.1570796460176991,0.497787610619469,0.34513274336283184
383,37033,3514,663,2707,91,781,1235,53,3514,1.0,0.18867387592487195,0.7703471826977804,0.025896414342629483,0.01508252703471827,1498,0.22225384177575414,0.3514513375071144,0.4262948207171315
384,37033,2380,1186,1147,33,837,536,14,2380,1.0,0.49831932773109244,0.4819327731092437,0.013865546218487394,0.0058823529411764705,1007,0.3516806722689076,0.22521008403361345,0.423109243697479
385,37033,914,217,675,10,230,341,12,914,1.0,0.237417943107221,0.7385120350109409,0.010940919037199124,0.01312910284463895,343,0.25164113785557984,0.3730853391684901,0.37527352297593
386,37033,2486,559,1828,76,530,853,23,2486,1.0,0.2248592115848753,0.7353177795655672,0.030571198712791632,0.00925181013676589,1103,0.21319388576025744,0.34312148028962186,0.4436846339501207
387,37033,2652,1168,1311,107,465,445,66,2652,1.0,0.44042232277526394,0.49434389140271495,0.04034690799396682,0.024886877828054297,1742,0.1753393665158371,0.16779788838612367,0.6568627450980392
388,37033,966,543,380,25,464,198,18,966,1.0,0.562111801242236,0.39337474120082816,0.025879917184265012,0.018633540372670808,304,0.4803312629399586,0.20496894409937888,0.3146997929606625
389,37033,2256,1116,1072,42,937,553,26,2256,1.0,0.4946808510638298,0.475177304964539,0.018617021276595744,0.01152482269503546,766,0.4153368794326241,0.24512411347517732,0.3395390070921986
390,37033,721,281,420,8,227,219,12,721,1.0,0.3897364771151179,0.5825242718446602,0.011095700416088766,0.016643550624133148,275,0.31484049930651875,0.30374479889042993,0.3814147018030513
391,37033,1076,399,637,32,322,325,8,1076,1.0,0.370817843866171,0.5920074349442379,0.02973977695167286,0.007434944237918215,429,0.2992565055762082,0.3020446096654275,0.3986988847583643
392,37033,971,128,809,22,159,431,12,971,1.0,0.13182286302780638,0.8331616889804325,0.02265705458290422,0.012358393408856848,381,0.16374871266735325,0.44387229660144184,0.39237899073120497
393,37033,894,196,653,29,216,400,16,894,1.0,0.21923937360178972,0.7304250559284117,0.03243847874720358,0.017897091722595078,278,0.24161073825503357,0.44742729306487694,0.31096196868008946
394,37035,2779,174,2425,77,358,1104,103,2779,1.0,0.06261245052177042,0.8726160489384671,0.027707808564231738,0.03706369197553076,1317,0.12882331774019432,0.3972652033105434,0.47391147894926233
395,37035,4300,168,3883,98,573,2150,151,4300,1.0,0.03906976744186046,0.9030232558139535,0.022790697674418603,0.03511627906976744,1577,0.13325581395348837,0.5,0.36674418604651166
396,37035,3840,187,3447,85,624,2092,121,3840,1.0,0.04869791666666667,0.89765625,0.022135416666666668,0.031510416666666666,1124,0.1625,0.5447916666666667,0.29270833333333335
397,37035,3258,344,2440,361,569,882,113,3258,1.0,0.10558624923265807,0.7489257213014119,0.11080417434008594,0.03468385512584408,1807,0.17464702271332105,0.27071823204419887,0.55463474524248
398,37035,2382,30,2256,34,289,1206,62,2382,1.0,0.012594458438287154,0.947103274559194,0.014273719563392108,0.026028547439126783,887,0.12132661628883291,0.5062972292191436,0.3723761544920235
399,37035,2878,330,2013,435,448,769,100,2878,1.0,0.11466296038915914,0.6994440583738707,0.15114662960389158,0.03474635163307853,1661,0.1556636553161918,0.26719944405837387,0.5771369006254343
400,37035,2577,89,2335,57,468,1599,96,2577,1.0,0.03453628249902988,0.906092355452076,0.02211874272409779,0.037252619324796274,510,0.18160651920838183,0.6204889406286379,0.1979045401629802
401,37035,1961,313,1433,171,393,674,44,1961,1.0,0.15961244263131055,0.7307496175420704,0.08720040795512493,0.022437531871494134,894,0.20040795512493625,0.34370219275879654,0.4558898521162672
402,37035,4915,182,4347,173,689,2554,213,4915,1.0,0.037029501525941,0.8844354018311292,0.03519837232960325,0.04333672431332655,1672,0.14018311291963378,0.5196337741607324,0.34018311291963377
403,37035,2770,94,2466,102,358,1414,108,2770,1.0,0.03393501805054152,0.8902527075812274,0.0368231046931408,0.03898916967509025,998,0.1292418772563177,0.5104693140794224,0.36028880866425994
404,37035,2284,438,1329,410,507,406,107,2284,1.0,0.19176882661996497,0.5818739054290718,0.17950963222416813,0.046847635726795095,1371,0.22197898423817863,0.1777583187390543,0.600262697022767
405,37035,4367,270,3100,804,584,1500,193,4367,1.0,0.061827341424318755,0.7098694756125487,0.18410808335241585,0.04419509961071674,2283,0.13373024959926724,0.3434852301351042,0.5227845202656286
406,37035,3176,30,3046,62,335,1796,38,3176,1.0,0.009445843828715366,0.9590680100755667,0.01952141057934509,0.011964735516372796,1045,0.10547858942065491,0.5654911838790933,0.3290302267002519
407,37035,1572,50,1460,43,336,812,19,1572,1.0,0.031806615776081425,0.9287531806615776,0.027353689567430027,0.012086513994910942,424,0.21374045801526717,0.5165394402035624,0.2697201017811705
408,37035,4193,203,3850,80,476,2293,60,4193,1.0,0.048414023372287146,0.9181969949916527,0.019079418077748628,0.01430956355831147,1424,0.11352253756260434,0.5468638206534701,0.3396136417839256
409,37035,2013,906,798,229,861,267,80,2013,1.0,0.45007451564828616,0.39642324888226527,0.1137605563835072,0.03974167908594138,885,0.4277198211624441,0.13263785394932937,0.4396423248882265
410,37035,3788,80,3526,102,290,1944,80,3788,1.0,0.021119324181626188,0.9308342133051742,0.02692713833157339,0.021119324181626188,1554,0.07655755015839494,0.5131995776135164,0.4102428722280887
411,37035,932,186,620,50,207,288,76,932,1.0,0.19957081545064378,0.6652360515021459,0.0536480686695279,0.0815450643776824,437,0.22210300429184548,0.3090128755364807,0.4688841201716738
412,37035,2712,111,2477,85,274,1320,39,2712,1.0,0.04092920353982301,0.9133480825958702,0.031342182890855455,0.014380530973451327,1118,0.10103244837758112,0.48672566371681414,0.41224188790560473
413,37035,2296,112,2021,102,393,1223,61,2296,1.0,0.04878048780487805,0.8802264808362369,0.04442508710801394,0.02656794425087108,680,0.1711672473867596,0.5326655052264808,0.2961672473867596
414,37035,1604,220,1202,139,292,440,43,1604,1.0,0.1371571072319202,0.7493765586034913,0.08665835411471322,0.02680798004987531,872,0.18204488778054864,0.2743142144638404,0.543640897755611
415,37035,4153,288,3354,266,774,1650,245,4153,1.0,0.0693474596677101,0.8076089573802071,0.06405008427642668,0.058993498675656154,1729,0.18637129785697087,0.39730315434625574,0.41632554779677344
416,37035,744,238,397,87,246,152,22,744,1.0,0.31989247311827956,0.5336021505376344,0.11693548387096774,0.02956989247311828,346,0.33064516129032256,0.20430107526881722,0.4650537634408602
417,37035,3697,409,3060,147,579,1388,81,3697,1.0,0.11063024073573167,0.8276981336218555,0.03976196916418718,0.021909656478225587,1730,0.1566134703813903,0.37543954557749526,0.4679469840411144
418,37035,3672,323,3061,207,515,1618,81,3672,1.0,0.08796296296296297,0.8336056644880174,0.056372549019607844,0.022058823529411766,1539,0.14025054466230938,0.4406318082788671,0.41911764705882354
419,37035,1909,77,1769,38,203,924,25,1909,1.0,0.04033525405971713,0.926663174436878,0.01990570979570456,0.013095861707700367,782,0.10633839706652698,0.48402304871660556,0.40963855421686746
420,37035,4105,280,3336,259,540,1591,230,4105,1.0,0.0682095006090134,0.812667478684531,0.06309378806333739,0.05602923264311815,1974,0.1315468940316687,0.38757612667478686,0.48087697929354445
421,37035,2265,130,2027,55,359,1239,53,2265,1.0,0.05739514348785872,0.8949227373068432,0.024282560706401765,0.023399558498896248,667,0.15849889624724062,0.5470198675496689,0.2944812362030905
422,37035,2444,262,1793,245,360,613,144,2444,1.0,0.1072013093289689,0.733633387888707,0.10024549918166939,0.058919803600654665,1471,0.14729950900163666,0.25081833060556463,0.6018821603927987
423,37035,7073,236,5932,464,803,3195,441,7073,1.0,0.03336632263537396,0.8386823130213488,0.06560158348649794,0.0623497808567793,3075,0.11353032659409021,0.45171780008482965,0.4347518733210802
424,37035,2842,71,2435,252,294,1332,84,2842,1.0,0.02498240675580577,0.8567909922589726,0.08866995073891626,0.029556650246305417,1216,0.10344827586206896,0.4686840253342716,0.4278676988036594
425,37035,3468,305,2488,463,483,971,212,3468,1.0,0.08794694348327567,0.7174163783160323,0.13350634371395617,0.06113033448673587,2014,0.13927335640138408,0.2799884659746251,0.5807381776239908
426,37035,1809,76,1640,48,363,943,45,1809,1.0,0.04201216141514649,0.9065782200110558,0.026533996683250415,0.024875621890547265,503,0.20066334991708126,0.5212824765063571,0.27805417357656165
427,37035,1365,192,1012,64,245,489,97,1365,1.0,0.14065934065934066,0.7413919413919414,0.046886446886446886,0.07106227106227106,631,0.1794871794871795,0.35824175824175825,0.4622710622710623
428,37035,3639,448,2517,499,667,1253,175,3639,1.0,0.1231107447100852,0.6916735366859027,0.13712558395163507,0.04809013465237703,1719,0.183292113217917,0.3443253641110195,0.47238252267106345
429,37035,3049,334,2184,441,578,1005,90,3049,1.0,0.10954411282387667,0.7163004263693014,0.14463758609380126,0.029517874713020663,1466,0.1895703509347327,0.32961626762873075,0.48081338143653657
430,37035,3452,462,2443,369,663,1280,178,3452,1.0,0.13383545770567787,0.7077056778679026,0.10689455388180764,0.051564310544611816,1509,0.19206257242178448,0.3707995365005794,0.4371378910776362
431,37035,858,715,93,25,599,26,25,858,1.0,0.8333333333333334,0.10839160839160839,0.029137529137529136,0.029137529137529136,233,0.6981351981351981,0.030303030303030304,0.2715617715617716
432,37035,4442,153,3882,130,429,1960,277,4442,1.0,0.03444394416929311,0.8739306618640252,0.029266096352994146,0.062359297613687525,2053,0.09657811796488068,0.4412426834759118,0.4621791985592076
433,37035,1980,23,1844,44,323,1359,69,1980,1.0,0.011616161616161616,0.9313131313131313,0.022222222222222223,0.03484848484848485,298,0.16313131313131313,0.6863636363636364,0.1505050505050505
434,37037,6508,1429,4634,309,2614,2058,136,6508,1.0,0.2195759065765212,0.7120467117393977,0.047480024585126,0.02089735709895513,1836,0.401659496004917,0.3162261831591887,0.28211432083589427
435,37037,1969,250,1627,53,894,548,39,1969,1.0,0.12696800406297612,0.8263077704418487,0.02691721686135094,0.019807008633824275,527,0.4540375825292026,0.27831386490604365,0.2676485525647537
436,37037,880,60,797,12,125,463,11,880,1.0,0.06818181818181818,0.9056818181818181,0.013636363636363636,0.0125,292,0.14204545454545456,0.5261363636363636,0.33181818181818185
437,37037,5209,461,4014,551,2153,1868,183,5209,1.0,0.08850067191399501,0.7705893645613362,0.10577846035707429,0.03513150316759455,1188,0.41332309464388556,0.35861009790746784,0.22806680744864657
