,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14D,AG14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14None,AG14D_pct,AG14R_pct,AG14None_pct
424,Baltimore County,2889,Baltimore County Precinct 11-019,2270,282,61,491,549,276,2889,1,0.7857390100380754,0.0976116303219107,0.021114572516441676,0.09553478712357218,1849,0.16995500173070266,0.19003115264797507,0.6400138456213222
425,Baltimore County,4130,Baltimore County Precinct 14-003,2875,634,150,630,587,471,4130,1,0.6961259079903148,0.15351089588377723,0.03631961259079903,0.11404358353510896,2913,0.15254237288135594,0.14213075060532687,0.7053268765133172
426,Baltimore County,1265,Baltimore County Precinct 11-013,891,162,54,171,216,158,1265,1,0.7043478260869566,0.12806324110671938,0.042687747035573126,0.12490118577075099,878,0.13517786561264822,0.1707509881422925,0.6940711462450593
427,Baltimore County,3157,Baltimore County Precinct 15-010,2444,510,102,543,477,101,3157,1,0.774152676591701,0.16154577130186887,0.03230915426037377,0.031992397846056383,2137,0.17199873297434273,0.151092809629395,0.6769084573962623
428,Baltimore County,5523,Baltimore County Precinct 15-005,2822,1710,469,1178,972,522,5523,1,0.5109541915625566,0.309614340032591,0.08491761723700887,0.09451385116784357,3373,0.21328987868911822,0.17599130907115698,0.6107188122397248
429,Baltimore County,1411,Baltimore County Precinct 15-009,1311,38,28,222,427,34,1411,1,0.9291282778171509,0.026931254429482635,0.019844082211197732,0.024096385542168676,762,0.1573352232459249,0.3026222537207654,0.5400425230333097
430,Baltimore County,6204,Baltimore County Precinct 15-004,4276,1238,392,646,435,298,6204,1,0.6892327530625403,0.19954867827208253,0.06318504190844616,0.04803352675693101,5123,0.1041263700838169,0.07011605415860735,0.8257575757575758
431,Baltimore County,3736,Baltimore County Precinct 11-012,3099,275,85,622,944,277,3736,1,0.8294967880085653,0.07360813704496788,0.022751605995717343,0.07414346895074947,2170,0.1664882226980728,0.25267665952890794,0.5808351177730193
432,Baltimore County,2316,Baltimore County Precinct 11-007,1947,97,52,797,1231,220,2316,1,0.8406735751295337,0.041882556131260795,0.022452504317789293,0.09499136442141623,288,0.3441278065630397,0.5315198618307426,0.12435233160621761
433,Baltimore County,2818,Baltimore County Precinct 11-014,2465,96,55,467,798,202,2818,1,0.8747338537970192,0.034066713981547196,0.019517388218594747,0.0716820440028389,1553,0.16572036905606813,0.2831795599716111,0.5511000709723208
434,Baltimore County,2037,Baltimore County Precinct 11-006,1892,44,39,351,633,62,2037,1,0.9288168875797742,0.021600392734413353,0.01914580265095729,0.03043691703485518,1053,0.1723122238586156,0.31075110456553756,0.5169366715758469
435,Baltimore County,3470,Baltimore County Precinct 11-022,2749,221,66,540,855,434,3470,1,0.7922190201729107,0.06368876080691642,0.019020172910662825,0.1250720461095101,2075,0.15561959654178675,0.24639769452449567,0.5979827089337176
436,Baltimore County,2386,Baltimore County Precinct 11-005,1880,133,50,333,726,323,2386,1,0.787929589270746,0.055741827326068735,0.020955574182732608,0.13537300922045264,1327,0.13956412405699917,0.30427493713327747,0.5561609388097234
437,Baltimore County,4029,Baltimore County Precinct 11-003,3873,46,41,597,1806,69,4029,1,0.9612807148175726,0.011417225117895259,0.010176222387689253,0.01712583767684289,1626,0.14817572598659717,0.4482501861504095,0.4035740878629933
438,Baltimore County,2502,Baltimore County Precinct 11-001,2338,40,30,530,979,94,2502,1,0.9344524380495604,0.01598721023181455,0.011990407673860911,0.037569944044764186,993,0.21183053557154277,0.39128697042366106,0.39688249400479614
439,Baltimore County,300,Baltimore County Precinct 10-005,276,1,6,85,140,17,300,1,0.92,0.0033333333333333335,0.02,0.056666666666666664,75,0.2833333333333333,0.4666666666666667,0.25
440,Baltimore County,1364,Baltimore County Precinct 10-003,1284,11,25,285,704,44,1364,1,0.9413489736070382,0.008064516129032258,0.018328445747800588,0.03225806451612903,375,0.2089442815249267,0.5161290322580645,0.2749266862170088
442,Baltimore County,3090,Baltimore County Precinct 11-002,2978,14,45,504,1415,53,3090,1,0.9637540453074434,0.004530744336569579,0.014563106796116505,0.01715210355987055,1171,0.16310679611650486,0.45792880258899676,0.3789644012944984
445,Baltimore County,3678,Baltimore County Precinct 15-007,2778,748,78,572,596,74,3678,1,0.7553017944535073,0.20337139749864055,0.021207177814029365,0.02011963023382273,2510,0.15551930396954866,0.16204458945078848,0.6824361065796629
446,Baltimore County,2060,Baltimore County Precinct 15-025,1956,44,30,402,867,30,2060,1,0.9495145631067962,0.021359223300970873,0.014563106796116505,0.014563106796116505,791,0.19514563106796118,0.420873786407767,0.38398058252427186
447,Baltimore County,3091,Baltimore County Precinct 15-008,2496,440,85,508,719,70,3091,1,0.8075056615981883,0.1423487544483986,0.027499191200258816,0.022646392753154318,1864,0.16434810740860564,0.23261080556454222,0.6030410870268521
448,Baltimore County,2662,Baltimore County Precinct 15-006,2499,93,24,437,994,46,2662,1,0.9387678437265214,0.03493613824192337,0.009015777610818933,0.01728024042073629,1231,0.16416228399699473,0.37340345604808417,0.4624342599549211
449,Baltimore County,2544,Baltimore County Precinct 11-004,1999,204,52,390,665,289,2544,1,0.7857704402515723,0.08018867924528301,0.020440251572327043,0.11360062893081761,1489,0.15330188679245282,0.2613993710691824,0.5852987421383647
