,COUNTY,VAP,NAME,WVAP,PRES12D,PRES12R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,PRES12None,PRES12D_pct,PRES12R_pct,PRES12None_pct
424,Baltimore County,2889,Baltimore County Precinct 11-019,2270,849,852,619,2889,1.0,0.7857390100380754,0.21426098996192455,1188,0.29387331256490135,0.2949117341640706,0.411214953271028
425,Baltimore County,4130,Baltimore County Precinct 14-003,2875,1016,524,1255,4130,1.0,0.6961259079903148,0.30387409200968524,2590,0.2460048426150121,0.12687651331719127,0.6271186440677966
426,Baltimore County,1265,Baltimore County Precinct 11-013,891,347,318,374,1265,1.0,0.7043478260869566,0.2956521739130435,600,0.27430830039525694,0.25138339920948616,0.4743083003952569
427,Baltimore County,3157,Baltimore County Precinct 15-010,2444,975,697,713,3157,1.0,0.774152676591701,0.22584732340829902,1485,0.3088375039594552,0.22077922077922077,0.47038327526132406
428,Baltimore County,5523,Baltimore County Precinct 15-005,2822,1731,879,2701,5523,1.0,0.5109541915625566,0.48904580843744344,2913,0.3134166214014123,0.15915263443780553,0.5274307441607822
429,Baltimore County,1411,Baltimore County Precinct 15-009,1311,360,569,100,1411,1.0,0.9291282778171509,0.07087172218284904,482,0.25513819985825653,0.40326009922041106,0.3416017009213324
430,Baltimore County,6204,Baltimore County Precinct 15-004,4276,1476,952,1928,6204,1.0,0.6892327530625403,0.3107672469374597,3776,0.2379110251450677,0.15344938749194068,0.6086395873629916
431,Baltimore County,3736,Baltimore County Precinct 11-012,3099,989,1367,637,3736,1.0,0.8294967880085653,0.1705032119914347,1380,0.2647216274089936,0.36589935760171305,0.3693790149892934
432,Baltimore County,2316,Baltimore County Precinct 11-007,1947,775,1027,369,2316,1.0,0.8406735751295337,0.15932642487046633,514,0.3346286701208981,0.4434369602763385,0.2219343696027634
433,Baltimore County,2818,Baltimore County Precinct 11-014,2465,742,1140,353,2818,1.0,0.8747338537970192,0.12526614620298085,936,0.26330731014904185,0.40454222853087296,0.3321504613200852
434,Baltimore County,2037,Baltimore County Precinct 11-006,1892,545,945,145,2037,1.0,0.9288168875797742,0.07118311242022582,547,0.26755031909671084,0.4639175257731959,0.26853215513009326
435,Baltimore County,3470,Baltimore County Precinct 11-022,2749,867,1233,721,3470,1.0,0.7922190201729107,0.20778097982708935,1370,0.24985590778097982,0.3553314121037464,0.39481268011527376
436,Baltimore County,2386,Baltimore County Precinct 11-005,1880,575,1098,506,2386,1.0,0.787929589270746,0.21207041072925398,713,0.240989103101425,0.46018440905280805,0.298826487845767
437,Baltimore County,4029,Baltimore County Precinct 11-003,3873,825,2457,156,4029,1.0,0.9612807148175726,0.0387192851824274,747,0.20476545048399106,0.6098287416232315,0.18540580789277736
438,Baltimore County,2502,Baltimore County Precinct 11-001,2338,719,1380,164,2502,1.0,0.9344524380495604,0.06554756195043965,403,0.2873701039168665,0.5515587529976019,0.16107114308553158
439,Baltimore County,300,Baltimore County Precinct 10-005,276,105,184,24,300,1.0,0.92,0.08,11,0.35,0.6133333333333333,0.03666666666666667
440,Baltimore County,1364,Baltimore County Precinct 10-003,1284,412,875,80,1364,1.0,0.9413489736070382,0.05865102639296188,77,0.3020527859237537,0.6414956011730205,0.056451612903225805
442,Baltimore County,3090,Baltimore County Precinct 11-002,2978,685,1640,112,3090,1.0,0.9637540453074434,0.036245954692556634,765,0.22168284789644013,0.5307443365695793,0.24757281553398058
445,Baltimore County,3678,Baltimore County Precinct 15-007,2778,1050,846,900,3678,1.0,0.7553017944535073,0.24469820554649266,1782,0.28548123980424145,0.2300163132137031,0.48450244698205547
446,Baltimore County,2060,Baltimore County Precinct 15-025,1956,583,1106,104,2060,1.0,0.9495145631067962,0.05048543689320388,371,0.2830097087378641,0.5368932038834952,0.18009708737864077
447,Baltimore County,3091,Baltimore County Precinct 15-008,2496,867,1001,595,3091,1.0,0.8075056615981883,0.1924943384018117,1223,0.28049175024263995,0.3238434163701068,0.39566483338725333
448,Baltimore County,2662,Baltimore County Precinct 15-006,2499,626,1311,163,2662,1.0,0.9387678437265214,0.06123215627347859,725,0.23516153268219384,0.49248685199098424,0.27235161532682195
449,Baltimore County,2544,Baltimore County Precinct 11-004,1999,631,867,545,2544,1.0,0.7857704402515723,0.21422955974842767,1046,0.24803459119496854,0.3408018867924528,0.4111635220125786
450,Baltimore County,132,Baltimore County Precinct 11-020,112,37,94,20,132,1.5232558139534884,0.8484848484848485,0.15151515151515152,1,0.2803030303030303,0.7121212121212122,0.007575757575757576
560,Baltimore County,3508,Baltimore County Precinct 15-022,3315,815,1279,193,3508,1.0,0.9449828962371721,0.05501710376282782,1414,0.2323261117445838,0.36459521094640823,0.403078677309008
561,Baltimore County,4160,Baltimore County Precinct 15-021,3797,1036,1577,363,4160,1.0,0.9127403846153846,0.08725961538461538,1547,0.24903846153846154,0.37908653846153845,0.371875
562,Baltimore County,4692,Baltimore County Precinct 15-020,4264,1065,1221,428,4692,1.0,0.9087809036658141,0.09121909633418585,2406,0.22698209718670076,0.260230179028133,0.5127877237851662
563,Baltimore County,2809,Baltimore County Precinct 15-015,2416,590,724,393,2809,1.0,0.8600925596297615,0.13990744037023853,1495,0.21003915984336063,0.2577429690281239,0.5322178711285155
564,Baltimore County,1897,Baltimore County Precinct 15-013,1758,457,694,139,1897,1.0,0.926726410121244,0.07327358987875593,746,0.24090669478123353,0.3658408012651555,0.39325250395361094
565,Baltimore County,2156,Baltimore County Precinct 15-012,1954,520,734,202,2156,1.0,0.9063079777365491,0.09369202226345083,902,0.24118738404452691,0.3404452690166976,0.41836734693877553
566,Baltimore County,3144,Baltimore County Precinct 15-016,2489,668,674,655,3144,1.0,0.7916666666666666,0.20833333333333334,1802,0.21246819338422393,0.2143765903307888,0.5731552162849872
567,Baltimore County,3506,Baltimore County Precinct 15-017,1421,1513,461,2085,3506,1.0,0.40530519110096974,0.5946948088990303,1532,0.4315459212778095,0.13148887621220764,0.4369652025099829
568,Baltimore County,5453,Baltimore County Precinct 15-023,1748,1857,223,3705,5453,1.0,0.3205574912891986,0.6794425087108014,3373,0.3405464881716486,0.04089492022739776,0.6185585916009536
569,Baltimore County,975,Baltimore County Precinct 15-024,813,246,258,162,975,1.0,0.8338461538461538,0.16615384615384615,471,0.2523076923076923,0.26461538461538464,0.48307692307692307
570,Baltimore County,2919,Baltimore County Precinct 15-018,2086,798,866,833,2919,1.0,0.7146282973621103,0.2853717026378897,1255,0.2733812949640288,0.29667694415895857,0.4299417608770127
571,Baltimore County,3443,Baltimore County Precinct 15-019,3220,866,1538,223,3443,1.0,0.9352309032820215,0.06476909671797851,1039,0.2515248329944816,0.4467034562881208,0.3017717107173976
572,Baltimore County,1739,Baltimore County Precinct 15-026,1696,417,1045,43,1739,1.0,0.9752731454859115,0.024726854514088556,277,0.23979298447383554,0.6009200690051754,0.15928694652098907
573,Baltimore County,2441,Baltimore County Precinct 12-012,2188,632,672,253,2441,1.0,0.8963539532978287,0.10364604670217124,1137,0.25891028267103644,0.2752970094223679,0.46579270790659566
577,Baltimore County,2668,Baltimore County Precinct 12-010,2310,724,531,358,2668,1.0,0.8658170914542729,0.13418290854572715,1413,0.27136431784107945,0.1990254872563718,0.5296101949025487
578,Baltimore County,2639,Baltimore County Precinct 12-008,2315,606,606,324,2639,1.0,0.8772262220538083,0.12277377794619174,1427,0.22963243652898827,0.22963243652898827,0.5407351269420235
579,Baltimore County,3982,Baltimore County Precinct 12-003,3387,805,935,595,3982,1.0,0.8505775991963838,0.14942240080361627,2242,0.20215971873430438,0.23480662983425415,0.5630336514314415
580,Baltimore County,3256,Baltimore County Precinct 12-002,2763,705,668,493,3256,1.0,0.8485872235872236,0.15141277641277642,1883,0.21652334152334152,0.20515970515970516,0.5783169533169533
587,Baltimore County,2846,Baltimore County Precinct 12-001,2343,613,684,503,2846,1.0,0.8232607167955025,0.17673928320449753,1549,0.21539002108222066,0.24033731553056922,0.5442726633872101
588,Baltimore County,4204,Baltimore County Precinct 12-007,3764,958,990,440,4204,1.0,0.8953377735490009,0.10466222645099905,2256,0.22787821122740248,0.23549000951474786,0.5366317792578497
589,Baltimore County,3540,Baltimore County Precinct 12-006,2774,833,586,766,3540,1.0,0.7836158192090396,0.21638418079096045,2121,0.23531073446327683,0.1655367231638418,0.5991525423728814
590,Baltimore County,3308,Baltimore County Precinct 12-005,2994,760,881,314,3308,1.0,0.9050785973397824,0.09492140266021766,1667,0.22974607013301088,0.2663240628778718,0.5039298669891172
591,Baltimore County,4898,Baltimore County Precinct 12-004,4398,920,1150,500,4898,1.0,0.897917517354022,0.10208248264597795,2828,0.18783176806859944,0.23478971008574928,0.5773785218456513
592,Baltimore County,2424,Baltimore County Precinct 15-001,1845,537,322,579,2424,1.0,0.7611386138613861,0.23886138613861385,1565,0.22153465346534654,0.13283828382838284,0.6456270627062707
593,Baltimore County,3263,Baltimore County Precinct 15-002,2829,736,985,434,3263,1.0,0.8669935642047196,0.1330064357952804,1542,0.2255593012565124,0.3018694452957401,0.4725712534477475
594,Baltimore County,1177,Baltimore County Precinct 15-014,1054,226,351,123,1177,1.0,0.8954970263381479,0.10450297366185217,600,0.19201359388275277,0.2982158028887001,0.5097706032285472
611,Baltimore County,1456,Baltimore County Precinct 12-009,1157,295,230,299,1456,1.0,0.7946428571428571,0.20535714285714285,931,0.2026098901098901,0.15796703296703296,0.6394230769230769
612,Baltimore County,4122,Baltimore County Precinct 12-011,3270,932,727,852,4122,1.0,0.7933042212518195,0.2066957787481805,2463,0.22610383309073265,0.17637069383794274,0.5975254730713246
613,Baltimore County,1905,Baltimore County Precinct 12-013,167,1013,21,1738,1905,1.0,0.08766404199475065,0.9123359580052494,871,0.531758530183727,0.011023622047244094,0.45721784776902885
796,Baltimore County,1239,Baltimore County Precinct 13-006,980,318,340,259,1239,1.0,0.7909604519774012,0.20903954802259886,581,0.2566585956416465,0.2744148506860371,0.4689265536723164
797,Baltimore County,2979,Baltimore County Precinct 13-007,1367,779,314,1612,2979,1.0,0.4588788183954347,0.5411211816045652,1886,0.2614971466935213,0.10540449815374286,0.6330983551527358
798,Baltimore County,5380,Baltimore County Precinct 13-009,3849,1270,947,1531,5380,1.0,0.7154275092936803,0.2845724907063197,3163,0.23605947955390336,0.17602230483271375,0.5879182156133829
804,Baltimore County,2262,Baltimore County Precinct 13-008,1953,494,703,309,2262,1.0,0.863395225464191,0.13660477453580902,1065,0.21839080459770116,0.3107869142351901,0.4708222811671088
823,Baltimore County,2920,Baltimore County Precinct 14-011,1954,883,643,966,2920,1.0,0.6691780821917809,0.3308219178082192,1394,0.3023972602739726,0.2202054794520548,0.4773972602739726
824,Baltimore County,2766,Baltimore County Precinct 14-007,2061,911,758,705,2766,1.0,0.745119305856833,0.25488069414316705,1097,0.32935647143890096,0.2740419378163413,0.39660159074475776
825,Baltimore County,3521,Baltimore County Precinct 14-008,1352,1833,538,2169,3521,1.0,0.38398182334564046,0.6160181766543595,1150,0.5205907412666856,0.15279750071002557,0.32661175802328885
829,Baltimore County,4086,Baltimore County Precinct 09-022,3162,1407,1171,924,4086,1.0,0.7738619676945668,0.2261380323054332,1508,0.3443465491923642,0.2865883504650025,0.3690651003426334
830,Baltimore County,2181,Baltimore County Precinct 14-012,1973,651,806,208,2181,1.0,0.9046309032553874,0.09536909674461257,724,0.2984869325997249,0.3695552498853737,0.33195781751490144
831,Baltimore County,723,Baltimore County Precinct 14-014,485,224,154,238,723,1.0,0.6708160442600276,0.32918395573997233,345,0.30982019363762103,0.21300138312586445,0.47717842323651455
832,Baltimore County,3444,Baltimore County Precinct 14-006,2936,1149,1203,508,3444,1.0,0.8524970963995354,0.14750290360046459,1092,0.3336236933797909,0.34930313588850176,0.3170731707317073
833,Baltimore County,2262,Baltimore County Precinct 14-001,2044,668,862,218,2262,1.0,0.9036251105216623,0.09637488947833775,732,0.2953138815207781,0.381078691423519,0.32360742705570295
834,Baltimore County,2561,Baltimore County Precinct 14-010,1869,910,717,692,2561,1.0,0.7297930495900039,0.2702069504099961,934,0.3553299492385787,0.27996876220226474,0.36470128855915657
835,Baltimore County,4471,Baltimore County Precinct 14-009,1738,1687,598,2733,4471,1.0,0.38872735405949455,0.6112726459405055,2186,0.3773205099530306,0.13375083873853724,0.4889286513084321
836,Baltimore County,1191,Baltimore County Precinct 14-005,540,317,126,651,1191,1.0,0.4534005037783375,0.5465994962216625,748,0.2661628883291352,0.10579345088161209,0.6280436607892528
837,Baltimore County,2619,Baltimore County Precinct 11-016,1527,735,361,1092,2619,1.0,0.5830469644902635,0.41695303550973656,1523,0.2806414662084765,0.13783886979763268,0.5815196639938908
838,Baltimore County,4063,Baltimore County Precinct 14-002,2593,1263,1108,1470,4063,1.0,0.6381983755845434,0.36180162441545655,1692,0.3108540487324637,0.2727048978587251,0.4164410534088112
839,Baltimore County,3933,Baltimore County Precinct 11-011,2948,1095,1182,985,3933,1.0,0.7495550470378846,0.25044495296211544,1656,0.2784134248665141,0.3005339435545385,0.42105263157894735
840,Baltimore County,3413,Baltimore County Precinct 09-023,2320,1106,930,1093,3413,1.0,0.6797538822150601,0.32024611778493994,1377,0.32405508350424844,0.2724875476120715,0.40345736888368006
841,Baltimore County,2956,Baltimore County Precinct 09-025,2214,899,776,742,2956,1.0,0.7489851150202977,0.2510148849797023,1281,0.30412719891745604,0.2625169147496617,0.4333558863328823
842,Baltimore County,2895,Baltimore County Precinct 11-009,2192,855,831,703,2895,1.0,0.7571675302245251,0.24283246977547496,1209,0.29533678756476683,0.28704663212435233,0.41761658031088084
843,Baltimore County,3895,Baltimore County Precinct 09-024,3019,1314,1240,876,3895,1.0,0.7750962772785622,0.22490372272143774,1341,0.3373555840821566,0.31835686777920413,0.34428754813863927
