,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
424,Baltimore County,2889,Baltimore County Precinct 11-019,2270,282,61,267,146,276,2889,1,0.7857390100380754,0.0976116303219107,0.021114572516441676,0.09553478712357218,2476,0.09241952232606439,0.05053651782623745,0.8570439598476982
425,Baltimore County,4130,Baltimore County Precinct 14-003,2875,634,150,333,234,471,4130,1,0.6961259079903148,0.15351089588377723,0.03631961259079903,0.11404358353510896,3563,0.08062953995157385,0.05665859564164649,0.8627118644067797
426,Baltimore County,1265,Baltimore County Precinct 11-013,891,162,54,100,57,158,1265,1,0.7043478260869566,0.12806324110671938,0.042687747035573126,0.12490118577075099,1108,0.07905138339920949,0.045059288537549404,0.8758893280632412
427,Baltimore County,3157,Baltimore County Precinct 15-010,2444,510,102,247,190,101,3157,1,0.774152676591701,0.16154577130186887,0.03230915426037377,0.031992397846056383,2720,0.07823883433639531,0.060183718720304084,0.8615774469433006
428,Baltimore County,5523,Baltimore County Precinct 15-005,2822,1710,469,526,462,522,5523,1,0.5109541915625566,0.309614340032591,0.08491761723700887,0.09451385116784357,4535,0.09523809523809523,0.08365019011406843,0.8211117146478363
429,Baltimore County,1411,Baltimore County Precinct 15-009,1311,38,28,141,61,34,1411,1,0.9291282778171509,0.026931254429482635,0.019844082211197732,0.024096385542168676,1209,0.09992912827781715,0.04323175053153792,0.856839121190645
430,Baltimore County,6204,Baltimore County Precinct 15-004,4276,1238,392,249,246,298,6204,1,0.6892327530625403,0.19954867827208253,0.06318504190844616,0.04803352675693101,5709,0.04013539651837524,0.039651837524177946,0.9202127659574468
431,Baltimore County,3736,Baltimore County Precinct 11-012,3099,275,85,362,146,277,3736,1,0.8294967880085653,0.07360813704496788,0.022751605995717343,0.07414346895074947,3228,0.0968950749464668,0.03907922912205567,0.8640256959314775
432,Baltimore County,2316,Baltimore County Precinct 11-007,1947,97,52,486,196,220,2316,1,0.8406735751295337,0.041882556131260795,0.022452504317789293,0.09499136442141623,1634,0.20984455958549222,0.0846286701208981,0.7055267702936097
433,Baltimore County,2818,Baltimore County Precinct 11-014,2465,96,55,264,114,202,2818,1,0.8747338537970192,0.034066713981547196,0.019517388218594747,0.0716820440028389,2440,0.0936834634492548,0.04045422285308729,0.8658623136976579
434,Baltimore County,2037,Baltimore County Precinct 11-006,1892,44,39,222,78,62,2037,1,0.9288168875797742,0.021600392734413353,0.01914580265095729,0.03043691703485518,1737,0.10898379970544919,0.03829160530191458,0.8527245949926362
435,Baltimore County,3470,Baltimore County Precinct 11-022,2749,221,66,315,165,434,3470,1,0.7922190201729107,0.06368876080691642,0.019020172910662825,0.1250720461095101,2990,0.09077809798270893,0.04755043227665706,0.861671469740634
436,Baltimore County,2386,Baltimore County Precinct 11-005,1880,133,50,194,100,323,2386,1,0.787929589270746,0.055741827326068735,0.020955574182732608,0.13537300922045264,2092,0.08130762782900251,0.041911148365465216,0.8767812238055323
437,Baltimore County,4029,Baltimore County Precinct 11-003,3873,46,41,364,120,69,4029,1,0.9612807148175726,0.011417225117895259,0.010176222387689253,0.01712583767684289,3545,0.09034499875899726,0.029784065524944156,0.8798709357160586
438,Baltimore County,2502,Baltimore County Precinct 11-001,2338,40,30,264,89,94,2502,1,0.9344524380495604,0.01598721023181455,0.011990407673860911,0.037569944044764186,2149,0.10551558752997602,0.03557154276578737,0.8589128697042366
439,Baltimore County,300,Baltimore County Precinct 10-005,276,1,6,62,15,17,300,1,0.92,0.0033333333333333335,0.02,0.056666666666666664,223,0.20666666666666667,0.05,0.7433333333333333
440,Baltimore County,1364,Baltimore County Precinct 10-003,1284,11,25,191,62,44,1364,1,0.9413489736070382,0.008064516129032258,0.018328445747800588,0.03225806451612903,1111,0.14002932551319647,0.045454545454545456,0.8145161290322581
442,Baltimore County,3090,Baltimore County Precinct 11-002,2978,14,45,308,94,53,3090,1,0.9637540453074434,0.004530744336569579,0.014563106796116505,0.01715210355987055,2688,0.09967637540453074,0.030420711974110032,0.8699029126213592
445,Baltimore County,3678,Baltimore County Precinct 15-007,2778,748,78,258,200,74,3678,1,0.7553017944535073,0.20337139749864055,0.021207177814029365,0.02011963023382273,3220,0.0701468189233279,0.054377379010331704,0.8754758020663403
446,Baltimore County,2060,Baltimore County Precinct 15-025,1956,44,30,250,123,30,2060,1,0.9495145631067962,0.021359223300970873,0.014563106796116505,0.014563106796116505,1687,0.12135922330097088,0.05970873786407767,0.8189320388349515
447,Baltimore County,3091,Baltimore County Precinct 15-008,2496,440,85,248,168,70,3091,1,0.8075056615981883,0.1423487544483986,0.027499191200258816,0.022646392753154318,2675,0.08023293432546101,0.054351342607570366,0.8654157230669686
448,Baltimore County,2662,Baltimore County Precinct 15-006,2499,93,24,299,86,46,2662,1,0.9387678437265214,0.03493613824192337,0.009015777610818933,0.01728024042073629,2277,0.11232156273478587,0.032306536438767845,0.8553719008264463
449,Baltimore County,2544,Baltimore County Precinct 11-004,1999,204,52,198,119,289,2544,1,0.7857704402515723,0.08018867924528301,0.020440251572327043,0.11360062893081761,2227,0.07783018867924528,0.046776729559748424,0.8753930817610063
450,Baltimore County,86,Baltimore County Precinct 11-020,73,7,6,5,2,0,86,1,0.8488372093023255,0.08139534883720931,0.06976744186046512,0.0,79,0.05813953488372093,0.023255813953488372,0.9186046511627907
560,Baltimore County,3508,Baltimore County Precinct 15-022,3315,81,38,375,130,74,3508,1,0.9449828962371721,0.023090079817559863,0.010832383124287344,0.021094640820980615,3003,0.10689851767388825,0.037058152793614595,0.8560433295324972
561,Baltimore County,4160,Baltimore County Precinct 15-021,3797,226,43,465,193,94,4160,1,0.9127403846153846,0.05432692307692308,0.010336538461538461,0.022596153846153846,3502,0.11177884615384616,0.04639423076923077,0.8418269230769231
562,Baltimore County,4692,Baltimore County Precinct 15-020,4264,226,97,445,163,105,4692,1,0.9087809036658141,0.04816709292412617,0.020673486786018755,0.02237851662404092,4084,0.09484228473998295,0.03473998294970162,0.8704177323103154
563,Baltimore County,2809,Baltimore County Precinct 15-015,2416,180,87,211,91,126,2809,1,0.8600925596297615,0.06407974368102527,0.03097187611249555,0.04485582057671769,2507,0.07511569953720185,0.032395870416518334,0.8924884300462799
564,Baltimore County,1897,Baltimore County Precinct 15-013,1758,41,30,212,61,68,1897,1,0.926726410121244,0.02161307327358988,0.0158144438587243,0.03584607274644175,1624,0.1117554032683184,0.032156035846072746,0.8560885608856088
565,Baltimore County,2156,Baltimore County Precinct 15-012,1954,58,61,231,71,83,2156,1,0.9063079777365491,0.026901669758812616,0.02829313543599258,0.03849721706864564,1854,0.10714285714285714,0.03293135435992579,0.859925788497217
