,COUNTY,VAP,NAME,WVAP,GOV14PD_AB,GOV14PD_DG,GOV14PD_HM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV14PDNone,GOV14PD_AB_pct,GOV14PD_DG_pct,GOV14PD_HM_pct,GOV14PDNone_pct
424,Baltimore County,2889,Baltimore County Precinct 11-019,2270,87,96,84,619,2889,1,0.7857390100380754,0.21426098996192455,2622,0.030114226375908618,0.033229491173416406,0.029075804776739357,0.9075804776739356
425,Baltimore County,4130,Baltimore County Precinct 14-003,2875,111,102,111,1255,4130,1,0.6961259079903148,0.30387409200968524,3806,0.026876513317191285,0.024697336561743343,0.026876513317191285,0.9215496368038741
426,Baltimore County,1265,Baltimore County Precinct 11-013,891,30,41,29,374,1265,1,0.7043478260869566,0.2956521739130435,1165,0.023715415019762844,0.03241106719367589,0.02292490118577075,0.9209486166007905
427,Baltimore County,3157,Baltimore County Precinct 15-010,2444,94,122,89,713,3157,1,0.774152676591701,0.22584732340829902,2852,0.029775102945834655,0.03864428254672157,0.028191320874247704,0.9033892936331961
428,Baltimore County,5523,Baltimore County Precinct 15-005,2822,246,199,161,2701,5523,1,0.5109541915625566,0.48904580843744344,4917,0.044541010320478004,0.036031142495020825,0.029150823827629912,0.8902770233568713
429,Baltimore County,1411,Baltimore County Precinct 15-009,1311,47,85,49,100,1411,1,0.9291282778171509,0.07087172218284904,1230,0.03330970942593905,0.060240963855421686,0.03472714386959603,0.8717221828490432
430,Baltimore County,6204,Baltimore County Precinct 15-004,4276,112,88,93,1928,6204,1,0.6892327530625403,0.3107672469374597,5911,0.018052869116698903,0.014184397163120567,0.014990328820116054,0.9527724049000644
431,Baltimore County,3736,Baltimore County Precinct 11-012,3099,104,168,124,637,3736,1,0.8294967880085653,0.1705032119914347,3340,0.027837259100642397,0.044967880085653104,0.033190578158458245,0.8940042826552462
432,Baltimore County,2316,Baltimore County Precinct 11-007,1947,134,185,152,369,2316,1,0.8406735751295337,0.15932642487046633,1845,0.05785837651122625,0.07987910189982729,0.06563039723661486,0.7966321243523317
433,Baltimore County,2818,Baltimore County Precinct 11-014,2465,81,125,80,353,2818,1,0.8747338537970192,0.12526614620298085,2532,0.028743789921930447,0.04435770049680625,0.028388928317955996,0.8985095812633073
434,Baltimore County,2037,Baltimore County Precinct 11-006,1892,58,103,82,145,2037,1,0.9288168875797742,0.07118311242022582,1794,0.02847324496809033,0.050564555719194895,0.04025527736867943,0.8807069219440353
435,Baltimore County,3470,Baltimore County Precinct 11-022,2749,101,105,75,721,3470,1,0.7922190201729107,0.20778097982708935,3189,0.02910662824207493,0.03025936599423631,0.021613832853025938,0.9190201729106628
436,Baltimore County,2386,Baltimore County Precinct 11-005,1880,66,84,59,506,2386,1,0.787929589270746,0.21207041072925398,2177,0.027661357921207042,0.03520536462699078,0.024727577535624476,0.9124056999161777
437,Baltimore County,4029,Baltimore County Precinct 11-003,3873,79,177,121,156,4029,1,0.9612807148175726,0.0387192851824274,3652,0.0196078431372549,0.04393149664929263,0.030032266070985355,0.9064283941424671
438,Baltimore County,2502,Baltimore County Precinct 11-001,2338,63,72,83,164,2502,1,0.9344524380495604,0.06554756195043965,2284,0.025179856115107913,0.02877697841726619,0.03317346123101519,0.9128697042366107
439,Baltimore County,300,Baltimore County Precinct 10-005,276,7,21,18,24,300,1,0.92,0.08,254,0.023333333333333334,0.07,0.06,0.8466666666666667
440,Baltimore County,1364,Baltimore County Precinct 10-003,1284,44,79,63,80,1364,1,0.9413489736070382,0.05865102639296188,1178,0.03225806451612903,0.05791788856304985,0.04618768328445748,0.8636363636363636
442,Baltimore County,3090,Baltimore County Precinct 11-002,2978,71,110,116,112,3090,1,0.9637540453074434,0.036245954692556634,2793,0.022977346278317153,0.03559870550161812,0.037540453074433655,0.903883495145631
445,Baltimore County,3678,Baltimore County Precinct 15-007,2778,125,111,96,900,3678,1,0.7553017944535073,0.24469820554649266,3346,0.033985861881457316,0.030179445350734094,0.026101141924959218,0.9097335508428493
446,Baltimore County,2060,Baltimore County Precinct 15-025,1956,66,140,82,104,2060,1,0.9495145631067962,0.05048543689320388,1772,0.03203883495145631,0.06796116504854369,0.039805825242718446,0.8601941747572815
447,Baltimore County,3091,Baltimore County Precinct 15-008,2496,93,110,79,595,3091,1,0.8075056615981883,0.1924943384018117,2809,0.03008735037204788,0.03558718861209965,0.025558071821417016,0.9087673891944354
448,Baltimore County,2662,Baltimore County Precinct 15-006,2499,59,149,110,163,2662,1,0.9387678437265214,0.06123215627347859,2344,0.022163786626596543,0.05597295266716754,0.04132231404958678,0.8805409466566492
449,Baltimore County,2544,Baltimore County Precinct 11-004,1999,55,70,40,545,2544,1,0.7857704402515723,0.21422955974842767,2379,0.02161949685534591,0.027515723270440252,0.015723270440251572,0.9351415094339622
450,Baltimore County,86,Baltimore County Precinct 11-020,73,3,7,2,13,86,1,0.8488372093023255,0.1511627906976744,74,0.03488372093023256,0.08139534883720931,0.023255813953488372,0.8604651162790697
560,Baltimore County,3508,Baltimore County Precinct 15-022,3315,92,218,161,193,3508,1,0.9449828962371721,0.05501710376282782,3037,0.026225769669327253,0.062143671607753706,0.04589509692132269,0.8657354618015963
561,Baltimore County,4160,Baltimore County Precinct 15-021,3797,133,219,151,363,4160,1,0.9127403846153846,0.08725961538461538,3657,0.031971153846153844,0.05264423076923077,0.036298076923076926,0.8790865384615385
