,COUNTY,VAP,NAME,WVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
424,Baltimore County,2889,Baltimore County Precinct 11-019,2270,892,466,619,2889,1.0,0.7857390100380754,0.21426098996192455,1531,0.30875735548632743,0.16130148840429215,0.5299411561093804
425,Baltimore County,4130,Baltimore County Precinct 14-003,2875,1262,486,1255,4130,1.0,0.6961259079903148,0.30387409200968524,2382,0.3055690072639225,0.11767554479418886,0.5767554479418886
426,Baltimore County,1265,Baltimore County Precinct 11-013,891,349,160,374,1265,1.0,0.7043478260869566,0.2956521739130435,756,0.2758893280632411,0.12648221343873517,0.5976284584980237
427,Baltimore County,3157,Baltimore County Precinct 15-010,2444,891,406,713,3157,1.0,0.774152676591701,0.22584732340829902,1860,0.28222996515679444,0.1286031042128603,0.5891669306303453
428,Baltimore County,5523,Baltimore County Precinct 15-005,2822,1984,809,2701,5523,1.0,0.5109541915625566,0.48904580843744344,2730,0.3592250588448307,0.14647836320840124,0.49429657794676807
429,Baltimore County,1411,Baltimore County Precinct 15-009,1311,394,357,100,1411,1.0,0.9291282778171509,0.07087172218284904,660,0.27923458540042523,0.25301204819277107,0.4677533664068037
430,Baltimore County,6204,Baltimore County Precinct 15-004,4276,1107,320,1928,6204,1.0,0.6892327530625403,0.3107672469374597,4777,0.1784332688588008,0.05157962604771115,0.7699871050934881
431,Baltimore County,3736,Baltimore County Precinct 11-012,3099,1146,710,637,3736,1.0,0.8294967880085653,0.1705032119914347,1880,0.30674518201284795,0.19004282655246252,0.5032119914346895
432,Baltimore County,2316,Baltimore County Precinct 11-007,1947,1423,893,369,2316,1.0,0.8406735751295337,0.15932642487046633,0,0.6144214162348878,0.3855785837651123,0.0
433,Baltimore County,2818,Baltimore County Precinct 11-014,2465,856,604,353,2818,1.0,0.8747338537970192,0.12526614620298085,1358,0.30376153300212916,0.21433640880056778,0.48190205819730303
434,Baltimore County,2037,Baltimore County Precinct 11-006,1892,658,511,145,2037,1.0,0.9288168875797742,0.07118311242022582,868,0.3230240549828179,0.2508591065292096,0.4261168384879725
435,Baltimore County,3470,Baltimore County Precinct 11-022,2749,1231,830,721,3470,1.0,0.7922190201729107,0.20778097982708935,1409,0.3547550432276657,0.23919308357348704,0.4060518731988473
436,Baltimore County,2386,Baltimore County Precinct 11-005,1880,814,595,506,2386,1.0,0.787929589270746,0.21207041072925398,977,0.34115674769488685,0.24937133277451803,0.40947191953059514
437,Baltimore County,4029,Baltimore County Precinct 11-003,3873,1178,1442,156,4029,1.0,0.9612807148175726,0.0387192851824274,1409,0.2923802432365351,0.35790518739141225,0.34971456937205264
438,Baltimore County,2502,Baltimore County Precinct 11-001,2338,890,693,164,2502,1.0,0.9344524380495604,0.06554756195043965,919,0.35571542765787373,0.27697841726618705,0.3673061550759392
439,Baltimore County,300,Baltimore County Precinct 10-005,276,149,103,24,300,1.0,0.92,0.08,48,0.49666666666666665,0.3433333333333333,0.16
440,Baltimore County,1364,Baltimore County Precinct 10-003,1284,483,402,80,1364,1.0,0.9413489736070382,0.05865102639296188,479,0.35410557184750735,0.29472140762463345,0.35117302052785926
442,Baltimore County,3090,Baltimore County Precinct 11-002,2978,849,877,112,3090,1.0,0.9637540453074434,0.036245954692556634,1364,0.27475728155339807,0.28381877022653723,0.4414239482200647
445,Baltimore County,3678,Baltimore County Precinct 15-007,2778,896,510,900,3678,1.0,0.7553017944535073,0.24469820554649266,2272,0.24361065796628603,0.13866231647634583,0.6177270255573681
446,Baltimore County,2060,Baltimore County Precinct 15-025,1956,979,765,104,2060,1.0,0.9495145631067962,0.05048543689320388,316,0.47524271844660193,0.3713592233009709,0.1533980582524272
447,Baltimore County,3091,Baltimore County Precinct 15-008,2496,879,557,595,3091,1.0,0.8075056615981883,0.1924943384018117,1655,0.2843739890003235,0.18020058233581365,0.5354254286638628
448,Baltimore County,2662,Baltimore County Precinct 15-006,2499,768,851,163,2662,1.0,0.9387678437265214,0.06123215627347859,1043,0.28850488354620585,0.3196844477836213,0.3918106686701728
449,Baltimore County,2544,Baltimore County Precinct 11-004,1999,876,601,545,2544,1.0,0.7857704402515723,0.21422955974842767,1067,0.3443396226415094,0.23624213836477986,0.41941823899371067
450,Baltimore County,86,Baltimore County Precinct 11-020,73,14,18,13,86,1.0,0.8488372093023255,0.1511627906976744,54,0.16279069767441862,0.20930232558139536,0.627906976744186
560,Baltimore County,3508,Baltimore County Precinct 15-022,3315,917,925,193,3508,1.0,0.9449828962371721,0.05501710376282782,1666,0.2614025085518814,0.2636830102622577,0.4749144811858609
561,Baltimore County,4160,Baltimore County Precinct 15-021,3797,1226,980,363,4160,1.0,0.9127403846153846,0.08725961538461538,1954,0.29471153846153847,0.23557692307692307,0.46971153846153846
562,Baltimore County,4692,Baltimore County Precinct 15-020,4264,1111,849,428,4692,1.0,0.9087809036658141,0.09121909633418585,2732,0.23678601875532823,0.1809462915601023,0.5822676896845694
563,Baltimore County,2809,Baltimore County Precinct 15-015,2416,577,473,393,2809,1.0,0.8600925596297615,0.13990744037023853,1759,0.20541117835528658,0.1683873264506942,0.6262014951940192
564,Baltimore County,1897,Baltimore County Precinct 15-013,1758,487,446,139,1897,1.0,0.926726410121244,0.07327358987875593,964,0.2567211386399578,0.23510806536636794,0.5081707959936742
565,Baltimore County,2156,Baltimore County Precinct 15-012,1954,579,499,202,2156,1.0,0.9063079777365491,0.09369202226345083,1078,0.26855287569573283,0.23144712430426717,0.5
566,Baltimore County,3144,Baltimore County Precinct 15-016,2489,647,443,655,3144,1.0,0.7916666666666666,0.20833333333333334,2054,0.2057888040712468,0.1409033078880407,0.6533078880407125
567,Baltimore County,3506,Baltimore County Precinct 15-017,1421,1352,303,2085,3506,1.0,0.40530519110096974,0.5946948088990303,1851,0.38562464346833997,0.08642327438676554,0.5279520821448944
568,Baltimore County,5453,Baltimore County Precinct 15-023,1748,1333,139,3705,5453,1.0,0.3205574912891986,0.6794425087108014,3981,0.24445259490188886,0.025490555657436274,0.7300568494406748
569,Baltimore County,975,Baltimore County Precinct 15-024,813,274,165,162,975,1.0,0.8338461538461538,0.16615384615384615,536,0.28102564102564104,0.16923076923076924,0.5497435897435897
570,Baltimore County,2919,Baltimore County Precinct 15-018,2086,815,534,833,2919,1.0,0.7146282973621103,0.2853717026378897,1570,0.2792052072627612,0.1829393627954779,0.5378554299417608
571,Baltimore County,3443,Baltimore County Precinct 15-019,3220,1003,925,223,3443,1.0,0.9352309032820215,0.06476909671797851,1515,0.29131571304095266,0.26866105140865526,0.4400232355503921
572,Baltimore County,1739,Baltimore County Precinct 15-026,1696,605,661,43,1739,1.0,0.9752731454859115,0.024726854514088556,473,0.3479010925819436,0.3801035077630822,0.2719953996549741
573,Baltimore County,2441,Baltimore County Precinct 12-012,2188,669,453,253,2441,1.0,0.8963539532978287,0.10364604670217124,1319,0.274068004916018,0.18557968045882836,0.5403523146251537
577,Baltimore County,2668,Baltimore County Precinct 12-010,2310,792,377,358,2668,1.0,0.8658170914542729,0.13418290854572715,1499,0.29685157421289354,0.14130434782608695,0.5618440779610195
578,Baltimore County,2639,Baltimore County Precinct 12-008,2315,627,450,324,2639,1.0,0.8772262220538083,0.12277377794619174,1562,0.23758999621068586,0.17051913603637742,0.5918908677529368
579,Baltimore County,3982,Baltimore County Precinct 12-003,3387,896,595,595,3982,1.0,0.8505775991963838,0.14942240080361627,2491,0.2250125565042692,0.14942240080361627,0.6255650426921145
580,Baltimore County,3256,Baltimore County Precinct 12-002,2763,716,391,493,3256,1.0,0.8485872235872236,0.15141277641277642,2149,0.2199017199017199,0.12008599508599509,0.660012285012285
587,Baltimore County,2846,Baltimore County Precinct 12-001,2343,573,380,503,2846,1.0,0.8232607167955025,0.17673928320449753,1893,0.20133520730850316,0.13352073085031624,0.6651440618411806
588,Baltimore County,4204,Baltimore County Precinct 12-007,3764,1104,666,440,4204,1.0,0.8953377735490009,0.10466222645099905,2434,0.2626070409134158,0.15842055185537585,0.5789724072312084
589,Baltimore County,3540,Baltimore County Precinct 12-006,2774,809,370,766,3540,1.0,0.7836158192090396,0.21638418079096045,2361,0.22853107344632767,0.10451977401129943,0.6669491525423729
590,Baltimore County,3308,Baltimore County Precinct 12-005,2994,812,522,314,3308,1.0,0.9050785973397824,0.09492140266021766,1974,0.24546553808948005,0.15779927448609432,0.5967351874244257
591,Baltimore County,4898,Baltimore County Precinct 12-004,4398,994,718,500,4898,1.0,0.897917517354022,0.10208248264597795,3186,0.20293997550020418,0.14659044507962435,0.6504695794201715
592,Baltimore County,2424,Baltimore County Precinct 15-001,1845,428,203,579,2424,1.0,0.7611386138613861,0.23886138613861385,1793,0.17656765676567657,0.08374587458745875,0.7396864686468647
593,Baltimore County,3263,Baltimore County Precinct 15-002,2829,824,541,434,3263,1.0,0.8669935642047196,0.1330064357952804,1898,0.25252834814587805,0.1657983450812136,0.5816733067729084
594,Baltimore County,1177,Baltimore County Precinct 15-014,1054,286,238,123,1177,1.0,0.8954970263381479,0.10450297366185217,653,0.24299065420560748,0.20220900594732372,0.5548003398470688
611,Baltimore County,1456,Baltimore County Precinct 12-009,1157,285,126,299,1456,1.0,0.7946428571428571,0.20535714285714285,1045,0.19574175824175824,0.08653846153846154,0.7177197802197802
612,Baltimore County,4122,Baltimore County Precinct 12-011,3270,887,463,852,4122,1.0,0.7933042212518195,0.2066957787481805,2772,0.21518680252304706,0.11232411450752063,0.6724890829694323
613,Baltimore County,1905,Baltimore County Precinct 12-013,167,595,16,1738,1905,1.0,0.08766404199475065,0.9123359580052494,1294,0.3123359580052493,0.008398950131233596,0.679265091863517
796,Baltimore County,1239,Baltimore County Precinct 13-006,980,313,182,259,1239,1.0,0.7909604519774012,0.20903954802259886,744,0.25262308313155774,0.14689265536723164,0.6004842615012107
797,Baltimore County,2979,Baltimore County Precinct 13-007,1367,652,219,1612,2979,1.0,0.4588788183954347,0.5411211816045652,2108,0.21886539107082914,0.07351460221550855,0.7076200067136623
798,Baltimore County,5380,Baltimore County Precinct 13-009,3849,1069,529,1531,5380,1.0,0.7154275092936803,0.2845724907063197,3782,0.1986988847583643,0.09832713754646841,0.7029739776951673
804,Baltimore County,2262,Baltimore County Precinct 13-008,1953,551,445,309,2262,1.0,0.863395225464191,0.13660477453580902,1266,0.24358974358974358,0.19672855879752432,0.5596816976127321
823,Baltimore County,2920,Baltimore County Precinct 14-011,1954,886,314,966,2920,1.0,0.6691780821917809,0.3308219178082192,1720,0.3034246575342466,0.10753424657534247,0.589041095890411
824,Baltimore County,2766,Baltimore County Precinct 14-007,2061,968,424,705,2766,1.0,0.745119305856833,0.25488069414316705,1374,0.3499638467100506,0.15328994938539406,0.4967462039045553
825,Baltimore County,3521,Baltimore County Precinct 14-008,1352,1652,255,2169,3521,1.0,0.38398182334564046,0.6160181766543595,1614,0.4691848906560636,0.0724226072138597,0.4583925021300767
829,Baltimore County,4086,Baltimore County Precinct 09-022,3162,1521,559,924,4086,1.0,0.7738619676945668,0.2261380323054332,2006,0.3722466960352423,0.13680861478218306,0.49094468918257467
830,Baltimore County,2181,Baltimore County Precinct 14-012,1973,812,475,208,2181,1.0,0.9046309032553874,0.09536909674461257,894,0.3723062815222375,0.21779000458505274,0.40990371389270974
831,Baltimore County,723,Baltimore County Precinct 14-014,485,243,88,238,723,1.0,0.6708160442600276,0.32918395573997233,392,0.3360995850622407,0.12171507607192254,0.5421853388658368
832,Baltimore County,3444,Baltimore County Precinct 14-006,2936,1308,650,508,3444,1.0,0.8524970963995354,0.14750290360046459,1486,0.3797909407665505,0.18873403019744484,0.43147502903600465
833,Baltimore County,2262,Baltimore County Precinct 14-001,2044,857,540,218,2262,1.0,0.9036251105216623,0.09637488947833775,865,0.378868258178603,0.23872679045092837,0.3824049513704686
834,Baltimore County,2561,Baltimore County Precinct 14-010,1869,998,344,692,2561,1.0,0.7297930495900039,0.2702069504099961,1219,0.3896915267473643,0.13432253026161656,0.47598594299101915
835,Baltimore County,4471,Baltimore County Precinct 14-009,1738,1718,356,2733,4471,1.0,0.38872735405949455,0.6112726459405055,2397,0.3842540818608812,0.07962424513531649,0.5361216730038023
836,Baltimore County,1191,Baltimore County Precinct 14-005,540,245,71,651,1191,1.0,0.4534005037783375,0.5465994962216625,875,0.20570948782535683,0.05961376994122586,0.7346767422334173
837,Baltimore County,2619,Baltimore County Precinct 11-016,1527,653,218,1092,2619,1.0,0.5830469644902635,0.41695303550973656,1748,0.24933180603283697,0.08323787705231005,0.667430316914853
838,Baltimore County,4063,Baltimore County Precinct 14-002,2593,1284,577,1470,4063,1.0,0.6381983755845434,0.36180162441545655,2202,0.3160226433669702,0.1420132906719173,0.5419640659611125
839,Baltimore County,3933,Baltimore County Precinct 11-011,2948,1143,661,985,3933,1.0,0.7495550470378846,0.25044495296211544,2129,0.2906178489702517,0.1680650902618866,0.5413170607678617
840,Baltimore County,3413,Baltimore County Precinct 09-023,2320,1208,490,1093,3413,1.0,0.6797538822150601,0.32024611778493994,1715,0.3539408145326692,0.14356870788162907,0.5024904775857018
841,Baltimore County,2956,Baltimore County Precinct 09-025,2214,1064,482,742,2956,1.0,0.7489851150202977,0.2510148849797023,1410,0.35994587280108253,0.16305818673883626,0.4769959404600812
842,Baltimore County,2895,Baltimore County Precinct 11-009,2192,1046,527,703,2895,1.0,0.7571675302245251,0.24283246977547496,1322,0.3613126079447323,0.18203799654576858,0.4566493955094991
843,Baltimore County,3895,Baltimore County Precinct 09-024,3019,1540,737,876,3895,1.0,0.7750962772785622,0.22490372272143774,1618,0.39537869062901154,0.18921694480102697,0.4154043645699615
844,Baltimore County,3694,Baltimore County Precinct 11-015,3631,1021,513,63,3694,1.0,0.9829453167298322,0.01705468327016784,2160,0.27639415268002165,0.1388738494856524,0.584731997834326
845,Baltimore County,731,Baltimore County Precinct 11-021,560,238,107,171,731,1.0,0.7660738714090287,0.23392612859097128,386,0.32558139534883723,0.146374829001368,0.5280437756497948
846,Baltimore County,2824,Baltimore County Precinct 11-008,2388,692,539,436,2824,1.0,0.8456090651558074,0.15439093484419264,1593,0.24504249291784702,0.19086402266288952,0.5640934844192634
847,Baltimore County,3720,Baltimore County Precinct 11-010,2780,1123,523,940,3720,1.0,0.7473118279569892,0.25268817204301075,2074,0.3018817204301075,0.14059139784946237,0.5575268817204301
848,Baltimore County,1942,Baltimore County Precinct 11-018,1553,255,167,389,1942,1.0,0.7996910401647785,0.20030895983522143,1520,0.131307929969104,0.08599382080329557,0.7826982492276005
849,Baltimore County,3460,Baltimore County Precinct 11-017,2820,1206,738,640,3460,1.0,0.815028901734104,0.18497109826589594,1516,0.3485549132947977,0.21329479768786128,0.43815028901734104
850,Baltimore County,2630,Baltimore County Precinct 15-003,2325,575,496,305,2630,1.0,0.8840304182509505,0.11596958174904944,1559,0.21863117870722434,0.18859315589353612,0.5927756653992395
851,Baltimore County,3634,Baltimore County Precinct 14-013,1814,934,275,1820,3634,1.0,0.4991744634012108,0.5008255365987893,2425,0.2570170610897083,0.07567418822234452,0.6673087506879471
852,Baltimore County,3333,Baltimore County Precinct 15-011,2680,869,448,653,3333,1.0,0.804080408040804,0.19591959195919592,2016,0.2607260726072607,0.1344134413441344,0.6048604860486049
853,Baltimore County,343,Baltimore County Precinct 14-004,274,203,85,69,343,1.0,0.7988338192419825,0.20116618075801748,55,0.5918367346938775,0.2478134110787172,0.16034985422740525
