,COUNTY,VAP,NAME,WVAP,SEN18D,SEN18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN18None,SEN18D_pct,SEN18R_pct,SEN18None_pct
556,Baltimore City,1090,Baltimore City Precinct 26-028,142,230,8,948,1090,1,0.13027522935779817,0.8697247706422019,852,0.21100917431192662,0.007339449541284404,0.781651376146789
557,Baltimore City,1429,Baltimore City Precinct 26-027,322,311,36,1107,1429,1,0.22533240027991602,0.7746675997200839,1082,0.21763470958712386,0.025192442267319804,0.7571728481455563
558,Baltimore City,1467,Baltimore City Precinct 27-007,472,302,26,995,1467,1,0.321745057941377,0.678254942058623,1139,0.2058623040218132,0.01772324471710975,0.776414451261077
559,Baltimore City,985,Baltimore City Precinct 26-030,419,273,29,566,985,1,0.42538071065989846,0.5746192893401015,683,0.27715736040609135,0.029441624365482234,0.6934010152284263
574,Baltimore City,502,Baltimore City Precinct 26-001,417,48,37,85,502,1,0.8306772908366534,0.1693227091633466,417,0.09561752988047809,0.07370517928286853,0.8306772908366534
575,Baltimore City,2426,Baltimore City Precinct 26-002,1008,251,60,1418,2426,1,0.4154987633965375,0.5845012366034625,2115,0.10346248969497114,0.0247320692497939,0.8718054410552349
576,Baltimore City,2095,Baltimore City Precinct 26-003,1404,206,138,691,2095,1,0.6701670644391408,0.3298329355608592,1751,0.09832935560859188,0.06587112171837708,0.835799522673031
581,Baltimore City,782,Baltimore City Precinct 26-005,514,106,45,268,782,1,0.6572890025575447,0.34271099744245526,631,0.13554987212276215,0.05754475703324808,0.8069053708439897
582,Baltimore City,1623,Baltimore City Precinct 26-004,1098,149,67,525,1623,1,0.6765249537892791,0.3234750462107209,1407,0.0918052988293284,0.041281577325939615,0.866913123844732
583,Baltimore City,1434,Baltimore City Precinct 26-007,799,266,104,635,1434,1,0.5571827057182706,0.44281729428172945,1064,0.18549511854951187,0.07252440725244072,0.7419804741980475
584,Baltimore City,1562,Baltimore City Precinct 26-014,1050,120,67,512,1562,1,0.6722151088348272,0.32778489116517284,1375,0.07682458386683738,0.04289372599231754,0.8802816901408451
585,Baltimore City,1463,Baltimore City Precinct 26-015,116,359,18,1347,1463,1,0.07928913192071087,0.9207108680792891,1086,0.24538619275461382,0.012303485987696514,0.7423103212576897
586,Baltimore City,4697,Baltimore City Precinct 26-029,597,765,41,4100,4697,1,0.12710240579093038,0.8728975942090696,3891,0.16286991696827763,0.008728975942090697,0.8284011070896317
