,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14D,AG14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14None,AG14D_pct,AG14R_pct,AG14None_pct
556,Baltimore City,1090,Baltimore City Precinct 26-028,142,914,11,234,15,23,1090,1,0.13027522935779817,0.8385321100917431,0.010091743119266056,0.02110091743119266,841,0.21467889908256882,0.013761467889908258,0.771559633027523
557,Baltimore City,1429,Baltimore City Precinct 26-027,322,1033,31,295,40,43,1429,1,0.22533240027991602,0.7228831350594822,0.021693491952414275,0.030090972708187544,1094,0.20643806857942618,0.02799160251924423,0.7655703289013296
558,Baltimore City,1467,Baltimore City Precinct 27-007,472,907,31,256,40,57,1467,1,0.321745057941377,0.6182685753237901,0.021131561008861623,0.03885480572597137,1171,0.17450579413769599,0.027266530334014997,0.798227675528289
559,Baltimore City,985,Baltimore City Precinct 26-030,419,511,29,212,39,26,985,1,0.42538071065989846,0.5187817258883248,0.029441624365482234,0.026395939086294416,734,0.2152284263959391,0.03959390862944162,0.7451776649746192
574,Baltimore City,502,Baltimore City Precinct 26-001,417,33,35,36,36,17,502,1,0.8306772908366534,0.06573705179282868,0.0697211155378486,0.03386454183266932,430,0.07171314741035857,0.07171314741035857,0.8565737051792829
575,Baltimore City,2426,Baltimore City Precinct 26-002,1008,789,539,195,64,90,2426,1,0.4154987633965375,0.32522671063478975,0.22217642209398186,0.03709810387469085,2167,0.08037922506183018,0.026380873866446827,0.893239901071723
576,Baltimore City,2095,Baltimore City Precinct 26-003,1404,210,361,151,124,120,2095,1,0.6701670644391408,0.10023866348448687,0.17231503579952268,0.057279236276849645,1820,0.0720763723150358,0.05918854415274463,0.8687350835322196
581,Baltimore City,782,Baltimore City Precinct 26-005,514,71,133,67,64,64,782,1,0.6572890025575447,0.0907928388746803,0.170076726342711,0.08184143222506395,651,0.08567774936061381,0.08184143222506395,0.8324808184143222
582,Baltimore City,1623,Baltimore City Precinct 26-004,1098,134,293,121,99,98,1623,1,0.6765249537892791,0.08256315465187923,0.18052988293284042,0.06038200862600123,1403,0.07455329636475662,0.06099815157116451,0.8644485520640789
583,Baltimore City,1434,Baltimore City Precinct 26-007,799,101,490,112,81,44,1434,1,0.5571827057182706,0.07043235704323571,0.3417015341701534,0.030683403068340307,1241,0.07810320781032078,0.056485355648535567,0.8654114365411436
584,Baltimore City,1562,Baltimore City Precinct 26-014,1050,136,339,78,62,37,1562,1,0.6722151088348272,0.08706786171574904,0.21702944942381563,0.023687580025608196,1422,0.0499359795134443,0.03969270166453265,0.910371318822023
585,Baltimore City,1463,Baltimore City Precinct 26-015,116,1277,26,339,21,44,1463,1,0.07928913192071087,0.872863978127136,0.0177717019822283,0.03007518796992481,1103,0.23171565276828435,0.014354066985645933,0.7539302802460697
586,Baltimore City,4697,Baltimore City Precinct 26-029,597,3916,95,759,48,89,4697,1,0.12710240579093038,0.8337236533957846,0.02022567596338088,0.018948264849904195,3890,0.16159250585480095,0.010219288907813498,0.8281882052373856
805,Baltimore City,3265,Baltimore City Precinct 25-005,822,1696,585,371,77,162,3265,1,0.2517611026033691,0.519448698315467,0.17917304747320062,0.04961715160796325,2817,0.11362940275650842,0.02358346094946401,0.8627871362940276
807,Baltimore City,2660,Baltimore City Precinct 25-008,74,2484,65,387,19,37,2660,1,0.027819548872180452,0.9338345864661655,0.02443609022556391,0.013909774436090226,2254,0.14548872180451128,0.007142857142857143,0.8473684210526315
808,Baltimore City,1089,Baltimore City Precinct 25-009,9,1064,7,265,4,9,1089,1,0.008264462809917356,0.9770431588613406,0.006427915518824609,0.008264462809917356,820,0.2433425160697888,0.0036730945821854912,0.7529843893480257
809,Baltimore City,1595,Baltimore City Precinct 25-010,46,1486,25,294,6,38,1595,1,0.02884012539184953,0.9316614420062695,0.01567398119122257,0.023824451410658306,1295,0.18432601880877744,0.003761755485893417,0.8119122257053292
810,Baltimore City,3555,Baltimore City Precinct 25-003,2570,746,104,349,269,135,3555,1,0.7229254571026723,0.20984528832630098,0.029254571026722926,0.0379746835443038,2937,0.09817158931082982,0.07566807313642757,0.8261603375527427
811,Baltimore City,929,Baltimore City Precinct 20-009,527,341,34,102,33,27,929,1,0.5672766415500539,0.36706135629709363,0.03659849300322928,0.02906350914962325,794,0.10979547900968784,0.03552206673842842,0.8546824542518837
812,Baltimore City,1049,Baltimore City Precinct 20-005,28,1001,8,230,7,12,1049,1,0.02669208770257388,0.9542421353670162,0.0076263107721639654,0.011439466158245948,812,0.219256434699714,0.00667302192564347,0.7740705433746425
813,Baltimore City,3568,Baltimore City Precinct 25-004,2774,472,145,239,226,177,3568,1,0.7774663677130045,0.13228699551569506,0.0406390134529148,0.04960762331838565,3103,0.06698430493273543,0.0633408071748879,0.8696748878923767
814,Baltimore City,756,Baltimore City Precinct 20-010,333,353,45,70,16,25,756,1,0.44047619047619047,0.4669312169312169,0.05952380952380952,0.03306878306878307,670,0.09259259259259259,0.021164021164021163,0.8862433862433863
815,Baltimore City,2322,Baltimore City Precinct 20-003,54,2229,6,377,6,33,2322,1,0.023255813953488372,0.9599483204134367,0.002583979328165375,0.014211886304909561,1939,0.16236003445305772,0.002583979328165375,0.835055986218777
816,Baltimore City,2303,Baltimore City Precinct 20-011,848,1287,65,181,42,103,2303,1,0.36821537125488496,0.5588363004776379,0.02822405557967868,0.04472427268779852,2080,0.07859313938341293,0.0182370820668693,0.9031697785497178
817,Baltimore City,950,Baltimore City Precinct 20-002,70,853,7,123,7,20,950,1,0.07368421052631578,0.8978947368421053,0.007368421052631579,0.021052631578947368,820,0.12947368421052632,0.007368421052631579,0.8631578947368421
818,Baltimore City,1760,Baltimore City Precinct 16-013,14,1711,4,325,8,31,1760,1,0.007954545454545454,0.9721590909090909,0.0022727272727272726,0.017613636363636363,1427,0.1846590909090909,0.004545454545454545,0.8107954545454545
819,Baltimore City,1950,Baltimore City Precinct 16-012,10,1891,15,419,14,34,1950,1,0.005128205128205128,0.9697435897435898,0.007692307692307693,0.017435897435897435,1517,0.21487179487179486,0.0071794871794871795,0.7779487179487179
820,Baltimore City,240,Baltimore City Precinct 20-004,4,226,3,56,3,7,240,1,0.016666666666666666,0.9416666666666667,0.0125,0.029166666666666667,181,0.23333333333333334,0.0125,0.7541666666666667
821,Baltimore City,1495,Baltimore City Precinct 16-008,24,1426,21,184,2,24,1495,1,0.016053511705685617,0.9538461538461539,0.014046822742474917,0.016053511705685617,1309,0.12307692307692308,0.0013377926421404682,0.8755852842809364
822,Baltimore City,901,Baltimore City Precinct 26-031,516,339,13,156,86,33,901,1,0.5726970033296337,0.3762486126526082,0.014428412874583796,0.03662597114317425,659,0.17314095449500555,0.09544950055493896,0.7314095449500555
826,Baltimore City,2719,Baltimore City Precinct 27-008,1192,1388,38,542,168,101,2719,1,0.4383964692901802,0.5104817947774917,0.013975726369988967,0.03714600956233909,2009,0.19933799190879,0.06178742184626701,0.738874586244943
827,Baltimore City,2670,Baltimore City Precinct 27-011,1688,820,103,521,265,59,2670,1,0.6322097378277154,0.30711610486891383,0.03857677902621723,0.022097378277153558,1884,0.1951310861423221,0.09925093632958802,0.7056179775280899
828,Baltimore City,842,Baltimore City Precinct 27-010,645,155,22,135,102,20,842,1,0.7660332541567696,0.1840855106888361,0.026128266033254157,0.023752969121140142,605,0.16033254156769597,0.12114014251781473,0.7185273159144893
876,Baltimore City,1038,Baltimore City Precinct 12-011,130,754,59,183,20,95,1038,1,0.1252408477842004,0.7263969171483622,0.05684007707129094,0.09152215799614644,835,0.17630057803468208,0.019267822736030827,0.8044315992292871
877,Baltimore City,1718,Baltimore City Precinct 12-008,988,497,82,322,42,151,1718,1,0.5750873108265425,0.2892898719441211,0.047729918509895226,0.08789289871944121,1354,0.18742724097788127,0.024447031431897557,0.7881257275902211
878,Baltimore City,1916,Baltimore City Precinct 12-010,382,1370,76,323,17,88,1916,1,0.19937369519832984,0.7150313152400835,0.03966597077244259,0.04592901878914405,1576,0.16858037578288101,0.008872651356993737,0.8225469728601252
882,Baltimore City,1139,Baltimore City Precinct 25-011,672,181,220,85,65,66,1139,1,0.5899912203687445,0.15891132572431957,0.19315188762071994,0.05794556628621598,989,0.07462686567164178,0.05706760316066725,0.8683055311676909
883,Baltimore City,2273,Baltimore City Precinct 25-012,1279,588,307,164,108,99,2273,1,0.5626924769027717,0.258688957325121,0.1350637923449186,0.04355477342718874,2001,0.07215134183897932,0.0475142982842059,0.8803343598768147
884,Baltimore City,1483,Baltimore City Precinct 25-014,468,905,52,154,32,58,1483,1,0.3155765340525961,0.6102494942683749,0.03506405933917734,0.03910991233985165,1297,0.10384356035064059,0.02157788267026298,0.8745785569790965
885,Baltimore City,1262,Baltimore City Precinct 25-013,750,334,135,71,43,43,1262,1,0.5942947702060222,0.26465927099841524,0.10697305863708399,0.03407290015847861,1148,0.056259904912836764,0.03407290015847861,0.9096671949286846
886,Baltimore City,1628,Baltimore City Precinct 25-015,701,744,110,143,35,73,1628,1,0.4305896805896806,0.457002457002457,0.06756756756756757,0.04484029484029484,1450,0.08783783783783784,0.0214987714987715,0.8906633906633906
887,Baltimore City,2415,Baltimore City Precinct 25-016,1616,525,115,184,81,159,2415,1,0.6691511387163561,0.21739130434782608,0.047619047619047616,0.06583850931677018,2150,0.0761904761904762,0.03354037267080745,0.8902691511387164
888,Baltimore City,2673,Baltimore City Precinct 24-004,2448,43,68,451,276,114,2673,1,0.9158249158249159,0.016086793864571642,0.02543958099513655,0.04264870931537598,1946,0.16872427983539096,0.10325476992143659,0.7280209502431725
889,Baltimore City,878,Baltimore City Precinct 24-002,775,30,29,155,85,44,878,1,0.8826879271070615,0.03416856492027335,0.03302961275626424,0.05011389521640091,638,0.1765375854214123,0.09681093394077449,0.7266514806378133
890,Baltimore City,722,Baltimore City Precinct 24-001,632,41,18,175,81,31,722,1,0.8753462603878116,0.05678670360110803,0.024930747922437674,0.04293628808864266,466,0.24238227146814403,0.11218836565096953,0.6454293628808865
891,Baltimore City,1728,Baltimore City Precinct 24-003,1531,46,43,345,215,108,1728,1,0.8859953703703703,0.02662037037037037,0.02488425925925926,0.0625,1168,0.1996527777777778,0.1244212962962963,0.6759259259259259
892,Baltimore City,1994,Baltimore City Precinct 03-003,1421,223,166,263,137,184,1994,1,0.7126379137412236,0.11183550651955868,0.08324974924774323,0.09227683049147442,1594,0.13189568706118354,0.0687061183550652,0.7993981945837513
893,Baltimore City,3017,Baltimore City Precinct 24-005,2786,60,58,593,425,113,3017,1,0.9234338747099768,0.019887305270135897,0.0192243950944647,0.03745442492542261,1999,0.1965528670865098,0.14086841233012926,0.662578720583361
894,Baltimore City,2635,Baltimore City Precinct 02-003,2167,106,164,398,172,198,2635,1,0.8223908918406072,0.040227703984819736,0.06223908918406072,0.07514231499051234,2065,0.1510436432637571,0.06527514231499051,0.7836812144212524
895,Baltimore City,2074,Baltimore City Precinct 02-002,1402,157,396,292,109,119,2074,1,0.6759884281581485,0.07569913211186113,0.1909353905496625,0.05737704918032787,1673,0.1407907425265188,0.05255544840887175,0.8066538090646095
896,Baltimore City,2117,Baltimore City Precinct 01-002,1706,102,203,394,133,106,2117,1,0.8058573452999528,0.048181388757675955,0.0958904109589041,0.050070854983467174,1590,0.1861124232404346,0.06282475200755787,0.7510628247520076
897,Baltimore City,1947,Baltimore City Precinct 01-003,1710,56,93,218,177,88,1947,1,0.8782742681047766,0.028762198253723677,0.04776579352850539,0.04519774011299435,1552,0.11196712891628145,0.09090909090909091,0.7971237801746276
898,Baltimore City,2617,Baltimore City Precinct 05-001,202,2276,86,243,12,53,2617,1,0.07718761941153993,0.8696981276270539,0.032862055789071455,0.020252197172334733,2362,0.09285441345051586,0.0045854031333588076,0.9025601834161253
899,Baltimore City,658,Baltimore City Precinct 10-004,17,620,13,131,6,8,658,1,0.025835866261398176,0.9422492401215805,0.019756838905775075,0.0121580547112462,521,0.19908814589665655,0.00911854103343465,0.7917933130699089
900,Baltimore City,5665,Baltimore City Precinct 10-003,789,4761,71,65,4,44,5665,1,0.13927625772285968,0.840423654015887,0.012533097969991174,0.007766990291262136,5596,0.01147396293027361,0.000706090026478376,0.987819947043248
901,Baltimore City,836,Baltimore City Precinct 03-002,231,487,43,111,10,75,836,1,0.27631578947368424,0.5825358851674641,0.05143540669856459,0.08971291866028708,715,0.13277511961722488,0.011961722488038277,0.8552631578947368
913,Baltimore City,2765,Baltimore City Precinct 07-004,124,2450,119,360,12,72,2765,1,0.04484629294755877,0.8860759493670886,0.043037974683544304,0.026039783001808318,2393,0.1301989150090416,0.00433996383363472,0.8654611211573237
914,Baltimore City,3497,Baltimore City Precinct 26-010,1389,683,1290,278,120,135,3497,1,0.3971975979410924,0.1953102659422362,0.3688876179582499,0.0386045181584215,3099,0.0794967114669717,0.03431512725193023,0.8861881612810981
915,Baltimore City,923,Baltimore City Precinct 26-012,85,564,203,95,9,71,923,1,0.09209100758396534,0.6110509209100758,0.2199349945828819,0.07692307692307693,819,0.10292524377031419,0.009750812567713976,0.8873239436619719
916,Baltimore City,3245,Baltimore City Precinct 08-010,18,3159,33,731,18,35,3245,1,0.005546995377503852,0.973497688751926,0.010169491525423728,0.01078582434514638,2496,0.22526964560862867,0.005546995377503852,0.7691833590138675
917,Baltimore City,577,Baltimore City Precinct 08-011,13,548,4,125,1,12,577,1,0.022530329289428077,0.949740034662045,0.006932409012131715,0.02079722703639515,451,0.21663778162911612,0.0017331022530329288,0.7816291161178509
918,Baltimore City,1998,Baltimore City Precinct 08-003,70,1883,18,333,12,27,1998,1,0.035035035035035036,0.9424424424424425,0.009009009009009009,0.013513513513513514,1653,0.16666666666666666,0.006006006006006006,0.8273273273273273
919,Baltimore City,1675,Baltimore City Precinct 26-019,143,1472,16,363,9,44,1675,1,0.0853731343283582,0.8788059701492538,0.00955223880597015,0.02626865671641791,1303,0.21671641791044777,0.005373134328358209,0.777910447761194
920,Baltimore City,783,Baltimore City Precinct 26-020,50,719,7,165,8,7,783,1,0.06385696040868455,0.9182630906768838,0.008939974457215836,0.008939974457215836,610,0.210727969348659,0.010217113665389528,0.7790549169859514
921,Baltimore City,1709,Baltimore City Precinct 26-011,785,268,560,118,67,96,1709,1,0.4593329432416618,0.15681685196021064,0.32767700409596257,0.056173200702165006,1524,0.06904622586307782,0.03920421299005266,0.8917495611468695
922,Baltimore City,1355,Baltimore City Precinct 26-013,1074,54,195,89,97,32,1355,1,0.792619926199262,0.03985239852398524,0.14391143911439114,0.023616236162361623,1169,0.06568265682656826,0.07158671586715867,0.862730627306273
923,Baltimore City,339,Baltimore City Precinct 26-017,33,280,10,87,8,16,339,1,0.09734513274336283,0.8259587020648967,0.029498525073746312,0.0471976401179941,244,0.25663716814159293,0.02359882005899705,0.7197640117994101
924,Baltimore City,2928,Baltimore City Precinct 26-018,256,2613,25,641,38,34,2928,1,0.08743169398907104,0.8924180327868853,0.00853825136612022,0.011612021857923498,2249,0.2189207650273224,0.012978142076502733,0.7681010928961749
925,Baltimore City,1249,Baltimore City Precinct 26-016,74,1115,6,265,3,54,1249,1,0.059247397918334666,0.8927141713370697,0.004803843074459567,0.04323458767013611,981,0.2121697357886309,0.0024019215372297837,0.7854283426741393
982,Baltimore City,2683,Baltimore City Precinct 26-024,242,2170,23,430,14,248,2683,1,0.09019754006708908,0.8087961237420798,0.008572493477450614,0.09243384271338054,2239,0.16026835631755498,0.005218039508013418,0.8345136041744317
983,Baltimore City,2299,Baltimore City Precinct 26-025,146,1992,28,242,8,133,2299,1,0.06350587211831231,0.8664636798608091,0.012179208351457155,0.05785123966942149,2049,0.10526315789473684,0.0034797738147020443,0.8912570682905611
984,Baltimore City,1812,Baltimore City Precinct 26-026,482,1240,48,323,67,42,1812,1,0.26600441501103755,0.6843267108167771,0.026490066225165563,0.023178807947019868,1422,0.1782560706401766,0.0369757174392936,0.7847682119205298
985,Baltimore City,2585,Baltimore City Precinct 27-005,1273,1168,45,522,160,99,2585,1,0.49245647969052225,0.4518375241779497,0.017408123791102514,0.03829787234042553,1903,0.20193423597678917,0.061895551257253385,0.7361702127659574
986,Baltimore City,3355,Baltimore City Precinct 27-006,959,2259,52,638,120,85,3355,1,0.28584202682563337,0.6733233979135619,0.015499254843517139,0.02533532041728763,2597,0.1901639344262295,0.03576751117734724,0.7740685543964233
987,Baltimore City,780,Baltimore City Precinct 27-019,33,725,17,159,9,5,780,1,0.04230769230769231,0.9294871794871795,0.021794871794871794,0.00641025641025641,612,0.20384615384615384,0.011538461538461539,0.7846153846153846
988,Baltimore City,2289,Baltimore City Precinct 27-015,400,1768,63,479,55,58,2289,1,0.17474879860200962,0.7723896898208825,0.027522935779816515,0.025338575797291395,1755,0.2092616863259065,0.024027959807776323,0.7667103538663171
992,Baltimore City,2647,Baltimore City Precinct 27-014,1453,1028,61,537,205,105,2647,1,0.5489233094068757,0.38836418587079713,0.0230449565545901,0.039667548167737064,1905,0.20287117491499812,0.07744616547034379,0.719682659614658
993,Baltimore City,3409,Baltimore City Precinct 27-013,915,2303,118,518,128,73,3409,1,0.26840715752420063,0.675564681724846,0.034614256380170134,0.02141390437078322,2763,0.15195071868583163,0.037547667937811675,0.8105016133763567
994,Baltimore City,1492,Baltimore City Precinct 27-009,843,537,50,353,114,62,1492,1,0.5650134048257373,0.3599195710455764,0.03351206434316354,0.04155495978552279,1025,0.23659517426273458,0.07640750670241286,0.6869973190348525
