,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV14PD_AB,GOV14PD_DG,GOV14PD_HM,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV14PDNone,GOV14PD_AB_pct,GOV14PD_DG_pct,GOV14PD_HM_pct,GOV14PDNone_pct
556,Baltimore City,1090,Baltimore City Precinct 26-028,142,914,11,88,24,28,23,1090,1,0.13027522935779817,0.8385321100917431,0.010091743119266056,0.02110091743119266,950,0.08073394495412844,0.022018348623853212,0.025688073394495414,0.8715596330275229
557,Baltimore City,1429,Baltimore City Precinct 26-027,322,1033,31,93,42,34,43,1429,1,0.22533240027991602,0.7228831350594822,0.021693491952414275,0.030090972708187544,1260,0.06508047585724283,0.02939118264520644,0.023792862141357594,0.8817354793561931
558,Baltimore City,1467,Baltimore City Precinct 27-007,472,907,31,66,32,42,57,1467,1,0.321745057941377,0.6182685753237901,0.021131561008861623,0.03885480572597137,1327,0.044989775051124746,0.021813224267211998,0.028629856850715747,0.9045671438309475
559,Baltimore City,985,Baltimore City Precinct 26-030,419,511,29,49,17,34,26,985,1,0.42538071065989846,0.5187817258883248,0.029441624365482234,0.026395939086294416,885,0.049746192893401014,0.017258883248730966,0.03451776649746193,0.8984771573604061
574,Baltimore City,502,Baltimore City Precinct 26-001,417,33,35,8,10,10,17,502,1,0.8306772908366534,0.06573705179282868,0.0697211155378486,0.03386454183266932,474,0.01593625498007968,0.0199203187250996,0.0199203187250996,0.9442231075697212
575,Baltimore City,2426,Baltimore City Precinct 26-002,1008,789,539,61,33,16,90,2426,1,0.4154987633965375,0.32522671063478975,0.22217642209398186,0.03709810387469085,2316,0.02514427040395713,0.013602638087386645,0.006595218466611707,0.9546578730420445
576,Baltimore City,2095,Baltimore City Precinct 26-003,1404,210,361,27,62,35,120,2095,1,0.6701670644391408,0.10023866348448687,0.17231503579952268,0.057279236276849645,1971,0.012887828162291169,0.029594272076372316,0.016706443914081145,0.9408114558472553
581,Baltimore City,782,Baltimore City Precinct 26-005,514,71,133,14,23,30,64,782,1,0.6572890025575447,0.0907928388746803,0.170076726342711,0.08184143222506395,715,0.017902813299232736,0.029411764705882353,0.03836317135549872,0.9143222506393862
582,Baltimore City,1623,Baltimore City Precinct 26-004,1098,134,293,16,42,25,98,1623,1,0.6765249537892791,0.08256315465187923,0.18052988293284042,0.06038200862600123,1540,0.009858287122612447,0.025878003696857672,0.015403573629081947,0.9488601355514479
583,Baltimore City,1434,Baltimore City Precinct 26-007,799,101,490,25,13,22,44,1434,1,0.5571827057182706,0.07043235704323571,0.3417015341701534,0.030683403068340307,1374,0.017433751743375175,0.00906555090655509,0.015341701534170154,0.9581589958158996
584,Baltimore City,1562,Baltimore City Precinct 26-014,1050,136,339,17,14,23,37,1562,1,0.6722151088348272,0.08706786171574904,0.21702944942381563,0.023687580025608196,1508,0.01088348271446863,0.008962868117797696,0.0147247119078105,0.9654289372599232
585,Baltimore City,1463,Baltimore City Precinct 26-015,116,1277,26,118,17,27,44,1463,1,0.07928913192071087,0.872863978127136,0.0177717019822283,0.03007518796992481,1301,0.08065618591934381,0.01161995898838004,0.01845522898154477,0.8892686261107313
586,Baltimore City,4697,Baltimore City Precinct 26-029,597,3916,95,227,79,58,89,4697,1,0.12710240579093038,0.8337236533957846,0.02022567596338088,0.018948264849904195,4333,0.048328720459868,0.016819246327443048,0.012348307430274643,0.9225037257824144
805,Baltimore City,3265,Baltimore City Precinct 25-005,822,1696,585,114,39,28,162,3265,1,0.2517611026033691,0.519448698315467,0.17917304747320062,0.04961715160796325,3084,0.034915773353751914,0.011944869831546707,0.008575803981623277,0.9445635528330781
807,Baltimore City,2660,Baltimore City Precinct 25-008,74,2484,65,149,22,21,37,2660,1,0.027819548872180452,0.9338345864661655,0.02443609022556391,0.013909774436090226,2468,0.05601503759398496,0.008270676691729323,0.007894736842105263,0.9278195488721804
808,Baltimore City,1089,Baltimore City Precinct 25-009,9,1064,7,110,8,23,9,1089,1,0.008264462809917356,0.9770431588613406,0.006427915518824609,0.008264462809917356,948,0.10101010101010101,0.0073461891643709825,0.021120293847566574,0.8705234159779615
809,Baltimore City,1595,Baltimore City Precinct 25-010,46,1486,25,115,32,29,38,1595,1,0.02884012539184953,0.9316614420062695,0.01567398119122257,0.023824451410658306,1419,0.07210031347962383,0.02006269592476489,0.01818181818181818,0.8896551724137931
810,Baltimore City,3555,Baltimore City Precinct 25-003,2570,746,104,27,54,74,135,3555,1,0.7229254571026723,0.20984528832630098,0.029254571026722926,0.0379746835443038,3400,0.007594936708860759,0.015189873417721518,0.02081575246132208,0.9563994374120957
811,Baltimore City,929,Baltimore City Precinct 20-009,527,341,34,27,12,14,27,929,1,0.5672766415500539,0.36706135629709363,0.03659849300322928,0.02906350914962325,876,0.02906350914962325,0.012917115177610334,0.015069967707212056,0.9429494079655544
812,Baltimore City,1049,Baltimore City Precinct 20-005,28,1001,8,104,14,18,12,1049,1,0.02669208770257388,0.9542421353670162,0.0076263107721639654,0.011439466158245948,913,0.09914204003813155,0.01334604385128694,0.017159199237368923,0.8703527168732126
813,Baltimore City,3568,Baltimore City Precinct 25-004,2774,472,145,34,60,76,177,3568,1,0.7774663677130045,0.13228699551569506,0.0406390134529148,0.04960762331838565,3398,0.00952914798206278,0.016816143497757848,0.021300448430493273,0.952354260089686
814,Baltimore City,756,Baltimore City Precinct 20-010,333,353,45,27,9,6,25,756,1,0.44047619047619047,0.4669312169312169,0.05952380952380952,0.03306878306878307,714,0.03571428571428571,0.011904761904761904,0.007936507936507936,0.9444444444444444
815,Baltimore City,2322,Baltimore City Precinct 20-003,54,2229,6,189,25,18,33,2322,1,0.023255813953488372,0.9599483204134367,0.002583979328165375,0.014211886304909561,2090,0.08139534883720931,0.010766580534022395,0.007751937984496124,0.9000861326442722
816,Baltimore City,2303,Baltimore City Precinct 20-011,848,1287,65,33,19,26,103,2303,1,0.36821537125488496,0.5588363004776379,0.02822405557967868,0.04472427268779852,2225,0.014329135909683021,0.008250108554059922,0.011289622231871473,0.9661311333043856
817,Baltimore City,950,Baltimore City Precinct 20-002,70,853,7,52,5,9,20,950,1,0.07368421052631578,0.8978947368421053,0.007368421052631579,0.021052631578947368,884,0.05473684210526316,0.005263157894736842,0.009473684210526316,0.9305263157894736
818,Baltimore City,1760,Baltimore City Precinct 16-013,14,1711,4,130,21,24,31,1760,1,0.007954545454545454,0.9721590909090909,0.0022727272727272726,0.017613636363636363,1585,0.07386363636363637,0.011931818181818182,0.013636363636363636,0.9005681818181818
819,Baltimore City,1950,Baltimore City Precinct 16-012,10,1891,15,150,31,33,34,1950,1,0.005128205128205128,0.9697435897435898,0.007692307692307693,0.017435897435897435,1736,0.07692307692307693,0.015897435897435898,0.016923076923076923,0.8902564102564102
