,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
556,Baltimore City,1090,Baltimore City Precinct 26-028,142,914,11,51,168,23,1090,1,0.13027522935779817,0.8385321100917431,0.010091743119266056,0.02110091743119266,871,0.046788990825688076,0.15412844036697249,0.7990825688073394
557,Baltimore City,1429,Baltimore City Precinct 26-027,322,1033,31,96,173,43,1429,1,0.22533240027991602,0.7228831350594822,0.021693491952414275,0.030090972708187544,1160,0.06717984604618614,0.12106368089573127,0.8117564730580826
558,Baltimore City,1467,Baltimore City Precinct 27-007,472,907,31,123,151,57,1467,1,0.321745057941377,0.6182685753237901,0.021131561008861623,0.03885480572597137,1193,0.08384458077709611,0.1029311520109066,0.8132242672119973
559,Baltimore City,985,Baltimore City Precinct 26-030,419,511,29,112,109,26,985,1,0.42538071065989846,0.5187817258883248,0.029441624365482234,0.026395939086294416,764,0.11370558375634518,0.11065989847715736,0.7756345177664975
574,Baltimore City,502,Baltimore City Precinct 26-001,417,33,35,23,13,17,502,1,0.8306772908366534,0.06573705179282868,0.0697211155378486,0.03386454183266932,466,0.045816733067729085,0.025896414342629483,0.9282868525896414
575,Baltimore City,2426,Baltimore City Precinct 26-002,1008,789,539,94,127,90,2426,1,0.4154987633965375,0.32522671063478975,0.22217642209398186,0.03709810387469085,2205,0.038746908491343775,0.05234954657873042,0.9089035449299258
576,Baltimore City,2095,Baltimore City Precinct 26-003,1404,210,361,123,43,120,2095,1,0.6701670644391408,0.10023866348448687,0.17231503579952268,0.057279236276849645,1929,0.058711217183770883,0.02052505966587112,0.920763723150358
581,Baltimore City,782,Baltimore City Precinct 26-005,514,71,133,77,25,64,782,1,0.6572890025575447,0.0907928388746803,0.170076726342711,0.08184143222506395,680,0.09846547314578005,0.0319693094629156,0.8695652173913043
582,Baltimore City,1623,Baltimore City Precinct 26-004,1098,134,293,107,34,98,1623,1,0.6765249537892791,0.08256315465187923,0.18052988293284042,0.06038200862600123,1482,0.06592729513247074,0.020948860135551448,0.9131238447319778
583,Baltimore City,1434,Baltimore City Precinct 26-007,799,101,490,94,33,44,1434,1,0.5571827057182706,0.07043235704323571,0.3417015341701534,0.030683403068340307,1307,0.06555090655509066,0.02301255230125523,0.9114365411436541
584,Baltimore City,1562,Baltimore City Precinct 26-014,1050,136,339,58,31,37,1562,1,0.6722151088348272,0.08706786171574904,0.21702944942381563,0.023687580025608196,1473,0.03713188220230474,0.019846350832266324,0.9430217669654289
585,Baltimore City,1463,Baltimore City Precinct 26-015,116,1277,26,76,236,44,1463,1,0.07928913192071087,0.872863978127136,0.0177717019822283,0.03007518796992481,1151,0.05194805194805195,0.16131237183868763,0.7867395762132604
586,Baltimore City,4697,Baltimore City Precinct 26-029,597,3916,95,189,526,89,4697,1,0.12710240579093038,0.8337236533957846,0.02022567596338088,0.018948264849904195,3982,0.040238450074515646,0.11198637428145625,0.8477751756440282
805,Baltimore City,3265,Baltimore City Precinct 25-005,822,1696,585,120,235,162,3265,1,0.2517611026033691,0.519448698315467,0.17917304747320062,0.04961715160796325,2910,0.036753445635528334,0.07197549770290965,0.891271056661562
807,Baltimore City,2660,Baltimore City Precinct 25-008,74,2484,65,96,343,37,2660,1,0.027819548872180452,0.9338345864661655,0.02443609022556391,0.013909774436090226,2221,0.03609022556390978,0.12894736842105264,0.8349624060150376
808,Baltimore City,1089,Baltimore City Precinct 25-009,9,1064,7,70,181,9,1089,1,0.008264462809917356,0.9770431588613406,0.006427915518824609,0.008264462809917356,838,0.0642791551882461,0.16620752984389348,0.7695133149678605
809,Baltimore City,1595,Baltimore City Precinct 25-010,46,1486,25,68,231,38,1595,1,0.02884012539184953,0.9316614420062695,0.01567398119122257,0.023824451410658306,1296,0.042633228840125395,0.14482758620689656,0.812539184952978
