,COUNTY,VAP,NAME,WVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
556,Baltimore City,1090,Baltimore City Precinct 26-028,142,42,36,948,1090,1,0.13027522935779817,0.8697247706422019,1012,0.03853211009174312,0.03302752293577982,0.9284403669724771
557,Baltimore City,1429,Baltimore City Precinct 26-027,322,63,33,1107,1429,1,0.22533240027991602,0.7746675997200839,1333,0.044086773967809655,0.02309307207837649,0.9328201539538139
558,Baltimore City,1467,Baltimore City Precinct 27-007,472,73,17,995,1467,1,0.321745057941377,0.678254942058623,1377,0.04976141785957737,0.011588275391956374,0.9386503067484663
559,Baltimore City,985,Baltimore City Precinct 26-030,419,48,10,566,985,1,0.42538071065989846,0.5746192893401015,927,0.048730964467005075,0.01015228426395939,0.9411167512690355
574,Baltimore City,502,Baltimore City Precinct 26-001,417,7,1,85,502,1,0.8306772908366534,0.1693227091633466,494,0.013944223107569721,0.00199203187250996,0.9840637450199203
575,Baltimore City,2426,Baltimore City Precinct 26-002,1008,50,5,1418,2426,1,0.4154987633965375,0.5845012366034625,2371,0.020610057708161583,0.002061005770816158,0.9773289365210223
576,Baltimore City,2095,Baltimore City Precinct 26-003,1404,43,0,691,2095,1,0.6701670644391408,0.3298329355608592,2052,0.02052505966587112,0.0,0.9794749403341289
581,Baltimore City,782,Baltimore City Precinct 26-005,514,29,4,268,782,1,0.6572890025575447,0.34271099744245526,749,0.0370843989769821,0.005115089514066497,0.9578005115089514
582,Baltimore City,1623,Baltimore City Precinct 26-004,1098,30,0,525,1623,1,0.6765249537892791,0.3234750462107209,1593,0.018484288354898338,0.0,0.9815157116451017
583,Baltimore City,1434,Baltimore City Precinct 26-007,799,16,0,635,1434,1,0.5571827057182706,0.44281729428172945,1418,0.011157601115760111,0.0,0.9888423988842399
584,Baltimore City,1562,Baltimore City Precinct 26-014,1050,14,0,512,1562,1,0.6722151088348272,0.32778489116517284,1548,0.008962868117797696,0.0,0.9910371318822023
585,Baltimore City,1463,Baltimore City Precinct 26-015,116,80,15,1347,1463,1,0.07928913192071087,0.9207108680792891,1368,0.05468215994531784,0.010252904989747095,0.935064935064935
586,Baltimore City,4697,Baltimore City Precinct 26-029,597,167,129,4100,4697,1,0.12710240579093038,0.8728975942090696,4401,0.03555460932510113,0.027464338939748777,0.9369810517351501
805,Baltimore City,3265,Baltimore City Precinct 25-005,822,93,14,2443,3265,1,0.2517611026033691,0.748238897396631,3158,0.028483920367534457,0.004287901990811639,0.9672281776416539
807,Baltimore City,2660,Baltimore City Precinct 25-008,74,115,16,2586,2660,1,0.027819548872180452,0.9721804511278196,2529,0.043233082706766915,0.006015037593984963,0.9507518796992481
808,Baltimore City,1089,Baltimore City Precinct 25-009,9,82,5,1080,1089,1,0.008264462809917356,0.9917355371900827,1002,0.07529843893480258,0.004591368227731864,0.9201101928374655
809,Baltimore City,1595,Baltimore City Precinct 25-010,46,80,17,1549,1595,1,0.02884012539184953,0.9711598746081505,1498,0.050156739811912224,0.010658307210031349,0.9391849529780564
810,Baltimore City,3555,Baltimore City Precinct 25-003,2570,58,8,985,3555,1,0.7229254571026723,0.2770745428973277,3489,0.01631504922644163,0.002250351617440225,0.9814345991561182
811,Baltimore City,929,Baltimore City Precinct 20-009,527,17,2,402,929,1,0.5672766415500539,0.4327233584499462,910,0.01829924650161464,0.002152852529601722,0.9795479009687836
812,Baltimore City,1049,Baltimore City Precinct 20-005,28,73,16,1021,1049,1,0.02669208770257388,0.9733079122974261,960,0.06959008579599618,0.015252621544327931,0.9151572926596759
813,Baltimore City,3568,Baltimore City Precinct 25-004,2774,83,7,794,3568,1,0.7774663677130045,0.22253363228699552,3478,0.023262331838565024,0.001961883408071749,0.9747757847533632
814,Baltimore City,756,Baltimore City Precinct 20-010,333,20,6,423,756,1,0.44047619047619047,0.5595238095238095,730,0.026455026455026454,0.007936507936507936,0.9656084656084656
815,Baltimore City,2322,Baltimore City Precinct 20-003,54,99,57,2268,2322,1,0.023255813953488372,0.9767441860465116,2166,0.04263565891472868,0.02454780361757106,0.9328165374677002
816,Baltimore City,2303,Baltimore City Precinct 20-011,848,46,9,1455,2303,1,0.36821537125488496,0.6317846287451151,2248,0.01997394702561876,0.0039079461571862786,0.9761181068171949
817,Baltimore City,950,Baltimore City Precinct 20-002,70,40,4,880,950,1,0.07368421052631578,0.9263157894736842,906,0.042105263157894736,0.004210526315789474,0.9536842105263158
818,Baltimore City,1760,Baltimore City Precinct 16-013,14,141,44,1746,1760,1,0.007954545454545454,0.9920454545454546,1575,0.08011363636363636,0.025,0.8948863636363636
819,Baltimore City,1950,Baltimore City Precinct 16-012,10,119,37,1940,1950,1,0.005128205128205128,0.9948717948717949,1794,0.06102564102564102,0.018974358974358976,0.92
820,Baltimore City,240,Baltimore City Precinct 20-004,4,21,4,236,240,1,0.016666666666666666,0.9833333333333333,215,0.0875,0.016666666666666666,0.8958333333333334
821,Baltimore City,1495,Baltimore City Precinct 16-008,24,94,42,1471,1495,1,0.016053511705685617,0.9839464882943144,1359,0.06287625418060201,0.028093645484949834,0.9090301003344482
822,Baltimore City,901,Baltimore City Precinct 26-031,516,34,8,385,901,1,0.5726970033296337,0.42730299667036625,859,0.03773584905660377,0.008879023307436182,0.9533851276359601
826,Baltimore City,2719,Baltimore City Precinct 27-008,1192,138,15,1527,2719,1,0.4383964692901802,0.5616035307098198,2566,0.050753953659433616,0.005516734093416698,0.9437293122471497
827,Baltimore City,2670,Baltimore City Precinct 27-011,1688,103,21,982,2670,1,0.6322097378277154,0.36779026217228467,2546,0.03857677902621723,0.007865168539325843,0.9535580524344569
828,Baltimore City,842,Baltimore City Precinct 27-010,645,37,4,197,842,1,0.7660332541567696,0.2339667458432304,801,0.043942992874109264,0.004750593824228029,0.9513064133016627
876,Baltimore City,1038,Baltimore City Precinct 12-011,130,58,22,908,1038,1,0.1252408477842004,0.8747591522157996,958,0.055876685934489405,0.02119460500963391,0.9229287090558767
877,Baltimore City,1718,Baltimore City Precinct 12-008,988,87,15,730,1718,1,0.5750873108265425,0.42491268917345754,1616,0.05064027939464494,0.008731082654249126,0.940628637951106
878,Baltimore City,1916,Baltimore City Precinct 12-010,382,81,35,1534,1916,1,0.19937369519832984,0.8006263048016702,1800,0.042275574112734866,0.01826722338204593,0.9394572025052192
882,Baltimore City,1139,Baltimore City Precinct 25-011,672,19,1,467,1139,1,0.5899912203687445,0.4100087796312555,1119,0.016681299385425813,0.000877963125548727,0.9824407374890255
883,Baltimore City,2273,Baltimore City Precinct 25-012,1279,26,4,994,2273,1,0.5626924769027717,0.4373075230972283,2243,0.011438627364716234,0.0017597888253409592,0.9868015838099428
884,Baltimore City,1483,Baltimore City Precinct 25-014,468,19,4,1015,1483,1,0.3155765340525961,0.6844234659474039,1460,0.012811867835468645,0.0026972353337828725,0.9844908968307485
885,Baltimore City,1262,Baltimore City Precinct 25-013,750,25,8,512,1262,1,0.5942947702060222,0.40570522979397783,1229,0.019809825673534072,0.006339144215530904,0.973851030110935
886,Baltimore City,1628,Baltimore City Precinct 25-015,701,33,7,927,1628,1,0.4305896805896806,0.5694103194103194,1588,0.02027027027027027,0.0042997542997543,0.9754299754299754
887,Baltimore City,2415,Baltimore City Precinct 25-016,1616,35,2,799,2415,1,0.6691511387163561,0.3308488612836439,2378,0.014492753623188406,0.0008281573498964803,0.9846790890269151
888,Baltimore City,2673,Baltimore City Precinct 24-004,2448,66,0,225,2673,1,0.9158249158249159,0.08417508417508418,2607,0.024691358024691357,0.0,0.9753086419753086
889,Baltimore City,878,Baltimore City Precinct 24-002,775,31,3,103,878,1,0.8826879271070615,0.11731207289293849,844,0.03530751708428246,0.003416856492027335,0.9612756264236902
890,Baltimore City,722,Baltimore City Precinct 24-001,632,42,2,90,722,1,0.8753462603878116,0.12465373961218837,678,0.05817174515235457,0.002770083102493075,0.9390581717451524
891,Baltimore City,1728,Baltimore City Precinct 24-003,1531,89,7,197,1728,1,0.8859953703703703,0.11400462962962964,1632,0.05150462962962963,0.004050925925925926,0.9444444444444444
892,Baltimore City,1994,Baltimore City Precinct 03-003,1421,74,3,573,1994,1,0.7126379137412236,0.28736208625877635,1917,0.037111334002006016,0.0015045135406218655,0.9613841524573721
893,Baltimore City,3017,Baltimore City Precinct 24-005,2786,91,6,231,3017,1,0.9234338747099768,0.0765661252900232,2920,0.030162412993039442,0.0019887305270135896,0.967848856479947
894,Baltimore City,2635,Baltimore City Precinct 02-003,2167,89,3,468,2635,1,0.8223908918406072,0.1776091081593928,2543,0.03377609108159393,0.0011385199240986717,0.9650853889943074
895,Baltimore City,2074,Baltimore City Precinct 02-002,1402,67,8,672,2074,1,0.6759884281581485,0.3240115718418515,1999,0.03230472516875603,0.003857280617164899,0.9638379942140791
896,Baltimore City,2117,Baltimore City Precinct 01-002,1706,76,0,411,2117,1,0.8058573452999528,0.19414265470004724,2041,0.03589985829003307,0.0,0.9641001417099669
897,Baltimore City,1947,Baltimore City Precinct 01-003,1710,30,6,237,1947,1,0.8782742681047766,0.12172573189522343,1911,0.015408320493066256,0.0030816640986132513,0.9815100154083205
898,Baltimore City,2617,Baltimore City Precinct 05-001,202,64,20,2415,2617,1,0.07718761941153993,0.92281238058846,2533,0.02445548337791364,0.007642338555598013,0.9679021780664884
899,Baltimore City,658,Baltimore City Precinct 10-004,17,29,6,641,658,1,0.025835866261398176,0.9741641337386018,623,0.044072948328267476,0.00911854103343465,0.9468085106382979
900,Baltimore City,5665,Baltimore City Precinct 10-003,789,11,4,4876,5665,1,0.13927625772285968,0.8607237422771403,5650,0.001941747572815534,0.000706090026478376,0.9973521624007061
901,Baltimore City,836,Baltimore City Precinct 03-002,231,13,5,605,836,1,0.27631578947368424,0.7236842105263158,818,0.01555023923444976,0.005980861244019139,0.9784688995215312
913,Baltimore City,2765,Baltimore City Precinct 07-004,124,88,29,2641,2765,1,0.04484629294755877,0.9551537070524412,2648,0.03182640144665461,0.010488245931283906,0.9576853526220614
914,Baltimore City,3497,Baltimore City Precinct 26-010,1389,57,11,2108,3497,1,0.3971975979410924,0.6028024020589077,3429,0.016299685444666857,0.0031455533314269373,0.9805547612239062
915,Baltimore City,923,Baltimore City Precinct 26-012,85,24,6,838,923,1,0.09209100758396534,0.9079089924160346,893,0.02600216684723727,0.0065005417118093175,0.9674972914409534
916,Baltimore City,3245,Baltimore City Precinct 08-010,18,204,146,3227,3245,1,0.005546995377503852,0.9944530046224962,2895,0.06286594761171033,0.04499229583975347,0.8921417565485362
917,Baltimore City,577,Baltimore City Precinct 08-011,13,46,17,564,577,1,0.022530329289428077,0.9774696707105719,514,0.07972270363951472,0.029462738301559793,0.8908145580589255
918,Baltimore City,1998,Baltimore City Precinct 08-003,70,96,17,1928,1998,1,0.035035035035035036,0.964964964964965,1885,0.04804804804804805,0.00850850850850851,0.9434434434434434
919,Baltimore City,1675,Baltimore City Precinct 26-019,143,114,15,1532,1675,1,0.0853731343283582,0.9146268656716418,1546,0.06805970149253732,0.008955223880597015,0.9229850746268656
920,Baltimore City,783,Baltimore City Precinct 26-020,50,40,22,733,783,1,0.06385696040868455,0.9361430395913155,721,0.05108556832694764,0.0280970625798212,0.9208173690932312
921,Baltimore City,1709,Baltimore City Precinct 26-011,785,25,0,924,1709,1,0.4593329432416618,0.5406670567583383,1684,0.014628437682855471,0.0,0.9853715623171445
922,Baltimore City,1355,Baltimore City Precinct 26-013,1074,21,0,281,1355,1,0.792619926199262,0.207380073800738,1334,0.015498154981549815,0.0,0.9845018450184502
923,Baltimore City,339,Baltimore City Precinct 26-017,33,15,5,306,339,1,0.09734513274336283,0.9026548672566371,319,0.04424778761061947,0.014749262536873156,0.9410029498525073
924,Baltimore City,2928,Baltimore City Precinct 26-018,256,58,26,2672,2928,1,0.08743169398907104,0.912568306010929,2844,0.01980874316939891,0.008879781420765027,0.9713114754098361
925,Baltimore City,1249,Baltimore City Precinct 26-016,74,86,24,1175,1249,1,0.059247397918334666,0.9407526020816653,1139,0.0688550840672538,0.01921537229783827,0.911929543634908
982,Baltimore City,2683,Baltimore City Precinct 26-024,242,111,45,2441,2683,1,0.09019754006708908,0.9098024599329109,2527,0.0413715989563921,0.016772269847185987,0.9418561311964219
983,Baltimore City,2299,Baltimore City Precinct 26-025,146,80,10,2153,2299,1,0.06350587211831231,0.9364941278816877,2209,0.034797738147020446,0.004349717268377556,0.960852544584602
984,Baltimore City,1812,Baltimore City Precinct 26-026,482,75,22,1330,1812,1,0.26600441501103755,0.7339955849889624,1715,0.041390728476821195,0.012141280353200883,0.9464679911699779
985,Baltimore City,2585,Baltimore City Precinct 27-005,1273,125,28,1312,2585,1,0.49245647969052225,0.5075435203094778,2432,0.048355899419729204,0.010831721470019342,0.9408123791102514
986,Baltimore City,3355,Baltimore City Precinct 27-006,959,153,61,2396,3355,1,0.28584202682563337,0.7141579731743666,3141,0.04560357675111774,0.01818181818181818,0.9362146050670641
987,Baltimore City,780,Baltimore City Precinct 27-019,33,53,18,747,780,1,0.04230769230769231,0.9576923076923077,709,0.06794871794871794,0.023076923076923078,0.908974358974359
988,Baltimore City,2289,Baltimore City Precinct 27-015,400,165,51,1889,2289,1,0.17474879860200962,0.8252512013979904,2073,0.07208387942332896,0.022280471821756225,0.9056356487549148
992,Baltimore City,2647,Baltimore City Precinct 27-014,1453,142,33,1194,2647,1,0.5489233094068757,0.4510766905931243,2472,0.053645636569701546,0.012466943709860219,0.9338874197204382
