,COUNTY,VAP,NAME,WVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
1087,Baltimore City,1066,Baltimore City Precinct 13-005,806,290,95,260,1066,1.0,0.7560975609756098,0.24390243902439024,681,0.27204502814258913,0.08911819887429644,0.6388367729831145
1088,Baltimore City,1038,Baltimore City Precinct 27-048,156,285,20,882,1038,1.0,0.15028901734104047,0.8497109826589595,733,0.2745664739884393,0.019267822736030827,0.7061657032755299
1089,Baltimore City,827,Baltimore City Precinct 27-043,692,280,80,135,827,1.0,0.8367593712212817,0.16324062877871826,467,0.3385731559854897,0.09673518742442563,0.5646916565900847
1090,Baltimore City,1140,Baltimore City Precinct 27-050,691,490,38,449,1140,1.0,0.606140350877193,0.393859649122807,612,0.4298245614035088,0.03333333333333333,0.5368421052631579
1091,Baltimore City,390,Baltimore City Precinct 27-051,146,104,5,244,390,1.0,0.37435897435897436,0.6256410256410256,281,0.26666666666666666,0.01282051282051282,0.7205128205128205
1092,Baltimore City,2674,Baltimore City Precinct 27-049,2164,839,199,510,2674,1.0,0.8092744951383695,0.1907255048616305,1636,0.3137621540762902,0.07442034405385191,0.6118175018698578
1094,Baltimore City,777,Baltimore City Precinct 13-006,30,239,5,747,777,1.0,0.03861003861003861,0.9613899613899614,533,0.3075933075933076,0.006435006435006435,0.685971685971686
1095,Baltimore City,1244,Baltimore City Precinct 13-004,1098,351,184,146,1244,1.0,0.882636655948553,0.11736334405144695,709,0.2821543408360129,0.14790996784565916,0.569935691318328
1096,Baltimore City,2273,Baltimore City Precinct 13-003,1980,650,237,293,2273,1.0,0.8710954685437747,0.12890453145622524,1386,0.28596568411790585,0.10426748790145182,0.6097668279806423
1097,Baltimore City,2199,Baltimore City Precinct 13-011,1953,767,160,246,2199,1.0,0.888130968622101,0.11186903137789904,1272,0.3487949067758072,0.07276034561164166,0.5784447476125512
1098,Baltimore City,1290,Baltimore City Precinct 13-012,1174,682,142,116,1290,1.0,0.9100775193798449,0.08992248062015504,466,0.5286821705426357,0.11007751937984496,0.3612403100775194
1099,Baltimore City,2558,Baltimore City Precinct 13-001,1793,423,50,765,2558,1.0,0.700938232994527,0.29906176700547304,2085,0.1653635652853792,0.019546520719311962,0.8150899139953088
1100,Baltimore City,1628,Baltimore City Precinct 27-047,1104,394,134,524,1628,1.0,0.6781326781326781,0.32186732186732187,1100,0.24201474201474202,0.08230958230958231,0.6756756756756757
1101,Baltimore City,1385,Baltimore City Precinct 13-002,1103,424,129,282,1385,1.0,0.7963898916967509,0.2036101083032491,832,0.3061371841155235,0.09314079422382672,0.6007220216606498
1102,Baltimore City,802,Baltimore City Precinct 27-046,669,364,67,133,802,1.0,0.8341645885286783,0.1658354114713217,371,0.4538653366583541,0.08354114713216958,0.4625935162094763
1103,Baltimore City,4732,Baltimore City Precinct 27-045,3995,678,130,737,4732,1.0,0.8442519019442096,0.15574809805579037,3924,0.14327979712595096,0.027472527472527472,0.8292476754015216
