,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,COMP14D,COMP14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,COMP14None,COMP14D_pct,COMP14R_pct,COMP14None_pct
556,Baltimore City,1090,Baltimore City Precinct 26-028,142,914,11,240,16,23,1090,1,0.13027522935779817,0.8385321100917431,0.010091743119266056,0.02110091743119266,834,0.22018348623853212,0.014678899082568808,0.7651376146788991
557,Baltimore City,1429,Baltimore City Precinct 26-027,322,1033,31,320,35,43,1429,1,0.22533240027991602,0.7228831350594822,0.021693491952414275,0.030090972708187544,1074,0.22393282015395383,0.0244926522043387,0.7515745276417075
558,Baltimore City,1467,Baltimore City Precinct 27-007,472,907,31,277,39,57,1467,1,0.321745057941377,0.6182685753237901,0.021131561008861623,0.03885480572597137,1151,0.18882072256305385,0.026584867075664622,0.7845944103612815
559,Baltimore City,985,Baltimore City Precinct 26-030,419,511,29,232,36,26,985,1,0.42538071065989846,0.5187817258883248,0.029441624365482234,0.026395939086294416,717,0.23553299492385787,0.03654822335025381,0.7279187817258883
574,Baltimore City,502,Baltimore City Precinct 26-001,417,33,35,48,31,17,502,1,0.8306772908366534,0.06573705179282868,0.0697211155378486,0.03386454183266932,423,0.09561752988047809,0.061752988047808766,0.8426294820717132
575,Baltimore City,2426,Baltimore City Precinct 26-002,1008,789,539,218,55,90,2426,1,0.4154987633965375,0.32522671063478975,0.22217642209398186,0.03709810387469085,2153,0.0898598516075845,0.02267106347897774,0.8874690849134378
576,Baltimore City,2095,Baltimore City Precinct 26-003,1404,210,361,186,116,120,2095,1,0.6701670644391408,0.10023866348448687,0.17231503579952268,0.057279236276849645,1793,0.08878281622911695,0.05536992840095466,0.8558472553699285
581,Baltimore City,782,Baltimore City Precinct 26-005,514,71,133,83,56,64,782,1,0.6572890025575447,0.0907928388746803,0.170076726342711,0.08184143222506395,643,0.10613810741687979,0.07161125319693094,0.8222506393861893
582,Baltimore City,1623,Baltimore City Precinct 26-004,1098,134,293,150,89,98,1623,1,0.6765249537892791,0.08256315465187923,0.18052988293284042,0.06038200862600123,1384,0.09242144177449169,0.05483672211953173,0.8527418361059765
583,Baltimore City,1434,Baltimore City Precinct 26-007,799,101,490,124,89,44,1434,1,0.5571827057182706,0.07043235704323571,0.3417015341701534,0.030683403068340307,1221,0.08647140864714087,0.06206415620641562,0.8514644351464435
