,COUNTY,VAP,NAME,WVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
584,Baltimore City,1562,Baltimore City Precinct 26-014,1050,21,6,25,512,1562,1,0.6722151088348272,0.32778489116517284,1510,0.013444302176696543,0.0038412291933418692,0.016005121638924456,0.9667093469910372
585,Baltimore City,1463,Baltimore City Precinct 26-015,116,62,40,50,1347,1463,1,0.07928913192071087,0.9207108680792891,1311,0.04237867395762133,0.02734107997265892,0.03417634996582365,0.8961038961038961
586,Baltimore City,4697,Baltimore City Precinct 26-029,597,146,85,123,4100,4697,1,0.12710240579093038,0.8728975942090696,4343,0.031083670427932725,0.018096657440919737,0.026186927826272088,0.9246327443048754
805,Baltimore City,3265,Baltimore City Precinct 25-005,822,86,40,55,2443,3265,1,0.2517611026033691,0.748238897396631,3084,0.026339969372128638,0.01225114854517611,0.016845329249617153,0.9445635528330781
807,Baltimore City,2660,Baltimore City Precinct 25-008,74,78,38,60,2586,2660,1,0.027819548872180452,0.9721804511278196,2484,0.029323308270676692,0.014285714285714285,0.022556390977443608,0.9338345864661655
808,Baltimore City,1089,Baltimore City Precinct 25-009,9,60,30,47,1080,1089,1,0.008264462809917356,0.9917355371900827,952,0.05509641873278237,0.027548209366391185,0.04315886134067952,0.8741965105601469
809,Baltimore City,1595,Baltimore City Precinct 25-010,46,67,31,73,1549,1595,1,0.02884012539184953,0.9711598746081505,1424,0.04200626959247649,0.019435736677115987,0.045768025078369905,0.8927899686520376
810,Baltimore City,3555,Baltimore City Precinct 25-003,2570,90,14,50,985,3555,1,0.7229254571026723,0.2770745428973277,3401,0.02531645569620253,0.003938115330520394,0.014064697609001406,0.9566807313642757
811,Baltimore City,929,Baltimore City Precinct 20-009,527,14,14,25,402,929,1,0.5672766415500539,0.4327233584499462,876,0.015069967707212056,0.015069967707212056,0.02691065662002153,0.9429494079655544
812,Baltimore City,1049,Baltimore City Precinct 20-005,28,42,31,51,1021,1049,1,0.02669208770257388,0.9733079122974261,925,0.04003813155386082,0.029551954242135366,0.04861773117254528,0.8817921830314586
813,Baltimore City,3568,Baltimore City Precinct 25-004,2774,98,14,44,794,3568,1,0.7774663677130045,0.22253363228699552,3412,0.027466367713004484,0.003923766816143498,0.01233183856502242,0.9562780269058296
814,Baltimore City,756,Baltimore City Precinct 20-010,333,16,12,11,423,756,1,0.44047619047619047,0.5595238095238095,717,0.021164021164021163,0.015873015873015872,0.01455026455026455,0.9484126984126984
815,Baltimore City,2322,Baltimore City Precinct 20-003,54,81,43,80,2268,2322,1,0.023255813953488372,0.9767441860465116,2118,0.03488372093023256,0.018518518518518517,0.034453057708871665,0.9121447028423773
816,Baltimore City,2303,Baltimore City Precinct 20-011,848,27,11,33,1455,2303,1,0.36821537125488496,0.6317846287451151,2232,0.011723838471558836,0.004776378636561007,0.014329135909683021,0.9691706469821971
817,Baltimore City,950,Baltimore City Precinct 20-002,70,27,14,23,880,950,1,0.07368421052631578,0.9263157894736842,886,0.028421052631578948,0.014736842105263158,0.024210526315789474,0.9326315789473684
818,Baltimore City,1760,Baltimore City Precinct 16-013,14,50,32,64,1746,1760,1,0.007954545454545454,0.9920454545454546,1614,0.028409090909090908,0.01818181818181818,0.03636363636363636,0.9170454545454545
819,Baltimore City,1950,Baltimore City Precinct 16-012,10,81,51,65,1940,1950,1,0.005128205128205128,0.9948717948717949,1753,0.04153846153846154,0.026153846153846153,0.03333333333333333,0.898974358974359
820,Baltimore City,240,Baltimore City Precinct 20-004,4,14,9,10,236,240,1,0.016666666666666666,0.9833333333333333,207,0.058333333333333334,0.0375,0.041666666666666664,0.8625
821,Baltimore City,1495,Baltimore City Precinct 16-008,24,51,25,41,1471,1495,1,0.016053511705685617,0.9839464882943144,1378,0.03411371237458194,0.016722408026755852,0.0274247491638796,0.9217391304347826
822,Baltimore City,901,Baltimore City Precinct 26-031,516,39,14,28,385,901,1,0.5726970033296337,0.42730299667036625,820,0.04328523862375139,0.01553829078801332,0.03107658157602664,0.9100998890122086
826,Baltimore City,2719,Baltimore City Precinct 27-008,1192,123,59,97,1527,2719,1,0.4383964692901802,0.5616035307098198,2440,0.045237219566016916,0.021699154100772344,0.03567488047076131,0.8973887458624494
827,Baltimore City,2670,Baltimore City Precinct 27-011,1688,132,59,95,982,2670,1,0.6322097378277154,0.36779026217228467,2384,0.04943820224719101,0.022097378277153558,0.035580524344569285,0.8928838951310861
828,Baltimore City,842,Baltimore City Precinct 27-010,645,39,19,33,197,842,1,0.7660332541567696,0.2339667458432304,751,0.04631828978622328,0.022565320665083134,0.039192399049881234,0.8919239904988123
876,Baltimore City,1038,Baltimore City Precinct 12-011,130,41,19,40,908,1038,1,0.1252408477842004,0.8747591522157996,938,0.0394990366088632,0.018304431599229287,0.038535645472061654,0.9036608863198459
877,Baltimore City,1718,Baltimore City Precinct 12-008,988,139,34,47,730,1718,1,0.5750873108265425,0.42491268917345754,1498,0.08090803259604191,0.01979045401629802,0.027357392316647265,0.8719441210710128
878,Baltimore City,1916,Baltimore City Precinct 12-010,382,62,39,75,1534,1916,1,0.19937369519832984,0.8006263048016702,1740,0.032359081419624215,0.02035490605427975,0.03914405010438413,0.9081419624217119
882,Baltimore City,1139,Baltimore City Precinct 25-011,672,32,3,19,467,1139,1,0.5899912203687445,0.4100087796312555,1085,0.028094820017559263,0.0026338893766461808,0.016681299385425813,0.9525899912203687
883,Baltimore City,2273,Baltimore City Precinct 25-012,1279,32,11,27,994,2273,1,0.5626924769027717,0.4373075230972283,2203,0.014078310602727673,0.004839419269687638,0.011878574571051475,0.9692036955565332
884,Baltimore City,1483,Baltimore City Precinct 25-014,468,18,14,25,1015,1483,1,0.3155765340525961,0.6844234659474039,1426,0.012137559002022926,0.009440323668240054,0.016857720836142953,0.961564396493594
885,Baltimore City,1262,Baltimore City Precinct 25-013,750,26,5,18,512,1262,1,0.5942947702060222,0.40570522979397783,1213,0.020602218700475437,0.003961965134706815,0.014263074484944533,0.9611727416798732
886,Baltimore City,1628,Baltimore City Precinct 25-015,701,20,18,28,927,1628,1,0.4305896805896806,0.5694103194103194,1562,0.012285012285012284,0.011056511056511056,0.0171990171990172,0.9594594594594594
887,Baltimore City,2415,Baltimore City Precinct 25-016,1616,36,23,32,799,2415,1,0.6691511387163561,0.3308488612836439,2324,0.014906832298136646,0.009523809523809525,0.013250517598343685,0.9623188405797102
888,Baltimore City,2673,Baltimore City Precinct 24-004,2448,160,14,72,225,2673,1,0.9158249158249159,0.08417508417508418,2427,0.05985783763561541,0.005237560793116348,0.026936026936026935,0.9079685746352413
889,Baltimore City,878,Baltimore City Precinct 24-002,775,76,6,14,103,878,1,0.8826879271070615,0.11731207289293849,782,0.08656036446469248,0.00683371298405467,0.015945330296127564,0.8906605922551253
890,Baltimore City,722,Baltimore City Precinct 24-001,632,71,7,27,90,722,1,0.8753462603878116,0.12465373961218837,617,0.09833795013850416,0.009695290858725761,0.037396121883656507,0.8545706371191135
891,Baltimore City,1728,Baltimore City Precinct 24-003,1531,147,4,46,197,1728,1,0.8859953703703703,0.11400462962962964,1531,0.08506944444444445,0.0023148148148148147,0.02662037037037037,0.8859953703703703
892,Baltimore City,1994,Baltimore City Precinct 03-003,1421,109,11,49,573,1994,1,0.7126379137412236,0.28736208625877635,1825,0.054663991975927785,0.005516549648946841,0.02457372116349047,0.9152457372116349
893,Baltimore City,3017,Baltimore City Precinct 24-005,2786,258,25,123,231,3017,1,0.9234338747099768,0.0765661252900232,2611,0.08551541266158436,0.008286377195889956,0.04076897580377859,0.8654292343387471
894,Baltimore City,2635,Baltimore City Precinct 02-003,2167,160,21,62,468,2635,1,0.8223908918406072,0.1776091081593928,2392,0.06072106261859583,0.007969639468690701,0.023529411764705882,0.9077798861480076
895,Baltimore City,2074,Baltimore City Precinct 02-002,1402,131,13,43,672,2074,1,0.6759884281581485,0.3240115718418515,1887,0.06316297010607522,0.00626808100289296,0.020732883317261332,0.9098360655737705
896,Baltimore City,2117,Baltimore City Precinct 01-002,1706,130,17,67,411,2117,1,0.8058573452999528,0.19414265470004724,1903,0.061407652338214457,0.00803023145961266,0.03164855928200284,0.89891355692017
897,Baltimore City,1947,Baltimore City Precinct 01-003,1710,87,11,30,237,1947,1,0.8782742681047766,0.12172573189522343,1819,0.04468412942989214,0.005649717514124294,0.015408320493066256,0.9342578325629173
898,Baltimore City,2617,Baltimore City Precinct 05-001,202,45,23,44,2415,2617,1,0.07718761941153993,0.92281238058846,2505,0.01719526175009553,0.008788689338937715,0.016813144822315627,0.9572029040886512
899,Baltimore City,658,Baltimore City Precinct 10-004,17,30,21,26,641,658,1,0.025835866261398176,0.9741641337386018,581,0.04559270516717325,0.031914893617021274,0.03951367781155015,0.8829787234042553
900,Baltimore City,5665,Baltimore City Precinct 10-003,789,11,10,12,4876,5665,1,0.13927625772285968,0.8607237422771403,5632,0.001941747572815534,0.00176522506619594,0.002118270079435128,0.9941747572815534
901,Baltimore City,836,Baltimore City Precinct 03-002,231,20,15,14,605,836,1,0.27631578947368424,0.7236842105263158,787,0.023923444976076555,0.017942583732057416,0.01674641148325359,0.9413875598086124
913,Baltimore City,2765,Baltimore City Precinct 07-004,124,54,26,62,2641,2765,1,0.04484629294755877,0.9551537070524412,2623,0.01952983725135624,0.009403254972875226,0.022423146473779385,0.9486437613019891
914,Baltimore City,3497,Baltimore City Precinct 26-010,1389,92,40,57,2108,3497,1,0.3971975979410924,0.6028024020589077,3308,0.02630826422647984,0.01143837575064341,0.016299685444666857,0.9459536745782099
915,Baltimore City,923,Baltimore City Precinct 26-012,85,15,5,25,838,923,1,0.09209100758396534,0.9079089924160346,878,0.016251354279523293,0.005417118093174431,0.027085590465872156,0.9512459371614301
916,Baltimore City,3245,Baltimore City Precinct 08-010,18,197,87,160,3227,3245,1,0.005546995377503852,0.9944530046224962,2801,0.060708782742681044,0.026810477657935285,0.04930662557781202,0.8631741140215716
917,Baltimore City,577,Baltimore City Precinct 08-011,13,33,13,25,564,577,1,0.022530329289428077,0.9774696707105719,506,0.05719237435008666,0.022530329289428077,0.043327556325823226,0.8769497400346621
918,Baltimore City,1998,Baltimore City Precinct 08-003,70,54,33,67,1928,1998,1,0.035035035035035036,0.964964964964965,1844,0.02702702702702703,0.016516516516516516,0.033533533533533534,0.9229229229229229
919,Baltimore City,1675,Baltimore City Precinct 26-019,143,87,31,66,1532,1675,1,0.0853731343283582,0.9146268656716418,1491,0.051940298507462686,0.018507462686567163,0.03940298507462687,0.8901492537313432
920,Baltimore City,783,Baltimore City Precinct 26-020,50,31,17,27,733,783,1,0.06385696040868455,0.9361430395913155,708,0.03959131545338442,0.021711366538952746,0.034482758620689655,0.9042145593869731
921,Baltimore City,1709,Baltimore City Precinct 26-011,785,40,10,31,924,1709,1,0.4593329432416618,0.5406670567583383,1628,0.023405500292568753,0.005851375073142188,0.018139262726740785,0.9526038619075483
922,Baltimore City,1355,Baltimore City Precinct 26-013,1074,27,4,34,281,1355,1,0.792619926199262,0.207380073800738,1290,0.01992619926199262,0.002952029520295203,0.025092250922509225,0.9520295202952029
923,Baltimore City,339,Baltimore City Precinct 26-017,33,10,7,15,306,339,1,0.09734513274336283,0.9026548672566371,307,0.029498525073746312,0.02064896755162242,0.04424778761061947,0.9056047197640118
924,Baltimore City,2928,Baltimore City Precinct 26-018,256,65,36,55,2672,2928,1,0.08743169398907104,0.912568306010929,2772,0.02219945355191257,0.012295081967213115,0.01878415300546448,0.9467213114754098
925,Baltimore City,1249,Baltimore City Precinct 26-016,74,60,28,35,1175,1249,1,0.059247397918334666,0.9407526020816653,1126,0.04803843074459568,0.02241793434747798,0.02802241793434748,0.9015212169735789
982,Baltimore City,2683,Baltimore City Precinct 26-024,242,67,47,78,2441,2683,1,0.09019754006708908,0.9098024599329109,2491,0.024972046216921357,0.017517704062616473,0.029071934401789044,0.9284383153186732
983,Baltimore City,2299,Baltimore City Precinct 26-025,146,38,29,47,2153,2299,1,0.06350587211831231,0.9364941278816877,2185,0.01652892561983471,0.012614180078294911,0.02044367116137451,0.9504132231404959
984,Baltimore City,1812,Baltimore City Precinct 26-026,482,64,55,57,1330,1812,1,0.26600441501103755,0.7339955849889624,1636,0.03532008830022075,0.030353200883002206,0.03145695364238411,0.9028697571743929
985,Baltimore City,2585,Baltimore City Precinct 27-005,1273,175,48,97,1312,2585,1,0.49245647969052225,0.5075435203094778,2265,0.06769825918762089,0.018568665377176014,0.037524177949709865,0.8762088974854932
986,Baltimore City,3355,Baltimore City Precinct 27-006,959,152,106,101,2396,3355,1,0.28584202682563337,0.7141579731743666,2996,0.045305514157973174,0.031594634873323396,0.030104321907600595,0.8929955290611028
987,Baltimore City,780,Baltimore City Precinct 27-019,33,42,17,30,747,780,1,0.04230769230769231,0.9576923076923077,691,0.05384615384615385,0.021794871794871794,0.038461538461538464,0.8858974358974359
988,Baltimore City,2289,Baltimore City Precinct 27-015,400,125,46,100,1889,2289,1,0.17474879860200962,0.8252512013979904,2018,0.054608999563128,0.020096111839231105,0.043687199650502405,0.8816076889471385
992,Baltimore City,2647,Baltimore City Precinct 27-014,1453,186,46,108,1194,2647,1,0.5489233094068757,0.4510766905931243,2307,0.0702682281828485,0.017378163959199094,0.04080090668681526,0.8715527011711371
993,Baltimore City,3409,Baltimore City Precinct 27-013,915,105,59,81,2494,3409,1,0.26840715752420063,0.7315928424757994,3164,0.030800821355236138,0.017307128190085067,0.02376063361689645,0.9281314168377823
994,Baltimore City,1492,Baltimore City Precinct 27-009,843,115,40,65,649,1492,1,0.5650134048257373,0.43498659517426275,1272,0.07707774798927614,0.02680965147453083,0.0435656836461126,0.8525469168900804
995,Baltimore City,762,Baltimore City Precinct 27-012,550,50,8,14,212,762,1,0.7217847769028871,0.2782152230971129,690,0.06561679790026247,0.010498687664041995,0.01837270341207349,0.905511811023622
1014,Baltimore City,751,Baltimore City Precinct 27-037,547,94,11,25,204,751,1,0.7283621837549934,0.27163781624500666,621,0.12516644474034622,0.014647137150466045,0.033288948069241014,0.8268974700399467
1015,Baltimore City,1727,Baltimore City Precinct 27-038,993,154,14,53,734,1727,1,0.57498552403011,0.42501447596989,1506,0.08917197452229299,0.008106543138390272,0.030689056166763172,0.8720324261725536
1016,Baltimore City,1669,Baltimore City Precinct 27-042,1261,278,15,54,408,1669,1,0.7555422408627921,0.2444577591372079,1322,0.1665668064709407,0.008987417615338526,0.03235470341521869,0.7920910724985021
1017,Baltimore City,1155,Baltimore City Precinct 27-044,1034,251,7,57,121,1155,1,0.8952380952380953,0.10476190476190476,840,0.21731601731601732,0.006060606060606061,0.04935064935064935,0.7272727272727273
1018,Baltimore City,1487,Baltimore City Precinct 27-040,1289,241,14,37,198,1487,1,0.8668459986550101,0.13315400134498992,1195,0.1620712844653665,0.00941492938802959,0.02488231338264963,0.8036314727639543
1019,Baltimore City,742,Baltimore City Precinct 27-039,645,152,11,39,97,742,1,0.8692722371967655,0.1307277628032345,540,0.20485175202156333,0.014824797843665768,0.05256064690026954,0.7277628032345014
1020,Baltimore City,1929,Baltimore City Precinct 27-041,1446,261,14,57,483,1929,1,0.749611197511664,0.25038880248833595,1597,0.13530326594090203,0.007257646448937273,0.029548989113530325,0.8278900984966304
1036,Baltimore City,1338,Baltimore City Precinct 09-010,254,66,22,54,1084,1338,1,0.1898355754857997,0.8101644245142003,1196,0.04932735426008968,0.016442451420029897,0.04035874439461883,0.8938714499252616
1037,Baltimore City,1402,Baltimore City Precinct 09-003,246,95,34,49,1156,1402,1,0.1754636233951498,0.8245363766048502,1224,0.06776034236804565,0.024251069900142655,0.03495007132667618,0.8730385164051355
1038,Baltimore City,1166,Baltimore City Precinct 09-002,133,47,29,47,1033,1166,1,0.11406518010291596,0.885934819897084,1043,0.04030874785591767,0.024871355060034305,0.04030874785591767,0.8945111492281304
1039,Baltimore City,1002,Baltimore City Precinct 09-009,76,31,23,28,926,1002,1,0.07584830339321358,0.9241516966067864,920,0.03093812375249501,0.022954091816367265,0.027944111776447105,0.9181636726546906
1040,Baltimore City,1958,Baltimore City Precinct 09-004,484,163,55,81,1474,1958,1,0.24719101123595505,0.7528089887640449,1659,0.08324821246169561,0.028089887640449437,0.04136874361593463,0.8472931562819204
1041,Baltimore City,1717,Baltimore City Precinct 09-005,367,150,43,45,1350,1717,1,0.21374490390215492,0.786255096097845,1479,0.08736167734420501,0.025043680838672103,0.026208503203261502,0.8613861386138614
1042,Baltimore City,782,Baltimore City Precinct 09-001,41,16,15,27,741,782,1,0.052429667519181586,0.9475703324808185,724,0.020460358056265986,0.01918158567774936,0.034526854219948847,0.9258312020460358
1043,Baltimore City,970,Baltimore City Precinct 27-036,32,26,22,43,938,970,1,0.032989690721649485,0.9670103092783505,879,0.026804123711340205,0.02268041237113402,0.0443298969072165,0.9061855670103093
1044,Baltimore City,3261,Baltimore City Precinct 27-035,98,89,47,105,3163,3261,1,0.03005213124808341,0.9699478687519166,3020,0.027292241643667586,0.01441275682306041,0.03219871205151794,0.926096289481754
1045,Baltimore City,1481,Baltimore City Precinct 27-026,265,87,20,23,1216,1481,1,0.17893315327481432,0.8210668467251857,1351,0.0587440918298447,0.01350438892640108,0.015530047265361242,0.912221471978393
1046,Baltimore City,1722,Baltimore City Precinct 27-027,33,65,34,47,1689,1722,1,0.01916376306620209,0.980836236933798,1576,0.03774680603948897,0.019744483159117306,0.0272938443670151,0.9152148664343787
1047,Baltimore City,1372,Baltimore City Precinct 27-028,32,62,37,56,1340,1372,1,0.023323615160349854,0.9766763848396501,1217,0.04518950437317784,0.02696793002915452,0.04081632653061224,0.8870262390670554
1048,Baltimore City,858,Baltimore City Precinct 27-029,10,47,18,51,848,858,1,0.011655011655011656,0.9883449883449883,742,0.054778554778554776,0.02097902097902098,0.05944055944055944,0.8648018648018648
1049,Baltimore City,1643,Baltimore City Precinct 09-008,18,49,30,51,1625,1643,1,0.010955569080949483,0.9890444309190505,1513,0.02982349360925137,0.018259281801582473,0.0310407790626902,0.920876445526476
1050,Baltimore City,1933,Baltimore City Precinct 09-006,142,178,48,98,1791,1933,1,0.0734609415416451,0.9265390584583549,1609,0.09208484221417486,0.024831867563372995,0.05069839627521987,0.8323848939472323
1051,Baltimore City,1819,Baltimore City Precinct 09-007,152,117,52,62,1667,1819,1,0.08356239692138538,0.9164376030786147,1588,0.06432105552501374,0.028587135788894998,0.034084661902144035,0.8730071467839472
1052,Baltimore City,1296,Baltimore City Precinct 27-025,35,60,35,51,1261,1296,1,0.02700617283950617,0.9729938271604939,1150,0.046296296296296294,0.02700617283950617,0.03935185185185185,0.8873456790123457
1053,Baltimore City,1047,Baltimore City Precinct 27-024,138,36,17,19,909,1047,1,0.1318051575931232,0.8681948424068768,975,0.034383954154727794,0.01623686723973257,0.018147086914995225,0.9312320916905444
1054,Baltimore City,588,Baltimore City Precinct 27-023,30,63,13,24,558,588,1,0.05102040816326531,0.9489795918367347,488,0.10714285714285714,0.022108843537414966,0.04081632653061224,0.8299319727891157
1055,Baltimore City,1632,Baltimore City Precinct 27-034,121,71,53,92,1511,1632,1,0.0741421568627451,0.9258578431372549,1416,0.04350490196078431,0.032475490196078434,0.056372549019607844,0.8676470588235294
1056,Baltimore City,2316,Baltimore City Precinct 27-033,564,149,57,104,1752,2316,1,0.24352331606217617,0.7564766839378239,2006,0.06433506044905009,0.02461139896373057,0.044905008635578586,0.8661485319516408
1057,Baltimore City,2778,Baltimore City Precinct 27-032,1010,172,59,123,1768,2778,1,0.36357091432685384,0.6364290856731462,2424,0.0619150467962563,0.021238300935925127,0.04427645788336933,0.8725701943844493
1060,Baltimore City,1703,Baltimore City Precinct 27-030,58,61,21,39,1645,1703,1,0.03405754550792719,0.9659424544920728,1582,0.0358191426893717,0.012331180270111567,0.022900763358778626,0.9289489136817382
1061,Baltimore City,2334,Baltimore City Precinct 27-031,141,130,54,100,2193,2334,1,0.060411311053984576,0.9395886889460154,2050,0.055698371893744644,0.02313624678663239,0.04284490145672665,0.8783204798628963
1062,Baltimore City,2547,Baltimore City Precinct 27-022,207,152,75,110,2340,2547,1,0.0812720848056537,0.9187279151943463,2210,0.0596780526109148,0.02944640753828033,0.043188064389477816,0.8676874754613271
1063,Baltimore City,2765,Baltimore City Precinct 27-021,234,162,42,106,2531,2765,1,0.08462929475587704,0.915370705244123,2455,0.058589511754068714,0.015189873417721518,0.03833634719710669,0.8878842676311031
1064,Baltimore City,2623,Baltimore City Precinct 27-020,377,101,47,87,2246,2623,1,0.14372855508959206,0.856271444910408,2388,0.0385055280213496,0.017918414029736943,0.03316812809759817,0.9104079298513152
1066,Baltimore City,1108,Baltimore City Precinct 08-001,657,12,0,6,451,1108,1,0.5929602888086642,0.40703971119133575,1090,0.010830324909747292,0.0,0.005415162454873646,0.983754512635379
1067,Baltimore City,1540,Baltimore City Precinct 08-002,183,52,21,52,1357,1540,1,0.11883116883116883,0.8811688311688312,1415,0.033766233766233764,0.013636363636363636,0.033766233766233764,0.9188311688311688
1068,Baltimore City,2756,Baltimore City Precinct 26-021,263,28,15,40,2493,2756,1,0.09542815674891146,0.9045718432510885,2673,0.010159651669085631,0.00544267053701016,0.01451378809869376,0.9698838896952104
1069,Baltimore City,813,Baltimore City Precinct 26-022,102,40,26,28,711,813,1,0.12546125461254612,0.8745387453874539,719,0.04920049200492005,0.03198031980319803,0.03444034440344403,0.8843788437884379
1070,Baltimore City,586,Baltimore City Precinct 27-002,406,105,11,36,180,586,1,0.6928327645051194,0.30716723549488056,434,0.17918088737201365,0.01877133105802048,0.06143344709897611,0.7406143344709898
1071,Baltimore City,2370,Baltimore City Precinct 27-001,734,117,46,93,1636,2370,1,0.309704641350211,0.6902953586497891,2114,0.049367088607594936,0.019409282700421943,0.039240506329113925,0.8919831223628693
1072,Baltimore City,3583,Baltimore City Precinct 27-018,801,176,46,60,2782,3583,1,0.22355567959810216,0.7764443204018978,3301,0.049120848451018696,0.012838403572425341,0.01674574379012001,0.921295004186436
1073,Baltimore City,1263,Baltimore City Precinct 27-017,466,108,29,60,797,1263,1,0.36896278701504354,0.6310372129849564,1066,0.0855106888361045,0.022961203483768806,0.047505938242280284,0.8440221694378464
1074,Baltimore City,642,Baltimore City Precinct 27-003,342,78,11,30,300,642,1,0.5327102803738317,0.4672897196261682,523,0.12149532710280374,0.017133956386292833,0.04672897196261682,0.8146417445482866
1075,Baltimore City,676,Baltimore City Precinct 27-004,338,45,9,19,338,676,1,0.5,0.5,603,0.06656804733727811,0.013313609467455622,0.028106508875739646,0.8920118343195266
1076,Baltimore City,796,Baltimore City Precinct 27-016,371,58,22,26,425,796,1,0.46608040201005024,0.5339195979899497,690,0.0728643216080402,0.02763819095477387,0.032663316582914576,0.8668341708542714
1077,Baltimore City,1296,Baltimore City Precinct 26-023,120,28,25,41,1176,1296,1,0.09259259259259259,0.9074074074074074,1202,0.021604938271604937,0.019290123456790122,0.031635802469135804,0.9274691358024691
1078,Baltimore City,1224,Baltimore City Precinct 15-022,11,60,39,75,1213,1224,1,0.008986928104575163,0.9910130718954249,1050,0.049019607843137254,0.031862745098039214,0.061274509803921566,0.8578431372549019
1079,Baltimore City,2136,Baltimore City Precinct 15-024,9,76,31,55,2127,2136,1,0.004213483146067416,0.9957865168539326,1974,0.035580524344569285,0.01451310861423221,0.025749063670411985,0.9241573033707865
1080,Baltimore City,964,Baltimore City Precinct 27-055,16,20,17,30,948,964,1,0.016597510373443983,0.983402489626556,897,0.02074688796680498,0.017634854771784232,0.03112033195020747,0.9304979253112033
1081,Baltimore City,951,Baltimore City Precinct 15-025,20,28,6,26,931,951,1,0.02103049421661409,0.9789695057833859,891,0.029442691903259727,0.006309148264984227,0.027339642481598318,0.9369085173501577
1082,Baltimore City,614,Baltimore City Precinct 27-054,17,16,7,16,597,614,1,0.02768729641693811,0.9723127035830619,575,0.026058631921824105,0.011400651465798045,0.026058631921824105,0.9364820846905537
1083,Baltimore City,804,Baltimore City Precinct 27-058,10,27,15,19,794,804,1,0.012437810945273632,0.9875621890547264,743,0.033582089552238806,0.018656716417910446,0.0236318407960199,0.9241293532338308
1084,Baltimore City,1983,Baltimore City Precinct 27-053,65,83,30,43,1918,1983,1,0.03277861825516894,0.9672213817448311,1827,0.041855774079677256,0.015128593040847202,0.02168431669188099,0.9213313161875946
1085,Baltimore City,3199,Baltimore City Precinct 27-052,85,108,73,112,3114,3199,1,0.026570803376055017,0.973429196623945,2906,0.03376055017192873,0.022819631134729602,0.0350109409190372,0.9084088777743045
1086,Baltimore City,2203,Baltimore City Precinct 15-023,61,71,36,62,2142,2203,1,0.027689514298683614,0.9723104857013164,2034,0.03222877893781208,0.016341352700862462,0.02814344076259646,0.923286427598729
1087,Baltimore City,1066,Baltimore City Precinct 13-005,806,77,17,38,260,1066,1,0.7560975609756098,0.24390243902439024,934,0.07223264540337711,0.01594746716697936,0.03564727954971857,0.8761726078799249
1088,Baltimore City,1038,Baltimore City Precinct 27-048,156,79,42,71,882,1038,1,0.15028901734104047,0.8497109826589595,846,0.07610789980732177,0.04046242774566474,0.06840077071290944,0.815028901734104
1089,Baltimore City,827,Baltimore City Precinct 27-043,692,158,11,45,135,827,1,0.8367593712212817,0.16324062877871826,613,0.19105199516324062,0.013301088270858524,0.05441354292623942,0.7412333736396615
