,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,PRES12D,PRES12R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,PRES12None,PRES12D_pct,PRES12R_pct,PRES12None_pct
897,Baltimore City,1947,Baltimore City Precinct 01-003,1710,56,93,409,286,88,1947,1,0.8782742681047766,0.028762198253723677,0.04776579352850539,0.04519774011299435,1252,0.21006676938880328,0.14689265536723164,0.6430405752439651
898,Baltimore City,2617,Baltimore City Precinct 05-001,202,2276,86,657,12,53,2617,1,0.07718761941153993,0.8696981276270539,0.032862055789071455,0.020252197172334733,1948,0.25105082155139474,0.0045854031333588076,0.7443637753152464
899,Baltimore City,658,Baltimore City Precinct 10-004,17,620,13,282,1,8,658,1,0.025835866261398176,0.9422492401215805,0.019756838905775075,0.0121580547112462,375,0.42857142857142855,0.001519756838905775,0.5699088145896657
900,Baltimore City,5665,Baltimore City Precinct 10-003,789,4761,71,253,2,44,5665,1,0.13927625772285968,0.840423654015887,0.012533097969991174,0.007766990291262136,5410,0.04466019417475728,0.000353045013239188,0.9549867608120035
901,Baltimore City,836,Baltimore City Precinct 03-002,231,487,43,273,23,75,836,1,0.27631578947368424,0.5825358851674641,0.05143540669856459,0.08971291866028708,540,0.326555023923445,0.02751196172248804,0.645933014354067
913,Baltimore City,2765,Baltimore City Precinct 07-004,124,2450,119,952,13,72,2765,1,0.04484629294755877,0.8860759493670886,0.043037974683544304,0.026039783001808318,1800,0.34430379746835443,0.004701627486437613,0.650994575045208
914,Baltimore City,3497,Baltimore City Precinct 26-010,1389,683,1290,625,179,135,3497,1,0.3971975979410924,0.1953102659422362,0.3688876179582499,0.0386045181584215,2693,0.17872462110380327,0.05118673148412926,0.7700886474120675
915,Baltimore City,923,Baltimore City Precinct 26-012,85,564,203,260,6,71,923,1,0.09209100758396534,0.6110509209100758,0.2199349945828819,0.07692307692307693,657,0.28169014084507044,0.0065005417118093175,0.7118093174431203
916,Baltimore City,3245,Baltimore City Precinct 08-010,18,3159,33,1504,11,35,3245,1,0.005546995377503852,0.973497688751926,0.010169491525423728,0.01078582434514638,1730,0.46348228043143297,0.003389830508474576,0.5331278890600925
917,Baltimore City,577,Baltimore City Precinct 08-011,13,548,4,280,3,12,577,1,0.022530329289428077,0.949740034662045,0.006932409012131715,0.02079722703639515,294,0.4852686308492201,0.005199306759098787,0.5095320623916811
918,Baltimore City,1998,Baltimore City Precinct 08-003,70,1883,18,807,10,27,1998,1,0.035035035035035036,0.9424424424424425,0.009009009009009009,0.013513513513513514,1181,0.4039039039039039,0.005005005005005005,0.591091091091091
919,Baltimore City,1675,Baltimore City Precinct 26-019,143,1472,16,667,20,44,1675,1,0.0853731343283582,0.8788059701492538,0.00955223880597015,0.02626865671641791,988,0.3982089552238806,0.011940298507462687,0.5898507462686567
920,Baltimore City,783,Baltimore City Precinct 26-020,50,719,7,327,12,7,783,1,0.06385696040868455,0.9182630906768838,0.008939974457215836,0.008939974457215836,444,0.41762452107279696,0.01532567049808429,0.5670498084291188
921,Baltimore City,1709,Baltimore City Precinct 26-011,785,268,560,220,106,96,1709,1,0.4593329432416618,0.15681685196021064,0.32767700409596257,0.056173200702165006,1383,0.12873025160912815,0.0620245757753072,0.8092451726155646
922,Baltimore City,1355,Baltimore City Precinct 26-013,1074,54,195,193,173,32,1355,1,0.792619926199262,0.03985239852398524,0.14391143911439114,0.023616236162361623,989,0.14243542435424356,0.12767527675276752,0.7298892988929889
923,Baltimore City,339,Baltimore City Precinct 26-017,33,280,10,160,5,16,339,1,0.09734513274336283,0.8259587020648967,0.029498525073746312,0.0471976401179941,174,0.471976401179941,0.014749262536873156,0.5132743362831859
924,Baltimore City,2928,Baltimore City Precinct 26-018,256,2613,25,1194,43,34,2928,1,0.08743169398907104,0.8924180327868853,0.00853825136612022,0.011612021857923498,1691,0.4077868852459016,0.014685792349726777,0.5775273224043715
925,Baltimore City,1249,Baltimore City Precinct 26-016,74,1115,6,471,3,54,1249,1,0.059247397918334666,0.8927141713370697,0.004803843074459567,0.04323458767013611,775,0.37710168134507605,0.0024019215372297837,0.6204963971176941
982,Baltimore City,2683,Baltimore City Precinct 26-024,242,2170,23,820,18,248,2683,1,0.09019754006708908,0.8087961237420798,0.008572493477450614,0.09243384271338054,1845,0.3056280283265002,0.006708907938874394,0.6876630637346254
983,Baltimore City,2299,Baltimore City Precinct 26-025,146,1992,28,544,18,133,2299,1,0.06350587211831231,0.8664636798608091,0.012179208351457155,0.05785123966942149,1737,0.23662461939973903,0.0078294910830796,0.7555458895171814
984,Baltimore City,1812,Baltimore City Precinct 26-026,482,1240,48,616,98,42,1812,1,0.26600441501103755,0.6843267108167771,0.026490066225165563,0.023178807947019868,1098,0.33995584988962474,0.05408388520971302,0.6059602649006622
