,COUNTY,VAP,NAME,WVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
556,Baltimore City,1090,Baltimore City Precinct 26-028,142,232,7,948,1090,1,0.13027522935779817,0.8697247706422019,851,0.21284403669724772,0.006422018348623854,0.7807339449541284
557,Baltimore City,1429,Baltimore City Precinct 26-027,322,318,37,1107,1429,1,0.22533240027991602,0.7746675997200839,1074,0.2225332400279916,0.02589223233030091,0.7515745276417075
558,Baltimore City,1467,Baltimore City Precinct 27-007,472,313,20,995,1467,1,0.321745057941377,0.678254942058623,1134,0.21336059986366734,0.013633265167007498,0.7730061349693251
559,Baltimore City,985,Baltimore City Precinct 26-030,419,291,24,566,985,1,0.42538071065989846,0.5746192893401015,670,0.2954314720812183,0.024365482233502538,0.6802030456852792
574,Baltimore City,502,Baltimore City Precinct 26-001,417,61,28,85,502,1,0.8306772908366534,0.1693227091633466,413,0.12151394422310757,0.055776892430278883,0.8227091633466136
575,Baltimore City,2426,Baltimore City Precinct 26-002,1008,272,55,1418,2426,1,0.4154987633965375,0.5845012366034625,2099,0.11211871393239901,0.02267106347897774,0.8652102225886232
576,Baltimore City,2095,Baltimore City Precinct 26-003,1404,223,123,691,2095,1,0.6701670644391408,0.3298329355608592,1749,0.10644391408114559,0.058711217183770883,0.8348448687350836
581,Baltimore City,782,Baltimore City Precinct 26-005,514,109,50,268,782,1,0.6572890025575447,0.34271099744245526,623,0.13938618925831203,0.0639386189258312,0.7966751918158568
582,Baltimore City,1623,Baltimore City Precinct 26-004,1098,177,56,525,1623,1,0.6765249537892791,0.3234750462107209,1390,0.10905730129390019,0.03450400492914356,0.8564386937769563
583,Baltimore City,1434,Baltimore City Precinct 26-007,799,269,120,635,1434,1,0.5571827057182706,0.44281729428172945,1045,0.18758716875871687,0.08368200836820083,0.7287308228730823
584,Baltimore City,1562,Baltimore City Precinct 26-014,1050,118,72,512,1562,1,0.6722151088348272,0.32778489116517284,1372,0.07554417413572344,0.046094750320102434,0.8783610755441741
585,Baltimore City,1463,Baltimore City Precinct 26-015,116,362,20,1347,1463,1,0.07928913192071087,0.9207108680792891,1081,0.24743677375256323,0.01367053998632946,0.7388926862611073
586,Baltimore City,4697,Baltimore City Precinct 26-029,597,778,42,4100,4697,1,0.12710240579093038,0.8728975942090696,3877,0.1656376410474771,0.00894187779433681,0.8254204811581861
805,Baltimore City,3265,Baltimore City Precinct 25-005,822,472,63,2443,3265,1,0.2517611026033691,0.748238897396631,2730,0.1445635528330781,0.019295558958652374,0.8361408882082695
807,Baltimore City,2660,Baltimore City Precinct 25-008,74,375,17,2586,2660,1,0.027819548872180452,0.9721804511278196,2268,0.14097744360902256,0.006390977443609023,0.8526315789473684
808,Baltimore City,1089,Baltimore City Precinct 25-009,9,232,8,1080,1089,1,0.008264462809917356,0.9917355371900827,849,0.2130394857667585,0.0073461891643709825,0.7796143250688705
809,Baltimore City,1595,Baltimore City Precinct 25-010,46,274,11,1549,1595,1,0.02884012539184953,0.9711598746081505,1310,0.17178683385579938,0.006896551724137931,0.8213166144200627
810,Baltimore City,3555,Baltimore City Precinct 25-003,2570,530,187,985,3555,1,0.7229254571026723,0.2770745428973277,2838,0.1490857946554149,0.05260196905766526,0.7983122362869198
811,Baltimore City,929,Baltimore City Precinct 20-009,527,119,30,402,929,1,0.5672766415500539,0.4327233584499462,780,0.12809472551130247,0.03229278794402583,0.8396124865446717
812,Baltimore City,1049,Baltimore City Precinct 20-005,28,230,10,1021,1049,1,0.02669208770257388,0.9733079122974261,809,0.219256434699714,0.009532888465204958,0.771210676835081
813,Baltimore City,3568,Baltimore City Precinct 25-004,2774,379,202,794,3568,1,0.7774663677130045,0.22253363228699552,2987,0.1062219730941704,0.05661434977578475,0.8371636771300448
814,Baltimore City,756,Baltimore City Precinct 20-010,333,49,9,423,756,1,0.44047619047619047,0.5595238095238095,698,0.06481481481481481,0.011904761904761904,0.9232804232804233
815,Baltimore City,2322,Baltimore City Precinct 20-003,54,241,7,2268,2322,1,0.023255813953488372,0.9767441860465116,2074,0.10378983634797588,0.0030146425495262705,0.8931955211024979
816,Baltimore City,2303,Baltimore City Precinct 20-011,848,205,36,1455,2303,1,0.36821537125488496,0.6317846287451151,2062,0.08901432913590969,0.015631784628745114,0.8953538862353452
817,Baltimore City,950,Baltimore City Precinct 20-002,70,119,5,880,950,1,0.07368421052631578,0.9263157894736842,826,0.12526315789473685,0.005263157894736842,0.8694736842105263
818,Baltimore City,1760,Baltimore City Precinct 16-013,14,316,16,1746,1760,1,0.007954545454545454,0.9920454545454546,1428,0.17954545454545454,0.00909090909090909,0.8113636363636364
819,Baltimore City,1950,Baltimore City Precinct 16-012,10,431,26,1940,1950,1,0.005128205128205128,0.9948717948717949,1493,0.221025641025641,0.013333333333333334,0.7656410256410257
820,Baltimore City,240,Baltimore City Precinct 20-004,4,66,3,236,240,1,0.016666666666666666,0.9833333333333333,171,0.275,0.0125,0.7125
821,Baltimore City,1495,Baltimore City Precinct 16-008,24,200,6,1471,1495,1,0.016053511705685617,0.9839464882943144,1289,0.13377926421404682,0.004013377926421404,0.8622073578595317
822,Baltimore City,901,Baltimore City Precinct 26-031,516,198,44,385,901,1,0.5726970033296337,0.42730299667036625,659,0.21975582685904552,0.048834628190899,0.7314095449500555
