,COUNTYFP,VAP,NAME,WVAP,BVAP,HVAP,TRES14D,TRES14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,TRE14None,TRES14D_pct,TRES14R_pct,TRE14None_pct
29,55001,70,Quincy,68,0,0,20,16,2,70,1.0,0.9714285714285714,0.0,0.0,0.02857142857142857,34,0.2857142857142857,0.22857142857142856,0.4857142857142857
30,55001,125,Richfield,117,0,2,30,28,6,125,1.0,0.936,0.0,0.016,0.048,67,0.24,0.224,0.536
31,55001,536,Rome,487,4,8,122,157,37,536,1.0,0.9085820895522388,0.007462686567164179,0.014925373134328358,0.06902985074626866,257,0.22761194029850745,0.292910447761194,0.47947761194029853
32,55001,516,Rome,508,0,5,131,169,3,516,1.0,0.9844961240310077,0.0,0.009689922480620155,0.005813953488372093,216,0.25387596899224807,0.32751937984496127,0.4186046511627907
33,55001,522,Rome,506,3,1,138,178,12,522,1.0,0.9693486590038314,0.005747126436781609,0.0019157088122605363,0.022988505747126436,206,0.26436781609195403,0.34099616858237547,0.3946360153256705
34,55001,502,Rome,478,0,8,113,146,16,502,1.0,0.952191235059761,0.0,0.01593625498007968,0.03187250996015936,243,0.2250996015936255,0.2908366533864542,0.48406374501992033
35,55001,650,Rome,627,1,10,157,202,12,650,1.0,0.9646153846153847,0.0015384615384615385,0.015384615384615385,0.018461538461538463,291,0.24153846153846154,0.31076923076923074,0.44769230769230767
36,55001,308,Springville,275,2,11,65,83,20,308,1.0,0.8928571428571429,0.006493506493506494,0.03571428571428571,0.06493506493506493,160,0.21103896103896103,0.2694805194805195,0.5194805194805194
37,55001,778,Springville,725,9,21,119,153,23,778,1.0,0.9318766066838047,0.011568123393316195,0.02699228791773779,0.02956298200514139,506,0.15295629820051415,0.19665809768637532,0.6503856041131105
38,55001,412,Strongs Prairie,396,2,4,97,105,10,412,1.0,0.9611650485436893,0.0048543689320388345,0.009708737864077669,0.024271844660194174,210,0.2354368932038835,0.25485436893203883,0.5097087378640777
39,55001,459,Strongs Prairie,441,5,2,97,104,11,459,1.0,0.9607843137254902,0.010893246187363835,0.004357298474945534,0.023965141612200435,258,0.2113289760348584,0.22657952069716775,0.5620915032679739
40,55001,97,Strongs Prairie,90,1,0,25,27,6,97,1.0,0.9278350515463918,0.010309278350515464,0.0,0.061855670103092786,45,0.25773195876288657,0.27835051546391754,0.4639175257731959
41,55001,97,Wisconsin Dells,28,25,43,8,3,1,97,1.0,0.28865979381443296,0.25773195876288657,0.44329896907216493,0.010309278350515464,86,0.08247422680412371,0.030927835051546393,0.8865979381443299
43,55003,318,Agenda,307,0,1,72,98,10,318,1.0,0.9654088050314465,0.0,0.0031446540880503146,0.031446540880503145,148,0.22641509433962265,0.3081761006289308,0.46540880503144655
44,55003,600,Ashland,533,0,4,170,164,63,600,1.0,0.8883333333333333,0.0,0.006666666666666667,0.105,266,0.2833333333333333,0.2733333333333333,0.44333333333333336
45,55003,539,Ashland,437,6,15,146,49,81,539,1.0,0.8107606679035251,0.011131725417439703,0.027829313543599257,0.150278293135436,344,0.27087198515769945,0.09090909090909091,0.6382189239332097
46,55003,567,Ashland,481,2,15,159,65,69,567,1.0,0.8483245149911817,0.003527336860670194,0.026455026455026454,0.12169312169312169,343,0.2804232804232804,0.1146384479717813,0.6049382716049383
47,55003,644,Ashland,578,1,9,216,121,56,644,1.0,0.8975155279503105,0.0015527950310559005,0.013975155279503106,0.08695652173913043,307,0.33540372670807456,0.18788819875776397,0.4767080745341615
48,55003,548,Ashland,455,0,14,222,74,79,548,1.0,0.8302919708029197,0.0,0.025547445255474453,0.14416058394160583,252,0.4051094890510949,0.13503649635036497,0.45985401459854014
49,55003,619,Ashland,511,6,13,163,46,89,619,1.0,0.8255250403877221,0.009693053311793215,0.0210016155088853,0.14378029079159935,410,0.2633279483037157,0.07431340872374798,0.6623586429725363
50,55003,635,Ashland,513,35,29,176,43,58,635,1.0,0.8078740157480315,0.05511811023622047,0.04566929133858268,0.09133858267716535,416,0.27716535433070866,0.06771653543307087,0.6551181102362205
51,55003,591,Ashland,450,13,3,149,81,125,591,1.0,0.7614213197969543,0.021996615905245348,0.005076142131979695,0.21150592216582065,361,0.2521150592216582,0.13705583756345177,0.61082910321489
52,55003,542,Ashland,408,7,16,153,38,111,542,1.0,0.7527675276752768,0.012915129151291513,0.02952029520295203,0.2047970479704797,351,0.2822878228782288,0.07011070110701106,0.6476014760147601
53,55003,597,Ashland,488,4,7,179,74,98,597,1.0,0.8174204355108877,0.006700167504187605,0.011725293132328308,0.16415410385259632,344,0.2998324958123953,0.12395309882747069,0.576214405360134
54,55003,572,Ashland,478,4,15,195,75,75,572,1.0,0.8356643356643356,0.006993006993006993,0.026223776223776224,0.13111888111888112,302,0.3409090909090909,0.13111888111888112,0.527972027972028
55,55003,440,Ashland,399,1,7,149,82,33,440,1.0,0.9068181818181819,0.0022727272727272726,0.015909090909090907,0.075,209,0.3386363636363636,0.18636363636363637,0.475
56,55003,58,Butternut,56,0,2,14,9,0,58,1.0,0.9655172413793104,0.0,0.034482758620689655,0.0,35,0.2413793103448276,0.15517241379310345,0.603448275862069
57,55003,228,Butternut,212,1,4,62,36,11,228,1.0,0.9298245614035088,0.0043859649122807015,0.017543859649122806,0.04824561403508772,130,0.2719298245614035,0.15789473684210525,0.5701754385964912
58,55003,292,Chippewa,278,1,5,68,81,8,292,1.0,0.952054794520548,0.003424657534246575,0.017123287671232876,0.0273972602739726,143,0.2328767123287671,0.2773972602739726,0.4897260273972603
59,55003,596,Gingles,522,0,7,229,131,67,596,1.0,0.8758389261744967,0.0,0.01174496644295302,0.11241610738255034,236,0.38422818791946306,0.2197986577181208,0.3959731543624161
60,55003,80,Gordon,80,0,0,12,13,0,80,1.0,1.0,0.0,0.0,0.0,55,0.15,0.1625,0.6875
61,55003,164,Gordon,161,0,0,43,48,3,164,1.0,0.9817073170731707,0.0,0.0,0.018292682926829267,73,0.2621951219512195,0.2926829268292683,0.4451219512195122
62,55003,518,Jacobs,495,3,5,123,114,15,518,1.0,0.9555984555984556,0.005791505791505791,0.009652509652509652,0.02895752895752896,281,0.23745173745173745,0.22007722007722008,0.5424710424710425
63,55003,370,La Pointe,335,14,6,152,44,15,370,1.0,0.9054054054054054,0.03783783783783784,0.016216216216216217,0.04054054054054054,174,0.41081081081081083,0.11891891891891893,0.4702702702702703
64,55003,120,Marengo,119,0,1,48,29,0,120,1.0,0.9916666666666667,0.0,0.008333333333333333,0.0,43,0.4,0.24166666666666667,0.35833333333333334
65,55003,145,Marengo,143,0,1,58,35,1,145,1.0,0.9862068965517241,0.0,0.006896551724137931,0.006896551724137931,52,0.4,0.2413793103448276,0.3586206896551724
66,55003,555,Mellen,524,1,3,139,70,27,555,1.0,0.9441441441441442,0.0018018018018018018,0.005405405405405406,0.04864864864864865,346,0.25045045045045045,0.12612612612612611,0.6234234234234234
67,55003,304,Morse,293,1,3,96,71,7,304,1.0,0.9638157894736842,0.003289473684210526,0.009868421052631578,0.023026315789473683,137,0.3157894736842105,0.23355263157894737,0.4506578947368421
68,55003,62,Morse,62,0,0,21,16,0,62,1.0,1.0,0.0,0.0,0.0,25,0.3387096774193548,0.25806451612903225,0.4032258064516129
69,55003,38,Morse,36,0,1,9,7,1,38,1.0,0.9473684210526315,0.0,0.02631578947368421,0.02631578947368421,22,0.23684210526315788,0.18421052631578946,0.5789473684210527
70,55003,42,Peeksville,40,1,0,14,18,1,42,1.0,0.9523809523809523,0.023809523809523808,0.0,0.023809523809523808,10,0.3333333333333333,0.42857142857142855,0.23809523809523808
71,55003,76,Peeksville,73,1,1,19,25,1,76,1.0,0.9605263157894737,0.013157894736842105,0.013157894736842105,0.013157894736842105,32,0.25,0.32894736842105265,0.42105263157894735
72,55003,387,Sanborn,31,2,20,127,21,334,387,1.0,0.08010335917312661,0.00516795865633075,0.05167958656330749,0.8630490956072352,239,0.3281653746770026,0.05426356589147287,0.6175710594315246
73,55003,594,Sanborn,121,2,9,188,29,462,594,1.0,0.2037037037037037,0.003367003367003367,0.015151515151515152,0.7777777777777778,377,0.3164983164983165,0.04882154882154882,0.6346801346801347
74,55003,109,Shanagolden,105,0,1,24,22,3,109,1.0,0.963302752293578,0.0,0.009174311926605505,0.027522935779816515,63,0.22018348623853212,0.2018348623853211,0.5779816513761468
75,55003,567,White River,522,2,2,124,184,41,567,1.0,0.9206349206349206,0.003527336860670194,0.003527336860670194,0.07231040564373897,259,0.21869488536155202,0.32451499118165783,0.4567901234567901
76,55003,69,White River,65,0,0,19,28,4,69,1.0,0.9420289855072463,0.0,0.0,0.057971014492753624,22,0.2753623188405797,0.4057971014492754,0.3188405797101449
77,55005,545,Almena,496,3,22,77,96,24,545,1.0,0.9100917431192661,0.005504587155963303,0.04036697247706422,0.044036697247706424,372,0.14128440366972478,0.1761467889908257,0.6825688073394496
78,55005,474,Almena,452,0,6,95,110,16,474,1.0,0.9535864978902954,0.0,0.012658227848101266,0.03375527426160337,269,0.20042194092827004,0.2320675105485232,0.5675105485232067
79,55005,257,Almena,233,2,14,52,60,8,257,1.0,0.9066147859922179,0.007782101167315175,0.054474708171206226,0.0311284046692607,145,0.20233463035019456,0.23346303501945526,0.5642023346303502
80,55005,516,Arland,485,0,5,101,105,26,516,1.0,0.939922480620155,0.0,0.009689922480620155,0.050387596899224806,310,0.19573643410852712,0.20348837209302326,0.6007751937984496
81,55005,844,Barron,682,113,16,99,127,33,844,1.0,0.8080568720379147,0.1338862559241706,0.018957345971563982,0.03909952606635071,618,0.11729857819905214,0.1504739336492891,0.7322274881516587
82,55005,482,Barron,392,48,14,62,79,28,482,1.0,0.8132780082987552,0.0995850622406639,0.029045643153526972,0.058091286307053944,341,0.12863070539419086,0.16390041493775934,0.7074688796680498
83,55005,197,Barron,178,3,6,34,43,10,197,1.0,0.9035532994923858,0.015228426395939087,0.030456852791878174,0.050761421319796954,120,0.17258883248730963,0.2182741116751269,0.6091370558375635
84,55005,342,Barron,275,38,13,46,59,16,342,1.0,0.804093567251462,0.1111111111111111,0.038011695906432746,0.04678362573099415,237,0.13450292397660818,0.17251461988304093,0.6929824561403509
85,55005,648,Barron,419,176,21,98,125,32,648,1.0,0.6466049382716049,0.2716049382716049,0.032407407407407406,0.04938271604938271,425,0.15123456790123457,0.19290123456790123,0.6558641975308642
86,55005,66,Barron,59,2,2,11,14,3,66,1.0,0.8939393939393939,0.030303030303030304,0.030303030303030304,0.045454545454545456,41,0.16666666666666666,0.21212121212121213,0.6212121212121212
87,55005,307,Barron,240,54,2,35,45,11,307,1.0,0.7817589576547231,0.1758957654723127,0.006514657980456026,0.035830618892508145,227,0.11400651465798045,0.1465798045602606,0.739413680781759
88,55005,303,Barron,276,4,11,41,85,12,303,1.0,0.9108910891089109,0.013201320132013201,0.036303630363036306,0.039603960396039604,177,0.1353135313531353,0.28052805280528054,0.5841584158415841
89,55005,325,Barron,290,2,15,44,90,18,325,1.0,0.8923076923076924,0.006153846153846154,0.046153846153846156,0.055384615384615386,191,0.13538461538461538,0.27692307692307694,0.5876923076923077
90,55005,541,Bear Lake,512,0,8,101,139,21,541,1.0,0.9463955637707948,0.0,0.014787430683918669,0.038817005545286505,301,0.1866913123844732,0.25693160813308685,0.55637707948244
91,55005,912,Cameron,820,11,19,141,175,62,912,1.0,0.8991228070175439,0.01206140350877193,0.020833333333333332,0.06798245614035088,596,0.15460526315789475,0.19188596491228072,0.6535087719298246
92,55005,346,Cameron,317,1,8,52,65,20,346,1.0,0.9161849710982659,0.002890173410404624,0.023121387283236993,0.057803468208092484,229,0.15028901734104047,0.18786127167630057,0.661849710982659
93,55005,140,Cameron,131,1,1,24,30,7,140,1.0,0.9357142857142857,0.007142857142857143,0.007142857142857143,0.05,86,0.17142857142857143,0.21428571428571427,0.6142857142857143
94,55005,961,Cedar Lake,923,2,5,179,318,31,961,1.0,0.9604578563995838,0.002081165452653486,0.005202913631633715,0.03225806451612903,464,0.186264308012487,0.3309053069719043,0.48283038501560877
95,55005,468,Chetek,445,0,10,68,92,13,468,1.0,0.9508547008547008,0.0,0.021367521367521368,0.027777777777777776,308,0.1452991452991453,0.19658119658119658,0.6581196581196581
96,55005,438,Chetek,424,2,1,66,90,11,438,1.0,0.9680365296803652,0.0045662100456621,0.00228310502283105,0.02511415525114155,282,0.1506849315068493,0.2054794520547945,0.6438356164383562
97,55005,412,Chetek,376,0,12,63,88,24,412,1.0,0.912621359223301,0.0,0.02912621359223301,0.05825242718446602,261,0.1529126213592233,0.21359223300970873,0.633495145631068
98,55005,415,Chetek,396,0,5,64,86,14,415,1.0,0.9542168674698795,0.0,0.012048192771084338,0.033734939759036145,265,0.15421686746987953,0.20722891566265061,0.6385542168674698
99,55005,888,Chetek,864,0,5,183,273,19,888,1.0,0.972972972972973,0.0,0.00563063063063063,0.021396396396396396,432,0.20608108108108109,0.30743243243243246,0.4864864864864865
100,55005,569,Chetek,556,0,3,119,179,10,569,1.0,0.9771528998242531,0.0,0.005272407732864675,0.01757469244288225,271,0.20913884007029876,0.3145869947275923,0.47627416520210897
101,55005,683,Clinton,643,2,17,103,127,21,683,1.0,0.9414348462664714,0.0029282576866764276,0.024890190336749635,0.03074670571010249,453,0.15080527086383602,0.18594436310395315,0.6632503660322109
102,55005,607,Crystal Lake,579,1,12,133,142,15,607,1.0,0.9538714991762768,0.0016474464579901153,0.019769357495881382,0.02471169686985173,332,0.21911037891268534,0.23393739703459637,0.5469522240527183
103,55005,462,Cumberland,392,7,33,92,82,30,462,1.0,0.8484848484848485,0.015151515151515152,0.07142857142857142,0.06493506493506493,288,0.19913419913419914,0.1774891774891775,0.6233766233766234
104,55005,450,Cumberland,433,0,9,92,80,8,450,1.0,0.9622222222222222,0.0,0.02,0.017777777777777778,278,0.20444444444444446,0.17777777777777778,0.6177777777777778
105,55005,435,Cumberland,372,2,20,98,86,41,435,1.0,0.8551724137931035,0.004597701149425287,0.04597701149425287,0.09425287356321839,251,0.22528735632183908,0.19770114942528735,0.5770114942528736
106,55005,406,Cumberland,364,3,22,94,82,17,406,1.0,0.896551724137931,0.007389162561576354,0.054187192118226604,0.04187192118226601,230,0.2315270935960591,0.2019704433497537,0.5665024630541872
107,55005,657,Cumberland,622,4,12,136,172,19,657,1.0,0.9467275494672754,0.0060882800608828,0.0182648401826484,0.0289193302891933,349,0.2070015220700152,0.2617960426179604,0.5312024353120244
108,55005,277,Dallas,249,3,5,40,70,20,277,1.0,0.8989169675090253,0.010830324909747292,0.018050541516245487,0.07220216606498195,167,0.1444043321299639,0.2527075812274368,0.6028880866425993
109,55005,453,Dallas,415,4,16,76,114,18,453,1.0,0.9161147902869757,0.008830022075055188,0.03532008830022075,0.039735099337748346,263,0.16777041942604856,0.25165562913907286,0.5805739514348786
110,55005,628,Dovre,596,0,7,116,145,25,628,1.0,0.9490445859872612,0.0,0.011146496815286623,0.03980891719745223,367,0.18471337579617833,0.23089171974522293,0.5843949044585988
111,55005,199,Doyle,190,2,2,29,53,5,199,1.0,0.9547738693467337,0.010050251256281407,0.010050251256281407,0.02512562814070352,117,0.1457286432160804,0.2663316582914573,0.5879396984924623
112,55005,196,Doyle,188,0,0,37,68,8,196,1.0,0.9591836734693877,0.0,0.0,0.04081632653061224,91,0.18877551020408162,0.3469387755102041,0.4642857142857143
113,55005,213,Haugen,201,1,5,58,45,6,213,1.0,0.9436619718309859,0.004694835680751174,0.023474178403755867,0.028169014084507043,110,0.27230046948356806,0.2112676056338028,0.5164319248826291
114,55005,153,Lakeland,144,0,0,34,40,9,153,1.0,0.9411764705882353,0.0,0.0,0.058823529411764705,79,0.2222222222222222,0.26143790849673204,0.5163398692810458
115,55005,619,Lakeland,589,1,3,154,178,26,619,1.0,0.9515347334410339,0.0016155088852988692,0.004846526655896607,0.0420032310177706,287,0.24878836833602586,0.2875605815831987,0.46365105008077545
116,55005,447,Maple Grove,415,3,18,68,132,11,447,1.0,0.9284116331096197,0.006711409395973154,0.040268456375838924,0.024608501118568233,247,0.15212527964205816,0.2953020134228188,0.5525727069351231
117,55005,264,Maple Grove,247,1,9,41,79,7,264,1.0,0.9356060606060606,0.003787878787878788,0.03409090909090909,0.026515151515151516,144,0.1553030303030303,0.29924242424242425,0.5454545454545454
118,55005,680,Maple Plain,565,1,7,171,185,107,680,1.0,0.8308823529411765,0.0014705882352941176,0.010294117647058823,0.15735294117647058,324,0.2514705882352941,0.27205882352941174,0.4764705882352941
119,55005,17,New Auburn,13,1,1,3,0,2,17,1.0,0.7647058823529411,0.058823529411764705,0.058823529411764705,0.11764705882352941,14,0.17647058823529413,0.0,0.8235294117647058
120,55005,1,New Auburn,1,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0
121,55005,313,Oak Grove,296,4,2,73,84,11,313,1.0,0.9456869009584664,0.012779552715654952,0.006389776357827476,0.03514376996805112,156,0.23322683706070288,0.268370607028754,0.4984025559105431
122,55005,413,Oak Grove,401,0,2,84,96,10,413,1.0,0.9709443099273608,0.0,0.004842615012106538,0.024213075060532687,233,0.2033898305084746,0.2324455205811138,0.5641646489104116
123,55005,382,Prairie Farm,353,4,7,52,55,18,382,1.0,0.9240837696335078,0.010471204188481676,0.01832460732984293,0.04712041884816754,275,0.13612565445026178,0.14397905759162305,0.7198952879581152
124,55005,238,Prairie Farm,229,0,2,57,51,7,238,1.0,0.9621848739495799,0.0,0.008403361344537815,0.029411764705882353,130,0.23949579831932774,0.21428571428571427,0.5462184873949579
125,55005,193,Prairie Farm,184,1,1,41,37,7,193,1.0,0.9533678756476683,0.0051813471502590676,0.0051813471502590676,0.03626943005181347,115,0.21243523316062177,0.19170984455958548,0.5958549222797928
126,55005,699,Prairie Lake,670,0,7,115,194,22,699,1.0,0.9585121602288984,0.0,0.010014306151645207,0.031473533619456366,390,0.16452074391988555,0.27753934191702434,0.5579399141630901
127,55005,608,Prairie Lake,585,0,6,116,193,17,608,1.0,0.962171052631579,0.0,0.009868421052631578,0.027960526315789474,299,0.19078947368421054,0.31743421052631576,0.4917763157894737
128,55005,389,Rice Lake,329,2,24,70,77,34,389,1.0,0.8457583547557841,0.005141388174807198,0.061696658097686374,0.08740359897172237,242,0.17994858611825193,0.19794344473007713,0.622107969151671
129,55005,611,Rice Lake,544,7,18,132,146,42,611,1.0,0.8903436988543372,0.011456628477905073,0.029459901800327332,0.06873977086743044,333,0.2160392798690671,0.23895253682487724,0.5450081833060556
130,55005,548,Rice Lake,503,4,26,104,115,15,548,1.0,0.9178832116788321,0.0072992700729927005,0.04744525547445255,0.02737226277372263,329,0.1897810218978102,0.20985401459854014,0.6003649635036497
131,55005,534,Rice Lake,493,7,9,102,113,25,534,1.0,0.9232209737827716,0.013108614232209739,0.016853932584269662,0.04681647940074907,319,0.19101123595505617,0.21161048689138576,0.5973782771535581
132,55005,883,Rice Lake,843,0,11,124,138,29,883,1.0,0.9546998867497168,0.0,0.01245753114382786,0.03284258210645526,621,0.1404303510758777,0.15628539071347677,0.7032842582106456
133,55005,410,Rice Lake,394,0,8,84,92,8,410,1.0,0.9609756097560975,0.0,0.01951219512195122,0.01951219512195122,234,0.2048780487804878,0.22439024390243903,0.5707317073170731
134,55005,365,Rice Lake,343,2,8,68,74,12,365,1.0,0.9397260273972603,0.005479452054794521,0.021917808219178082,0.03287671232876712,223,0.1863013698630137,0.20273972602739726,0.6109589041095891
135,55005,468,Rice Lake,434,4,12,92,102,18,468,1.0,0.9273504273504274,0.008547008547008548,0.02564102564102564,0.038461538461538464,274,0.19658119658119658,0.21794871794871795,0.5854700854700855
136,55005,390,Rice Lake,346,6,14,69,76,24,390,1.0,0.8871794871794871,0.015384615384615385,0.035897435897435895,0.06153846153846154,245,0.17692307692307693,0.19487179487179487,0.6282051282051282
137,55005,467,Rice Lake,418,5,19,82,90,25,467,1.0,0.8950749464668094,0.010706638115631691,0.04068522483940043,0.05353319057815846,295,0.17558886509635974,0.19271948608137046,0.6316916488222698
138,55005,485,Rice Lake,457,2,11,94,103,15,485,1.0,0.9422680412371134,0.004123711340206186,0.02268041237113402,0.030927835051546393,288,0.19381443298969073,0.21237113402061855,0.5938144329896907
139,55005,1133,Rice Lake,1046,15,17,136,150,55,1133,1.0,0.9232127096204766,0.01323918799646955,0.01500441306266549,0.04854368932038835,847,0.12003530450132392,0.1323918799646955,0.7475728155339806
140,55005,509,Rice Lake,421,7,32,73,80,49,509,1.0,0.8271119842829077,0.0137524557956778,0.06286836935166994,0.0962671905697446,356,0.14341846758349705,0.15717092337917485,0.6994106090373281
141,55005,656,Rice Lake,613,5,15,133,166,23,656,1.0,0.9344512195121951,0.007621951219512195,0.022865853658536585,0.0350609756097561,357,0.2027439024390244,0.2530487804878049,0.5442073170731707
142,55005,615,Rice Lake,589,1,10,125,157,15,615,1.0,0.9577235772357724,0.0016260162601626016,0.016260162601626018,0.024390243902439025,333,0.2032520325203252,0.2552845528455285,0.5414634146341464
143,55005,539,Rice Lake,513,2,8,139,174,16,539,1.0,0.9517625231910947,0.0037105751391465678,0.014842300556586271,0.029684601113172542,226,0.25788497217068646,0.3228200371057514,0.41929499072356213
144,55005,443,Rice Lake,427,2,7,111,139,7,443,1.0,0.963882618510158,0.004514672686230248,0.01580135440180587,0.01580135440180587,193,0.2505643340857788,0.31376975169300225,0.435665914221219
145,55005,507,Sioux Creek,483,0,5,74,140,19,507,1.0,0.9526627218934911,0.0,0.009861932938856016,0.03747534516765286,293,0.14595660749506903,0.27613412228796846,0.5779092702169625
146,55005,568,Stanfold,518,2,30,108,151,18,568,1.0,0.9119718309859155,0.0035211267605633804,0.0528169014084507,0.03169014084507042,309,0.19014084507042253,0.2658450704225352,0.5440140845070423
147,55005,469,Stanley,452,0,7,87,145,10,469,1.0,0.9637526652452025,0.0,0.014925373134328358,0.021321961620469083,237,0.18550106609808104,0.3091684434968017,0.5053304904051172
148,55005,637,Stanley,614,2,3,109,181,18,637,1.0,0.9638932496075353,0.0031397174254317113,0.004709576138147566,0.0282574568288854,347,0.17111459968602827,0.28414442700156983,0.5447409733124019
