,COUNTYFP,VAP,NAME,WVAP,BVAP,HVAP,TRES14D,TRES14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,TRE14None,TRES14D_pct,TRES14R_pct,TRE14None_pct
2035,55043,289,South Lancaster,286,1,0,32,52,2,289,1.0,0.9896193771626297,0.0034602076124567475,0.0,0.006920415224913495,205,0.11072664359861592,0.17993079584775087,0.7093425605536332
2036,55043,271,Tennyson,269,0,0,52,59,2,271,1.0,0.992619926199262,0.0,0.0,0.007380073800738007,160,0.1918819188191882,0.2177121771217712,0.5904059040590406
2037,55043,435,Waterloo,431,0,2,65,70,2,435,1.0,0.9908045977011494,0.0,0.004597701149425287,0.004597701149425287,300,0.14942528735632185,0.16091954022988506,0.6896551724137931
2038,55043,205,Watterstown,204,0,0,44,47,1,205,1.0,0.9951219512195122,0.0,0.0,0.004878048780487805,114,0.2146341463414634,0.22926829268292684,0.5560975609756098
2039,55043,50,Watterstown,50,0,0,11,11,0,50,1.0,1.0,0.0,0.0,0.0,28,0.22,0.22,0.56
2040,55043,250,Wingville,240,0,7,58,70,3,250,1.0,0.96,0.0,0.028,0.012,122,0.232,0.28,0.488
2041,55043,95,Woodman,89,1,2,12,13,3,95,1.0,0.9368421052631579,0.010526315789473684,0.021052631578947368,0.031578947368421054,70,0.12631578947368421,0.1368421052631579,0.7368421052631579
2042,55043,145,Woodman,143,0,0,21,32,2,145,1.0,0.9862068965517241,0.0,0.0,0.013793103448275862,92,0.14482758620689656,0.2206896551724138,0.6344827586206897
2043,55043,284,Wyalusing,271,0,10,69,71,3,284,1.0,0.954225352112676,0.0,0.035211267605633804,0.01056338028169014,144,0.24295774647887325,0.25,0.5070422535211268
2044,55045,409,Adams,403,0,2,111,106,4,409,1.0,0.9853300733496333,0.0,0.004889975550122249,0.009779951100244499,192,0.2713936430317848,0.2591687041564792,0.46943765281173594
2045,55045,486,Albany,471,1,9,129,61,5,486,1.0,0.9691358024691358,0.00205761316872428,0.018518518518518517,0.0102880658436214,296,0.2654320987654321,0.12551440329218108,0.6090534979423868
2046,55045,302,Albany,292,4,5,78,37,1,302,1.0,0.9668874172185431,0.013245033112582781,0.016556291390728478,0.0033112582781456954,187,0.2582781456953642,0.12251655629139073,0.6192052980132451
2047,55045,369,Albany,356,1,3,99,97,9,369,1.0,0.964769647696477,0.0027100271002710027,0.008130081300813009,0.024390243902439025,173,0.2682926829268293,0.26287262872628725,0.46883468834688347
2048,55045,465,Albany,450,0,13,137,135,2,465,1.0,0.967741935483871,0.0,0.02795698924731183,0.004301075268817204,193,0.2946236559139785,0.2903225806451613,0.4150537634408602
2049,55045,382,Belleville,368,0,10,108,75,4,382,1.0,0.9633507853403142,0.0,0.02617801047120419,0.010471204188481676,199,0.28272251308900526,0.19633507853403143,0.5209424083769634
2050,55045,349,Brodhead,341,0,6,68,57,2,349,1.0,0.9770773638968482,0.0,0.017191977077363897,0.0057306590257879654,224,0.19484240687679083,0.16332378223495703,0.6418338108882522
2051,55045,397,Brodhead,387,0,8,79,66,2,397,1.0,0.9748110831234257,0.0,0.020151133501259445,0.005037783375314861,252,0.19899244332493704,0.16624685138539042,0.6347607052896725
2052,55045,377,Brodhead,362,0,9,78,65,6,377,1.0,0.9602122015915119,0.0,0.023872679045092837,0.015915119363395226,234,0.20689655172413793,0.1724137931034483,0.6206896551724138
2053,55045,405,Brodhead,395,0,7,83,69,3,405,1.0,0.9753086419753086,0.0,0.01728395061728395,0.007407407407407408,253,0.20493827160493827,0.17037037037037037,0.6246913580246913
2054,55045,462,Brodhead,450,1,9,88,73,2,462,1.0,0.974025974025974,0.0021645021645021645,0.01948051948051948,0.004329004329004329,301,0.19047619047619047,0.15800865800865802,0.6515151515151515
2055,55045,391,Brodhead,358,0,26,78,65,7,391,1.0,0.9156010230179028,0.0,0.06649616368286446,0.017902813299232736,248,0.19948849104859334,0.16624040920716113,0.6342710997442456
2056,55045,336,Brooklyn,314,1,17,117,58,4,336,1.0,0.9345238095238095,0.002976190476190476,0.050595238095238096,0.011904761904761904,161,0.3482142857142857,0.17261904761904762,0.4791666666666667
2057,55045,552,Brooklyn,540,1,3,203,175,8,552,1.0,0.9782608695652174,0.0018115942028985507,0.005434782608695652,0.014492753623188406,174,0.3677536231884058,0.3170289855072464,0.31521739130434784
2058,55045,133,Brooklyn,133,0,0,41,35,0,133,1.0,1.0,0.0,0.0,0.0,57,0.3082706766917293,0.2631578947368421,0.42857142857142855
2059,55045,135,Brooklyn,131,2,1,48,42,1,135,1.0,0.9703703703703703,0.014814814814814815,0.007407407407407408,0.007407407407407408,45,0.35555555555555557,0.3111111111111111,0.3333333333333333
2060,55045,204,Browntown,198,1,3,37,33,2,204,1.0,0.9705882352941176,0.004901960784313725,0.014705882352941176,0.00980392156862745,134,0.18137254901960784,0.16176470588235295,0.6568627450980392
2061,55045,637,Cadiz,623,0,6,117,178,8,637,1.0,0.978021978021978,0.0,0.009419152276295133,0.012558869701726845,342,0.1836734693877551,0.2794348508634223,0.5368916797488226
2062,55045,418,Clarno,415,0,2,84,123,1,418,1.0,0.992822966507177,0.0,0.004784688995215311,0.0023923444976076554,211,0.20095693779904306,0.2942583732057416,0.5047846889952153
2063,55045,483,Clarno,470,4,5,91,136,4,483,1.0,0.9730848861283644,0.008281573498964804,0.010351966873706004,0.008281573498964804,256,0.18840579710144928,0.2815734989648033,0.5300207039337475
2064,55045,642,Decatur,620,1,17,154,174,4,642,1.0,0.9657320872274143,0.001557632398753894,0.0264797507788162,0.006230529595015576,314,0.2398753894080997,0.27102803738317754,0.48909657320872274
2065,55045,371,Decatur,358,0,2,87,100,11,371,1.0,0.9649595687331537,0.0,0.005390835579514825,0.029649595687331536,184,0.23450134770889489,0.2695417789757412,0.49595687331536387
2066,55045,351,Decatur,346,0,2,88,101,3,351,1.0,0.9857549857549858,0.0,0.005698005698005698,0.008547008547008548,162,0.25071225071225073,0.28774928774928776,0.46153846153846156
2067,55045,499,Exeter,491,1,4,189,128,3,499,1.0,0.9839679358717435,0.002004008016032064,0.008016032064128256,0.006012024048096192,182,0.3787575150300601,0.2565130260521042,0.36472945891783565
2068,55045,180,Exeter,178,1,1,63,43,0,180,1.0,0.9888888888888889,0.005555555555555556,0.005555555555555556,0.0,74,0.35,0.2388888888888889,0.4111111111111111
2069,55045,551,Exeter,541,4,1,190,129,5,551,1.0,0.9818511796733213,0.007259528130671506,0.0018148820326678765,0.009074410163339383,232,0.3448275862068966,0.23411978221415608,0.42105263157894735
2070,55045,178,Exeter,178,0,0,63,43,0,178,1.0,1.0,0.0,0.0,0.0,72,0.3539325842696629,0.24157303370786518,0.4044943820224719
2071,55045,544,Jefferson,539,0,2,86,158,3,544,1.0,0.9908088235294118,0.0,0.003676470588235294,0.0055147058823529415,300,0.15808823529411764,0.29044117647058826,0.5514705882352942
2072,55045,359,Jefferson,353,2,2,54,100,2,359,1.0,0.9832869080779945,0.005571030640668524,0.005571030640668524,0.005571030640668524,205,0.15041782729805014,0.2785515320334262,0.5710306406685237
2073,55045,485,Jordan,481,1,3,106,136,0,485,1.0,0.9917525773195877,0.002061855670103093,0.006185567010309278,0.0,243,0.21855670103092784,0.2804123711340206,0.5010309278350515
2074,55045,1014,Monroe,972,7,26,207,178,9,1014,1.0,0.9585798816568047,0.006903353057199211,0.02564102564102564,0.008875739644970414,629,0.20414201183431951,0.1755424063116371,0.6203155818540433
2075,55045,947,Monroe,872,2,61,208,178,12,947,1.0,0.9208025343189018,0.0021119324181626186,0.06441393875395987,0.012671594508975714,561,0.21964097148891235,0.18796198521647306,0.5923970432946146
2076,55045,937,Monroe,916,2,14,204,176,5,937,1.0,0.9775880469583778,0.0021344717182497333,0.014941302027748132,0.005336179295624333,557,0.21771611526147278,0.18783351120597652,0.5944503735325507
2077,55045,857,Monroe,824,2,24,202,174,7,857,1.0,0.9614935822637106,0.002333722287047841,0.028004667444574097,0.008168028004667444,481,0.23570595099183198,0.20303383897316218,0.5612602100350058
2078,55045,947,Monroe,904,4,32,201,173,7,947,1.0,0.9545934530095037,0.004223864836325237,0.0337909186906019,0.007391763463569166,573,0.2122492080253432,0.18268215417106654,0.6050686378035903
2079,55045,881,Monroe,810,8,57,199,171,6,881,1.0,0.9194097616345063,0.009080590238365494,0.06469920544835414,0.00681044267877412,511,0.22587968217934165,0.19409761634506242,0.5800227014755959
2080,55045,899,Monroe,828,9,45,205,177,17,899,1.0,0.9210233592880979,0.010011123470522803,0.05005561735261402,0.018909899888765295,517,0.22803114571746386,0.19688542825361513,0.575083426028921
2081,55045,964,Monroe,918,5,27,201,174,14,964,1.0,0.9522821576763485,0.005186721991701245,0.028008298755186723,0.014522821576763486,589,0.20850622406639005,0.18049792531120332,0.6109958506224067
2082,55045,930,Monroe,875,11,29,207,179,15,930,1.0,0.9408602150537635,0.011827956989247311,0.03118279569892473,0.016129032258064516,544,0.22258064516129034,0.1924731182795699,0.5849462365591398
2083,55045,47,Monroe,47,0,0,12,10,0,47,1.0,1.0,0.0,0.0,0.0,25,0.2553191489361702,0.2127659574468085,0.5319148936170213
2084,55045,528,Monroe,515,0,10,120,156,3,528,1.0,0.9753787878787878,0.0,0.01893939393939394,0.005681818181818182,252,0.22727272727272727,0.29545454545454547,0.4772727272727273
2085,55045,462,Monroe,449,3,7,105,138,3,462,1.0,0.9718614718614719,0.006493506493506494,0.015151515151515152,0.006493506493506494,219,0.22727272727272727,0.2987012987012987,0.474025974025974
2086,55045,442,Monticello,432,0,5,124,87,5,442,1.0,0.9773755656108597,0.0,0.011312217194570135,0.011312217194570135,231,0.28054298642533937,0.19683257918552036,0.5226244343891403
2087,55045,463,Monticello,448,1,8,137,96,6,463,1.0,0.9676025917926566,0.0021598272138228943,0.017278617710583154,0.012958963282937365,230,0.2958963282937365,0.20734341252699784,0.49676025917926564
2088,55045,193,Mount Pleasant,193,0,0,55,50,0,193,1.0,1.0,0.0,0.0,0.0,88,0.2849740932642487,0.25906735751295334,0.45595854922279794
2089,55045,134,Mount Pleasant,133,0,0,39,31,1,134,1.0,0.9925373134328358,0.0,0.0,0.007462686567164179,64,0.291044776119403,0.23134328358208955,0.47761194029850745
2090,55045,145,Mount Pleasant,140,0,3,41,33,2,145,1.0,0.9655172413793104,0.0,0.020689655172413793,0.013793103448275862,71,0.2827586206896552,0.22758620689655173,0.4896551724137931
2091,55045,642,New Glarus,625,2,12,215,111,3,642,1.0,0.9735202492211839,0.003115264797507788,0.018691588785046728,0.004672897196261682,316,0.3348909657320872,0.17289719626168223,0.49221183800623053
2092,55045,216,New Glarus,197,5,14,79,40,0,216,1.0,0.9120370370370371,0.023148148148148147,0.06481481481481481,0.0,97,0.36574074074074076,0.18518518518518517,0.44907407407407407
2093,55045,493,New Glarus,478,2,9,172,90,4,493,1.0,0.9695740365111561,0.004056795131845842,0.018255578093306288,0.008113590263691683,231,0.3488843813387424,0.18255578093306288,0.4685598377281947
2094,55045,311,New Glarus,305,0,3,115,60,3,311,1.0,0.9807073954983923,0.0,0.00964630225080386,0.00964630225080386,136,0.36977491961414793,0.19292604501607716,0.43729903536977494
2095,55045,700,New Glarus,690,2,4,221,224,4,700,1.0,0.9857142857142858,0.002857142857142857,0.005714285714285714,0.005714285714285714,255,0.3157142857142857,0.32,0.36428571428571427
2096,55045,250,New Glarus,242,1,3,77,79,4,250,1.0,0.968,0.004,0.012,0.016,94,0.308,0.316,0.376
2097,55045,669,Spring Grove,636,3,21,126,221,9,669,1.0,0.9506726457399103,0.004484304932735426,0.03139013452914798,0.013452914798206279,322,0.18834080717488788,0.3303437967115097,0.4813153961136024
2098,55045,355,Sylvester,351,0,2,92,131,2,355,1.0,0.9887323943661972,0.0,0.005633802816901409,0.005633802816901409,132,0.2591549295774648,0.36901408450704226,0.37183098591549296
2099,55045,326,Sylvester,321,2,2,84,119,1,326,1.0,0.9846625766871165,0.006134969325153374,0.006134969325153374,0.003067484662576687,123,0.25766871165644173,0.36503067484662577,0.3773006134969325
2100,55045,618,Washington,595,2,13,206,153,8,618,1.0,0.9627831715210357,0.003236245954692557,0.021035598705501618,0.012944983818770227,259,0.3333333333333333,0.24757281553398058,0.4190938511326861
2101,55045,667,York,654,2,7,254,163,4,667,1.0,0.9805097451274363,0.0029985007496251873,0.010494752623688156,0.005997001499250375,250,0.3808095952023988,0.24437781109445278,0.3748125937031484
2102,55047,741,Berlin,698,3,21,109,166,19,741,1.0,0.941970310391363,0.004048582995951417,0.02834008097165992,0.02564102564102564,466,0.14709851551956815,0.22402159244264508,0.6288798920377868
2103,55047,647,Berlin,609,8,23,98,150,7,647,1.0,0.9412673879443586,0.012364760432766615,0.03554868624420402,0.010819165378670788,399,0.15146831530139104,0.23183925811437403,0.616692426584235
2104,55047,630,Berlin,562,3,57,94,145,8,630,1.0,0.8920634920634921,0.004761904761904762,0.09047619047619047,0.012698412698412698,391,0.1492063492063492,0.23015873015873015,0.6206349206349207
2105,55047,669,Berlin,599,1,56,102,155,13,669,1.0,0.8953662182361734,0.0014947683109118087,0.08370702541106129,0.01943198804185351,412,0.15246636771300448,0.23168908819133036,0.6158445440956651
2106,55047,622,Berlin,579,1,30,91,140,12,622,1.0,0.9308681672025724,0.001607717041800643,0.04823151125401929,0.01929260450160772,391,0.14630225080385853,0.22508038585209003,0.6286173633440515
2107,55047,697,Berlin,644,2,39,105,160,12,697,1.0,0.9239598278335724,0.0028694404591104736,0.05595408895265423,0.01721664275466284,432,0.15064562410329985,0.22955523672883787,0.6197991391678622
2108,55047,702,Berlin,666,2,28,95,323,6,702,1.0,0.9487179487179487,0.002849002849002849,0.039886039886039885,0.008547008547008548,284,0.13532763532763534,0.4601139601139601,0.4045584045584046
2109,55047,126,Berlin,125,0,1,16,53,0,126,1.0,0.9920634920634921,0.0,0.007936507936507936,0.0,57,0.12698412698412698,0.42063492063492064,0.4523809523809524
2110,55047,86,Berlin,85,0,1,12,40,0,86,1.0,0.9883720930232558,0.0,0.011627906976744186,0.0,34,0.13953488372093023,0.46511627906976744,0.3953488372093023
2111,55047,791,Brooklyn,777,1,6,137,343,7,791,1.0,0.9823008849557522,0.0012642225031605564,0.007585335018963337,0.008849557522123894,311,0.1731984829329962,0.4336283185840708,0.393173198482933
2112,55047,106,Brooklyn,105,0,1,20,48,0,106,1.0,0.9905660377358491,0.0,0.009433962264150943,0.0,38,0.18867924528301888,0.4528301886792453,0.3584905660377358
2113,55047,600,Brooklyn,594,1,1,104,260,4,600,1.0,0.99,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,236,0.17333333333333334,0.43333333333333335,0.3933333333333333
2114,55047,290,Green Lake,274,2,10,54,94,4,290,1.0,0.9448275862068966,0.006896551724137931,0.034482758620689655,0.013793103448275862,142,0.18620689655172415,0.32413793103448274,0.4896551724137931
2115,55047,273,Green Lake,268,0,2,51,89,3,273,1.0,0.9816849816849816,0.0,0.007326007326007326,0.01098901098901099,133,0.18681318681318682,0.326007326007326,0.48717948717948717
2116,55047,260,Green Lake,258,0,0,48,84,2,260,1.0,0.9923076923076923,0.0,0.0,0.007692307692307693,128,0.18461538461538463,0.3230769230769231,0.49230769230769234
2119,55047,962,Green Lake,949,1,9,128,453,3,962,1.0,0.9864864864864865,0.0010395010395010396,0.009355509355509356,0.0031185031185031187,381,0.13305613305613306,0.4708939708939709,0.39604989604989604
2120,55047,19,Green Lake,19,0,0,3,10,0,19,1.0,1.0,0.0,0.0,0.0,6,0.15789473684210525,0.5263157894736842,0.3157894736842105
2121,55047,250,Kingston,241,1,8,43,90,0,250,1.0,0.964,0.004,0.032,0.0,117,0.172,0.36,0.468
2122,55047,462,Kingston,450,2,4,54,100,6,462,1.0,0.974025974025974,0.004329004329004329,0.008658008658008658,0.012987012987012988,308,0.11688311688311688,0.21645021645021645,0.6666666666666666
2123,55047,200,Kingston,197,0,2,26,47,1,200,1.0,0.985,0.0,0.01,0.005,127,0.13,0.235,0.635
2124,55047,430,Mackford,391,2,26,43,193,11,430,1.0,0.9093023255813953,0.004651162790697674,0.06046511627906977,0.02558139534883721,194,0.1,0.44883720930232557,0.4511627906976744
2125,55047,666,Manchester,658,4,4,72,213,0,666,1.0,0.987987987987988,0.006006006006006006,0.006006006006006006,0.0,381,0.10810810810810811,0.31981981981981983,0.5720720720720721
2126,55047,408,Markesan,382,0,26,46,125,0,408,1.0,0.9362745098039216,0.0,0.06372549019607843,0.0,237,0.11274509803921569,0.30637254901960786,0.5808823529411765
2127,55047,322,Markesan,300,0,21,40,110,1,322,1.0,0.9316770186335404,0.0,0.06521739130434782,0.003105590062111801,172,0.12422360248447205,0.3416149068322981,0.5341614906832298
2128,55047,382,Markesan,360,0,21,46,125,1,382,1.0,0.9424083769633508,0.0,0.0549738219895288,0.002617801047120419,211,0.12041884816753927,0.32722513089005234,0.5523560209424084
2129,55047,129,Marquette,128,0,1,8,34,0,129,1.0,0.9922480620155039,0.0,0.007751937984496124,0.0,87,0.06201550387596899,0.26356589147286824,0.6744186046511628
2130,55047,419,Marquette,409,3,4,62,135,3,419,1.0,0.9761336515513126,0.007159904534606206,0.00954653937947494,0.007159904534606206,222,0.14797136038186157,0.3221957040572792,0.5298329355608592
2131,55047,133,Princeton,127,3,1,23,34,2,133,1.0,0.9548872180451128,0.022556390977443608,0.007518796992481203,0.015037593984962405,76,0.17293233082706766,0.2556390977443609,0.5714285714285714
2132,55047,197,Princeton,191,1,2,37,53,3,197,1.0,0.9695431472081218,0.005076142131979695,0.01015228426395939,0.015228426395939087,107,0.18781725888324874,0.26903553299492383,0.5431472081218274
2133,55047,304,Princeton,288,7,3,55,81,6,304,1.0,0.9473684210526315,0.023026315789473683,0.009868421052631578,0.019736842105263157,168,0.18092105263157895,0.26644736842105265,0.5526315789473685
2134,55047,302,Princeton,297,0,5,61,89,0,302,1.0,0.9834437086092715,0.0,0.016556291390728478,0.0,152,0.20198675496688742,0.2947019867549669,0.5033112582781457
2135,55047,690,Princeton,679,0,7,124,247,4,690,1.0,0.9840579710144928,0.0,0.010144927536231883,0.005797101449275362,319,0.17971014492753623,0.35797101449275365,0.4623188405797101
2136,55047,50,Princeton,48,0,2,8,16,0,50,1.0,0.96,0.0,0.04,0.0,26,0.16,0.32,0.52
2137,55047,368,Princeton,352,8,2,69,137,6,368,1.0,0.9565217391304348,0.021739130434782608,0.005434782608695652,0.016304347826086956,162,0.1875,0.37228260869565216,0.44021739130434784
2138,55047,113,Princeton,110,1,1,20,40,1,113,1.0,0.9734513274336283,0.008849557522123894,0.008849557522123894,0.008849557522123894,53,0.17699115044247787,0.35398230088495575,0.4690265486725664
2139,55047,164,St. Marie,162,0,1,32,68,1,164,1.0,0.9878048780487805,0.0,0.006097560975609756,0.006097560975609756,64,0.1951219512195122,0.4146341463414634,0.3902439024390244
2140,55047,132,St. Marie,132,0,0,23,52,0,132,1.0,1.0,0.0,0.0,0.0,57,0.17424242424242425,0.3939393939393939,0.4318181818181818
2141,55047,321,Seneca,314,0,4,54,104,3,321,1.0,0.9781931464174455,0.0,0.012461059190031152,0.009345794392523364,163,0.16822429906542055,0.32398753894080995,0.5077881619937694
2142,55049,587,Arena,570,2,7,189,120,8,587,1.0,0.9710391822827938,0.0034071550255536627,0.01192504258943782,0.013628620102214651,278,0.3219761499148211,0.20442930153321975,0.4735945485519591
2143,55049,223,Arena,219,0,3,75,52,1,223,1.0,0.9820627802690582,0.0,0.013452914798206279,0.004484304932735426,96,0.336322869955157,0.23318385650224216,0.4304932735426009
2144,55049,936,Arena,920,5,2,306,209,9,936,1.0,0.9829059829059829,0.005341880341880342,0.002136752136752137,0.009615384615384616,421,0.3269230769230769,0.2232905982905983,0.4497863247863248
2145,55049,479,Avoca,465,0,7,104,50,7,479,1.0,0.9707724425887265,0.0,0.014613778705636743,0.014613778705636743,325,0.21711899791231734,0.10438413361169102,0.6784968684759917
2146,55049,770,Barneveld,758,5,0,238,145,7,770,1.0,0.9844155844155844,0.006493506493506494,0.0,0.00909090909090909,387,0.3090909090909091,0.18831168831168832,0.5025974025974026
2147,55049,86,Barneveld,83,0,1,22,13,2,86,1.0,0.9651162790697675,0.0,0.011627906976744186,0.023255813953488372,51,0.2558139534883721,0.1511627906976744,0.5930232558139535
2148,55049,136,Blanchardville,135,0,1,37,18,0,136,1.0,0.9926470588235294,0.0,0.007352941176470588,0.0,81,0.27205882352941174,0.1323529411764706,0.5955882352941176
2149,55049,79,Brigham,79,0,0,29,17,0,79,1.0,1.0,0.0,0.0,0.0,33,0.3670886075949367,0.21518987341772153,0.4177215189873418
2150,55049,713,Brigham,684,2,20,276,160,7,713,1.0,0.9593267882187938,0.002805049088359046,0.028050490883590462,0.009817671809256662,277,0.3870967741935484,0.2244039270687237,0.3884992987377279
2151,55049,233,Clyde,225,0,4,84,61,4,233,1.0,0.9656652360515021,0.0,0.017167381974248927,0.017167381974248927,88,0.3605150214592275,0.26180257510729615,0.3776824034334764
2152,55049,360,Cobb,358,0,0,108,87,2,360,1.0,0.9944444444444445,0.0,0.0,0.005555555555555556,165,0.3,0.24166666666666667,0.4583333333333333
2153,55049,395,Dodgeville,384,1,2,125,91,8,395,1.0,0.9721518987341772,0.002531645569620253,0.005063291139240506,0.020253164556962026,179,0.31645569620253167,0.23037974683544304,0.4531645569620253
2154,55049,420,Dodgeville,403,4,8,109,80,5,420,1.0,0.9595238095238096,0.009523809523809525,0.01904761904761905,0.011904761904761904,231,0.25952380952380955,0.19047619047619047,0.55
2155,55049,429,Dodgeville,418,3,2,118,86,6,429,1.0,0.9743589743589743,0.006993006993006993,0.004662004662004662,0.013986013986013986,225,0.27505827505827507,0.20046620046620048,0.5244755244755245
2156,55049,416,Dodgeville,398,3,7,116,85,8,416,1.0,0.9567307692307693,0.007211538461538462,0.016826923076923076,0.019230769230769232,215,0.27884615384615385,0.20432692307692307,0.5168269230769231
2157,55049,444,Dodgeville,436,1,3,114,83,4,444,1.0,0.9819819819819819,0.0022522522522522522,0.006756756756756757,0.009009009009009009,247,0.25675675675675674,0.18693693693693694,0.5563063063063063
2158,55049,445,Dodgeville,430,1,7,121,87,7,445,1.0,0.9662921348314607,0.0022471910112359553,0.015730337078651686,0.015730337078651686,237,0.27191011235955054,0.19550561797752808,0.5325842696629214
2159,55049,422,Dodgeville,413,0,3,122,89,6,422,1.0,0.9786729857819905,0.0,0.0071090047393364926,0.014218009478672985,211,0.2890995260663507,0.2109004739336493,0.5
2160,55049,420,Dodgeville,403,2,5,114,84,10,420,1.0,0.9595238095238096,0.004761904761904762,0.011904761904761904,0.023809523809523808,222,0.2714285714285714,0.2,0.5285714285714286
2161,55049,135,Dodgeville,124,7,1,40,30,3,135,1.0,0.9185185185185185,0.05185185185185185,0.007407407407407408,0.022222222222222223,65,0.2962962962962963,0.2222222222222222,0.48148148148148145
2162,55049,8,Dodgeville,8,0,0,3,2,0,8,1.0,1.0,0.0,0.0,0.0,3,0.375,0.25,0.375
2163,55049,506,Dodgeville,492,2,0,184,149,12,506,1.0,0.9723320158102767,0.003952569169960474,0.0,0.023715415019762844,173,0.36363636363636365,0.29446640316205536,0.34189723320158105
2164,55049,140,Dodgeville,140,0,0,52,42,0,140,1.0,1.0,0.0,0.0,0.0,46,0.37142857142857144,0.3,0.32857142857142857
2165,55049,462,Dodgeville,452,1,8,159,129,1,462,1.0,0.9783549783549783,0.0021645021645021645,0.017316017316017316,0.0021645021645021645,174,0.34415584415584416,0.2792207792207792,0.37662337662337664
2166,55049,83,Dodgeville,83,0,0,30,24,0,83,1.0,1.0,0.0,0.0,0.0,29,0.3614457831325301,0.2891566265060241,0.3493975903614458
2167,55049,270,Eden,256,1,12,79,77,1,270,1.0,0.9481481481481482,0.003703703703703704,0.044444444444444446,0.003703703703703704,114,0.29259259259259257,0.2851851851851852,0.4222222222222222
2168,55049,646,Highland,632,1,5,171,119,8,646,1.0,0.978328173374613,0.0015479876160990713,0.007739938080495356,0.01238390092879257,356,0.2647058823529412,0.18421052631578946,0.5510835913312694
2169,55049,209,Highland,204,0,4,60,56,1,209,1.0,0.9760765550239234,0.0,0.019138755980861243,0.004784688995215311,93,0.28708133971291866,0.2679425837320574,0.4449760765550239
2170,55049,365,Highland,361,1,2,97,91,1,365,1.0,0.989041095890411,0.0027397260273972603,0.005479452054794521,0.0027397260273972603,177,0.26575342465753427,0.2493150684931507,0.4849315068493151
2171,55049,210,Hollandale,209,1,0,74,27,0,210,1.0,0.9952380952380953,0.004761904761904762,0.0,0.0,109,0.3523809523809524,0.12857142857142856,0.5190476190476191
2172,55049,390,Linden,385,2,2,112,40,1,390,1.0,0.9871794871794872,0.005128205128205128,0.005128205128205128,0.002564102564102564,238,0.28717948717948716,0.10256410256410256,0.6102564102564103
2173,55049,379,Linden,366,2,4,72,92,7,379,1.0,0.9656992084432717,0.005277044854881266,0.010554089709762533,0.018469656992084433,215,0.18997361477572558,0.24274406332453827,0.5672823218997362
2174,55049,80,Linden,74,0,4,14,18,2,80,1.0,0.925,0.0,0.05,0.025,48,0.175,0.225,0.6
2175,55049,199,Linden,199,0,0,41,52,0,199,1.0,1.0,0.0,0.0,0.0,106,0.20603015075376885,0.2613065326633166,0.5326633165829145
2176,55049,5,Livingston,5,0,0,1,1,0,5,1.0,1.0,0.0,0.0,0.0,3,0.2,0.2,0.6
2177,55049,392,Mifflin,385,1,5,77,102,1,392,1.0,0.9821428571428571,0.002551020408163265,0.012755102040816327,0.002551020408163265,213,0.19642857142857142,0.2602040816326531,0.5433673469387755
2178,55049,40,Mifflin,39,0,1,9,12,0,40,1.0,0.975,0.0,0.025,0.0,19,0.225,0.3,0.475
2179,55049,497,Mineral Point,489,4,2,165,81,2,497,1.0,0.9839034205231388,0.008048289738430584,0.004024144869215292,0.004024144869215292,251,0.3319919517102616,0.16297786720321933,0.5050301810865191
2180,55049,470,Mineral Point,456,2,4,168,84,8,470,1.0,0.9702127659574468,0.00425531914893617,0.00851063829787234,0.01702127659574468,218,0.3574468085106383,0.17872340425531916,0.46382978723404256
2181,55049,124,Mineral Point,123,0,1,43,21,0,124,1.0,0.9919354838709677,0.0,0.008064516129032258,0.0,60,0.3467741935483871,0.1693548387096774,0.4838709677419355
2182,55049,354,Mineral Point,343,3,1,120,59,7,354,1.0,0.9689265536723164,0.00847457627118644,0.002824858757062147,0.01977401129943503,175,0.3389830508474576,0.16666666666666666,0.4943502824858757
2183,55049,120,Mineral Point,118,1,1,38,19,0,120,1.0,0.9833333333333333,0.008333333333333333,0.008333333333333333,0.0,63,0.31666666666666665,0.15833333333333333,0.525
2184,55049,387,Mineral Point,382,0,1,131,65,4,387,1.0,0.9870801033591732,0.0,0.002583979328165375,0.0103359173126615,191,0.3385012919896641,0.16795865633074936,0.4935400516795866
2185,55049,407,Mineral Point,402,0,3,105,120,2,407,1.0,0.9877149877149877,0.0,0.007371007371007371,0.004914004914004914,182,0.257985257985258,0.29484029484029484,0.44717444717444715
2186,55049,312,Mineral Point,309,0,0,75,87,3,312,1.0,0.9903846153846154,0.0,0.0,0.009615384615384616,150,0.2403846153846154,0.27884615384615385,0.4807692307692308
2187,55049,69,Montfort,69,0,0,23,17,0,69,1.0,1.0,0.0,0.0,0.0,29,0.3333333333333333,0.2463768115942029,0.42028985507246375
2188,55049,331,Moscow,321,1,1,118,90,8,331,1.0,0.9697885196374623,0.0030211480362537764,0.0030211480362537764,0.02416918429003021,123,0.3564954682779456,0.2719033232628399,0.3716012084592145
2189,55049,101,Moscow,99,0,0,37,28,2,101,1.0,0.9801980198019802,0.0,0.0,0.019801980198019802,36,0.36633663366336633,0.27722772277227725,0.3564356435643564
2190,55049,39,Muscoda,38,0,1,3,5,0,39,1.0,0.9743589743589743,0.0,0.02564102564102564,0.0,31,0.07692307692307693,0.1282051282051282,0.7948717948717948
