,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,COMP14D,COMP14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,COMP14None,COMP14D_pct,COMP14R_pct,COMP14None_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,45,69,382,609,58,2986,1,0.942397856664434,0.01507032819825854,0.023107836570663093,0.01942397856664434,1995,0.12793034159410582,0.20395177494976557,0.6681178834561285
134,Carroll,1186,Carroll Precinct 12-001,1086,70,17,244,281,13,1186,1,0.9156829679595279,0.05902192242833052,0.01433389544688027,0.010961214165261383,661,0.2057335581787521,0.23693086003372682,0.5573355817875211
135,Carroll,2833,Carroll Precinct 11-001,2645,87,63,610,854,38,2833,1,0.9336392516766678,0.030709495234733496,0.02223791034239322,0.013413342746205436,1369,0.215319449346982,0.3014472290857748,0.4832333215672432
396,Carroll,1084,Carroll Precinct 10-001,1040,12,15,186,298,17,1084,1,0.959409594095941,0.01107011070110701,0.013837638376383764,0.015682656826568265,600,0.17158671586715868,0.27490774907749077,0.5535055350553506
397,Carroll,7012,Carroll Precinct 01-001,6558,201,129,1149,1576,124,7012,1,0.9352538505419281,0.028665145464917285,0.018397033656588704,0.017683970336565887,4287,0.1638619509412436,0.22475755847119225,0.6113804905875642
398,Carroll,1424,Carroll Precinct 02-001,1389,11,16,338,475,8,1424,1,0.9754213483146067,0.007724719101123595,0.011235955056179775,0.0056179775280898875,611,0.23735955056179775,0.3335674157303371,0.42907303370786515
399,Carroll,1786,Carroll Precinct 02-002,1731,9,19,377,566,27,1786,1,0.9692049272116461,0.005039193729003359,0.010638297872340425,0.015117581187010079,843,0.2110862262038074,0.3169092945128779,0.4720044792833147
927,Carroll,6623,Carroll Precinct 14-002,6214,125,131,1399,2047,153,6623,1,0.9382455080779103,0.018873622225577532,0.019779556092405254,0.0231013136041069,3177,0.21123357994866374,0.3090744375660577,0.47969198248527856
928,Carroll,3192,Carroll Precinct 05-001,2872,133,80,814,906,107,3192,1,0.899749373433584,0.041666666666666664,0.02506265664160401,0.03352130325814536,1472,0.2550125313283208,0.28383458646616544,0.46115288220551376
929,Carroll,647,Carroll Precinct 05-006,626,5,6,199,156,10,647,1,0.9675425038639877,0.0077279752704791345,0.00927357032457496,0.015455950540958269,292,0.3075734157650695,0.241112828438949,0.45131375579598143
