,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,45,69,159,25,58,2986,1,0.942397856664434,0.01507032819825854,0.023107836570663093,0.01942397856664434,2802,0.05324849296718017,0.008372404554588079,0.9383791024782318
134,Carroll,1186,Carroll Precinct 12-001,1086,70,17,85,24,13,1186,1,0.9156829679595279,0.05902192242833052,0.01433389544688027,0.010961214165261383,1077,0.07166947723440135,0.02023608768971332,0.9080944350758853
135,Carroll,2833,Carroll Precinct 11-001,2645,87,63,193,51,38,2833,1,0.9336392516766678,0.030709495234733496,0.02223791034239322,0.013413342746205436,2589,0.06812566184256971,0.018002117896223083,0.9138722202612072
396,Carroll,1084,Carroll Precinct 10-001,1040,12,15,47,13,17,1084,1,0.959409594095941,0.01107011070110701,0.013837638376383764,0.015682656826568265,1024,0.043357933579335796,0.011992619926199263,0.9446494464944649
397,Carroll,7012,Carroll Precinct 01-001,6558,201,129,392,110,124,7012,1,0.9352538505419281,0.028665145464917285,0.018397033656588704,0.017683970336565887,6510,0.055904164289788935,0.015687393040501995,0.9284084426697091
398,Carroll,1424,Carroll Precinct 02-001,1389,11,16,106,28,8,1424,1,0.9754213483146067,0.007724719101123595,0.011235955056179775,0.0056179775280898875,1290,0.07443820224719101,0.019662921348314606,0.9058988764044944
399,Carroll,1786,Carroll Precinct 02-002,1731,9,19,123,32,27,1786,1,0.9692049272116461,0.005039193729003359,0.010638297872340425,0.015117581187010079,1631,0.06886898096304592,0.01791713325867861,0.9132138857782754
927,Carroll,6623,Carroll Precinct 14-002,6214,125,131,497,118,153,6623,1,0.9382455080779103,0.018873622225577532,0.019779556092405254,0.0231013136041069,6008,0.07504152196889627,0.01781669938094519,0.9071417786501585
928,Carroll,3192,Carroll Precinct 05-001,2872,133,80,348,89,107,3192,1,0.899749373433584,0.041666666666666664,0.02506265664160401,0.03352130325814536,2755,0.10902255639097744,0.02788220551378446,0.8630952380952381
929,Carroll,647,Carroll Precinct 05-006,626,5,6,86,23,10,647,1,0.9675425038639877,0.0077279752704791345,0.00927357032457496,0.015455950540958269,538,0.13292117465224113,0.03554868624420402,0.8315301391035549
931,Carroll,2786,Carroll Precinct 14-001,2611,70,52,302,73,53,2786,1,0.9371859296482412,0.02512562814070352,0.01866475233309404,0.019023689877961235,2411,0.10839913854989232,0.0262024407753051,0.8653984206748025
932,Carroll,2559,Carroll Precinct 05-005,2276,87,77,255,73,119,2559,1,0.889409925752247,0.03399765533411489,0.03008987885892927,0.04650254005470887,2231,0.09964830011723329,0.028526768268855023,0.8718249316139117
933,Carroll,2727,Carroll Precinct 09-001,2601,49,40,311,77,37,2727,1,0.9537953795379538,0.01796846351301797,0.014668133480014669,0.013568023469013568,2339,0.11404473780711405,0.028236156949028236,0.8577191052438577
