,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV14PD_AB,GOV14PD_DG,GOV14PD_HM,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV14PDNone,GOV14PD_AB_pct,GOV14PD_DG_pct,GOV14PD_HM_pct,GOV14PDNone_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,45,69,29,33,23,58,2986,1,0.942397856664434,0.01507032819825854,0.023107836570663093,0.01942397856664434,2901,0.00971198928332217,0.011051574012056262,0.007702612190221032,0.9715338245144005
134,Carroll,1186,Carroll Precinct 12-001,1086,70,17,15,33,17,13,1186,1,0.9156829679595279,0.05902192242833052,0.01433389544688027,0.010961214165261383,1121,0.012647554806070826,0.02782462057335582,0.01433389544688027,0.945193929173693
135,Carroll,2833,Carroll Precinct 11-001,2645,87,63,47,58,46,38,2833,1,0.9336392516766678,0.030709495234733496,0.02223791034239322,0.013413342746205436,2682,0.016590187080833037,0.020472996823155665,0.016237204376985528,0.9466996117190257
396,Carroll,1084,Carroll Precinct 10-001,1040,12,15,11,14,13,17,1084,1,0.959409594095941,0.01107011070110701,0.013837638376383764,0.015682656826568265,1046,0.01014760147601476,0.012915129151291513,0.011992619926199263,0.9649446494464945
397,Carroll,7012,Carroll Precinct 01-001,6558,201,129,69,132,98,124,7012,1,0.9352538505419281,0.028665145464917285,0.018397033656588704,0.017683970336565887,6713,0.009840273816314889,0.018824871648602397,0.013976041072447234,0.9573588134626355
398,Carroll,1424,Carroll Precinct 02-001,1389,11,16,28,39,33,8,1424,1,0.9754213483146067,0.007724719101123595,0.011235955056179775,0.0056179775280898875,1324,0.019662921348314606,0.027387640449438203,0.023174157303370788,0.9297752808988764
399,Carroll,1786,Carroll Precinct 02-002,1731,9,19,18,38,32,27,1786,1,0.9692049272116461,0.005039193729003359,0.010638297872340425,0.015117581187010079,1698,0.010078387458006719,0.02127659574468085,0.01791713325867861,0.9507278835386338
927,Carroll,6623,Carroll Precinct 14-002,6214,125,131,84,131,111,153,6623,1,0.9382455080779103,0.018873622225577532,0.019779556092405254,0.0231013136041069,6297,0.012683074135588102,0.019779556092405254,0.01675977653631285,0.9507775932356938
928,Carroll,3192,Carroll Precinct 05-001,2872,133,80,78,70,84,107,3192,1,0.899749373433584,0.041666666666666664,0.02506265664160401,0.03352130325814536,2960,0.02443609022556391,0.021929824561403508,0.02631578947368421,0.9273182957393483
929,Carroll,647,Carroll Precinct 05-006,626,5,6,30,29,17,10,647,1,0.9675425038639877,0.0077279752704791345,0.00927357032457496,0.015455950540958269,571,0.04636785162287481,0.04482225656877898,0.02627511591962906,0.8825347758887172
931,Carroll,2786,Carroll Precinct 14-001,2611,70,52,52,90,65,53,2786,1,0.9371859296482412,0.02512562814070352,0.01866475233309404,0.019023689877961235,2579,0.01866475233309404,0.03230437903804738,0.023330940416367553,0.925699928212491
932,Carroll,2559,Carroll Precinct 05-005,2276,87,77,48,80,42,119,2559,1,0.889409925752247,0.03399765533411489,0.03008987885892927,0.04650254005470887,2389,0.01875732708089097,0.03126221180148495,0.016412661195779603,0.9335677999218445
933,Carroll,2727,Carroll Precinct 09-001,2601,49,40,53,87,67,37,2727,1,0.9537953795379538,0.01796846351301797,0.014668133480014669,0.013568023469013568,2520,0.019435276861019434,0.0319031903190319,0.02456912357902457,0.9240924092409241
934,Carroll,5574,Carroll Precinct 07-007,5011,218,157,106,105,117,188,5574,1,0.8989953354861858,0.03911015428776462,0.0281664872622892,0.03372802296376032,5246,0.01901686401148188,0.01883745963401507,0.02099031216361679,0.9411553641908863
935,Carroll,1903,Carroll Precinct 07-008,1759,65,29,38,41,34,50,1903,1,0.9243300052548608,0.03415659485023647,0.015239096163951655,0.02627430373095113,1790,0.019968470835522858,0.021544929059379925,0.01786652653704677,0.9406200735680504
936,Carroll,960,Carroll Precinct 07-005,945,9,3,30,35,26,3,960,1,0.984375,0.009375,0.003125,0.003125,869,0.03125,0.036458333333333336,0.027083333333333334,0.9052083333333333
