,COUNTY,VAP,NAME,WVAP,PRES12D,PRES12R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,PRES12None,PRES12D_pct,PRES12R_pct,PRES12None_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,588,1408,172,2986,1,0.942397856664434,0.05760214333556597,990,0.19691895512391158,0.4715338245144005,0.3315472203616879
134,Carroll,1186,Carroll Precinct 12-001,1086,262,421,100,1186,1,0.9156829679595279,0.08431703204047218,503,0.2209106239460371,0.35497470489038785,0.42411467116357504
135,Carroll,2833,Carroll Precinct 11-001,2645,605,1347,188,2833,1,0.9336392516766678,0.06636074832333215,881,0.21355453582774445,0.475467702082598,0.3109777620896576
396,Carroll,1084,Carroll Precinct 10-001,1040,152,492,44,1084,1,0.959409594095941,0.04059040590405904,440,0.14022140221402213,0.45387453874538747,0.4059040590405904
397,Carroll,7012,Carroll Precinct 01-001,6558,1173,2555,454,7012,1,0.9352538505419281,0.06474614945807187,3284,0.1672846548773531,0.36437535653166003,0.46833998859098686
398,Carroll,1424,Carroll Precinct 02-001,1389,321,766,35,1424,1,0.9754213483146067,0.02457865168539326,337,0.22542134831460675,0.5379213483146067,0.23665730337078653
399,Carroll,1786,Carroll Precinct 02-002,1731,353,925,55,1786,1,0.9692049272116461,0.030795072788353865,508,0.19764837625979842,0.5179171332586786,0.284434490481523
927,Carroll,6623,Carroll Precinct 14-002,6214,1416,3225,409,6623,1,0.9382455080779103,0.061754491922089684,1982,0.21380039257134228,0.48693945341990036,0.2992601540087574
928,Carroll,3192,Carroll Precinct 05-001,2872,922,1407,320,3192,1,0.899749373433584,0.10025062656641603,863,0.28884711779448624,0.4407894736842105,0.27036340852130325
929,Carroll,647,Carroll Precinct 05-006,626,223,254,21,647,1,0.9675425038639877,0.03245749613601236,170,0.3446676970633694,0.39258114374034003,0.26275115919629055
931,Carroll,2786,Carroll Precinct 14-001,2611,715,1433,175,2786,1,0.9371859296482412,0.06281407035175879,638,0.2566403445800431,0.5143575017946878,0.2290021536252692
932,Carroll,2559,Carroll Precinct 05-005,2276,691,1145,283,2559,1,0.889409925752247,0.11059007424775302,723,0.27002735443532627,0.44744040640875343,0.2825322391559203
933,Carroll,2727,Carroll Precinct 09-001,2601,703,1536,126,2727,1,0.9537953795379538,0.0462046204620462,488,0.2577924459112578,0.5632563256325632,0.17895122845617895
934,Carroll,5574,Carroll Precinct 07-007,5011,1418,2179,563,5574,1,0.8989953354861858,0.10100466451381414,1977,0.25439540724793686,0.39092213850017943,0.35468245425188377
935,Carroll,1903,Carroll Precinct 07-008,1759,408,923,144,1903,1,0.9243300052548608,0.07566999474513926,572,0.21439831844456123,0.48502364687335786,0.30057803468208094
936,Carroll,960,Carroll Precinct 07-005,945,257,452,15,960,1,0.984375,0.015625,251,0.2677083333333333,0.4708333333333333,0.26145833333333335
937,Carroll,2365,Carroll Precinct 04-002,2282,520,1201,83,2365,1,0.9649048625792812,0.03509513742071882,644,0.21987315010570824,0.5078224101479916,0.2723044397463002
938,Carroll,2537,Carroll Precinct 07-006,2326,596,1020,211,2537,1,0.9168309026409145,0.08316909735908554,921,0.23492313756405203,0.40204966495861255,0.3630271974773354
939,Carroll,3647,Carroll Precinct 07-003,3100,845,936,547,3647,1,0.8500137098985467,0.14998629010145326,1866,0.23169728544008775,0.2566493007951741,0.5116534137647382
940,Carroll,2385,Carroll Precinct 07-001,2135,427,636,250,2385,1,0.8951781970649895,0.10482180293501048,1322,0.1790356394129979,0.26666666666666666,0.5542976939203355
941,Carroll,7644,Carroll Precinct 05-004,6509,2052,3518,1135,7644,1,0.8515175300889587,0.14848246991104133,2074,0.2684458398744113,0.46023024594453166,0.27132391418105706
943,Carroll,4313,Carroll Precinct 05-002,3922,1282,2424,391,4313,1,0.9093438441919778,0.09065615580802226,607,0.2972408996058428,0.562021794574542,0.1407373058196151
1170,Carroll,2549,Carroll Precinct 05-003,2418,737,1278,131,2549,1,0.9486072969792075,0.05139270302079247,534,0.2891329933307179,0.5013730874852883,0.2094939191839937
1181,Carroll,6184,Carroll Precinct 04-001,5840,1320,2888,344,6184,1,0.944372574385511,0.055627425614489,1976,0.21345407503234154,0.4670116429495472,0.31953428201811124
1182,Carroll,4802,Carroll Precinct 08-001,4594,917,2318,208,4802,1,0.9566847147022074,0.043315285297792584,1567,0.19096209912536444,0.48271553519366933,0.3263223656809663
