,COUNTY,VAP,NAME,WVAP,AG14D,AG14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,AG14None,AG14D_pct,AG14R_pct,AG14None_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,231,708,172,2986,1,0.942397856664434,0.05760214333556597,2047,0.07736101808439384,0.23710649698593436,0.6855324849296718
134,Carroll,1186,Carroll Precinct 12-001,1086,161,319,100,1186,1,0.9156829679595279,0.08431703204047218,706,0.1357504215851602,0.26897133220910624,0.5952782462057336
135,Carroll,2833,Carroll Precinct 11-001,2645,382,982,188,2833,1,0.9336392516766678,0.06636074832333215,1469,0.13483939286974939,0.3466290151782563,0.5185315919519944
396,Carroll,1084,Carroll Precinct 10-001,1040,98,357,44,1084,1,0.959409594095941,0.04059040590405904,629,0.09040590405904059,0.32933579335793356,0.5802583025830258
397,Carroll,7012,Carroll Precinct 01-001,6558,724,1845,454,7012,1,0.9352538505419281,0.06474614945807187,4443,0.10325156873930405,0.26312036508841985,0.6336280661722761
398,Carroll,1424,Carroll Precinct 02-001,1389,217,566,35,1424,1,0.9754213483146067,0.02457865168539326,641,0.1523876404494382,0.39747191011235955,0.45014044943820225
399,Carroll,1786,Carroll Precinct 02-002,1731,230,659,55,1786,1,0.9692049272116461,0.030795072788353865,897,0.12877939529675253,0.36898096304591266,0.5022396416573348
927,Carroll,6623,Carroll Precinct 14-002,6214,870,2359,409,6623,1,0.9382455080779103,0.061754491922089684,3394,0.13136041069001964,0.3561829986410992,0.5124565906688812
928,Carroll,3192,Carroll Precinct 05-001,2872,583,1018,320,3192,1,0.899749373433584,0.10025062656641603,1591,0.18264411027568922,0.31892230576441105,0.49843358395989973
929,Carroll,647,Carroll Precinct 05-006,626,145,195,21,647,1,0.9675425038639877,0.03245749613601236,307,0.2241112828438949,0.30139103554868624,0.47449768160741884
931,Carroll,2786,Carroll Precinct 14-001,2611,463,1068,175,2786,1,0.9371859296482412,0.06281407035175879,1255,0.16618808327351042,0.38334529791816224,0.45046661880832733
932,Carroll,2559,Carroll Precinct 05-005,2276,423,868,283,2559,1,0.889409925752247,0.11059007424775302,1268,0.1652989449003517,0.33919499804611175,0.49550605705353656
933,Carroll,2727,Carroll Precinct 09-001,2601,497,1472,126,2727,1,0.9537953795379538,0.0462046204620462,758,0.18225155848918226,0.5397873120645398,0.277961129446278
934,Carroll,5574,Carroll Precinct 07-007,5011,795,1483,563,5574,1,0.8989953354861858,0.10100466451381414,3296,0.1426264800861141,0.2660566917832795,0.5913168281306064
935,Carroll,1903,Carroll Precinct 07-008,1759,260,649,144,1903,1,0.9243300052548608,0.07566999474513926,994,0.13662637940094588,0.34104046242774566,0.5223331581713084
936,Carroll,960,Carroll Precinct 07-005,945,205,294,15,960,1,0.984375,0.015625,461,0.21354166666666666,0.30625,0.48020833333333335
937,Carroll,2365,Carroll Precinct 04-002,2282,305,912,83,2365,1,0.9649048625792812,0.03509513742071882,1148,0.12896405919661733,0.3856236786469345,0.4854122621564482
938,Carroll,2537,Carroll Precinct 07-006,2326,394,690,211,2537,1,0.9168309026409145,0.08316909735908554,1453,0.15530153724871895,0.27197477335435555,0.5727236893969255
939,Carroll,3647,Carroll Precinct 07-003,3100,423,596,547,3647,1,0.8500137098985467,0.14998629010145326,2628,0.11598574170551137,0.16342199067726898,0.7205922676172196
940,Carroll,2385,Carroll Precinct 07-001,2135,223,447,250,2385,1,0.8951781970649895,0.10482180293501048,1715,0.09350104821802935,0.18742138364779873,0.7190775681341719
941,Carroll,7644,Carroll Precinct 05-004,6509,1213,2575,1135,7644,1,0.8515175300889587,0.14848246991104133,3856,0.1586865515436944,0.336865515436944,0.5044479330193616
943,Carroll,4313,Carroll Precinct 05-002,3922,848,1818,391,4313,1,0.9093438441919778,0.09065615580802226,1647,0.1966148852306979,0.4215163459309066,0.38186876883839554
1170,Carroll,2549,Carroll Precinct 05-003,2418,474,1000,131,2549,1,0.9486072969792075,0.05139270302079247,1075,0.18595527657905062,0.39231071008238527,0.42173401333856414
1181,Carroll,6184,Carroll Precinct 04-001,5840,894,2163,344,6184,1,0.944372574385511,0.055627425614489,3127,0.14456662354463132,0.34977360931435963,0.505659767141009
1182,Carroll,4802,Carroll Precinct 08-001,4594,578,1740,208,4802,1,0.9566847147022074,0.043315285297792584,2484,0.12036651395251978,0.36234902124114954,0.5172844648063307
1187,Carroll,7419,Carroll Precinct 07-004,6548,873,1654,871,7419,1,0.8825987329828818,0.11740126701711821,4892,0.11767084512737566,0.22294109718290875,0.6593880576897156
