,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18D,GOV18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18None,GOV18D_pct,GOV18R_pct,GOV18None_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,45,69,147,991,58,2986,1,0.942397856664434,0.01507032819825854,0.023107836570663093,0.01942397856664434,1848,0.049229738780977896,0.3318821165438714,0.6188881446751507
134,Carroll,1186,Carroll Precinct 12-001,1086,70,17,80,521,13,1186,1,0.9156829679595279,0.05902192242833052,0.01433389544688027,0.010961214165261383,585,0.06745362563237774,0.43929173693086004,0.49325463743676223
135,Carroll,2833,Carroll Precinct 11-001,2645,87,63,206,1445,38,2833,1,0.9336392516766678,0.030709495234733496,0.02223791034239322,0.013413342746205436,1182,0.07271443699258737,0.510060007059654,0.41722555594775856
396,Carroll,1084,Carroll Precinct 10-001,1040,12,15,61,586,17,1084,1,0.959409594095941,0.01107011070110701,0.013837638376383764,0.015682656826568265,437,0.05627306273062731,0.540590405904059,0.40313653136531363
397,Carroll,7012,Carroll Precinct 01-001,6558,201,129,436,2957,124,7012,1,0.9352538505419281,0.028665145464917285,0.018397033656588704,0.017683970336565887,3619,0.06217912150598973,0.4217056474614946,0.5161152310325157
398,Carroll,1424,Carroll Precinct 02-001,1389,11,16,126,841,8,1424,1,0.9754213483146067,0.007724719101123595,0.011235955056179775,0.0056179775280898875,457,0.08848314606741572,0.5905898876404494,0.32092696629213485
399,Carroll,1786,Carroll Precinct 02-002,1731,9,19,145,1048,27,1786,1,0.9692049272116461,0.005039193729003359,0.010638297872340425,0.015117581187010079,593,0.08118701007838745,0.5867861142217246,0.33202687569988804
927,Carroll,6623,Carroll Precinct 14-002,6214,125,131,543,3188,153,6623,1,0.9382455080779103,0.018873622225577532,0.019779556092405254,0.0231013136041069,2892,0.0819870149479088,0.4813528612411294,0.4366601238109618
928,Carroll,3192,Carroll Precinct 05-001,2872,133,80,454,1571,107,3192,1,0.899749373433584,0.041666666666666664,0.02506265664160401,0.03352130325814536,1167,0.14223057644110276,0.49216791979949875,0.3656015037593985
929,Carroll,647,Carroll Precinct 05-006,626,5,6,96,297,10,647,1,0.9675425038639877,0.0077279752704791345,0.00927357032457496,0.015455950540958269,254,0.14837712519319937,0.45904173106646057,0.39258114374034003
931,Carroll,2786,Carroll Precinct 14-001,2611,70,52,314,1582,53,2786,1,0.9371859296482412,0.02512562814070352,0.01866475233309404,0.019023689877961235,890,0.11270638908829864,0.5678391959798995,0.3194544149318019
932,Carroll,2559,Carroll Precinct 05-005,2276,87,77,366,1359,119,2559,1,0.889409925752247,0.03399765533411489,0.03008987885892927,0.04650254005470887,834,0.14302461899179367,0.5310668229777257,0.32590855803048063
933,Carroll,2727,Carroll Precinct 09-001,2601,49,40,337,1974,37,2727,1,0.9537953795379538,0.01796846351301797,0.014668133480014669,0.013568023469013568,416,0.12357902456912358,0.7238723872387238,0.15254858819215256
934,Carroll,5574,Carroll Precinct 07-007,5011,218,157,618,2411,188,5574,1,0.8989953354861858,0.03911015428776462,0.0281664872622892,0.03372802296376032,2545,0.1108719052744887,0.43254395407247936,0.45658414065303193
935,Carroll,1903,Carroll Precinct 07-008,1759,65,29,156,1030,50,1903,1,0.9243300052548608,0.03415659485023647,0.015239096163951655,0.02627430373095113,717,0.08197582764056753,0.5412506568575933,0.3767735155018392
936,Carroll,960,Carroll Precinct 07-005,945,9,3,108,526,3,960,1,0.984375,0.009375,0.003125,0.003125,326,0.1125,0.5479166666666667,0.33958333333333335
937,Carroll,2365,Carroll Precinct 04-002,2282,28,19,210,1344,36,2365,1,0.9649048625792812,0.011839323467230444,0.008033826638477801,0.01522198731501057,811,0.08879492600422834,0.5682875264270613,0.34291754756871035
938,Carroll,2537,Carroll Precinct 07-006,2326,65,59,258,1082,87,2537,1,0.9168309026409145,0.025620811982656682,0.023255813953488372,0.03429247142294048,1197,0.1016949152542373,0.4264879779266851,0.4718171068190776
939,Carroll,3647,Carroll Precinct 07-003,3100,264,178,366,1073,105,3647,1,0.8500137098985467,0.07238826432684398,0.04880723882643268,0.028790786948176585,2208,0.10035645736221552,0.2942144228132712,0.6054291198245133
940,Carroll,2385,Carroll Precinct 07-001,2135,105,101,192,748,44,2385,1,0.8951781970649895,0.0440251572327044,0.042348008385744235,0.018448637316561847,1445,0.08050314465408805,0.31362683438155137,0.6058700209643606
941,Carroll,7644,Carroll Precinct 05-004,6509,725,141,926,3952,269,7644,1,0.8515175300889587,0.09484563055991628,0.018445839874411302,0.03519099947671376,2766,0.12114076399790685,0.5170068027210885,0.3618524332810047
943,Carroll,4313,Carroll Precinct 05-002,3922,228,63,563,2690,100,4313,1,0.9093438441919778,0.05286343612334802,0.014607002086714584,0.023185717597959656,1060,0.13053559007651286,0.6236958033851148,0.24576860653837238
1170,Carroll,2549,Carroll Precinct 05-003,2418,38,34,299,1507,59,2549,1,0.9486072969792075,0.01490780698313064,0.013338564142801098,0.02314633189486073,743,0.11730090231463319,0.5912122400941545,0.29148685759121223
1181,Carroll,6184,Carroll Precinct 04-001,5840,132,76,569,3137,136,6184,1,0.944372574385511,0.021345407503234153,0.012289780077619664,0.02199223803363519,2478,0.09201164294954722,0.5072768434670116,0.40071151358344115
1182,Carroll,4802,Carroll Precinct 08-001,4594,54,55,375,2584,99,4802,1,0.9566847147022074,0.011245314452311536,0.011453561016243232,0.020616409829237816,1843,0.07809246147438567,0.5381091211995002,0.38379841732611414
1187,Carroll,7419,Carroll Precinct 07-004,6548,335,265,664,2633,271,7419,1,0.8825987329828818,0.045154333468122386,0.03571909960911174,0.03652783393988408,4122,0.08949993260547244,0.3548995821539291,0.5556004852405985
1188,Carroll,4295,Carroll Precinct 03-001,4156,43,42,268,2063,54,4295,1,0.9676367869615833,0.010011641443538999,0.009778812572759022,0.012572759022118742,1964,0.06239813736903376,0.480325960419092,0.45727590221187425
1189,Carroll,3836,Carroll Precinct 07-002,3328,157,245,296,1537,106,3836,1,0.867570385818561,0.04092805005213764,0.06386861313868614,0.027632950990615225,2003,0.07716371220020855,0.40067778936392073,0.5221584984358707
1190,Carroll,5993,Carroll Precinct 06-001,5728,79,80,432,3133,106,5993,1,0.9557817453695978,0.013182045720006674,0.013348907058234607,0.017687301852160855,2428,0.07208409811446688,0.5227765726681128,0.4051393292174203
1191,Carroll,3510,Carroll Precinct 08-002,3268,78,103,277,1836,61,3510,1,0.931054131054131,0.022222222222222223,0.029344729344729346,0.017378917378917377,1397,0.07891737891737892,0.5230769230769231,0.398005698005698
1192,Carroll,2717,Carroll Precinct 08-003,2574,40,61,230,1458,42,2717,1,0.9473684210526315,0.01472211998527788,0.022451232977548766,0.015458225984541774,1029,0.08465218991534781,0.5366212734633787,0.3787265366212735
1193,Carroll,4591,Carroll Precinct 06-002,4324,106,96,359,2706,65,4591,1,0.9418427357874102,0.023088651709867132,0.020910477020257025,0.014158135482465693,1526,0.07819647135700283,0.5894140710084949,0.3323894576345023
1770,Carroll,7060,Carroll Precinct 13-001,6426,188,225,853,4032,221,7060,1,0.9101983002832861,0.026628895184135977,0.03186968838526912,0.03130311614730878,2175,0.1208215297450425,0.5711048158640226,0.30807365439093487
1794,Carroll,4768,Carroll Precinct 04-003,4514,103,50,419,2586,101,4768,1,0.9467281879194631,0.02160234899328859,0.010486577181208054,0.02118288590604027,1763,0.08787751677852348,0.5423657718120806,0.369756711409396
