,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14D,AG14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14None,AG14D_pct,AG14R_pct,AG14None_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,45,69,231,708,58,2986,1,0.942397856664434,0.01507032819825854,0.023107836570663093,0.01942397856664434,2047,0.07736101808439384,0.23710649698593436,0.6855324849296718
134,Carroll,1186,Carroll Precinct 12-001,1086,70,17,161,319,13,1186,1,0.9156829679595279,0.05902192242833052,0.01433389544688027,0.010961214165261383,706,0.1357504215851602,0.26897133220910624,0.5952782462057336
135,Carroll,2833,Carroll Precinct 11-001,2645,87,63,382,982,38,2833,1,0.9336392516766678,0.030709495234733496,0.02223791034239322,0.013413342746205436,1469,0.13483939286974939,0.3466290151782563,0.5185315919519944
396,Carroll,1084,Carroll Precinct 10-001,1040,12,15,98,357,17,1084,1,0.959409594095941,0.01107011070110701,0.013837638376383764,0.015682656826568265,629,0.09040590405904059,0.32933579335793356,0.5802583025830258
397,Carroll,7012,Carroll Precinct 01-001,6558,201,129,724,1845,124,7012,1,0.9352538505419281,0.028665145464917285,0.018397033656588704,0.017683970336565887,4443,0.10325156873930405,0.26312036508841985,0.6336280661722761
398,Carroll,1424,Carroll Precinct 02-001,1389,11,16,217,566,8,1424,1,0.9754213483146067,0.007724719101123595,0.011235955056179775,0.0056179775280898875,641,0.1523876404494382,0.39747191011235955,0.45014044943820225
399,Carroll,1786,Carroll Precinct 02-002,1731,9,19,230,659,27,1786,1,0.9692049272116461,0.005039193729003359,0.010638297872340425,0.015117581187010079,897,0.12877939529675253,0.36898096304591266,0.5022396416573348
927,Carroll,6623,Carroll Precinct 14-002,6214,125,131,870,2359,153,6623,1,0.9382455080779103,0.018873622225577532,0.019779556092405254,0.0231013136041069,3394,0.13136041069001964,0.3561829986410992,0.5124565906688812
928,Carroll,3192,Carroll Precinct 05-001,2872,133,80,583,1018,107,3192,1,0.899749373433584,0.041666666666666664,0.02506265664160401,0.03352130325814536,1591,0.18264411027568922,0.31892230576441105,0.49843358395989973
929,Carroll,647,Carroll Precinct 05-006,626,5,6,145,195,10,647,1,0.9675425038639877,0.0077279752704791345,0.00927357032457496,0.015455950540958269,307,0.2241112828438949,0.30139103554868624,0.47449768160741884
931,Carroll,2786,Carroll Precinct 14-001,2611,70,52,463,1068,53,2786,1,0.9371859296482412,0.02512562814070352,0.01866475233309404,0.019023689877961235,1255,0.16618808327351042,0.38334529791816224,0.45046661880832733
932,Carroll,2559,Carroll Precinct 05-005,2276,87,77,423,868,119,2559,1,0.889409925752247,0.03399765533411489,0.03008987885892927,0.04650254005470887,1268,0.1652989449003517,0.33919499804611175,0.49550605705353656
933,Carroll,2727,Carroll Precinct 09-001,2601,49,40,497,1472,37,2727,1,0.9537953795379538,0.01796846351301797,0.014668133480014669,0.013568023469013568,758,0.18225155848918226,0.5397873120645398,0.277961129446278
934,Carroll,5574,Carroll Precinct 07-007,5011,218,157,795,1483,188,5574,1,0.8989953354861858,0.03911015428776462,0.0281664872622892,0.03372802296376032,3296,0.1426264800861141,0.2660566917832795,0.5913168281306064
