,COUNTY,VAP,NAME,WVAP,GOV18D,GOV18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV18None,GOV18D_pct,GOV18R_pct,GOV18None_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,147,991,172,2986,1,0.942397856664434,0.05760214333556597,1848,0.049229738780977896,0.3318821165438714,0.6188881446751507
134,Carroll,1186,Carroll Precinct 12-001,1086,80,521,100,1186,1,0.9156829679595279,0.08431703204047218,585,0.06745362563237774,0.43929173693086004,0.49325463743676223
135,Carroll,2833,Carroll Precinct 11-001,2645,206,1445,188,2833,1,0.9336392516766678,0.06636074832333215,1182,0.07271443699258737,0.510060007059654,0.41722555594775856
396,Carroll,1084,Carroll Precinct 10-001,1040,61,586,44,1084,1,0.959409594095941,0.04059040590405904,437,0.05627306273062731,0.540590405904059,0.40313653136531363
397,Carroll,7012,Carroll Precinct 01-001,6558,436,2957,454,7012,1,0.9352538505419281,0.06474614945807187,3619,0.06217912150598973,0.4217056474614946,0.5161152310325157
398,Carroll,1424,Carroll Precinct 02-001,1389,126,841,35,1424,1,0.9754213483146067,0.02457865168539326,457,0.08848314606741572,0.5905898876404494,0.32092696629213485
399,Carroll,1786,Carroll Precinct 02-002,1731,145,1048,55,1786,1,0.9692049272116461,0.030795072788353865,593,0.08118701007838745,0.5867861142217246,0.33202687569988804
927,Carroll,6623,Carroll Precinct 14-002,6214,543,3188,409,6623,1,0.9382455080779103,0.061754491922089684,2892,0.0819870149479088,0.4813528612411294,0.4366601238109618
928,Carroll,3192,Carroll Precinct 05-001,2872,454,1571,320,3192,1,0.899749373433584,0.10025062656641603,1167,0.14223057644110276,0.49216791979949875,0.3656015037593985
929,Carroll,647,Carroll Precinct 05-006,626,96,297,21,647,1,0.9675425038639877,0.03245749613601236,254,0.14837712519319937,0.45904173106646057,0.39258114374034003
931,Carroll,2786,Carroll Precinct 14-001,2611,314,1582,175,2786,1,0.9371859296482412,0.06281407035175879,890,0.11270638908829864,0.5678391959798995,0.3194544149318019
932,Carroll,2559,Carroll Precinct 05-005,2276,366,1359,283,2559,1,0.889409925752247,0.11059007424775302,834,0.14302461899179367,0.5310668229777257,0.32590855803048063
933,Carroll,2727,Carroll Precinct 09-001,2601,337,1974,126,2727,1,0.9537953795379538,0.0462046204620462,416,0.12357902456912358,0.7238723872387238,0.15254858819215256
934,Carroll,5574,Carroll Precinct 07-007,5011,618,2411,563,5574,1,0.8989953354861858,0.10100466451381414,2545,0.1108719052744887,0.43254395407247936,0.45658414065303193
935,Carroll,1903,Carroll Precinct 07-008,1759,156,1030,144,1903,1,0.9243300052548608,0.07566999474513926,717,0.08197582764056753,0.5412506568575933,0.3767735155018392
936,Carroll,960,Carroll Precinct 07-005,945,108,526,15,960,1,0.984375,0.015625,326,0.1125,0.5479166666666667,0.33958333333333335
937,Carroll,2365,Carroll Precinct 04-002,2282,210,1344,83,2365,1,0.9649048625792812,0.03509513742071882,811,0.08879492600422834,0.5682875264270613,0.34291754756871035
938,Carroll,2537,Carroll Precinct 07-006,2326,258,1082,211,2537,1,0.9168309026409145,0.08316909735908554,1197,0.1016949152542373,0.4264879779266851,0.4718171068190776
939,Carroll,3647,Carroll Precinct 07-003,3100,366,1073,547,3647,1,0.8500137098985467,0.14998629010145326,2208,0.10035645736221552,0.2942144228132712,0.6054291198245133
940,Carroll,2385,Carroll Precinct 07-001,2135,192,748,250,2385,1,0.8951781970649895,0.10482180293501048,1445,0.08050314465408805,0.31362683438155137,0.6058700209643606
941,Carroll,7644,Carroll Precinct 05-004,6509,926,3952,1135,7644,1,0.8515175300889587,0.14848246991104133,2766,0.12114076399790685,0.5170068027210885,0.3618524332810047
943,Carroll,4313,Carroll Precinct 05-002,3922,563,2690,391,4313,1,0.9093438441919778,0.09065615580802226,1060,0.13053559007651286,0.6236958033851148,0.24576860653837238
1170,Carroll,2549,Carroll Precinct 05-003,2418,299,1507,131,2549,1,0.9486072969792075,0.05139270302079247,743,0.11730090231463319,0.5912122400941545,0.29148685759121223
1181,Carroll,6184,Carroll Precinct 04-001,5840,569,3137,344,6184,1,0.944372574385511,0.055627425614489,2478,0.09201164294954722,0.5072768434670116,0.40071151358344115
1182,Carroll,4802,Carroll Precinct 08-001,4594,375,2584,208,4802,1,0.9566847147022074,0.043315285297792584,1843,0.07809246147438567,0.5381091211995002,0.38379841732611414
1187,Carroll,7419,Carroll Precinct 07-004,6548,664,2633,871,7419,1,0.8825987329828818,0.11740126701711821,4122,0.08949993260547244,0.3548995821539291,0.5556004852405985
1188,Carroll,4295,Carroll Precinct 03-001,4156,268,2063,139,4295,1,0.9676367869615833,0.032363213038416765,1964,0.06239813736903376,0.480325960419092,0.45727590221187425
1189,Carroll,3836,Carroll Precinct 07-002,3328,296,1537,508,3836,1,0.867570385818561,0.132429614181439,2003,0.07716371220020855,0.40067778936392073,0.5221584984358707
1190,Carroll,5993,Carroll Precinct 06-001,5728,432,3133,265,5993,1,0.9557817453695978,0.04421825463040214,2428,0.07208409811446688,0.5227765726681128,0.4051393292174203
1191,Carroll,3510,Carroll Precinct 08-002,3268,277,1836,242,3510,1,0.931054131054131,0.06894586894586895,1397,0.07891737891737892,0.5230769230769231,0.398005698005698
1192,Carroll,2717,Carroll Precinct 08-003,2574,230,1458,143,2717,1,0.9473684210526315,0.05263157894736842,1029,0.08465218991534781,0.5366212734633787,0.3787265366212735
1193,Carroll,4591,Carroll Precinct 06-002,4324,359,2706,267,4591,1,0.9418427357874102,0.05815726421258985,1526,0.07819647135700283,0.5894140710084949,0.3323894576345023
1770,Carroll,7060,Carroll Precinct 13-001,6426,853,4032,634,7060,1,0.9101983002832861,0.08980169971671388,2175,0.1208215297450425,0.5711048158640226,0.30807365439093487
1794,Carroll,4768,Carroll Precinct 04-003,4514,419,2586,254,4768,1,0.9467281879194631,0.05327181208053691,1763,0.08787751677852348,0.5423657718120806,0.369756711409396
