,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,45,69,49,7,31,58,2986,1,0.942397856664434,0.01507032819825854,0.023107836570663093,0.01942397856664434,2899,0.01640991292699263,0.002344273275284662,0.010381781647689216,0.9708640321500335
134,Carroll,1186,Carroll Precinct 12-001,1086,70,17,29,6,32,13,1186,1,0.9156829679595279,0.05902192242833052,0.01433389544688027,0.010961214165261383,1119,0.024451939291736932,0.00505902192242833,0.026981450252951095,0.9435075885328836
135,Carroll,2833,Carroll Precinct 11-001,2645,87,63,72,15,66,38,2833,1,0.9336392516766678,0.030709495234733496,0.02223791034239322,0.013413342746205436,2680,0.025414754677020826,0.005294740557712672,0.023296858453935757,0.9459936463113308
396,Carroll,1084,Carroll Precinct 10-001,1040,12,15,20,6,14,17,1084,1,0.959409594095941,0.01107011070110701,0.013837638376383764,0.015682656826568265,1044,0.01845018450184502,0.005535055350553505,0.012915129151291513,0.9630996309963099
397,Carroll,7012,Carroll Precinct 01-001,6558,201,129,151,28,117,124,7012,1,0.9352538505419281,0.028665145464917285,0.018397033656588704,0.017683970336565887,6716,0.021534512264689103,0.003993154592127781,0.016685681688533942,0.9577866514546491
398,Carroll,1424,Carroll Precinct 02-001,1389,11,16,58,6,36,8,1424,1,0.9754213483146067,0.007724719101123595,0.011235955056179775,0.0056179775280898875,1324,0.04073033707865169,0.004213483146067416,0.025280898876404494,0.9297752808988764
399,Carroll,1786,Carroll Precinct 02-002,1731,9,19,44,12,32,27,1786,1,0.9692049272116461,0.005039193729003359,0.010638297872340425,0.015117581187010079,1698,0.02463605823068309,0.006718924972004479,0.01791713325867861,0.9507278835386338
927,Carroll,6623,Carroll Precinct 14-002,6214,125,131,184,33,109,153,6623,1,0.9382455080779103,0.018873622225577532,0.019779556092405254,0.0231013136041069,6297,0.027781971916050127,0.004982636267552468,0.01645779858070361,0.9507775932356938
928,Carroll,3192,Carroll Precinct 05-001,2872,133,80,117,17,97,107,3192,1,0.899749373433584,0.041666666666666664,0.02506265664160401,0.03352130325814536,2961,0.03665413533834586,0.005325814536340852,0.03038847117794486,0.9276315789473685
929,Carroll,647,Carroll Precinct 05-006,626,5,6,47,5,25,10,647,1,0.9675425038639877,0.0077279752704791345,0.00927357032457496,0.015455950540958269,570,0.07264296754250386,0.0077279752704791345,0.03863987635239567,0.8809891808346213
