,COUNTY,VAP,NAME,WVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,45,5,172,2986,1,0.942397856664434,0.05760214333556597,2936,0.01507032819825854,0.0016744809109176155,0.9832551908908238
134,Carroll,1186,Carroll Precinct 12-001,1086,26,0,100,1186,1,0.9156829679595279,0.08431703204047218,1160,0.021922428330522766,0.0,0.9780775716694773
135,Carroll,2833,Carroll Precinct 11-001,2645,58,2,188,2833,1,0.9336392516766678,0.06636074832333215,2773,0.020472996823155665,0.0007059654076950229,0.9788210377691493
396,Carroll,1084,Carroll Precinct 10-001,1040,14,0,44,1084,1,0.959409594095941,0.04059040590405904,1070,0.012915129151291513,0.0,0.9870848708487084
397,Carroll,7012,Carroll Precinct 01-001,6558,135,6,454,7012,1,0.9352538505419281,0.06474614945807187,6871,0.019252709640616088,0.0008556759840273817,0.9798916143753565
398,Carroll,1424,Carroll Precinct 02-001,1389,38,0,35,1424,1,0.9754213483146067,0.02457865168539326,1386,0.026685393258426966,0.0,0.973314606741573
399,Carroll,1786,Carroll Precinct 02-002,1731,41,5,55,1786,1,0.9692049272116461,0.030795072788353865,1740,0.02295632698768197,0.002799552071668533,0.9742441209406495
927,Carroll,6623,Carroll Precinct 14-002,6214,130,4,409,6623,1,0.9382455080779103,0.061754491922089684,6489,0.019628567114600634,0.0006039559112184811,0.9797674769741809
928,Carroll,3192,Carroll Precinct 05-001,2872,89,2,320,3192,1,0.899749373433584,0.10025062656641603,3101,0.02788220551378446,0.0006265664160401002,0.9714912280701754
929,Carroll,647,Carroll Precinct 05-006,626,60,1,21,647,1,0.9675425038639877,0.03245749613601236,586,0.09273570324574962,0.0015455950540958269,0.9057187017001546
931,Carroll,2786,Carroll Precinct 14-001,2611,99,3,175,2786,1,0.9371859296482412,0.06281407035175879,2684,0.03553481694185212,0.0010768126346015793,0.9633883704235463
932,Carroll,2559,Carroll Precinct 05-005,2276,61,3,283,2559,1,0.889409925752247,0.11059007424775302,2495,0.023837436498632278,0.0011723329425556857,0.9749902305588121
933,Carroll,2727,Carroll Precinct 09-001,2601,75,5,126,2727,1,0.9537953795379538,0.0462046204620462,2647,0.027502750275027504,0.0018335166850018336,0.9706637330399707
934,Carroll,5574,Carroll Precinct 07-007,5011,121,5,563,5574,1,0.8989953354861858,0.10100466451381414,5448,0.021707929673484033,0.000897021887334051,0.9773950484391819
935,Carroll,1903,Carroll Precinct 07-008,1759,47,1,144,1903,1,0.9243300052548608,0.07566999474513926,1855,0.02469784550709406,0.0005254860746190226,0.9747766684182869
936,Carroll,960,Carroll Precinct 07-005,945,74,1,15,960,1,0.984375,0.015625,885,0.07708333333333334,0.0010416666666666667,0.921875
937,Carroll,2365,Carroll Precinct 04-002,2282,54,2,83,2365,1,0.9649048625792812,0.03509513742071882,2309,0.022832980972515855,0.0008456659619450317,0.9763213530655391
938,Carroll,2537,Carroll Precinct 07-006,2326,75,4,211,2537,1,0.9168309026409145,0.08316909735908554,2458,0.029562475364603862,0.0015766653527788726,0.9688608592826172
939,Carroll,3647,Carroll Precinct 07-003,3100,100,4,547,3647,1,0.8500137098985467,0.14998629010145326,3543,0.027419797093501508,0.0010967918837400603,0.9714834110227585
940,Carroll,2385,Carroll Precinct 07-001,2135,42,0,250,2385,1,0.8951781970649895,0.10482180293501048,2343,0.01761006289308176,0.0,0.9823899371069182
941,Carroll,7644,Carroll Precinct 05-004,6509,189,10,1135,7644,1,0.8515175300889587,0.14848246991104133,7445,0.024725274725274724,0.0013082155939298796,0.9739665096807953
943,Carroll,4313,Carroll Precinct 05-002,3922,132,9,391,4313,1,0.9093438441919778,0.09065615580802226,4172,0.030605147229306746,0.0020867145838163693,0.9673081381868769
1170,Carroll,2549,Carroll Precinct 05-003,2418,76,3,131,2549,1,0.9486072969792075,0.05139270302079247,2470,0.02981561396626128,0.0011769321302471558,0.9690074539034915
1181,Carroll,6184,Carroll Precinct 04-001,5840,135,7,344,6184,1,0.944372574385511,0.055627425614489,6042,0.021830530401034928,0.001131953428201811,0.9770375161707633
1182,Carroll,4802,Carroll Precinct 08-001,4594,102,5,208,4802,1,0.9566847147022074,0.043315285297792584,4695,0.0212411495210329,0.0010412328196584756,0.9777176176593086
1187,Carroll,7419,Carroll Precinct 07-004,6548,159,7,871,7419,1,0.8825987329828818,0.11740126701711821,7253,0.021431459765467044,0.0009435233859010648,0.9776250168486319
1188,Carroll,4295,Carroll Precinct 03-001,4156,96,7,139,4295,1,0.9676367869615833,0.032363213038416765,4192,0.022351571594877766,0.001629802095459837,0.9760186263096624
1189,Carroll,3836,Carroll Precinct 07-002,3328,78,5,508,3836,1,0.867570385818561,0.132429614181439,3753,0.020333680917622523,0.0013034410844629822,0.9783628779979145
1190,Carroll,5993,Carroll Precinct 06-001,5728,104,12,265,5993,1,0.9557817453695978,0.04421825463040214,5877,0.01735357917570499,0.002002336058735191,0.9806440847655599
1191,Carroll,3510,Carroll Precinct 08-002,3268,72,3,242,3510,1,0.931054131054131,0.06894586894586895,3435,0.020512820512820513,0.0008547008547008547,0.9786324786324786
1192,Carroll,2717,Carroll Precinct 08-003,2574,43,1,143,2717,1,0.9473684210526315,0.05263157894736842,2673,0.01582627898417372,0.000368052999631947,0.9838056680161943
1193,Carroll,4591,Carroll Precinct 06-002,4324,95,6,267,4591,1,0.9418427357874102,0.05815726421258985,4490,0.020692659551296014,0.001306904813766064,0.9780004356349379
1770,Carroll,7060,Carroll Precinct 13-001,6426,201,9,634,7060,1,0.9101983002832861,0.08980169971671388,6850,0.02847025495750708,0.0012747875354107649,0.9702549575070821
1794,Carroll,4768,Carroll Precinct 04-003,4514,100,3,254,4768,1,0.9467281879194631,0.05327181208053691,4665,0.02097315436241611,0.0006291946308724832,0.9783976510067114
