,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,45,69,497,603,58,2986,1,0.942397856664434,0.01507032819825854,0.023107836570663093,0.01942397856664434,1886,0.16644340254521098,0.20194239785666443,0.6316141995981246
134,Carroll,1186,Carroll Precinct 12-001,1086,70,17,285,290,13,1186,1,0.9156829679595279,0.05902192242833052,0.01433389544688027,0.010961214165261383,611,0.2403035413153457,0.24451939291736932,0.515177065767285
135,Carroll,2833,Carroll Precinct 11-001,2645,87,63,779,794,38,2833,1,0.9336392516766678,0.030709495234733496,0.02223791034239322,0.013413342746205436,1260,0.27497352629721145,0.2802682668549241,0.44475820684786443
396,Carroll,1084,Carroll Precinct 10-001,1040,12,15,256,335,17,1084,1,0.959409594095941,0.01107011070110701,0.013837638376383764,0.015682656826568265,493,0.23616236162361623,0.30904059040590404,0.4547970479704797
397,Carroll,7012,Carroll Precinct 01-001,6558,201,129,1519,1739,124,7012,1,0.9352538505419281,0.028665145464917285,0.018397033656588704,0.017683970336565887,3754,0.2166286366229321,0.2480034227039361,0.5353679406731318
398,Carroll,1424,Carroll Precinct 02-001,1389,11,16,457,468,8,1424,1,0.9754213483146067,0.007724719101123595,0.011235955056179775,0.0056179775280898875,499,0.32092696629213485,0.32865168539325845,0.35042134831460675
399,Carroll,1786,Carroll Precinct 02-002,1731,9,19,542,579,27,1786,1,0.9692049272116461,0.005039193729003359,0.010638297872340425,0.015117581187010079,665,0.303471444568869,0.32418812989921614,0.3723404255319149
927,Carroll,6623,Carroll Precinct 14-002,6214,125,131,1776,1871,153,6623,1,0.9382455080779103,0.018873622225577532,0.019779556092405254,0.0231013136041069,2976,0.2681564245810056,0.2825003774724445,0.4493431979465499
928,Carroll,3192,Carroll Precinct 05-001,2872,133,80,1230,840,107,3192,1,0.899749373433584,0.041666666666666664,0.02506265664160401,0.03352130325814536,1122,0.38533834586466165,0.2631578947368421,0.35150375939849626
929,Carroll,647,Carroll Precinct 05-006,626,5,6,272,140,10,647,1,0.9675425038639877,0.0077279752704791345,0.00927357032457496,0.015455950540958269,235,0.42040185471406494,0.21638330757341576,0.36321483771251933
931,Carroll,2786,Carroll Precinct 14-001,2611,70,52,989,881,53,2786,1,0.9371859296482412,0.02512562814070352,0.01866475233309404,0.019023689877961235,916,0.354989231873654,0.31622397702799715,0.3287867910983489
932,Carroll,2559,Carroll Precinct 05-005,2276,87,77,1015,718,119,2559,1,0.889409925752247,0.03399765533411489,0.03008987885892927,0.04650254005470887,826,0.39663931223134036,0.28057835091832745,0.32278233685033214
933,Carroll,2727,Carroll Precinct 09-001,2601,49,40,1020,1212,37,2727,1,0.9537953795379538,0.01796846351301797,0.014668133480014669,0.013568023469013568,495,0.37403740374037403,0.4444444444444444,0.18151815181518152
934,Carroll,5574,Carroll Precinct 07-007,5011,218,157,1713,1337,188,5574,1,0.8989953354861858,0.03911015428776462,0.0281664872622892,0.03372802296376032,2524,0.30731969860064584,0.23986365267312523,0.4528166487262289
935,Carroll,1903,Carroll Precinct 07-008,1759,65,29,527,605,50,1903,1,0.9243300052548608,0.03415659485023647,0.015239096163951655,0.02627430373095113,771,0.2769311613242249,0.3179190751445087,0.4051497635312664
936,Carroll,960,Carroll Precinct 07-005,945,9,3,426,218,3,960,1,0.984375,0.009375,0.003125,0.003125,316,0.44375,0.22708333333333333,0.32916666666666666
937,Carroll,2365,Carroll Precinct 04-002,2282,28,19,715,793,36,2365,1,0.9649048625792812,0.011839323467230444,0.008033826638477801,0.01522198731501057,857,0.3023255813953488,0.33530655391120506,0.36236786469344606
938,Carroll,2537,Carroll Precinct 07-006,2326,65,59,772,566,87,2537,1,0.9168309026409145,0.025620811982656682,0.023255813953488372,0.03429247142294048,1199,0.30429641308632244,0.2230981474182105,0.4726054394954671
939,Carroll,3647,Carroll Precinct 07-003,3100,264,178,931,577,105,3647,1,0.8500137098985467,0.07238826432684398,0.04880723882643268,0.028790786948176585,2139,0.255278310940499,0.1582122292295037,0.5865094598299972
940,Carroll,2385,Carroll Precinct 07-001,2135,105,101,521,419,44,2385,1,0.8951781970649895,0.0440251572327044,0.042348008385744235,0.018448637316561847,1445,0.21844863731656183,0.17568134171907757,0.6058700209643606
941,Carroll,7644,Carroll Precinct 05-004,6509,725,141,2724,2155,269,7644,1,0.8515175300889587,0.09484563055991628,0.018445839874411302,0.03519099947671376,2765,0.3563579277864992,0.28192046049188907,0.3617216117216117
943,Carroll,4313,Carroll Precinct 05-002,3922,228,63,1749,1472,100,4313,1,0.9093438441919778,0.05286343612334802,0.014607002086714584,0.023185717597959656,1092,0.4055182007883144,0.3412937630419661,0.25318803616971947
1170,Carroll,2549,Carroll Precinct 05-003,2418,38,34,968,828,59,2549,1,0.9486072969792075,0.01490780698313064,0.013338564142801098,0.02314633189486073,753,0.37975676735974895,0.324833267948215,0.2954099646920361
1181,Carroll,6184,Carroll Precinct 04-001,5840,132,76,1838,1753,136,6184,1,0.944372574385511,0.021345407503234153,0.012289780077619664,0.02199223803363519,2593,0.29721862871927557,0.28347347994825356,0.4193078913324709
1182,Carroll,4802,Carroll Precinct 08-001,4594,54,55,1341,1475,99,4802,1,0.9566847147022074,0.011245314452311536,0.011453561016243232,0.020616409829237816,1986,0.27925864223240315,0.3071636817992503,0.41357767596834655
1187,Carroll,7419,Carroll Precinct 07-004,6548,335,265,1860,1447,271,7419,1,0.8825987329828818,0.045154333468122386,0.03571909960911174,0.03652783393988408,4112,0.2507076425394258,0.19503976277126298,0.5542525946893112
1188,Carroll,4295,Carroll Precinct 03-001,4156,43,42,953,1272,54,4295,1,0.9676367869615833,0.010011641443538999,0.009778812572759022,0.012572759022118742,2070,0.22188591385331782,0.2961583236321304,0.4819557625145518
1189,Carroll,3836,Carroll Precinct 07-002,3328,157,245,916,855,106,3836,1,0.867570385818561,0.04092805005213764,0.06386861313868614,0.027632950990615225,2065,0.23879040667361837,0.22288842544316997,0.5383211678832117
1190,Carroll,5993,Carroll Precinct 06-001,5728,79,80,1535,1846,106,5993,1,0.9557817453695978,0.013182045720006674,0.013348907058234607,0.017687301852160855,2612,0.2561321541798765,0.3080260303687636,0.4358418154513599
1191,Carroll,3510,Carroll Precinct 08-002,3268,78,103,991,1039,61,3510,1,0.931054131054131,0.022222222222222223,0.029344729344729346,0.017378917378917377,1480,0.28233618233618235,0.29601139601139603,0.42165242165242167
1192,Carroll,2717,Carroll Precinct 08-003,2574,40,61,853,786,42,2717,1,0.9473684210526315,0.01472211998527788,0.022451232977548766,0.015458225984541774,1078,0.3139492086860508,0.28928965771071036,0.3967611336032389
1193,Carroll,4591,Carroll Precinct 06-002,4324,106,96,1392,1508,65,4591,1,0.9418427357874102,0.023088651709867132,0.020910477020257025,0.014158135482465693,1691,0.3032019167937269,0.32846874319320407,0.36832934001306905
1770,Carroll,7060,Carroll Precinct 13-001,6426,188,225,2384,2398,221,7060,1,0.9101983002832861,0.026628895184135977,0.03186968838526912,0.03130311614730878,2278,0.3376770538243626,0.3396600566572238,0.3226628895184136
1794,Carroll,4768,Carroll Precinct 04-003,4514,103,50,1438,1487,101,4768,1,0.9467281879194631,0.02160234899328859,0.010486577181208054,0.02118288590604027,1843,0.3015939597315436,0.31187080536912754,0.38653523489932884
