,COUNTY,VAP,NAME,WVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
250,Garrett,746,Garrett Precinct 08-002,735,9,1,7,11,746,1,0.985254691689008,0.014745308310991957,729,0.012064343163538873,0.0013404825737265416,0.00938337801608579,0.9772117962466488
251,Garrett,572,Garrett Precinct 08-001,565,5,3,4,7,572,1,0.9877622377622378,0.012237762237762238,560,0.008741258741258742,0.005244755244755245,0.006993006993006993,0.9790209790209791
252,Garrett,1056,Garrett Precinct 14-002,1037,7,9,11,19,1056,1,0.9820075757575758,0.017992424242424244,1029,0.006628787878787879,0.008522727272727272,0.010416666666666666,0.9744318181818182
253,Garrett,1898,Garrett Precinct 07-000,1852,25,5,21,46,1898,1,0.9757639620653319,0.02423603793466807,1847,0.013171759747102213,0.0026343519494204425,0.011064278187565859,0.9731296101159115
254,Garrett,2642,Garrett Precinct 16-000,2604,18,12,29,38,2642,1,0.9856169568508706,0.014383043149129448,2583,0.006813020439061317,0.004542013626040878,0.01097653292959879,0.977668433005299
255,Garrett,1535,Garrett Precinct 10-000,1521,11,5,27,14,1535,1,0.9908794788273616,0.009120521172638436,1492,0.0071661237785016286,0.003257328990228013,0.01758957654723127,0.971986970684039
256,Garrett,2412,Garrett Precinct 14-001,2373,31,5,26,39,2412,1,0.9838308457711443,0.01616915422885572,2350,0.01285240464344942,0.0020729684908789387,0.01077943615257048,0.9742951907131011
257,Garrett,1811,Garrett Precinct 06-000,1677,16,7,34,134,1811,1,0.9260077305356157,0.07399226946438432,1754,0.00883489784649365,0.003865267807840972,0.018774157923799006,0.9685256764218664
258,Garrett,562,Garrett Precinct 13-000,558,5,4,19,4,562,1,0.9928825622775801,0.0071174377224199285,534,0.008896797153024912,0.0071174377224199285,0.033807829181494664,0.9501779359430605
259,Garrett,1486,Garrett Precinct 01-000,1470,24,4,26,16,1486,1,0.9892328398384926,0.010767160161507403,1432,0.016150740242261104,0.0026917900403768506,0.017496635262449527,0.9636608344549125
260,Garrett,1547,Garrett Precinct 02-000,1514,12,7,18,33,1547,1,0.9786683904330963,0.021331609566903685,1510,0.007756948933419522,0.004524886877828055,0.011635423400129283,0.9760827407886231
261,Garrett,1443,Garrett Precinct 05-000,1420,14,3,23,23,1443,1,0.9840609840609841,0.01593901593901594,1403,0.009702009702009701,0.002079002079002079,0.01593901593901594,0.9722799722799723
262,Garrett,725,Garrett Precinct 12-000,708,12,2,8,17,725,1,0.976551724137931,0.023448275862068966,703,0.016551724137931035,0.002758620689655172,0.011034482758620689,0.9696551724137931
263,Garrett,655,Garrett Precinct 04-000,637,4,5,10,18,655,1,0.9725190839694656,0.02748091603053435,636,0.0061068702290076335,0.007633587786259542,0.015267175572519083,0.9709923664122138
264,Garrett,140,Garrett Precinct 11-000,136,1,1,0,4,140,1,0.9714285714285714,0.02857142857142857,138,0.007142857142857143,0.007142857142857143,0.0,0.9857142857142858
269,Garrett,627,Garrett Precinct 03-002,615,6,2,10,12,627,1,0.9808612440191388,0.019138755980861243,609,0.009569377990430622,0.003189792663476874,0.01594896331738437,0.9712918660287081
270,Garrett,2171,Garrett Precinct 03-001,2136,21,15,25,35,2171,1,0.9838783970520497,0.016121602947950252,2110,0.009672961768770152,0.006909258406264394,0.011515430677107323,0.9719023491478581
271,Garrett,421,Garrett Precinct 15-000,419,8,4,11,2,421,1,0.995249406175772,0.004750593824228029,398,0.019002375296912115,0.009501187648456057,0.026128266033254157,0.9453681710213777
272,Garrett,988,Garrett Precinct 09-000,964,15,2,12,24,988,1,0.9757085020242915,0.024291497975708502,959,0.015182186234817813,0.0020242914979757085,0.012145748987854251,0.9706477732793523
