,COUNTY,VAP,NAME,WVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
250,Garrett,746,Garrett Precinct 08-002,735,14,0,11,746,1,0.985254691689008,0.014745308310991957,732,0.01876675603217158,0.0,0.9812332439678284
251,Garrett,572,Garrett Precinct 08-001,565,7,0,7,572,1,0.9877622377622378,0.012237762237762238,565,0.012237762237762238,0.0,0.9877622377622378
252,Garrett,1056,Garrett Precinct 14-002,1037,19,1,19,1056,1,0.9820075757575758,0.017992424242424244,1036,0.017992424242424244,0.000946969696969697,0.9810606060606061
253,Garrett,1898,Garrett Precinct 07-000,1852,47,1,46,1898,1,0.9757639620653319,0.02423603793466807,1850,0.02476290832455216,0.0005268703898840885,0.9747102212855637
254,Garrett,2642,Garrett Precinct 16-000,2604,37,6,38,2642,1,0.9856169568508706,0.014383043149129448,2599,0.014004542013626041,0.002271006813020439,0.9837244511733535
255,Garrett,1535,Garrett Precinct 10-000,1521,20,1,14,1535,1,0.9908794788273616,0.009120521172638436,1514,0.013029315960912053,0.0006514657980456026,0.9863192182410423
256,Garrett,2412,Garrett Precinct 14-001,2373,64,2,39,2412,1,0.9838308457711443,0.01616915422885572,2346,0.026533996683250415,0.0008291873963515755,0.972636815920398
257,Garrett,1811,Garrett Precinct 06-000,1677,34,0,134,1811,1,0.9260077305356157,0.07399226946438432,1777,0.018774157923799006,0.0,0.981225842076201
258,Garrett,562,Garrett Precinct 13-000,558,11,0,4,562,1,0.9928825622775801,0.0071174377224199285,551,0.019572953736654804,0.0,0.9804270462633452
259,Garrett,1486,Garrett Precinct 01-000,1470,51,1,16,1486,1,0.9892328398384926,0.010767160161507403,1434,0.034320323014804845,0.0006729475100942127,0.9650067294751009
260,Garrett,1547,Garrett Precinct 02-000,1514,31,1,33,1547,1,0.9786683904330963,0.021331609566903685,1515,0.0200387847446671,0.0006464124111182935,0.9793148028442146
261,Garrett,1443,Garrett Precinct 05-000,1420,37,0,23,1443,1,0.9840609840609841,0.01593901593901594,1406,0.02564102564102564,0.0,0.9743589743589743
262,Garrett,725,Garrett Precinct 12-000,708,9,0,17,725,1,0.976551724137931,0.023448275862068966,716,0.012413793103448275,0.0,0.9875862068965517
263,Garrett,655,Garrett Precinct 04-000,637,10,0,18,655,1,0.9725190839694656,0.02748091603053435,645,0.015267175572519083,0.0,0.9847328244274809
264,Garrett,140,Garrett Precinct 11-000,136,2,0,4,140,1,0.9714285714285714,0.02857142857142857,138,0.014285714285714285,0.0,0.9857142857142858
269,Garrett,627,Garrett Precinct 03-002,615,20,0,12,627,1,0.9808612440191388,0.019138755980861243,607,0.03189792663476874,0.0,0.9681020733652312
270,Garrett,2171,Garrett Precinct 03-001,2136,34,1,35,2171,1,0.9838783970520497,0.016121602947950252,2136,0.01566098572086596,0.00046061722708429296,0.9838783970520497
271,Garrett,421,Garrett Precinct 15-000,419,22,2,2,421,1,0.995249406175772,0.004750593824228029,397,0.052256532066508314,0.004750593824228029,0.9429928741092637
272,Garrett,988,Garrett Precinct 09-000,964,36,1,24,988,1,0.9757085020242915,0.024291497975708502,951,0.03643724696356275,0.0010121457489878543,0.9625506072874493
