,COUNTY,VAP,NAME,WVAP,COMP14D,COMP14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP14None,COMP14D_pct,COMP14R_pct,COMP14None_pct
250,Garrett,746,Garrett Precinct 08-002,735,51,173,11,746,1,0.985254691689008,0.014745308310991957,522,0.06836461126005362,0.23190348525469168,0.6997319034852547
251,Garrett,572,Garrett Precinct 08-001,565,41,112,7,572,1,0.9877622377622378,0.012237762237762238,419,0.07167832167832168,0.1958041958041958,0.7325174825174825
252,Garrett,1056,Garrett Precinct 14-002,1037,104,228,19,1056,1,0.9820075757575758,0.017992424242424244,724,0.09848484848484848,0.2159090909090909,0.6856060606060606
253,Garrett,1898,Garrett Precinct 07-000,1852,139,363,46,1898,1,0.9757639620653319,0.02423603793466807,1396,0.0732349841938883,0.19125395152792413,0.7355110642781876
254,Garrett,2642,Garrett Precinct 16-000,2604,211,493,38,2642,1,0.9856169568508706,0.014383043149129448,1938,0.07986373959121877,0.1866010598031794,0.7335352006056018
255,Garrett,1535,Garrett Precinct 10-000,1521,126,348,14,1535,1,0.9908794788273616,0.009120521172638436,1061,0.08208469055374593,0.22671009771986972,0.6912052117263844
256,Garrett,2412,Garrett Precinct 14-001,2373,197,443,39,2412,1,0.9838308457711443,0.01616915422885572,1772,0.08167495854063019,0.18366500829187396,0.7346600331674958
257,Garrett,1811,Garrett Precinct 06-000,1677,187,368,134,1811,1,0.9260077305356157,0.07399226946438432,1256,0.10325786858089453,0.20320265046935396,0.6935394809497515
258,Garrett,562,Garrett Precinct 13-000,558,54,96,4,562,1,0.9928825622775801,0.0071174377224199285,412,0.09608540925266904,0.1708185053380783,0.7330960854092526
259,Garrett,1486,Garrett Precinct 01-000,1470,183,358,16,1486,1,0.9892328398384926,0.010767160161507403,945,0.12314939434724091,0.24091520861372812,0.6359353970390309
260,Garrett,1547,Garrett Precinct 02-000,1514,123,311,33,1547,1,0.9786683904330963,0.021331609566903685,1113,0.07950872656755009,0.20103425985778928,0.7194570135746606
261,Garrett,1443,Garrett Precinct 05-000,1420,143,393,23,1443,1,0.9840609840609841,0.01593901593901594,907,0.0990990990990991,0.27234927234927236,0.6285516285516286
262,Garrett,725,Garrett Precinct 12-000,708,72,172,17,725,1,0.976551724137931,0.023448275862068966,481,0.0993103448275862,0.23724137931034484,0.663448275862069
263,Garrett,655,Garrett Precinct 04-000,637,56,162,18,655,1,0.9725190839694656,0.02748091603053435,437,0.08549618320610687,0.24732824427480915,0.667175572519084
264,Garrett,140,Garrett Precinct 11-000,136,12,23,4,140,1,0.9714285714285714,0.02857142857142857,105,0.08571428571428572,0.16428571428571428,0.75
269,Garrett,627,Garrett Precinct 03-002,615,73,131,12,627,1,0.9808612440191388,0.019138755980861243,423,0.11642743221690591,0.20893141945773525,0.6746411483253588
270,Garrett,2171,Garrett Precinct 03-001,2136,148,498,35,2171,1,0.9838783970520497,0.016121602947950252,1525,0.06817134960847536,0.22938737908797788,0.7024412713035467
271,Garrett,421,Garrett Precinct 15-000,419,73,123,2,421,1,0.995249406175772,0.004750593824228029,225,0.17339667458432304,0.2921615201900237,0.5344418052256532
272,Garrett,988,Garrett Precinct 09-000,964,124,234,24,988,1,0.9757085020242915,0.024291497975708502,630,0.12550607287449392,0.23684210526315788,0.6376518218623481
