,COUNTY,VAP,NAME,WVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
250,Garrett,746,Garrett Precinct 08-002,735,47,159,11,746,1,0.985254691689008,0.014745308310991957,540,0.06300268096514745,0.2131367292225201,0.7238605898123325
251,Garrett,572,Garrett Precinct 08-001,565,51,124,7,572,1,0.9877622377622378,0.012237762237762238,397,0.08916083916083917,0.21678321678321677,0.6940559440559441
252,Garrett,1056,Garrett Precinct 14-002,1037,83,222,19,1056,1,0.9820075757575758,0.017992424242424244,751,0.07859848484848485,0.21022727272727273,0.7111742424242424
253,Garrett,1898,Garrett Precinct 07-000,1852,152,280,46,1898,1,0.9757639620653319,0.02423603793466807,1466,0.08008429926238145,0.1475237091675448,0.7723919915700738
254,Garrett,2642,Garrett Precinct 16-000,2604,214,468,38,2642,1,0.9856169568508706,0.014383043149129448,1960,0.080999242997729,0.17713853141559424,0.7418622255866768
255,Garrett,1535,Garrett Precinct 10-000,1521,171,323,14,1535,1,0.9908794788273616,0.009120521172638436,1041,0.11140065146579804,0.21042345276872965,0.6781758957654723
256,Garrett,2412,Garrett Precinct 14-001,2373,190,380,39,2412,1,0.9838308457711443,0.01616915422885572,1842,0.07877280265339967,0.15754560530679934,0.763681592039801
257,Garrett,1811,Garrett Precinct 06-000,1677,228,353,134,1811,1,0.9260077305356157,0.07399226946438432,1230,0.12589729431253452,0.19491993373826616,0.6791827719491993
258,Garrett,562,Garrett Precinct 13-000,558,48,107,4,562,1,0.9928825622775801,0.0071174377224199285,407,0.08540925266903915,0.1903914590747331,0.7241992882562278
259,Garrett,1486,Garrett Precinct 01-000,1470,180,347,16,1486,1,0.9892328398384926,0.010767160161507403,959,0.12113055181695828,0.2335127860026918,0.6453566621803499
260,Garrett,1547,Garrett Precinct 02-000,1514,180,371,33,1547,1,0.9786683904330963,0.021331609566903685,996,0.11635423400129283,0.2398190045248869,0.6438267614738203
261,Garrett,1443,Garrett Precinct 05-000,1420,213,378,23,1443,1,0.9840609840609841,0.01593901593901594,852,0.14760914760914762,0.26195426195426197,0.5904365904365905
262,Garrett,725,Garrett Precinct 12-000,708,51,190,17,725,1,0.976551724137931,0.023448275862068966,484,0.0703448275862069,0.2620689655172414,0.6675862068965517
263,Garrett,655,Garrett Precinct 04-000,637,59,155,18,655,1,0.9725190839694656,0.02748091603053435,441,0.0900763358778626,0.2366412213740458,0.6732824427480916
264,Garrett,140,Garrett Precinct 11-000,136,10,30,4,140,1,0.9714285714285714,0.02857142857142857,100,0.07142857142857142,0.21428571428571427,0.7142857142857143
269,Garrett,627,Garrett Precinct 03-002,615,46,152,12,627,1,0.9808612440191388,0.019138755980861243,429,0.0733652312599681,0.24242424242424243,0.6842105263157895
270,Garrett,2171,Garrett Precinct 03-001,2136,181,434,35,2171,1,0.9838783970520497,0.016121602947950252,1556,0.08337171810225702,0.19990787655458314,0.7167204053431598
271,Garrett,421,Garrett Precinct 15-000,419,78,114,2,421,1,0.995249406175772,0.004750593824228029,229,0.18527315914489312,0.27078384798099764,0.5439429928741093
272,Garrett,988,Garrett Precinct 09-000,964,153,242,24,988,1,0.9757085020242915,0.024291497975708502,593,0.1548582995951417,0.24493927125506074,0.6002024291497976
