,COUNTY,VAP,NAME,WVAP,PRES12D,PRES12R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,PRES12None,PRES12D_pct,PRES12R_pct,PRES12None_pct
250,Garrett,746,Garrett Precinct 08-002,735,33,261,11,746,1,0.985254691689008,0.014745308310991957,452,0.04423592493297587,0.34986595174262736,0.6058981233243967
251,Garrett,572,Garrett Precinct 08-001,565,59,170,7,572,1,0.9877622377622378,0.012237762237762238,343,0.10314685314685315,0.2972027972027972,0.5996503496503497
252,Garrett,1056,Garrett Precinct 14-002,1037,92,385,19,1056,1,0.9820075757575758,0.017992424242424244,579,0.08712121212121213,0.3645833333333333,0.5482954545454546
253,Garrett,1898,Garrett Precinct 07-000,1852,193,542,46,1898,1,0.9757639620653319,0.02423603793466807,1163,0.10168598524762908,0.285563751317176,0.6127502634351949
254,Garrett,2642,Garrett Precinct 16-000,2604,230,756,38,2642,1,0.9856169568508706,0.014383043149129448,1656,0.08705526116578349,0.2861468584405753,0.6267978803936411
255,Garrett,1535,Garrett Precinct 10-000,1521,171,497,14,1535,1,0.9908794788273616,0.009120521172638436,867,0.11140065146579804,0.3237785016286645,0.5648208469055375
256,Garrett,2412,Garrett Precinct 14-001,2373,224,756,39,2412,1,0.9838308457711443,0.01616915422885572,1432,0.09286898839137644,0.31343283582089554,0.593698175787728
257,Garrett,1811,Garrett Precinct 06-000,1677,200,562,134,1811,1,0.9260077305356157,0.07399226946438432,1049,0.11043622308117063,0.3103257868580895,0.57923799006074
258,Garrett,562,Garrett Precinct 13-000,558,73,172,4,562,1,0.9928825622775801,0.0071174377224199285,317,0.1298932384341637,0.30604982206405695,0.5640569395017794
259,Garrett,1486,Garrett Precinct 01-000,1470,170,544,16,1486,1,0.9892328398384926,0.010767160161507403,772,0.11440107671601615,0.36608344549125166,0.5195154777927322
260,Garrett,1547,Garrett Precinct 02-000,1514,158,531,33,1547,1,0.9786683904330963,0.021331609566903685,858,0.10213316095669037,0.34324499030381384,0.5546218487394958
261,Garrett,1443,Garrett Precinct 05-000,1420,144,596,23,1443,1,0.9840609840609841,0.01593901593901594,703,0.0997920997920998,0.41302841302841303,0.48717948717948717
262,Garrett,725,Garrett Precinct 12-000,708,54,295,17,725,1,0.976551724137931,0.023448275862068966,376,0.07448275862068965,0.4068965517241379,0.5186206896551724
263,Garrett,655,Garrett Precinct 04-000,637,55,273,18,655,1,0.9725190839694656,0.02748091603053435,327,0.08396946564885496,0.416793893129771,0.49923664122137407
264,Garrett,140,Garrett Precinct 11-000,136,10,62,4,140,1,0.9714285714285714,0.02857142857142857,68,0.07142857142857142,0.44285714285714284,0.4857142857142857
269,Garrett,627,Garrett Precinct 03-002,615,63,239,12,627,1,0.9808612440191388,0.019138755980861243,325,0.10047846889952153,0.38118022328548645,0.518341307814992
270,Garrett,2171,Garrett Precinct 03-001,2136,159,815,35,2171,1,0.9838783970520497,0.016121602947950252,1197,0.07323813910640257,0.37540304007369873,0.5513588208198986
271,Garrett,421,Garrett Precinct 15-000,419,62,188,2,421,1,0.995249406175772,0.004750593824228029,171,0.14726840855106887,0.44655581947743467,0.40617577197149646
272,Garrett,988,Garrett Precinct 09-000,964,143,430,24,988,1,0.9757085020242915,0.024291497975708502,415,0.14473684210526316,0.4352226720647773,0.4200404858299595
