,COUNTY,VAP,NAME,WVAP,AG18D,AG18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,AG18None,AG18D_pct,AG18R_pct,AG18None_pct
250,Garrett,746,Garrett Precinct 08-002,735,16,202,11,746,1,0.985254691689008,0.014745308310991957,528,0.021447721179624665,0.2707774798927614,0.707774798927614
251,Garrett,572,Garrett Precinct 08-001,565,21,162,7,572,1,0.9877622377622378,0.012237762237762238,389,0.03671328671328671,0.28321678321678323,0.6800699300699301
252,Garrett,1056,Garrett Precinct 14-002,1037,31,294,19,1056,1,0.9820075757575758,0.017992424242424244,731,0.029356060606060608,0.2784090909090909,0.6922348484848485
253,Garrett,1898,Garrett Precinct 07-000,1852,86,358,46,1898,1,0.9757639620653319,0.02423603793466807,1454,0.045310853530031614,0.1886195995785037,0.7660695468914647
254,Garrett,2642,Garrett Precinct 16-000,2604,124,574,38,2642,1,0.9856169568508706,0.014383043149129448,1944,0.046934140802422405,0.21725965177895534,0.7358062074186222
255,Garrett,1535,Garrett Precinct 10-000,1521,99,407,14,1535,1,0.9908794788273616,0.009120521172638436,1029,0.06449511400651466,0.26514657980456025,0.6703583061889251
256,Garrett,2412,Garrett Precinct 14-001,2373,110,478,39,2412,1,0.9838308457711443,0.01616915422885572,1824,0.04560530679933665,0.19817578772802655,0.7562189054726368
257,Garrett,1811,Garrett Precinct 06-000,1677,164,432,134,1811,1,0.9260077305356157,0.07399226946438432,1215,0.09055770292655992,0.23854224185532855,0.6709000552181116
258,Garrett,562,Garrett Precinct 13-000,558,30,130,4,562,1,0.9928825622775801,0.0071174377224199285,402,0.05338078291814947,0.2313167259786477,0.7153024911032029
259,Garrett,1486,Garrett Precinct 01-000,1470,106,438,16,1486,1,0.9892328398384926,0.010767160161507403,942,0.07133243606998654,0.29475100942126514,0.6339165545087483
260,Garrett,1547,Garrett Precinct 02-000,1514,125,447,33,1547,1,0.9786683904330963,0.021331609566903685,975,0.08080155138978669,0.28894634776987715,0.6302521008403361
261,Garrett,1443,Garrett Precinct 05-000,1420,131,476,23,1443,1,0.9840609840609841,0.01593901593901594,836,0.09078309078309078,0.32986832986832987,0.5793485793485793
262,Garrett,725,Garrett Precinct 12-000,708,24,221,17,725,1,0.976551724137931,0.023448275862068966,480,0.03310344827586207,0.30482758620689654,0.6620689655172414
263,Garrett,655,Garrett Precinct 04-000,637,26,193,18,655,1,0.9725190839694656,0.02748091603053435,436,0.03969465648854962,0.29465648854961835,0.665648854961832
264,Garrett,140,Garrett Precinct 11-000,136,2,40,4,140,1,0.9714285714285714,0.02857142857142857,98,0.014285714285714285,0.2857142857142857,0.7
269,Garrett,627,Garrett Precinct 03-002,615,31,181,12,627,1,0.9808612440191388,0.019138755980861243,415,0.049441786283891544,0.2886762360446571,0.6618819776714514
270,Garrett,2171,Garrett Precinct 03-001,2136,88,542,35,2171,1,0.9838783970520497,0.016121602947950252,1541,0.04053431598341778,0.24965453707968677,0.7098111469368954
271,Garrett,421,Garrett Precinct 15-000,419,39,163,2,421,1,0.995249406175772,0.004750593824228029,219,0.09263657957244656,0.38717339667458434,0.5201900237529691
272,Garrett,988,Garrett Precinct 09-000,964,80,323,24,988,1,0.9757085020242915,0.024291497975708502,585,0.08097165991902834,0.3269230769230769,0.5921052631578947
