,COUNTY,VAP,NAME,WVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
282,Harford,3035,Harford Precinct 03-023,2597,94,25,75,438,3035,1,0.8556836902800659,0.1443163097199341,2841,0.030971993410214168,0.008237232289950576,0.02471169686985173,0.9360790774299835
283,Harford,3016,Harford Precinct 03-022,2720,67,15,53,296,3016,1,0.9018567639257294,0.09814323607427056,2881,0.022214854111405835,0.004973474801061008,0.017572944297082227,0.955238726790451
284,Harford,3085,Harford Precinct 04-001,2968,68,12,27,117,3085,1,0.9620745542949757,0.03792544570502431,2978,0.022042139384116692,0.0038897893030794164,0.008752025931928687,0.9653160453808752
285,Harford,2129,Harford Precinct 04-006,2056,70,11,38,73,2129,1,0.9657116016909347,0.03428839830906529,2010,0.03287928604978863,0.005166744950681071,0.017848755284170972,0.9441052137153593
286,Harford,2731,Harford Precinct 04-003,2662,69,30,65,69,2731,1,0.9747345294763823,0.025265470523617724,2567,0.025265470523617724,0.010984987184181618,0.02380080556572684,0.9399487367264738
287,Harford,2632,Harford Precinct 04-004,2493,56,11,57,139,2632,1,0.9471884498480243,0.05281155015197568,2508,0.02127659574468085,0.004179331306990881,0.021656534954407294,0.952887537993921
288,Harford,4062,Harford Precinct 03-005,3803,79,22,40,259,4062,1,0.9362383062530774,0.0637616937469227,3921,0.019448547513540127,0.0054160512063023145,0.009847365829640572,0.965288035450517
289,Harford,2376,Harford Precinct 05-002,2261,61,18,40,115,2376,1,0.9515993265993266,0.0484006734006734,2257,0.025673400673400674,0.007575757575757576,0.016835016835016835,0.9499158249158249
290,Harford,1712,Harford Precinct 03-004,1595,43,12,39,117,1712,1,0.9316588785046729,0.0683411214953271,1618,0.02511682242990654,0.007009345794392523,0.0227803738317757,0.9450934579439252
291,Harford,2679,Harford Precinct 05-003,2566,56,18,49,113,2679,1,0.9578200821201941,0.0421799178798059,2556,0.020903322135125045,0.006718924972004479,0.018290406868234417,0.9540873460246361
292,Harford,1922,Harford Precinct 01-003,1115,30,21,43,807,1922,1,0.5801248699271592,0.4198751300728408,1828,0.015608740894901144,0.010926118626430802,0.022372528616024973,0.951092611862643
293,Harford,2731,Harford Precinct 01-005,1671,55,47,81,1060,2731,1,0.6118637861589161,0.3881362138410839,2548,0.020139143170999633,0.01720981325521787,0.02965946539729037,0.9329915781764921
294,Harford,3854,Harford Precinct 01-010,2529,88,57,99,1325,3854,1,0.656201349247535,0.34379865075246496,3610,0.022833419823559936,0.014789828749351324,0.02568759730150493,0.9366891541255838
295,Harford,3035,Harford Precinct 01-019,1562,62,79,91,1473,3035,1,0.514662273476112,0.48533772652388796,2803,0.02042833607907743,0.026029654036243823,0.029983525535420098,0.9235584843492587
296,Harford,1603,Harford Precinct 02-019,986,3,6,5,617,1603,1,0.6150966936993137,0.3849033063006862,1589,0.0018714909544603868,0.0037429819089207735,0.0031191515907673115,0.9912663755458515
297,Harford,2076,Harford Precinct 01-018,1562,59,27,68,514,2076,1,0.7524084778420038,0.24759152215799615,1922,0.02842003853564547,0.01300578034682081,0.03275529865125241,0.9258188824662813
298,Harford,1794,Harford Precinct 01-017,1518,15,5,8,276,1794,1,0.8461538461538461,0.15384615384615385,1766,0.008361204013377926,0.002787068004459309,0.004459308807134894,0.9843924191750278
299,Harford,3477,Harford Precinct 01-016,2382,86,41,89,1095,3477,1,0.6850733390854185,0.31492666091458155,3261,0.02473396606269773,0.01179177451826287,0.02559677883232672,0.9378774805867127
300,Harford,3030,Harford Precinct 01-020,1753,77,68,66,1277,3030,1,0.5785478547854785,0.42145214521452146,2819,0.025412541254125412,0.022442244224422443,0.02178217821782178,0.9303630363036304
301,Harford,2453,Harford Precinct 03-020,2282,77,11,62,171,2453,1,0.9302894415002039,0.06971055849979617,2303,0.03139013452914798,0.004484304932735426,0.025275173257236036,0.9388503872808805
302,Harford,2703,Harford Precinct 03-002,2479,96,18,69,224,2703,1,0.9171291157972623,0.0828708842027377,2520,0.03551609322974473,0.006659267480577136,0.025527192008879023,0.9322974472807991
303,Harford,1877,Harford Precinct 02-003,1397,40,27,64,480,1877,1,0.7442727757059137,0.2557272242940863,1746,0.021310602024507193,0.014384656366542355,0.034096963239211506,0.9302077783697389
304,Harford,327,Harford Precinct 02-001,263,12,9,7,64,327,1,0.8042813455657493,0.19571865443425077,299,0.03669724770642202,0.027522935779816515,0.021406727828746176,0.9143730886850153
305,Harford,2551,Harford Precinct 02-015,1517,62,76,97,1034,2551,1,0.5946687573500588,0.4053312426499412,2316,0.024304194433555467,0.029792238337906705,0.038024304194433554,0.9078792630341043
306,Harford,3443,Harford Precinct 02-010,1918,74,72,101,1525,3443,1,0.5570723206505954,0.4429276793494046,3196,0.021492884112692418,0.02091199535288992,0.02933488237002614,0.9282602381643915
307,Harford,2679,Harford Precinct 02-014,1630,45,39,53,1049,2679,1,0.6084359835759612,0.3915640164240388,2542,0.0167973124300112,0.014557670772676373,0.019783501306457632,0.9488615154908548
308,Harford,2411,Harford Precinct 02-011,1702,79,50,90,709,2411,1,0.705931148900871,0.294068851099129,2192,0.032766486934881794,0.02073828287017835,0.03732890916632103,0.9091663210286188
309,Harford,264,Harford Precinct 02-004,242,8,1,2,22,264,1,0.9166666666666666,0.08333333333333333,253,0.030303030303030304,0.003787878787878788,0.007575757575757576,0.9583333333333334
310,Harford,3615,Harford Precinct 02-002,3332,119,45,97,283,3615,1,0.9217150760719225,0.07828492392807745,3354,0.032918395573997235,0.012448132780082987,0.026832641770401105,0.9278008298755187
312,Harford,295,Harford Precinct 02-005,242,1,1,3,53,295,1,0.8203389830508474,0.17966101694915254,290,0.003389830508474576,0.003389830508474576,0.010169491525423728,0.9830508474576272
313,Harford,137,Harford Precinct 06-005,57,3,4,9,80,137,1,0.41605839416058393,0.583941605839416,121,0.021897810218978103,0.029197080291970802,0.06569343065693431,0.8832116788321168
314,Harford,794,Harford Precinct 06-007,641,11,1,16,153,794,1,0.8073047858942065,0.19269521410579346,766,0.013853904282115869,0.0012594458438287153,0.020151133501259445,0.964735516372796
315,Harford,3367,Harford Precinct 06-006,2576,115,42,103,791,3367,1,0.7650727650727651,0.23492723492723494,3107,0.03415503415503415,0.012474012474012475,0.03059103059103059,0.9227799227799228
316,Harford,2179,Harford Precinct 06-003,1655,94,28,101,524,2179,1,0.7595227168425883,0.24047728315741165,1956,0.043139054612207434,0.012849931161083065,0.0463515374024782,0.8976594768242313
317,Harford,2603,Harford Precinct 06-001,1942,90,30,86,661,2603,1,0.746062235881675,0.253937764118325,2397,0.03457548981943911,0.01152516327314637,0.033038801383019595,0.9208605455243949
318,Harford,340,Harford Precinct 06-004,310,9,0,15,30,340,1,0.9117647058823529,0.08823529411764706,316,0.026470588235294117,0.0,0.04411764705882353,0.9294117647058824
319,Harford,1986,Harford Precinct 06-002,1564,88,40,97,422,1986,1,0.7875125881168177,0.21248741188318226,1761,0.044310171198388724,0.02014098690835851,0.048841893252769386,0.8867069486404834
320,Harford,1712,Harford Precinct 05-004,1537,38,13,44,175,1712,1,0.8977803738317757,0.1022196261682243,1617,0.02219626168224299,0.007593457943925234,0.02570093457943925,0.9445093457943925
321,Harford,2884,Harford Precinct 05-001,2747,70,19,63,137,2884,1,0.95249653259362,0.04750346740638003,2732,0.024271844660194174,0.006588072122052704,0.021844660194174758,0.9472954230235784
441,Harford,2560,Harford Precinct 04-002,2438,101,13,41,122,2560,1,0.95234375,0.04765625,2405,0.039453125,0.005078125,0.016015625,0.939453125
443,Harford,2984,Harford Precinct 03-006,2861,144,20,62,123,2984,1,0.9587801608579088,0.04121983914209115,2758,0.04825737265415549,0.006702412868632708,0.020777479892761394,0.9242627345844504
444,Harford,3240,Harford Precinct 04-005,3026,83,13,45,214,3240,1,0.9339506172839506,0.06604938271604938,3099,0.025617283950617284,0.004012345679012346,0.013888888888888888,0.9564814814814815
451,Harford,2747,Harford Precinct 01-045,2393,107,22,66,354,2747,1,0.8711321441572625,0.12886785584273752,2552,0.0389515835456862,0.008008736803785948,0.024026210411357846,0.92901346923917
1738,Harford,2157,Harford Precinct 01-002,1667,71,29,63,490,2157,1,0.7728326379230412,0.22716736207695873,1994,0.03291608715808994,0.013444598980064905,0.02920723226703755,0.9244320815948076
1739,Harford,2040,Harford Precinct 01-041,1629,67,35,60,411,2040,1,0.7985294117647059,0.20147058823529412,1878,0.03284313725490196,0.01715686274509804,0.029411764705882353,0.9205882352941176
1740,Harford,3676,Harford Precinct 01-001,1714,55,37,73,1962,3676,1,0.4662676822633297,0.5337323177366703,3511,0.014961915125136017,0.010065288356909684,0.01985854189336235,0.955114254624592
1741,Harford,3478,Harford Precinct 01-004,2572,87,44,81,906,3478,1,0.7395054629097182,0.26049453709028175,3266,0.025014376078205867,0.012650948821161587,0.023289246693502012,0.9390454284071306
1742,Harford,3873,Harford Precinct 01-006,1543,46,60,58,2330,3873,1,0.3983991737671056,0.6016008262328943,3709,0.011877097856958431,0.015491866769945779,0.014975471210947586,0.9576555641621483
1743,Harford,2164,Harford Precinct 03-007,1998,67,10,54,166,2164,1,0.9232902033271719,0.0767097966728281,2033,0.030961182994454713,0.0046210720887245845,0.024953789279112754,0.9394639556377079
1744,Harford,2054,Harford Precinct 03-014,1919,48,9,46,135,2054,1,0.9342745861733204,0.06572541382667965,1951,0.023369036027263874,0.004381694255111977,0.022395326192794548,0.9498539435248295
1745,Harford,3462,Harford Precinct 03-003,3325,147,27,54,137,3462,1,0.9604274985557482,0.039572501444251874,3234,0.04246100519930676,0.00779896013864818,0.01559792027729636,0.9341421143847487
1746,Harford,2794,Harford Precinct 03-008,2645,92,16,63,149,2794,1,0.9466714387974231,0.05332856120257695,2623,0.0329277022190408,0.00572655690765927,0.022548317823908374,0.9387974230493915
1747,Harford,3241,Harford Precinct 03-009,2986,124,18,60,255,3241,1,0.9213205800678803,0.07867941993211972,3039,0.03825979635914841,0.005553841406973156,0.018512804689910522,0.9376735575439679
1748,Harford,3003,Harford Precinct 03-013,2807,93,23,53,196,3003,1,0.9347319347319347,0.06526806526806526,2834,0.030969030969030968,0.007659007659007659,0.017649017649017648,0.9437229437229437
