,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
282,Harford,3035,Harford Precinct 03-023,2597,170,92,94,25,75,176,3035,1,0.8556836902800659,0.05601317957166392,0.030313014827018123,0.05799011532125206,2841,0.030971993410214168,0.008237232289950576,0.02471169686985173,0.9360790774299835
283,Harford,3016,Harford Precinct 03-022,2720,112,81,67,15,53,103,3016,1,0.9018567639257294,0.03713527851458886,0.026856763925729443,0.034151193633952255,2881,0.022214854111405835,0.004973474801061008,0.017572944297082227,0.955238726790451
284,Harford,3085,Harford Precinct 04-001,2968,36,24,68,12,27,57,3085,1,0.9620745542949757,0.011669367909238249,0.007779578606158833,0.018476499189627228,2978,0.022042139384116692,0.0038897893030794164,0.008752025931928687,0.9653160453808752
285,Harford,2129,Harford Precinct 04-006,2056,27,19,70,11,38,27,2129,1,0.9657116016909347,0.012682010333489901,0.008924377642085486,0.012682010333489901,2010,0.03287928604978863,0.005166744950681071,0.017848755284170972,0.9441052137153593
286,Harford,2731,Harford Precinct 04-003,2662,11,22,69,30,65,36,2731,1,0.9747345294763823,0.004027828634199927,0.008055657268399853,0.013181984621017943,2567,0.025265470523617724,0.010984987184181618,0.02380080556572684,0.9399487367264738
287,Harford,2632,Harford Precinct 04-004,2493,67,24,56,11,57,48,2632,1,0.9471884498480243,0.025455927051671733,0.00911854103343465,0.0182370820668693,2508,0.02127659574468085,0.004179331306990881,0.021656534954407294,0.952887537993921
288,Harford,4062,Harford Precinct 03-005,3803,99,67,79,22,40,93,4062,1,0.9362383062530774,0.024372230428360415,0.016494337764647957,0.022895125553914326,3921,0.019448547513540127,0.0054160512063023145,0.009847365829640572,0.965288035450517
289,Harford,2376,Harford Precinct 05-002,2261,47,39,61,18,40,29,2376,1,0.9515993265993266,0.01978114478114478,0.016414141414141416,0.012205387205387205,2257,0.025673400673400674,0.007575757575757576,0.016835016835016835,0.9499158249158249
290,Harford,1712,Harford Precinct 03-004,1595,66,25,43,12,39,26,1712,1,0.9316588785046729,0.038551401869158876,0.014602803738317757,0.015186915887850467,1618,0.02511682242990654,0.007009345794392523,0.0227803738317757,0.9450934579439252
291,Harford,2679,Harford Precinct 05-003,2566,25,27,56,18,49,61,2679,1,0.9578200821201941,0.00933184023889511,0.010078387458006719,0.02276969018290407,2556,0.020903322135125045,0.006718924972004479,0.018290406868234417,0.9540873460246361
292,Harford,1922,Harford Precinct 01-003,1115,562,172,30,21,43,73,1922,1,0.5801248699271592,0.2924037460978148,0.08949011446409989,0.03798126951092612,1828,0.015608740894901144,0.010926118626430802,0.022372528616024973,0.951092611862643
293,Harford,2731,Harford Precinct 01-005,1671,760,170,55,47,81,130,2731,1,0.6118637861589161,0.27828634199926766,0.062248260710362505,0.04760161113145368,2548,0.020139143170999633,0.01720981325521787,0.02965946539729037,0.9329915781764921
294,Harford,3854,Harford Precinct 01-010,2529,964,155,88,57,99,206,3854,1,0.656201349247535,0.25012973533990657,0.04021795537104307,0.05345096004151531,3610,0.022833419823559936,0.014789828749351324,0.02568759730150493,0.9366891541255838
295,Harford,3035,Harford Precinct 01-019,1562,1218,107,62,79,91,148,3035,1,0.514662273476112,0.40131795716639207,0.035255354200988465,0.04876441515650742,2803,0.02042833607907743,0.026029654036243823,0.029983525535420098,0.9235584843492587
296,Harford,1603,Harford Precinct 02-019,986,297,219,3,6,5,101,1603,1,0.6150966936993137,0.1852776044915783,0.13661883967560823,0.0630068621334997,1589,0.0018714909544603868,0.0037429819089207735,0.0031191515907673115,0.9912663755458515
297,Harford,2076,Harford Precinct 01-018,1562,400,44,59,27,68,70,2076,1,0.7524084778420038,0.1926782273603083,0.02119460500963391,0.03371868978805395,1922,0.02842003853564547,0.01300578034682081,0.03275529865125241,0.9258188824662813
298,Harford,1794,Harford Precinct 01-017,1518,125,33,15,5,8,118,1794,1,0.8461538461538461,0.06967670011148272,0.01839464882943144,0.06577480490523968,1766,0.008361204013377926,0.002787068004459309,0.004459308807134894,0.9843924191750278
299,Harford,3477,Harford Precinct 01-016,2382,746,187,86,41,89,162,3477,1,0.6850733390854185,0.21455277538107564,0.05378199597354041,0.04659188955996549,3261,0.02473396606269773,0.01179177451826287,0.02559677883232672,0.9378774805867127
300,Harford,3030,Harford Precinct 01-020,1753,850,175,77,68,66,252,3030,1,0.5785478547854785,0.28052805280528054,0.057755775577557754,0.08316831683168317,2819,0.025412541254125412,0.022442244224422443,0.02178217821782178,0.9303630363036304
301,Harford,2453,Harford Precinct 03-020,2282,100,26,77,11,62,45,2453,1,0.9302894415002039,0.040766408479412965,0.01059926620464737,0.018344883815735832,2303,0.03139013452914798,0.004484304932735426,0.025275173257236036,0.9388503872808805
302,Harford,2703,Harford Precinct 03-002,2479,89,60,96,18,69,75,2703,1,0.9171291157972623,0.032926378098409176,0.022197558268590455,0.02774694783573807,2520,0.03551609322974473,0.006659267480577136,0.025527192008879023,0.9322974472807991
303,Harford,1877,Harford Precinct 02-003,1397,383,40,40,27,64,57,1877,1,0.7442727757059137,0.20404901438465636,0.021310602024507193,0.030367607884922748,1746,0.021310602024507193,0.014384656366542355,0.034096963239211506,0.9302077783697389
