,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG18D,AG18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG18None,AG18D_pct,AG18R_pct,AG18None_pct
282,Harford,3035,Harford Precinct 03-023,2597,170,92,429,725,176,3035,1,0.8556836902800659,0.05601317957166392,0.030313014827018123,0.05799011532125206,1881,0.1413509060955519,0.23887973640856672,0.6197693574958814
283,Harford,3016,Harford Precinct 03-022,2720,112,81,417,930,103,3016,1,0.9018567639257294,0.03713527851458886,0.026856763925729443,0.034151193633952255,1669,0.138262599469496,0.3083554376657825,0.5533819628647215
284,Harford,3085,Harford Precinct 04-001,2968,36,24,273,806,57,3085,1,0.9620745542949757,0.011669367909238249,0.007779578606158833,0.018476499189627228,2006,0.08849270664505672,0.26126418152350084,0.6502431118314425
285,Harford,2129,Harford Precinct 04-006,2056,27,19,144,556,27,2129,1,0.9657116016909347,0.012682010333489901,0.008924377642085486,0.012682010333489901,1429,0.06763738844527947,0.26115547205260686,0.6712071395021136
286,Harford,2731,Harford Precinct 04-003,2662,11,22,272,999,36,2731,1,0.9747345294763823,0.004027828634199927,0.008055657268399853,0.013181984621017943,1460,0.09959721713658001,0.36580007323324787,0.5346027096301721
287,Harford,2632,Harford Precinct 04-004,2493,67,24,232,816,48,2632,1,0.9471884498480243,0.025455927051671733,0.00911854103343465,0.0182370820668693,1584,0.08814589665653495,0.3100303951367781,0.601823708206687
288,Harford,4062,Harford Precinct 03-005,3803,99,67,445,1458,93,4062,1,0.9362383062530774,0.024372230428360415,0.016494337764647957,0.022895125553914326,2159,0.10955194485475135,0.35893648449039883,0.5315115706548498
289,Harford,2376,Harford Precinct 05-002,2261,47,39,262,839,29,2376,1,0.9515993265993266,0.01978114478114478,0.016414141414141416,0.012205387205387205,1275,0.11026936026936027,0.3531144781144781,0.5366161616161617
290,Harford,1712,Harford Precinct 03-004,1595,66,25,194,610,26,1712,1,0.9316588785046729,0.038551401869158876,0.014602803738317757,0.015186915887850467,908,0.1133177570093458,0.35630841121495327,0.530373831775701
291,Harford,2679,Harford Precinct 05-003,2566,25,27,241,934,61,2679,1,0.9578200821201941,0.00933184023889511,0.010078387458006719,0.02276969018290407,1504,0.08995893990294886,0.3486375513251213,0.5614035087719298
292,Harford,1922,Harford Precinct 01-003,1115,562,172,264,193,73,1922,1,0.5801248699271592,0.2924037460978148,0.08949011446409989,0.03798126951092612,1465,0.13735691987513007,0.1004162330905307,0.7622268470343392
293,Harford,2731,Harford Precinct 01-005,1671,760,170,369,292,130,2731,1,0.6118637861589161,0.27828634199926766,0.062248260710362505,0.04760161113145368,2070,0.1351153423654339,0.10692054192603442,0.7579641157085317
294,Harford,3854,Harford Precinct 01-010,2529,964,155,682,620,206,3854,1,0.656201349247535,0.25012973533990657,0.04021795537104307,0.05345096004151531,2552,0.1769590036325895,0.16087182148417228,0.6621691748832382
295,Harford,3035,Harford Precinct 01-019,1562,1218,107,531,279,148,3035,1,0.514662273476112,0.40131795716639207,0.035255354200988465,0.04876441515650742,2225,0.17495881383855025,0.09192751235584844,0.7331136738056013
296,Harford,1603,Harford Precinct 02-019,986,297,219,114,76,101,1603,1,0.6150966936993137,0.1852776044915783,0.13661883967560823,0.0630068621334997,1413,0.07111665626949469,0.047411104179663134,0.8814722395508422
297,Harford,2076,Harford Precinct 01-018,1562,400,44,375,421,70,2076,1,0.7524084778420038,0.1926782273603083,0.02119460500963391,0.03371868978805395,1280,0.18063583815028902,0.20279383429672446,0.6165703275529865
298,Harford,1794,Harford Precinct 01-017,1518,125,33,295,474,118,1794,1,0.8461538461538461,0.06967670011148272,0.01839464882943144,0.06577480490523968,1025,0.16443701226309923,0.26421404682274247,0.5713489409141583
299,Harford,3477,Harford Precinct 01-016,2382,746,187,641,529,162,3477,1,0.6850733390854185,0.21455277538107564,0.05378199597354041,0.04659188955996549,2307,0.18435432844406097,0.15214265171124533,0.6635030198446937
300,Harford,3030,Harford Precinct 01-020,1753,850,175,794,437,252,3030,1,0.5785478547854785,0.28052805280528054,0.057755775577557754,0.08316831683168317,1799,0.262046204620462,0.14422442244224423,0.5937293729372938
301,Harford,2453,Harford Precinct 03-020,2282,100,26,261,742,45,2453,1,0.9302894415002039,0.040766408479412965,0.01059926620464737,0.018344883815735832,1450,0.10640032613126783,0.3024867509172442,0.591112922951488
302,Harford,2703,Harford Precinct 03-002,2479,89,60,337,804,75,2703,1,0.9171291157972623,0.032926378098409176,0.022197558268590455,0.02774694783573807,1562,0.12467628560858306,0.2974472807991121,0.5778764335923049
303,Harford,1877,Harford Precinct 02-003,1397,383,40,255,272,57,1877,1,0.7442727757059137,0.20404901438465636,0.021310602024507193,0.030367607884922748,1350,0.13585508790623335,0.1449120937666489,0.7192328183271177
304,Harford,327,Harford Precinct 02-001,263,49,5,127,106,10,327,1,0.8042813455657493,0.14984709480122324,0.01529051987767584,0.03058103975535168,94,0.38837920489296635,0.3241590214067278,0.2874617737003058
305,Harford,2551,Harford Precinct 02-015,1517,749,107,451,253,178,2551,1,0.5946687573500588,0.2936103488827911,0.041944335554684437,0.0697765582124657,1847,0.17679341434731477,0.09917679341434732,0.7240297922383379
306,Harford,3443,Harford Precinct 02-010,1918,1078,200,501,279,247,3443,1,0.5570723206505954,0.31309904153354634,0.05808887598024978,0.07173976183560848,2663,0.1455126343305257,0.08103398199244845,0.7734533836770259
307,Harford,2679,Harford Precinct 02-014,1630,801,113,373,193,135,2679,1,0.6084359835759612,0.2989921612541993,0.0421799178798059,0.05039193729003359,2113,0.13923105636431504,0.07204180664427025,0.7887271369914147
308,Harford,2411,Harford Precinct 02-011,1702,457,77,439,390,175,2411,1,0.705931148900871,0.18954790543343011,0.03193695562007466,0.07258399004562423,1582,0.1820821236001659,0.16175860638739112,0.656159270012443
309,Harford,264,Harford Precinct 02-004,242,8,7,17,56,7,264,1,0.9166666666666666,0.030303030303030304,0.026515151515151516,0.026515151515151516,191,0.06439393939393939,0.21212121212121213,0.7234848484848485
310,Harford,3615,Harford Precinct 02-002,3332,144,42,519,1105,97,3615,1,0.9217150760719225,0.03983402489626556,0.011618257261410789,0.026832641770401105,1991,0.14356846473029045,0.30567081604426005,0.5507607192254496
312,Harford,295,Harford Precinct 02-005,242,26,15,11,28,12,295,1,0.8203389830508474,0.08813559322033898,0.05084745762711865,0.04067796610169491,256,0.03728813559322034,0.09491525423728814,0.8677966101694915
313,Harford,137,Harford Precinct 06-005,57,58,5,95,40,17,137,1,0.41605839416058393,0.4233576642335766,0.0364963503649635,0.12408759124087591,2,0.6934306569343066,0.291970802919708,0.014598540145985401
314,Harford,794,Harford Precinct 06-007,641,102,10,40,65,41,794,1,0.8073047858942065,0.12846347607052896,0.012594458438287154,0.05163727959697733,689,0.05037783375314862,0.0818639798488665,0.8677581863979849
315,Harford,3367,Harford Precinct 06-006,2576,461,130,683,845,200,3367,1,0.7650727650727651,0.13691713691713692,0.03861003861003861,0.0594000594000594,1839,0.20285120285120284,0.25096525096525096,0.5461835461835461
316,Harford,2179,Harford Precinct 06-003,1655,345,99,391,454,80,2179,1,0.7595227168425883,0.1583295089490592,0.045433685176686556,0.036714089031665904,1334,0.1794401101422671,0.208352455254704,0.612207434603029
317,Harford,2603,Harford Precinct 06-001,1942,473,91,435,315,97,2603,1,0.746062235881675,0.18171340760660776,0.03495966192854399,0.03726469458317326,1853,0.16711486746062235,0.12101421436803687,0.7118709181713407
318,Harford,340,Harford Precinct 06-004,310,19,3,34,42,8,340,1,0.9117647058823529,0.05588235294117647,0.008823529411764706,0.023529411764705882,264,0.1,0.12352941176470589,0.7764705882352941
319,Harford,1986,Harford Precinct 06-002,1564,283,54,461,557,85,1986,1,0.7875125881168177,0.14249748237663645,0.027190332326283987,0.042799597180261835,968,0.23212487411883181,0.2804632426988922,0.4874118831822759
