,COUNTY,VAP,NAME,WVAP,GOV18PD_BJ,GOV18PD_JS,GOV18PD_KV,GOV18PD_RM,GOV18PD_RB,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV18PDNone,GOV18PD_BJ_pct,GOV18PD_JS_pct,GOV18PD_KV_pct,GOV18PD_RM_pct,GOV18PD_RB_pct,GOV18PDNone_pct
108,Washington,2005,Washington Precinct 07-002,1820,37,3,10,3,10,185,2005,1,0.9077306733167082,0.09226932668329177,1942,0.018453865336658354,0.0014962593516209476,0.004987531172069825,0.0014962593516209476,0.004987531172069825,0.9685785536159601
109,Washington,2584,Washington Precinct 07-001,2474,36,5,20,2,14,110,2584,1,0.9574303405572755,0.04256965944272446,2507,0.01393188854489164,0.001934984520123839,0.007739938080495356,0.0007739938080495357,0.005417956656346749,0.9702012383900929
110,Washington,883,Washington Precinct 14-001,858,18,1,9,1,3,25,883,1,0.9716874292185731,0.028312570781426953,851,0.020385050962627407,0.0011325028312570782,0.010192525481313703,0.0011325028312570782,0.0033975084937712344,0.9637599093997735
111,Washington,1184,Washington Precinct 14-002,1120,10,4,6,2,5,64,1184,1,0.9459459459459459,0.05405405405405406,1157,0.008445945945945946,0.0033783783783783786,0.005067567567567568,0.0016891891891891893,0.004222972972972973,0.9771959459459459
164,Washington,1945,Washington Precinct 08-000,1896,53,5,15,3,17,49,1945,1,0.9748071979434447,0.02519280205655527,1852,0.02724935732647815,0.002570694087403599,0.007712082262210797,0.0015424164524421595,0.008740359897172237,0.9521850899742931
167,Washington,1846,Washington Precinct 19-000,1762,59,8,21,0,16,84,1846,1,0.9544962080173348,0.04550379198266522,1742,0.031960996749729145,0.004333694474539545,0.011375947995666305,0.0,0.00866738894907909,0.9436619718309859
168,Washington,2585,Washington Precinct 06-002,2446,59,6,28,10,26,139,2585,1,0.9462282398452612,0.053771760154738876,2456,0.022823984526112187,0.0023210831721470018,0.010831721470019342,0.0038684719535783366,0.010058027079303675,0.9500967117988395
169,Washington,2120,Washington Precinct 06-001,2021,40,8,21,8,32,99,2120,1,0.9533018867924529,0.046698113207547166,2011,0.018867924528301886,0.0037735849056603774,0.00990566037735849,0.0037735849056603774,0.01509433962264151,0.9485849056603773
170,Washington,2992,Washington Precinct 16-000,2783,56,14,27,10,28,209,2992,1,0.9301470588235294,0.06985294117647059,2857,0.01871657754010695,0.004679144385026738,0.009024064171122994,0.0033422459893048127,0.009358288770053475,0.954879679144385
171,Washington,3446,Washington Precinct 02-000,3270,44,13,22,8,32,176,3446,1,0.9489262913522926,0.05107370864770749,3327,0.012768427161926872,0.0037724898432965758,0.006384213580963436,0.0023215322112594312,0.009286128845037725,0.965467208357516
172,Washington,3981,Washington Precinct 23-000,3821,24,6,10,5,19,160,3981,1,0.9598090931926652,0.04019090680733484,3917,0.006028636021100226,0.0015071590052750565,0.0025119316754584277,0.0012559658377292139,0.0047726701833710125,0.9839236372770661
173,Washington,2569,Washington Precinct 26-003,2433,30,5,10,7,20,136,2569,1,0.9470611132736473,0.05293888672635266,2497,0.011677695601401323,0.001946282600233554,0.003892565200467108,0.0027247956403269754,0.007785130400934216,0.9719735305566368
174,Washington,3543,Washington Precinct 26-001,3247,29,10,17,2,14,296,3543,1,0.9164549816539656,0.08354501834603444,3471,0.008185153824442563,0.002822466836014677,0.004798193621224951,0.0005644933672029354,0.003951453570420547,0.9796782387806944
175,Washington,2281,Washington Precinct 26-002,2020,36,8,17,5,18,261,2281,1,0.8855765015344147,0.11442349846558526,2197,0.01578255151249452,0.0035072336694432268,0.007452871547566856,0.0021920210434020165,0.00789127575624726,0.9631740464708461
176,Washington,2361,Washington Precinct 10-002,1969,72,7,20,8,38,392,2361,1,0.833968657348581,0.1660313426514189,2216,0.030495552731893267,0.002964845404489623,0.00847098686997035,0.0033883947479881405,0.01609487505294367,0.938585345192715
177,Washington,1736,Washington Precinct 03-004,1327,17,2,5,3,8,409,1736,1,0.7644009216589862,0.23559907834101382,1701,0.009792626728110598,0.001152073732718894,0.002880184331797235,0.0017281105990783411,0.004608294930875576,0.9798387096774194
178,Washington,2009,Washington Precinct 03-003,1620,29,2,15,4,10,389,2009,1,0.8063713290194127,0.19362867098058736,1949,0.01443504230960677,0.0009955201592832255,0.007466401194624191,0.001991040318566451,0.004977600796416127,0.9701343952215032
179,Washington,1404,Washington Precinct 03-002,1228,32,3,16,5,16,176,1404,1,0.8746438746438746,0.12535612535612536,1332,0.022792022792022793,0.002136752136752137,0.011396011396011397,0.0035612535612535613,0.011396011396011397,0.9487179487179487
180,Washington,2964,Washington Precinct 13-001,2854,33,3,12,3,10,110,2964,1,0.9628879892037787,0.037112010796221326,2903,0.011133603238866396,0.0010121457489878543,0.004048582995951417,0.0010121457489878543,0.0033738191632928477,0.9794197031039136
181,Washington,2396,Washington Precinct 25-004,1777,41,5,9,9,18,619,2396,1,0.741652754590985,0.25834724540901505,2314,0.017111853088480802,0.002086811352253756,0.0037562604340567614,0.0037562604340567614,0.007512520868113523,0.9657762938230384
182,Washington,2917,Washington Precinct 25-002,2460,28,2,7,3,21,457,2917,1,0.8433321906067878,0.1566678093932122,2856,0.009598902982516283,0.0006856359273225917,0.0023997257456290708,0.0010284538909838875,0.007199177236887213,0.9790881042166609
183,Washington,1556,Washington Precinct 13-002,1358,41,2,12,2,11,198,1556,1,0.8727506426735219,0.12724935732647816,1488,0.02634961439588689,0.0012853470437017994,0.007712082262210797,0.0012853470437017994,0.007069408740359897,0.9562982005141388
184,Washington,947,Washington Precinct 10-004,919,14,3,9,0,10,28,947,1,0.9704329461457233,0.029567053854276663,911,0.014783526927138331,0.0031678986272439284,0.009503695881731784,0.0,0.010559662090813094,0.9619852164730729
185,Washington,4870,Washington Precinct 10-001,3171,57,7,17,9,17,1699,4870,1,0.651129363449692,0.34887063655030803,4763,0.011704312114989733,0.001437371663244353,0.003490759753593429,0.0018480492813141684,0.003490759753593429,0.9780287474332648
186,Washington,1255,Washington Precinct 03-001,1023,23,6,6,5,12,232,1255,1,0.8151394422310757,0.1848605577689243,1203,0.018326693227091632,0.004780876494023904,0.004780876494023904,0.00398406374501992,0.009561752988047808,0.9585657370517928
187,Washington,1160,Washington Precinct 25-001,490,22,1,3,3,16,670,1160,1,0.4224137931034483,0.5775862068965517,1115,0.01896551724137931,0.0008620689655172414,0.002586206896551724,0.002586206896551724,0.013793103448275862,0.9612068965517241
188,Washington,2628,Washington Precinct 22-001,1978,31,4,23,6,16,650,2628,1,0.7526636225266362,0.24733637747336376,2548,0.011796042617960426,0.0015220700152207,0.008751902587519025,0.00228310502283105,0.0060882800608828,0.969558599695586
189,Washington,2275,Washington Precinct 22-002,1694,35,2,18,8,24,581,2275,1,0.7446153846153846,0.2553846153846154,2188,0.015384615384615385,0.0008791208791208791,0.007912087912087912,0.0035164835164835165,0.01054945054945055,0.9617582417582418
190,Washington,1661,Washington Precinct 10-003,1445,33,4,8,1,21,216,1661,1,0.8699578567128236,0.1300421432871764,1594,0.019867549668874173,0.002408187838651415,0.00481637567730283,0.0006020469596628537,0.012642986152919929,0.9596628537025887
191,Washington,2430,Washington Precinct 21-002,1997,48,10,17,8,39,433,2430,1,0.8218106995884774,0.17818930041152264,2308,0.019753086419753086,0.00411522633744856,0.0069958847736625515,0.0032921810699588477,0.016049382716049384,0.9497942386831276
192,Washington,1170,Washington Precinct 21-003,1051,46,11,16,6,11,119,1170,1,0.8982905982905983,0.10170940170940171,1080,0.039316239316239315,0.009401709401709401,0.013675213675213675,0.005128205128205128,0.009401709401709401,0.9230769230769231
193,Washington,2431,Washington Precinct 27-001,2230,63,9,27,5,32,201,2431,1,0.9173179761415056,0.08268202385849445,2295,0.025915261209378856,0.003702180172768408,0.011106540518305225,0.0020567667626491155,0.01316330728095434,0.9440559440559441
194,Washington,2591,Washington Precinct 21-001,2125,67,6,32,11,28,466,2591,1,0.8201466615206484,0.17985333847935162,2447,0.025858741798533386,0.0023157082207641835,0.012350443844075647,0.0042454650714010035,0.010806638363566191,0.9444230027016596
195,Washington,3190,Washington Precinct 27-002,2627,49,12,25,8,37,563,3190,1,0.8235109717868339,0.17648902821316614,3059,0.015360501567398118,0.003761755485893417,0.007836990595611285,0.0025078369905956114,0.011598746081504702,0.9589341692789969
196,Washington,2782,Washington Precinct 18-002,2491,40,10,12,6,20,291,2782,1,0.8953989935298347,0.10460100647016535,2694,0.014378145219266714,0.0035945363048166786,0.004313443565780014,0.002156721782890007,0.007189072609633357,0.9683680805176133
197,Washington,3320,Washington Precinct 18-003,2539,55,7,23,4,26,781,3320,1,0.7647590361445783,0.23524096385542168,3205,0.016566265060240965,0.002108433734939759,0.0069277108433734936,0.0012048192771084338,0.00783132530120482,0.9653614457831325
198,Washington,2141,Washington Precinct 18-001,2034,25,6,16,6,20,107,2141,1,0.9500233535730966,0.04997664642690332,2068,0.011676786548341896,0.0028024287716020553,0.007473143390938813,0.0028024287716020553,0.009341429238673517,0.9659037832788416
199,Washington,2206,Washington Precinct 09-000,2147,32,6,17,10,8,59,2206,1,0.9732547597461468,0.02674524025385313,2133,0.014505893019038985,0.0027198549410698096,0.0077062556663644605,0.004533091568449683,0.003626473254759746,0.9669084315503174
241,Washington,2643,Washington Precinct 05-000,2584,17,7,4,3,9,59,2643,1,0.9776768823306848,0.022323117669315173,2603,0.006432084752175558,0.0026485054861899358,0.001513431706394249,0.0011350737797956867,0.00340522133938706,0.9848656829360575
243,Washington,1589,Washington Precinct 15-000,1563,14,5,8,0,4,26,1589,1,0.9836375078665828,0.016362492133417242,1558,0.00881057268722467,0.0031466331025802393,0.005034612964128383,0.0,0.0025173064820641915,0.9804908747640025
244,Washington,2398,Washington Precinct 04-000,2339,27,5,7,5,16,59,2398,1,0.9753961634695579,0.024603836530442035,2338,0.011259382819015847,0.002085070892410342,0.0029190992493744786,0.002085070892410342,0.006672226855713094,0.9749791492910759
245,Washington,563,Washington Precinct 11-002,546,8,2,6,1,4,17,563,1,0.9698046181172292,0.03019538188277087,542,0.014209591474245116,0.003552397868561279,0.010657193605683837,0.0017761989342806395,0.007104795737122558,0.9626998223801065
246,Washington,2586,Washington Precinct 01-000,2492,62,13,26,11,21,94,2586,1,0.9636504253673627,0.03634957463263728,2453,0.02397525135344161,0.005027068832173241,0.010054137664346482,0.004253673627223511,0.008120649651972157,0.948569218870843
247,Washington,1721,Washington Precinct 20-000,1673,28,6,9,1,4,48,1721,1,0.9721092388146426,0.02789076118535735,1673,0.016269610691458453,0.003486345148169669,0.005229517722254503,0.0005810575246949448,0.002324230098779779,0.9721092388146426
248,Washington,6302,Washington Precinct 12-000,3018,36,7,14,5,10,3284,6302,1,0.4788955887019994,0.5211044112980007,6230,0.005712472231037766,0.0011107584893684545,0.002221516978736909,0.0007933989209774674,0.0015867978419549348,0.9885750555379245
249,Washington,929,Washington Precinct 11-001,892,31,2,13,3,5,37,929,1,0.9601722282023681,0.03982777179763186,875,0.03336921420882669,0.002152852529601722,0.013993541442411194,0.0032292787944025836,0.005382131324004306,0.9418729817007535
1804,Washington,1117,Washington Precinct 24-001,918,6,2,1,1,4,199,1117,1,0.8218442256042973,0.17815577439570277,1103,0.005371530886302597,0.0017905102954341987,0.0008952551477170994,0.0008952551477170994,0.0035810205908683975,0.9874664279319606
1805,Washington,5439,Washington Precinct 17-001,4429,46,13,19,11,68,1010,5439,1,0.8143041000183857,0.18569589998161426,5282,0.0084574370288656,0.0023901452472881043,0.0034932892075749218,0.0020224305938591654,0.012502298216583932,0.9711343997058283
