,COUNTY,VAP,NAME,WVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
192,Washington,1170,Washington Precinct 21-003,1051,103,2,119,1170,1,0.8982905982905983,0.10170940170940171,1065,0.08803418803418804,0.0017094017094017094,0.9102564102564102
193,Washington,2431,Washington Precinct 27-001,2230,146,6,201,2431,1,0.9173179761415056,0.08268202385849445,2279,0.060057589469354175,0.0024681201151789387,0.9374742904154669
194,Washington,2591,Washington Precinct 21-001,2125,122,2,466,2591,1,0.8201466615206484,0.17985333847935162,2467,0.047086067155538404,0.0007719027402547279,0.9521420301042068
195,Washington,3190,Washington Precinct 27-002,2627,109,1,563,3190,1,0.8235109717868339,0.17648902821316614,3080,0.034169278996865206,0.00031347962382445143,0.9655172413793104
196,Washington,2782,Washington Precinct 18-002,2491,117,5,291,2782,1,0.8953989935298347,0.10460100647016535,2660,0.04205607476635514,0.0017972681524083393,0.9561466570812365
197,Washington,3320,Washington Precinct 18-003,2539,86,5,781,3320,1,0.7647590361445783,0.23524096385542168,3229,0.025903614457831327,0.0015060240963855422,0.9725903614457831
198,Washington,2141,Washington Precinct 18-001,2034,84,2,107,2141,1,0.9500233535730966,0.04997664642690332,2055,0.03923400280242877,0.0009341429238673517,0.9598318542737039
199,Washington,2206,Washington Precinct 09-000,2147,109,3,59,2206,1,0.9732547597461468,0.02674524025385313,2094,0.04941069809610154,0.0013599274705349048,0.9492293744333635
241,Washington,2643,Washington Precinct 05-000,2584,69,1,59,2643,1,0.9776768823306848,0.022323117669315173,2573,0.026106696935300794,0.00037835792659856227,0.9735149451381007
243,Washington,1589,Washington Precinct 15-000,1563,35,1,26,1589,1,0.9836375078665828,0.016362492133417242,1553,0.022026431718061675,0.0006293266205160479,0.9773442416614223
244,Washington,2398,Washington Precinct 04-000,2339,89,3,59,2398,1,0.9753961634695579,0.024603836530442035,2306,0.03711426188490409,0.0012510425354462051,0.9616346955796498
245,Washington,563,Washington Precinct 11-002,546,33,1,17,563,1,0.9698046181172292,0.03019538188277087,529,0.0586145648312611,0.0017761989342806395,0.9396092362344582
246,Washington,2586,Washington Precinct 01-000,2492,135,1,94,2586,1,0.9636504253673627,0.03634957463263728,2450,0.052204176334106726,0.0003866976024748647,0.9474091260634184
247,Washington,1721,Washington Precinct 20-000,1673,66,2,48,1721,1,0.9721092388146426,0.02789076118535735,1653,0.03834979662986636,0.0011621150493898896,0.9604880883207437
248,Washington,6302,Washington Precinct 12-000,3018,84,1,3284,6302,1,0.4788955887019994,0.5211044112980007,6217,0.013329101872421454,0.00015867978419549348,0.9865122183433831
249,Washington,929,Washington Precinct 11-001,892,56,2,37,929,1,0.9601722282023681,0.03982777179763186,871,0.060279870828848225,0.002152852529601722,0.93756727664155
1804,Washington,1117,Washington Precinct 24-001,918,17,0,199,1117,1,0.8218442256042973,0.17815577439570277,1100,0.01521933751119069,0.0,0.9847806624888094
1805,Washington,5439,Washington Precinct 17-001,4429,33,2,1010,5439,1,0.8143041000183857,0.18569589998161426,5404,0.006067291781577496,0.00036771465342893915,0.9935649935649936
