,COUNTY,VAP,NAME,WVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
108,Washington,2005,Washington Precinct 07-002,1820,94,39,185,2005,1,0.9077306733167082,0.09226932668329177,1872,0.04688279301745636,0.01945137157107232,0.9336658354114713
109,Washington,2584,Washington Precinct 07-001,2474,116,52,110,2584,1,0.9574303405572755,0.04256965944272446,2416,0.04489164086687306,0.020123839009287926,0.934984520123839
110,Washington,883,Washington Precinct 14-001,858,42,22,25,883,1,0.9716874292185731,0.028312570781426953,819,0.04756511891279728,0.02491506228765572,0.927519818799547
111,Washington,1184,Washington Precinct 14-002,1120,38,22,64,1184,1,0.9459459459459459,0.05405405405405406,1124,0.03209459459459459,0.018581081081081082,0.9493243243243243
164,Washington,1945,Washington Precinct 08-000,1896,127,44,49,1945,1,0.9748071979434447,0.02519280205655527,1774,0.06529562982005141,0.02262210796915167,0.9120822622107969
167,Washington,1846,Washington Precinct 19-000,1762,102,57,84,1846,1,0.9544962080173348,0.04550379198266522,1687,0.0552546045503792,0.03087757313109426,0.9138678223185266
168,Washington,2585,Washington Precinct 06-002,2446,177,63,139,2585,1,0.9462282398452612,0.053771760154738876,2345,0.06847195357833656,0.02437137330754352,0.90715667311412
169,Washington,2120,Washington Precinct 06-001,2021,131,44,99,2120,1,0.9533018867924529,0.046698113207547166,1945,0.06179245283018868,0.020754716981132074,0.9174528301886793
170,Washington,2992,Washington Precinct 16-000,2783,167,55,209,2992,1,0.9301470588235294,0.06985294117647059,2770,0.055815508021390375,0.01838235294117647,0.9258021390374331
171,Washington,3446,Washington Precinct 02-000,3270,145,76,176,3446,1,0.9489262913522926,0.05107370864770749,3225,0.04207777132907719,0.022054556006964595,0.9358676726639582
172,Washington,3981,Washington Precinct 23-000,3821,114,55,160,3981,1,0.9598090931926652,0.04019090680733484,3812,0.028636021100226075,0.013815624215021352,0.9575483546847525
173,Washington,2569,Washington Precinct 26-003,2433,159,68,136,2569,1,0.9470611132736473,0.05293888672635266,2342,0.061891786687427015,0.02646944336317633,0.9116387699493966
174,Washington,3543,Washington Precinct 26-001,3247,152,77,296,3543,1,0.9164549816539656,0.08354501834603444,3314,0.042901495907423086,0.02173299463731301,0.9353655094552639
175,Washington,2281,Washington Precinct 26-002,2020,124,56,261,2281,1,0.8855765015344147,0.11442349846558526,2101,0.05436212187637001,0.024550635686102586,0.9210872424375274
176,Washington,2361,Washington Precinct 10-002,1969,146,80,392,2361,1,0.833968657348581,0.1660313426514189,2135,0.06183820415078357,0.0338839474798814,0.904277848369335
177,Washington,1736,Washington Precinct 03-004,1327,28,27,409,1736,1,0.7644009216589862,0.23559907834101382,1681,0.016129032258064516,0.01555299539170507,0.9683179723502304
178,Washington,2009,Washington Precinct 03-003,1620,59,51,389,2009,1,0.8063713290194127,0.19362867098058736,1899,0.02936784469885515,0.02538576406172225,0.9452463912394226
179,Washington,1404,Washington Precinct 03-002,1228,69,54,176,1404,1,0.8746438746438746,0.12535612535612536,1281,0.049145299145299144,0.038461538461538464,0.9123931623931624
180,Washington,2964,Washington Precinct 13-001,2854,103,46,110,2964,1,0.9628879892037787,0.037112010796221326,2815,0.03475033738191633,0.0155195681511471,0.9497300944669366
181,Washington,2396,Washington Precinct 25-004,1777,93,63,619,2396,1,0.741652754590985,0.25834724540901505,2240,0.038814691151919864,0.026293823038397328,0.9348914858096828
182,Washington,2917,Washington Precinct 25-002,2460,70,77,457,2917,1,0.8433321906067878,0.1566678093932122,2770,0.02399725745629071,0.026396983201919782,0.9496057593417895
183,Washington,1556,Washington Precinct 13-002,1358,54,43,198,1556,1,0.8727506426735219,0.12724935732647816,1459,0.03470437017994859,0.027634961439588688,0.9376606683804627
184,Washington,947,Washington Precinct 10-004,919,63,35,28,947,1,0.9704329461457233,0.029567053854276663,849,0.0665258711721225,0.03695881731784583,0.8965153115100317
185,Washington,4870,Washington Precinct 10-001,3171,143,83,1699,4870,1,0.651129363449692,0.34887063655030803,4644,0.029363449691991787,0.017043121149897332,0.9535934291581109
186,Washington,1255,Washington Precinct 03-001,1023,52,27,232,1255,1,0.8151394422310757,0.1848605577689243,1176,0.04143426294820717,0.02151394422310757,0.9370517928286852
187,Washington,1160,Washington Precinct 25-001,490,41,45,670,1160,1,0.4224137931034483,0.5775862068965517,1074,0.0353448275862069,0.03879310344827586,0.9258620689655173
188,Washington,2628,Washington Precinct 22-001,1978,89,51,650,2628,1,0.7526636225266362,0.24733637747336376,2488,0.033866057838660577,0.019406392694063926,0.9467275494672754
189,Washington,2275,Washington Precinct 22-002,1694,83,72,581,2275,1,0.7446153846153846,0.2553846153846154,2120,0.036483516483516484,0.03164835164835165,0.9318681318681319
190,Washington,1661,Washington Precinct 10-003,1445,91,44,216,1661,1,0.8699578567128236,0.1300421432871764,1526,0.054786273329319686,0.026490066225165563,0.9187236604455148
191,Washington,2430,Washington Precinct 21-002,1997,136,67,433,2430,1,0.8218106995884774,0.17818930041152264,2227,0.05596707818930041,0.02757201646090535,0.9164609053497942
192,Washington,1170,Washington Precinct 21-003,1051,117,39,119,1170,1,0.8982905982905983,0.10170940170940171,1014,0.1,0.03333333333333333,0.8666666666666667
193,Washington,2431,Washington Precinct 27-001,2230,169,70,201,2431,1,0.9173179761415056,0.08268202385849445,2192,0.06951871657754011,0.028794734677087618,0.9016865487453722
194,Washington,2591,Washington Precinct 21-001,2125,145,82,466,2591,1,0.8201466615206484,0.17985333847935162,2364,0.05596294866846777,0.031648012350443844,0.9123890389810884
195,Washington,3190,Washington Precinct 27-002,2627,152,95,563,3190,1,0.8235109717868339,0.17648902821316614,2943,0.04764890282131661,0.029780564263322883,0.9225705329153605
196,Washington,2782,Washington Precinct 18-002,2491,112,87,291,2782,1,0.8953989935298347,0.10460100647016535,2583,0.040258806613946804,0.0312724658519051,0.9284687275341481
197,Washington,3320,Washington Precinct 18-003,2539,123,89,781,3320,1,0.7647590361445783,0.23524096385542168,3108,0.037048192771084336,0.026807228915662652,0.936144578313253
198,Washington,2141,Washington Precinct 18-001,2034,108,46,107,2141,1,0.9500233535730966,0.04997664642690332,1987,0.05044371788883699,0.02148528724894909,0.9280709948622139
199,Washington,2206,Washington Precinct 09-000,2147,113,45,59,2206,1,0.9732547597461468,0.02674524025385313,2048,0.05122393472348141,0.020398912058023574,0.928377153218495
241,Washington,2643,Washington Precinct 05-000,2584,69,29,59,2643,1,0.9776768823306848,0.022323117669315173,2545,0.026106696935300794,0.010972379871358306,0.9629209231933409
243,Washington,1589,Washington Precinct 15-000,1563,52,18,26,1589,1,0.9836375078665828,0.016362492133417242,1519,0.032724984266834484,0.011327879169288861,0.9559471365638766
244,Washington,2398,Washington Precinct 04-000,2339,92,40,59,2398,1,0.9753961634695579,0.024603836530442035,2266,0.03836530442035029,0.016680567139282735,0.944954128440367
245,Washington,563,Washington Precinct 11-002,546,35,9,17,563,1,0.9698046181172292,0.03019538188277087,519,0.06216696269982238,0.015985790408525755,0.9218472468916519
246,Washington,2586,Washington Precinct 01-000,2492,139,74,94,2586,1,0.9636504253673627,0.03634957463263728,2373,0.05375096674400619,0.028615622583139984,0.9176334106728539
247,Washington,1721,Washington Precinct 20-000,1673,69,33,48,1721,1,0.9721092388146426,0.02789076118535735,1619,0.04009296920395119,0.01917489831493318,0.9407321324811156
248,Washington,6302,Washington Precinct 12-000,3018,121,33,3284,6302,1,0.4788955887019994,0.5211044112980007,6148,0.019200253887654714,0.005236432878451286,0.975563313233894
249,Washington,929,Washington Precinct 11-001,892,71,25,37,929,1,0.9601722282023681,0.03982777179763186,833,0.07642626480086114,0.02691065662002153,0.8966630785791173
1804,Washington,1117,Washington Precinct 24-001,918,12,12,199,1117,1,0.8218442256042973,0.17815577439570277,1093,0.010743061772605193,0.010743061772605193,0.9785138764547896
1805,Washington,5439,Washington Precinct 17-001,4429,156,107,1010,5439,1,0.8143041000183857,0.18569589998161426,5176,0.028681742967457253,0.019672733958448246,0.9516455230740946
