,COUNTY,VAP,NAME,WVAP,SEN16D,SEN16R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN16None,SEN16D_pct,SEN16R_pct,SEN16None_pct
108,Washington,2005,Washington Precinct 07-002,1820,325,769,185,2005,1,0.9077306733167082,0.09226932668329177,911,0.16209476309226933,0.3835411471321696,0.4543640897755611
109,Washington,2584,Washington Precinct 07-001,2474,338,983,110,2584,1,0.9574303405572755,0.04256965944272446,1263,0.13080495356037153,0.38041795665634676,0.4887770897832817
110,Washington,883,Washington Precinct 14-001,858,139,356,25,883,1,0.9716874292185731,0.028312570781426953,388,0.15741789354473387,0.4031710079275198,0.43941109852774635
111,Washington,1184,Washington Precinct 14-002,1120,142,354,64,1184,1,0.9459459459459459,0.05405405405405406,688,0.11993243243243243,0.2989864864864865,0.581081081081081
164,Washington,1945,Washington Precinct 08-000,1896,353,692,49,1945,1,0.9748071979434447,0.02519280205655527,900,0.1814910025706941,0.3557840616966581,0.46272493573264784
167,Washington,1846,Washington Precinct 19-000,1762,322,747,84,1846,1,0.9544962080173348,0.04550379198266522,777,0.1744312026002167,0.40465872156013,0.4209100758396533
168,Washington,2585,Washington Precinct 06-002,2446,514,874,139,2585,1,0.9462282398452612,0.053771760154738876,1197,0.1988394584139265,0.3381044487427466,0.4630560928433269
169,Washington,2120,Washington Precinct 06-001,2021,367,795,99,2120,1,0.9533018867924529,0.046698113207547166,958,0.1731132075471698,0.375,0.4518867924528302
170,Washington,2992,Washington Precinct 16-000,2783,421,996,209,2992,1,0.9301470588235294,0.06985294117647059,1575,0.14070855614973263,0.33288770053475936,0.526403743315508
171,Washington,3446,Washington Precinct 02-000,3270,458,982,176,3446,1,0.9489262913522926,0.05107370864770749,2006,0.13290771909460244,0.2849680789320952,0.5821242019733024
172,Washington,3981,Washington Precinct 23-000,3821,366,1297,160,3981,1,0.9598090931926652,0.04019090680733484,2318,0.09193669932177845,0.32579753830695807,0.5822657623712635
173,Washington,2569,Washington Precinct 26-003,2433,415,811,136,2569,1,0.9470611132736473,0.05293888672635266,1343,0.16154145581938498,0.3156870377578824,0.5227715064227326
174,Washington,3543,Washington Precinct 26-001,3247,531,947,296,3543,1,0.9164549816539656,0.08354501834603444,2065,0.14987298899237933,0.2672876093705899,0.5828394016370307
175,Washington,2281,Washington Precinct 26-002,2020,375,597,261,2281,1,0.8855765015344147,0.11442349846558526,1309,0.16440157825515125,0.2617273125822008,0.5738711091626479
176,Washington,2361,Washington Precinct 10-002,1969,524,799,392,2361,1,0.833968657348581,0.1660313426514189,1038,0.22193985599322322,0.33841592545531557,0.43964421855146124
177,Washington,1736,Washington Precinct 03-004,1327,270,164,409,1736,1,0.7644009216589862,0.23559907834101382,1302,0.15552995391705068,0.0944700460829493,0.75
178,Washington,2009,Washington Precinct 03-003,1620,314,323,389,2009,1,0.8063713290194127,0.19362867098058736,1372,0.1562966650074664,0.1607765057242409,0.6829268292682927
179,Washington,1404,Washington Precinct 03-002,1228,264,220,176,1404,1,0.8746438746438746,0.12535612535612536,920,0.18803418803418803,0.15669515669515668,0.6552706552706553
180,Washington,2964,Washington Precinct 13-001,2854,299,1023,110,2964,1,0.9628879892037787,0.037112010796221326,1642,0.10087719298245613,0.3451417004048583,0.5539811066126855
181,Washington,2396,Washington Precinct 25-004,1777,440,419,619,2396,1,0.741652754590985,0.25834724540901505,1537,0.18363939899833054,0.17487479131886477,0.6414858096828047
182,Washington,2917,Washington Precinct 25-002,2460,482,413,457,2917,1,0.8433321906067878,0.1566678093932122,2022,0.1652382584847446,0.1415838189921152,0.6931779225231403
183,Washington,1556,Washington Precinct 13-002,1358,258,503,198,1556,1,0.8727506426735219,0.12724935732647816,795,0.16580976863753213,0.3232647814910026,0.5109254498714653
184,Washington,947,Washington Precinct 10-004,919,150,248,28,947,1,0.9704329461457233,0.029567053854276663,549,0.1583949313621964,0.26187961985216474,0.5797254487856388
185,Washington,4870,Washington Precinct 10-001,3171,447,751,1699,4870,1,0.651129363449692,0.34887063655030803,3672,0.09178644763860369,0.1542094455852156,0.7540041067761807
