,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV14PD_AB,GOV14PD_DG,GOV14PD_HM,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV14PDNone,GOV14PD_AB_pct,GOV14PD_DG_pct,GOV14PD_HM_pct,GOV14PDNone_pct
108,Washington,2005,Washington Precinct 07-002,1820,74,68,30,23,15,43,2005,1,0.9077306733167082,0.03690773067331671,0.03391521197007481,0.02144638403990025,1937,0.014962593516209476,0.011471321695760598,0.007481296758104738,0.9660847880299251
109,Washington,2584,Washington Precinct 07-001,2474,27,53,26,29,15,30,2584,1,0.9574303405572755,0.01044891640866873,0.020510835913312694,0.011609907120743035,2514,0.010061919504643963,0.011222910216718266,0.005804953560371517,0.9729102167182663
110,Washington,883,Washington Precinct 14-001,858,4,13,15,7,8,8,883,1,0.9716874292185731,0.004530011325028313,0.014722536806342015,0.009060022650056626,853,0.01698754246885617,0.007927519818799546,0.009060022650056626,0.9660249150622876
111,Washington,1184,Washington Precinct 14-002,1120,27,11,7,11,8,26,1184,1,0.9459459459459459,0.022804054054054054,0.009290540540540541,0.02195945945945946,1158,0.0059121621621621625,0.009290540540540541,0.006756756756756757,0.9780405405405406
164,Washington,1945,Washington Precinct 08-000,1896,12,22,22,36,39,15,1945,1,0.9748071979434447,0.006169665809768638,0.011311053984575836,0.007712082262210797,1848,0.011311053984575836,0.018508997429305913,0.02005141388174807,0.9501285347043702
167,Washington,1846,Washington Precinct 19-000,1762,32,26,18,24,25,26,1846,1,0.9544962080173348,0.01733477789815818,0.014084507042253521,0.014084507042253521,1779,0.009750812567713976,0.013001083423618635,0.013542795232936078,0.9637053087757314
168,Washington,2585,Washington Precinct 06-002,2446,42,53,40,55,27,44,2585,1,0.9462282398452612,0.016247582205029015,0.020502901353965184,0.01702127659574468,2463,0.015473887814313346,0.02127659574468085,0.010444874274661509,0.9528046421663443
169,Washington,2120,Washington Precinct 06-001,2021,32,40,42,33,22,27,2120,1,0.9533018867924529,0.01509433962264151,0.018867924528301886,0.012735849056603774,2023,0.01981132075471698,0.015566037735849057,0.010377358490566037,0.9542452830188679
170,Washington,2992,Washington Precinct 16-000,2783,43,50,47,32,40,116,2992,1,0.9301470588235294,0.014371657754010695,0.016711229946524065,0.03877005347593583,2873,0.01570855614973262,0.0106951871657754,0.013368983957219251,0.9602272727272727
171,Washington,3446,Washington Precinct 02-000,3270,71,36,58,61,31,69,3446,1,0.9489262913522926,0.02060359837492745,0.01044689495066744,0.020023215322112594,3296,0.016831108531630876,0.017701683110853163,0.008995937318630296,0.9564712710388856
172,Washington,3981,Washington Precinct 23-000,3821,55,63,39,49,37,42,3981,1,0.9598090931926652,0.013815624215021352,0.015825169555388093,0.010550113036925395,3856,0.009796533534287867,0.012308465209746294,0.009294147199196181,0.9686008540567697
173,Washington,2569,Washington Precinct 26-003,2433,34,35,48,55,27,67,2569,1,0.9470611132736473,0.013234721681588166,0.013623978201634877,0.026080186843129623,2439,0.018684312962242117,0.02140910860256909,0.010509926041261192,0.9493966523939276
174,Washington,3543,Washington Precinct 26-001,3247,126,82,41,46,28,88,3543,1,0.9164549816539656,0.03556308213378493,0.02314422805532035,0.024837708156929157,3428,0.011572114027660174,0.012983347445667513,0.007902907140841095,0.9675416313858313
175,Washington,2281,Washington Precinct 26-002,2020,88,94,48,36,16,79,2281,1,0.8855765015344147,0.03857957036387549,0.041209995615957916,0.03463393248575186,2181,0.02104340201665936,0.01578255151249452,0.0070144673388864535,0.9561595791319597
176,Washington,2361,Washington Precinct 10-002,1969,175,111,59,21,14,106,2361,1,0.833968657348581,0.07412113511224058,0.04701397712833545,0.04489623041084286,2267,0.024989411266412537,0.008894536213468869,0.005929690808979246,0.9601863617111394
177,Washington,1736,Washington Precinct 03-004,1327,274,72,12,6,4,63,1736,1,0.7644009216589862,0.1578341013824885,0.041474654377880185,0.036290322580645164,1714,0.0069124423963133645,0.0034562211981566822,0.002304147465437788,0.9873271889400922
178,Washington,2009,Washington Precinct 03-003,1620,255,77,20,20,14,57,2009,1,0.8063713290194127,0.12692882030861125,0.03832752613240418,0.028372324539571926,1955,0.009955201592832254,0.009955201592832254,0.006968641114982578,0.9731209556993529
179,Washington,1404,Washington Precinct 03-002,1228,100,40,15,16,28,36,1404,1,0.8746438746438746,0.07122507122507123,0.02849002849002849,0.02564102564102564,1345,0.010683760683760684,0.011396011396011397,0.019943019943019943,0.957977207977208
180,Washington,2964,Washington Precinct 13-001,2854,30,40,38,41,18,40,2964,1,0.9628879892037787,0.010121457489878543,0.01349527665317139,0.01349527665317139,2867,0.01282051282051282,0.013832658569500675,0.006072874493927126,0.9672739541160594
181,Washington,2396,Washington Precinct 25-004,1777,366,127,24,18,5,126,2396,1,0.741652754590985,0.15275459098497496,0.05300500834724541,0.052587646076794656,2349,0.01001669449081803,0.007512520868113523,0.002086811352253756,0.9803839732888147
182,Washington,2917,Washington Precinct 25-002,2460,282,102,27,13,11,73,2917,1,0.8433321906067878,0.09667466575248543,0.03496743229345218,0.025025711347274597,2866,0.009256085018854988,0.004456633527596846,0.0037709976002742542,0.9825162838532739
183,Washington,1556,Washington Precinct 13-002,1358,96,49,33,15,20,53,1556,1,0.8727506426735219,0.061696658097686374,0.031491002570694086,0.03406169665809768,1488,0.021208226221079693,0.009640102827763496,0.012853470437017995,0.9562982005141388
184,Washington,947,Washington Precinct 10-004,919,12,5,22,24,13,11,947,1,0.9704329461457233,0.012671594508975714,0.005279831045406547,0.011615628299894404,888,0.023231256599788808,0.025343189017951427,0.013727560718057022,0.9376979936642027
185,Washington,4870,Washington Precinct 10-001,3171,1495,98,51,31,30,106,4870,1,0.651129363449692,0.3069815195071869,0.020123203285420943,0.021765913757700206,4758,0.010472279260780287,0.006365503080082135,0.006160164271047228,0.9770020533880903
186,Washington,1255,Washington Precinct 03-001,1023,168,31,36,11,9,33,1255,1,0.8151394422310757,0.13386454183266933,0.024701195219123506,0.026294820717131476,1199,0.028685258964143426,0.008764940239043825,0.007171314741035857,0.9553784860557769
187,Washington,1160,Washington Precinct 25-001,490,577,48,40,0,0,45,1160,1,0.4224137931034483,0.4974137931034483,0.041379310344827586,0.03879310344827586,1120,0.034482758620689655,0.0,0.0,0.9655172413793104
188,Washington,2628,Washington Precinct 22-001,1978,424,139,22,18,18,87,2628,1,0.7526636225266362,0.1613394216133942,0.05289193302891933,0.033105022831050226,2570,0.00837138508371385,0.00684931506849315,0.00684931506849315,0.9779299847792998
189,Washington,2275,Washington Precinct 22-002,1694,315,147,33,22,14,119,2275,1,0.7446153846153846,0.13846153846153847,0.06461538461538462,0.052307692307692305,2206,0.014505494505494506,0.00967032967032967,0.006153846153846154,0.9696703296703296
190,Washington,1661,Washington Precinct 10-003,1445,83,79,26,35,10,54,1661,1,0.8699578567128236,0.049969897652016856,0.047561709813365445,0.0325105358217941,1590,0.015653220951234198,0.02107164358819988,0.006020469596628537,0.9572546658639374
191,Washington,2430,Washington Precinct 21-002,1997,227,123,39,41,33,83,2430,1,0.8218106995884774,0.0934156378600823,0.050617283950617285,0.034156378600823045,2317,0.016049382716049384,0.016872427983539096,0.013580246913580247,0.9534979423868313
192,Washington,1170,Washington Precinct 21-003,1051,71,17,42,30,22,31,1170,1,0.8982905982905983,0.06068376068376068,0.01452991452991453,0.026495726495726495,1076,0.035897435897435895,0.02564102564102564,0.018803418803418803,0.9196581196581196
193,Washington,2431,Washington Precinct 27-001,2230,72,37,49,48,27,92,2431,1,0.9173179761415056,0.029617441382147263,0.015220074043603456,0.03784450843274373,2307,0.020156314273961334,0.01974496092143151,0.011106540518305225,0.9489921842863019
194,Washington,2591,Washington Precinct 21-001,2125,242,125,38,37,35,99,2591,1,0.8201466615206484,0.09340023157082207,0.048243921265920496,0.03820918564260903,2481,0.01466615206483983,0.014280200694712466,0.013508297954457738,0.95754534928599
195,Washington,3190,Washington Precinct 27-002,2627,246,156,47,51,18,161,3190,1,0.8235109717868339,0.07711598746081505,0.04890282131661442,0.05047021943573668,3074,0.014733542319749215,0.01598746081504702,0.005642633228840125,0.9636363636363636
196,Washington,2782,Washington Precinct 18-002,2491,174,50,32,40,19,67,2782,1,0.8953989935298347,0.0625449317038102,0.017972681524083392,0.024083393242271746,2691,0.011502516175413372,0.014378145219266714,0.006829618979151689,0.9672897196261683
197,Washington,3320,Washington Precinct 18-003,2539,355,168,61,13,18,258,3320,1,0.7647590361445783,0.10692771084337349,0.05060240963855422,0.07771084337349397,3228,0.018373493975903616,0.00391566265060241,0.005421686746987952,0.9722891566265061
198,Washington,2141,Washington Precinct 18-001,2034,34,29,24,33,19,44,2141,1,0.9500233535730966,0.015880429705744978,0.0135450723960766,0.020551144325081736,2065,0.011209715086408221,0.015413358243811303,0.008874357776739842,0.9645025688930406
199,Washington,2206,Washington Precinct 09-000,2147,19,13,42,36,19,27,2206,1,0.9732547597461468,0.008612873980054397,0.0058930190389845875,0.012239347234814143,2109,0.019038984587488667,0.016319129646418858,0.008612873980054397,0.956029011786038
241,Washington,2643,Washington Precinct 05-000,2584,10,9,27,35,13,40,2643,1,0.9776768823306848,0.0037835792659856224,0.00340522133938706,0.01513431706394249,2568,0.01021566401816118,0.01324252743094968,0.004918653045781309,0.9716231555051078
243,Washington,1589,Washington Precinct 15-000,1563,2,10,14,20,9,14,1589,1,0.9836375078665828,0.0012586532410320957,0.0062932662051604785,0.00881057268722467,1546,0.00881057268722467,0.012586532410320957,0.005663939584644431,0.9729389553178099
244,Washington,2398,Washington Precinct 04-000,2339,11,17,24,40,10,31,2398,1,0.9753961634695579,0.0045871559633027525,0.007089241034195163,0.01292743953294412,2324,0.010008340283569641,0.016680567139282735,0.004170141784820684,0.969140950792327
245,Washington,563,Washington Precinct 11-002,546,6,1,10,14,10,10,563,1,0.9698046181172292,0.010657193605683837,0.0017761989342806395,0.017761989342806393,529,0.017761989342806393,0.02486678507992895,0.017761989342806393,0.9396092362344582
246,Washington,2586,Washington Precinct 01-000,2492,7,28,34,37,48,59,2586,1,0.9636504253673627,0.0027068832173240526,0.01082753286929621,0.022815158546017015,2467,0.013147718484145398,0.014307811291569992,0.018561484918793503,0.9539829853054911
247,Washington,1721,Washington Precinct 20-000,1673,6,12,19,31,19,30,1721,1,0.9721092388146426,0.003486345148169669,0.006972690296339338,0.017431725740848343,1652,0.011040092969203951,0.01801278326554329,0.011040092969203951,0.9599070307960488
248,Washington,6302,Washington Precinct 12-000,3018,2973,251,25,36,23,60,6302,1,0.4788955887019994,0.4717549984132022,0.03982862583306887,0.00952078705172961,6218,0.003966994604887337,0.005712472231037766,0.0036496350364963502,0.9866708981275786
249,Washington,929,Washington Precinct 11-001,892,15,8,17,8,23,14,929,1,0.9601722282023681,0.016146393972012917,0.008611410118406888,0.015069967707212056,881,0.01829924650161464,0.008611410118406888,0.024757804090419805,0.9483315392895587
1804,Washington,1117,Washington Precinct 24-001,918,167,16,8,5,3,16,1117,1,0.8218442256042973,0.1495076096687556,0.01432408236347359,0.01432408236347359,1101,0.007162041181736795,0.004476275738585497,0.0026857654431512983,0.9856759176365264
1805,Washington,5439,Washington Precinct 17-001,4429,549,268,12,9,5,193,5439,1,0.8143041000183857,0.10093767236624379,0.049273763559477844,0.035484464055892624,5413,0.002206287920573635,0.001654715940430226,0.0009192866335723479,0.9952197095054238
