,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
108,Washington,2005,Washington Precinct 07-002,1820,74,68,66,7,43,2005,1,0.9077306733167082,0.03690773067331671,0.03391521197007481,0.02144638403990025,1932,0.03291770573566085,0.003491271820448878,0.9635910224438903
109,Washington,2584,Washington Precinct 07-001,2474,27,53,75,3,30,2584,1,0.9574303405572755,0.01044891640866873,0.020510835913312694,0.011609907120743035,2506,0.029024767801857584,0.0011609907120743034,0.9698142414860681
110,Washington,883,Washington Precinct 14-001,858,4,13,21,0,8,883,1,0.9716874292185731,0.004530011325028313,0.014722536806342015,0.009060022650056626,862,0.02378255945639864,0.0,0.9762174405436014
111,Washington,1184,Washington Precinct 14-002,1120,27,11,29,0,26,1184,1,0.9459459459459459,0.022804054054054054,0.009290540540540541,0.02195945945945946,1155,0.024493243243243243,0.0,0.9755067567567568
164,Washington,1945,Washington Precinct 08-000,1896,12,22,98,5,15,1945,1,0.9748071979434447,0.006169665809768638,0.011311053984575836,0.007712082262210797,1842,0.05038560411311054,0.002570694087403599,0.9470437017994858
167,Washington,1846,Washington Precinct 19-000,1762,32,26,81,5,26,1846,1,0.9544962080173348,0.01733477789815818,0.014084507042253521,0.014084507042253521,1760,0.043878656554712896,0.0027085590465872156,0.9534127843986999
168,Washington,2585,Washington Precinct 06-002,2446,42,53,127,5,44,2585,1,0.9462282398452612,0.016247582205029015,0.020502901353965184,0.01702127659574468,2453,0.04912959381044488,0.0019342359767891683,0.948936170212766
169,Washington,2120,Washington Precinct 06-001,2021,32,40,112,2,27,2120,1,0.9533018867924529,0.01509433962264151,0.018867924528301886,0.012735849056603774,2006,0.052830188679245285,0.0009433962264150943,0.9462264150943396
170,Washington,2992,Washington Precinct 16-000,2783,43,50,117,3,116,2992,1,0.9301470588235294,0.014371657754010695,0.016711229946524065,0.03877005347593583,2872,0.03910427807486631,0.001002673796791444,0.9598930481283422
171,Washington,3446,Washington Precinct 02-000,3270,71,36,133,4,69,3446,1,0.9489262913522926,0.02060359837492745,0.01044689495066744,0.020023215322112594,3309,0.03859547301218805,0.0011607661056297156,0.9602437608821822
172,Washington,3981,Washington Precinct 23-000,3821,55,63,102,5,42,3981,1,0.9598090931926652,0.013815624215021352,0.015825169555388093,0.010550113036925395,3874,0.02562170308967596,0.0012559658377292139,0.9731223310725948
173,Washington,2569,Washington Precinct 26-003,2433,34,35,130,4,67,2569,1,0.9470611132736473,0.013234721681588166,0.013623978201634877,0.026080186843129623,2435,0.0506033476060724,0.001557026080186843,0.9478396263137407
174,Washington,3543,Washington Precinct 26-001,3247,126,82,129,7,88,3543,1,0.9164549816539656,0.03556308213378493,0.02314422805532035,0.024837708156929157,3407,0.03640982218458933,0.0019757267852102737,0.9616144510302004
175,Washington,2281,Washington Precinct 26-002,2020,88,94,112,6,79,2281,1,0.8855765015344147,0.03857957036387549,0.041209995615957916,0.03463393248575186,2163,0.04910127137220517,0.00263042525208242,0.9482683033757124
176,Washington,2361,Washington Precinct 10-002,1969,175,111,110,4,106,2361,1,0.833968657348581,0.07412113511224058,0.04701397712833545,0.04489623041084286,2247,0.046590427784836935,0.0016941973739940702,0.951715374841169
177,Washington,1736,Washington Precinct 03-004,1327,274,72,30,4,63,1736,1,0.7644009216589862,0.1578341013824885,0.041474654377880185,0.036290322580645164,1702,0.01728110599078341,0.002304147465437788,0.9804147465437788
178,Washington,2009,Washington Precinct 03-003,1620,255,77,69,2,57,2009,1,0.8063713290194127,0.12692882030861125,0.03832752613240418,0.028372324539571926,1938,0.03434544549527128,0.0009955201592832255,0.9646590343454455
179,Washington,1404,Washington Precinct 03-002,1228,100,40,68,0,36,1404,1,0.8746438746438746,0.07122507122507123,0.02849002849002849,0.02564102564102564,1336,0.04843304843304843,0.0,0.9515669515669516
180,Washington,2964,Washington Precinct 13-001,2854,30,40,118,7,40,2964,1,0.9628879892037787,0.010121457489878543,0.01349527665317139,0.01349527665317139,2839,0.0398110661268556,0.0023616734143049934,0.9578272604588394
181,Washington,2396,Washington Precinct 25-004,1777,366,127,82,7,126,2396,1,0.741652754590985,0.15275459098497496,0.05300500834724541,0.052587646076794656,2307,0.034223706176961605,0.002921535893155259,0.9628547579298832
182,Washington,2917,Washington Precinct 25-002,2460,282,102,55,2,73,2917,1,0.8433321906067878,0.09667466575248543,0.03496743229345218,0.025025711347274597,2860,0.01885498800137127,0.0006856359273225917,0.9804593760713062
183,Washington,1556,Washington Precinct 13-002,1358,96,49,68,1,53,1556,1,0.8727506426735219,0.061696658097686374,0.031491002570694086,0.03406169665809768,1487,0.043701799485861184,0.0006426735218508997,0.955655526992288
184,Washington,947,Washington Precinct 10-004,919,12,5,61,3,11,947,1,0.9704329461457233,0.012671594508975714,0.005279831045406547,0.011615628299894404,883,0.06441393875395987,0.0031678986272439284,0.9324181626187962
185,Washington,4870,Washington Precinct 10-001,3171,1495,98,103,5,106,4870,1,0.651129363449692,0.3069815195071869,0.020123203285420943,0.021765913757700206,4762,0.021149897330595482,0.001026694045174538,0.97782340862423
186,Washington,1255,Washington Precinct 03-001,1023,168,31,41,1,33,1255,1,0.8151394422310757,0.13386454183266933,0.024701195219123506,0.026294820717131476,1213,0.03266932270916335,0.0007968127490039841,0.9665338645418327
187,Washington,1160,Washington Precinct 25-001,490,577,48,70,5,45,1160,1,0.4224137931034483,0.4974137931034483,0.041379310344827586,0.03879310344827586,1085,0.0603448275862069,0.004310344827586207,0.9353448275862069
188,Washington,2628,Washington Precinct 22-001,1978,424,139,82,5,87,2628,1,0.7526636225266362,0.1613394216133942,0.05289193302891933,0.033105022831050226,2541,0.03120243531202435,0.001902587519025875,0.9668949771689498
189,Washington,2275,Washington Precinct 22-002,1694,315,147,66,9,119,2275,1,0.7446153846153846,0.13846153846153847,0.06461538461538462,0.052307692307692305,2200,0.029010989010989013,0.003956043956043956,0.967032967032967
190,Washington,1661,Washington Precinct 10-003,1445,83,79,84,3,54,1661,1,0.8699578567128236,0.049969897652016856,0.047561709813365445,0.0325105358217941,1574,0.050571944611679714,0.001806140878988561,0.9476219145093318
191,Washington,2430,Washington Precinct 21-002,1997,227,123,132,7,83,2430,1,0.8218106995884774,0.0934156378600823,0.050617283950617285,0.034156378600823045,2291,0.05432098765432099,0.002880658436213992,0.942798353909465
192,Washington,1170,Washington Precinct 21-003,1051,71,17,103,2,31,1170,1,0.8982905982905983,0.06068376068376068,0.01452991452991453,0.026495726495726495,1065,0.08803418803418804,0.0017094017094017094,0.9102564102564102
193,Washington,2431,Washington Precinct 27-001,2230,72,37,146,6,92,2431,1,0.9173179761415056,0.029617441382147263,0.015220074043603456,0.03784450843274373,2279,0.060057589469354175,0.0024681201151789387,0.9374742904154669
194,Washington,2591,Washington Precinct 21-001,2125,242,125,122,2,99,2591,1,0.8201466615206484,0.09340023157082207,0.048243921265920496,0.03820918564260903,2467,0.047086067155538404,0.0007719027402547279,0.9521420301042068
195,Washington,3190,Washington Precinct 27-002,2627,246,156,109,1,161,3190,1,0.8235109717868339,0.07711598746081505,0.04890282131661442,0.05047021943573668,3080,0.034169278996865206,0.00031347962382445143,0.9655172413793104
196,Washington,2782,Washington Precinct 18-002,2491,174,50,117,5,67,2782,1,0.8953989935298347,0.0625449317038102,0.017972681524083392,0.024083393242271746,2660,0.04205607476635514,0.0017972681524083393,0.9561466570812365
197,Washington,3320,Washington Precinct 18-003,2539,355,168,86,5,258,3320,1,0.7647590361445783,0.10692771084337349,0.05060240963855422,0.07771084337349397,3229,0.025903614457831327,0.0015060240963855422,0.9725903614457831
198,Washington,2141,Washington Precinct 18-001,2034,34,29,84,2,44,2141,1,0.9500233535730966,0.015880429705744978,0.0135450723960766,0.020551144325081736,2055,0.03923400280242877,0.0009341429238673517,0.9598318542737039
199,Washington,2206,Washington Precinct 09-000,2147,19,13,109,3,27,2206,1,0.9732547597461468,0.008612873980054397,0.0058930190389845875,0.012239347234814143,2094,0.04941069809610154,0.0013599274705349048,0.9492293744333635
241,Washington,2643,Washington Precinct 05-000,2584,10,9,69,1,40,2643,1,0.9776768823306848,0.0037835792659856224,0.00340522133938706,0.01513431706394249,2573,0.026106696935300794,0.00037835792659856227,0.9735149451381007
243,Washington,1589,Washington Precinct 15-000,1563,2,10,35,1,14,1589,1,0.9836375078665828,0.0012586532410320957,0.0062932662051604785,0.00881057268722467,1553,0.022026431718061675,0.0006293266205160479,0.9773442416614223
244,Washington,2398,Washington Precinct 04-000,2339,11,17,89,3,31,2398,1,0.9753961634695579,0.0045871559633027525,0.007089241034195163,0.01292743953294412,2306,0.03711426188490409,0.0012510425354462051,0.9616346955796498
245,Washington,563,Washington Precinct 11-002,546,6,1,33,1,10,563,1,0.9698046181172292,0.010657193605683837,0.0017761989342806395,0.017761989342806393,529,0.0586145648312611,0.0017761989342806395,0.9396092362344582
246,Washington,2586,Washington Precinct 01-000,2492,7,28,135,1,59,2586,1,0.9636504253673627,0.0027068832173240526,0.01082753286929621,0.022815158546017015,2450,0.052204176334106726,0.0003866976024748647,0.9474091260634184
247,Washington,1721,Washington Precinct 20-000,1673,6,12,66,2,30,1721,1,0.9721092388146426,0.003486345148169669,0.006972690296339338,0.017431725740848343,1653,0.03834979662986636,0.0011621150493898896,0.9604880883207437
248,Washington,6302,Washington Precinct 12-000,3018,2973,251,84,1,60,6302,1,0.4788955887019994,0.4717549984132022,0.03982862583306887,0.00952078705172961,6217,0.013329101872421454,0.00015867978419549348,0.9865122183433831
249,Washington,929,Washington Precinct 11-001,892,15,8,56,2,14,929,1,0.9601722282023681,0.016146393972012917,0.008611410118406888,0.015069967707212056,871,0.060279870828848225,0.002152852529601722,0.93756727664155
1804,Washington,1117,Washington Precinct 24-001,918,167,16,17,0,16,1117,1,0.8218442256042973,0.1495076096687556,0.01432408236347359,0.01432408236347359,1100,0.01521933751119069,0.0,0.9847806624888094
1805,Washington,5439,Washington Precinct 17-001,4429,549,268,33,2,193,5439,1,0.8143041000183857,0.10093767236624379,0.049273763559477844,0.035484464055892624,5404,0.006067291781577496,0.00036771465342893915,0.9935649935649936
