,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18D,GOV18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18None,GOV18D_pct,GOV18R_pct,GOV18None_pct
108,Washington,2005,Washington Precinct 07-002,1820,74,68,154,751,43,2005,1,0.9077306733167082,0.03690773067331671,0.03391521197007481,0.02144638403990025,1100,0.07680798004987531,0.3745635910224439,0.5486284289276808
109,Washington,2584,Washington Precinct 07-001,2474,27,53,122,973,30,2584,1,0.9574303405572755,0.01044891640866873,0.020510835913312694,0.011609907120743035,1489,0.04721362229102167,0.3765479876160991,0.5762383900928792
110,Washington,883,Washington Precinct 14-001,858,4,13,56,331,8,883,1,0.9716874292185731,0.004530011325028313,0.014722536806342015,0.009060022650056626,496,0.06342015855039637,0.37485843714609285,0.5617214043035108
111,Washington,1184,Washington Precinct 14-002,1120,27,11,73,304,26,1184,1,0.9459459459459459,0.022804054054054054,0.009290540540540541,0.02195945945945946,807,0.06165540540540541,0.25675675675675674,0.6815878378378378
164,Washington,1945,Washington Precinct 08-000,1896,12,22,159,737,15,1945,1,0.9748071979434447,0.006169665809768638,0.011311053984575836,0.007712082262210797,1049,0.08174807197943444,0.3789203084832905,0.539331619537275
167,Washington,1846,Washington Precinct 19-000,1762,32,26,164,791,26,1846,1,0.9544962080173348,0.01733477789815818,0.014084507042253521,0.014084507042253521,891,0.08884073672806067,0.4284940411700975,0.4826652221018418
168,Washington,2585,Washington Precinct 06-002,2446,42,53,232,929,44,2585,1,0.9462282398452612,0.016247582205029015,0.020502901353965184,0.01702127659574468,1424,0.0897485493230174,0.35938104448742747,0.5508704061895551
169,Washington,2120,Washington Precinct 06-001,2021,32,40,158,846,27,2120,1,0.9533018867924529,0.01509433962264151,0.018867924528301886,0.012735849056603774,1116,0.07452830188679245,0.39905660377358493,0.5264150943396226
170,Washington,2992,Washington Precinct 16-000,2783,43,50,180,995,116,2992,1,0.9301470588235294,0.014371657754010695,0.016711229946524065,0.03877005347593583,1817,0.06016042780748663,0.3325534759358289,0.6072860962566845
171,Washington,3446,Washington Precinct 02-000,3270,71,36,191,1029,69,3446,1,0.9489262913522926,0.02060359837492745,0.01044689495066744,0.020023215322112594,2226,0.05542658154381892,0.2986070806732443,0.6459663377829368
172,Washington,3981,Washington Precinct 23-000,3821,55,63,122,1237,42,3981,1,0.9598090931926652,0.013815624215021352,0.015825169555388093,0.010550113036925395,2622,0.030645566440592815,0.31072594825420746,0.6586284853051997
173,Washington,2569,Washington Precinct 26-003,2433,34,35,200,1141,67,2569,1,0.9470611132736473,0.013234721681588166,0.013623978201634877,0.026080186843129623,1228,0.07785130400934216,0.444141689373297,0.47800700661736084
174,Washington,3543,Washington Precinct 26-001,3247,126,82,161,671,88,3543,1,0.9164549816539656,0.03556308213378493,0.02314422805532035,0.024837708156929157,2711,0.045441716059836296,0.18938752469658482,0.7651707592435789
175,Washington,2281,Washington Precinct 26-002,2020,88,94,156,630,79,2281,1,0.8855765015344147,0.03857957036387549,0.041209995615957916,0.03463393248575186,1495,0.06839105655414292,0.2761946514686541,0.655414291977203
176,Washington,2361,Washington Precinct 10-002,1969,175,111,299,871,106,2361,1,0.833968657348581,0.07412113511224058,0.04701397712833545,0.04489623041084286,1191,0.12664125370605675,0.3689114781872088,0.5044472681067345
177,Washington,1736,Washington Precinct 03-004,1327,274,72,148,158,63,1736,1,0.7644009216589862,0.1578341013824885,0.041474654377880185,0.036290322580645164,1430,0.08525345622119816,0.09101382488479262,0.8237327188940092
178,Washington,2009,Washington Precinct 03-003,1620,255,77,128,333,57,2009,1,0.8063713290194127,0.12692882030861125,0.03832752613240418,0.028372324539571926,1548,0.06371329019412643,0.16575410652065703,0.7705326032852166
179,Washington,1404,Washington Precinct 03-002,1228,100,40,148,253,36,1404,1,0.8746438746438746,0.07122507122507123,0.02849002849002849,0.02564102564102564,1003,0.10541310541310542,0.1801994301994302,0.7143874643874644
