,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18PD_BJ,GOV18PD_JS,GOV18PD_KV,GOV18PD_RM,GOV18PD_RB,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18PDNone,GOV18PD_BJ_pct,GOV18PD_JS_pct,GOV18PD_KV_pct,GOV18PD_RM_pct,GOV18PD_RB_pct,GOV18PDNone_pct
114,Frederick,3794,Frederick Precinct 15-002,3627,24,72,57,11,16,8,25,71,3794,1,0.955983131259884,0.0063257775434897206,0.018977332630469163,0.01871375856615709,3677,0.015023721665788086,0.0028993147074327886,0.004217185028993147,0.0021085925144965737,0.006589351607801793,0.9691618344754876
115,Frederick,1007,Frederick Precinct 04-001,964,3,19,22,5,5,0,2,21,1007,1,0.9572989076464746,0.0029791459781529296,0.018867924528301886,0.020854021847070508,973,0.021847070506454815,0.004965243296921549,0.004965243296921549,0.0,0.0019860973187686196,0.9662363455809335
116,Frederick,4025,Frederick Precinct 07-002,2268,408,411,119,8,57,23,57,938,4025,1,0.5634782608695652,0.1013664596273292,0.10211180124223602,0.23304347826086957,3761,0.029565217391304348,0.001987577639751553,0.014161490683229814,0.005714285714285714,0.014161490683229814,0.9344099378881987
117,Frederick,2425,Frederick Precinct 09-001,2177,79,73,103,11,33,7,29,96,2425,1,0.8977319587628866,0.03257731958762886,0.030103092783505155,0.03958762886597938,2242,0.04247422680412371,0.004536082474226804,0.013608247422680412,0.00288659793814433,0.011958762886597939,0.9245360824742268
118,Frederick,2868,Frederick Precinct 09-006,2447,162,114,109,8,23,9,29,145,2868,1,0.8532078103207811,0.056485355648535567,0.0397489539748954,0.050557880055788006,2690,0.03800557880055788,0.002789400278940028,0.00801952580195258,0.0031380753138075313,0.010111576011157601,0.9379358437935844
119,Frederick,3752,Frederick Precinct 13-001,3415,115,119,162,18,40,10,41,103,3752,1,0.910181236673774,0.030650319829424306,0.03171641791044776,0.027452025586353946,3481,0.04317697228144989,0.004797441364605544,0.010660980810234541,0.0026652452025586353,0.010927505330490405,0.927771855010661
120,Frederick,3625,Frederick Precinct 09-007,3267,86,156,143,11,54,20,44,116,3625,1,0.9012413793103449,0.02372413793103448,0.04303448275862069,0.032,3353,0.03944827586206896,0.0030344827586206895,0.014896551724137931,0.005517241379310344,0.012137931034482758,0.9249655172413793
121,Frederick,3137,Frederick Precinct 09-004,2926,42,96,80,15,30,11,42,73,3137,1,0.932738284985655,0.0133885878227606,0.030602486452024225,0.02327064073956009,2959,0.025502072043353523,0.004781638508128785,0.00956327701625757,0.0035065349059611095,0.0133885878227606,0.9432578897035384
122,Frederick,3312,Frederick Precinct 09-002,3071,42,99,85,10,41,5,36,100,3312,1,0.9272342995169082,0.012681159420289856,0.029891304347826088,0.030193236714975844,3135,0.025664251207729468,0.0030193236714975845,0.012379227053140096,0.0015096618357487923,0.010869565217391304,0.9465579710144928
123,Frederick,1427,Frederick Precinct 09-005,1331,21,38,44,7,18,2,21,37,1427,1,0.9327259985984583,0.014716187806587245,0.026629292221443588,0.02592852137351086,1335,0.030833917309039945,0.004905395935529082,0.012613875262789068,0.001401541695865452,0.014716187806587245,0.9355290819901892
124,Frederick,3254,Frederick Precinct 26-002,2717,243,189,101,11,26,14,31,105,3254,1,0.8349723417332514,0.07467732022126614,0.05808236017209588,0.0322679778733866,3071,0.031038721573448065,0.003380454824830977,0.007990165949600492,0.0043023970497848806,0.009526736324523662,0.9437615242778119
125,Frederick,2580,Frederick Precinct 11-001,2415,40,73,48,11,14,11,14,52,2580,1,0.936046511627907,0.015503875968992248,0.028294573643410852,0.020155038759689922,2482,0.018604651162790697,0.004263565891472868,0.005426356589147287,0.004263565891472868,0.005426356589147287,0.962015503875969
126,Frederick,1877,Frederick Precinct 08-001,1780,39,30,50,6,13,3,13,28,1877,1,0.94832179009057,0.02077783697389451,0.015982951518380393,0.014917421417155035,1792,0.02663825253063399,0.0031965903036760787,0.006925945657964837,0.0015982951518380393,0.006925945657964837,0.9547149706979222
127,Frederick,1703,Frederick Precinct 17-001,1646,14,30,34,8,3,3,9,13,1703,1,0.9665296535525543,0.008220786846741044,0.017615971814445096,0.007633587786259542,1646,0.01996476805637111,0.004697592483852026,0.0017615971814445098,0.0017615971814445098,0.005284791544333529,0.9665296535525543
128,Frederick,4393,Frederick Precinct 18-001,3975,135,167,106,9,24,12,30,116,4393,1,0.9048486228090143,0.030730707944457092,0.03801502390166173,0.026405645344866835,4212,0.024129296608240383,0.002048713862963806,0.005463236967903483,0.0027316184839517414,0.0068290462098793536,0.9587980878670612
130,Frederick,2489,Frederick Precinct 18-002,2395,27,29,52,8,18,6,13,38,2489,1,0.9622338288469264,0.010847730012053034,0.011651265568501407,0.015267175572519083,2392,0.020891924467657693,0.0032141422257934912,0.007231820008035355,0.0024106066693451184,0.005222981116914423,0.9610285255122539
133,Frederick,1309,Frederick Precinct 19-001,1228,26,36,30,6,5,9,8,19,1309,1,0.9381207028265852,0.019862490450725745,0.02750190985485103,0.014514896867838044,1251,0.02291825821237586,0.004583651642475172,0.0038197097020626434,0.006875477463712758,0.006111535523300229,0.9556913674560733
136,Frederick,1991,Frederick Precinct 24-002,1555,185,122,47,7,13,5,6,129,1991,1,0.7810145655449523,0.09291813159216473,0.06127574083375188,0.06479156202913108,1913,0.023606228026117528,0.0035158211953792064,0.0065293822199899544,0.0025113008538422904,0.0030135610246107484,0.9608237066800602
137,Frederick,3176,Frederick Precinct 03-002,3012,43,54,96,14,31,13,40,67,3176,1,0.9483627204030227,0.01353904282115869,0.01700251889168766,0.021095717884130984,2982,0.030226700251889168,0.004408060453400504,0.009760705289672544,0.004093198992443325,0.012594458438287154,0.9389168765743073
138,Frederick,3128,Frederick Precinct 16-001,2963,37,63,100,14,30,5,31,65,3128,1,0.9472506393861893,0.011828644501278773,0.02014066496163683,0.02078005115089514,2948,0.0319693094629156,0.004475703324808184,0.00959079283887468,0.00159846547314578,0.009910485933503837,0.9424552429667519
139,Frederick,1661,Frederick Precinct 06-001,1618,8,16,30,3,3,4,12,19,1661,1,0.9741119807344973,0.00481637567730283,0.00963275135460566,0.011438892233594221,1609,0.018061408789885613,0.001806140878988561,0.001806140878988561,0.002408187838651415,0.007224563515954244,0.9686935580975317
140,Frederick,2498,Frederick Precinct 21-001,2294,33,95,47,3,28,11,20,76,2498,1,0.9183346677341874,0.01321056845476381,0.038030424339471576,0.03042433947157726,2389,0.018815052041633307,0.0012009607686148918,0.01120896717373899,0.004403522818254604,0.008006405124099279,0.9563650920736589
141,Frederick,1672,Frederick Precinct 02-014,1157,207,124,53,4,22,11,36,184,1672,1,0.6919856459330144,0.12380382775119617,0.07416267942583732,0.11004784688995216,1546,0.031698564593301434,0.0023923444976076554,0.013157894736842105,0.006578947368421052,0.0215311004784689,0.9246411483253588
142,Frederick,2944,Frederick Precinct 02-006,2149,346,218,112,11,35,10,53,231,2944,1,0.7299592391304348,0.11752717391304347,0.07404891304347826,0.07846467391304347,2723,0.03804347826086957,0.003736413043478261,0.01188858695652174,0.0033967391304347825,0.018002717391304348,0.9249320652173914
143,Frederick,2897,Frederick Precinct 01-002,1883,406,319,137,12,35,21,45,289,2897,1,0.64998274076631,0.1401449775629962,0.11011391094235416,0.09975837072833967,2647,0.04729030031066621,0.004142216085605799,0.012081463583016915,0.007248878149810148,0.015533310321021747,0.9137038315498792
144,Frederick,2912,Frederick Precinct 02-016,1692,660,291,69,6,40,10,41,269,2912,1,0.5810439560439561,0.22664835164835165,0.09993131868131869,0.09237637362637363,2746,0.023695054945054944,0.0020604395604395605,0.013736263736263736,0.003434065934065934,0.01407967032967033,0.9429945054945055
146,Frederick,92,Frederick Precinct 23-002,90,2,0,0,0,0,0,0,0,92,1,0.9782608695652174,0.021739130434782608,0.0,0.0,92,0.0,0.0,0.0,0.0,0.0,1.0
147,Frederick,2535,Frederick Precinct 02-017,1087,670,522,68,5,16,14,31,256,2535,1,0.4287968441814596,0.26429980276134124,0.20591715976331362,0.1009861932938856,2401,0.026824457593688362,0.0019723865877712033,0.00631163708086785,0.005522682445759369,0.01222879684418146,0.9471400394477317
148,Frederick,5267,Frederick Precinct 02-008,2880,856,1008,127,20,52,13,60,523,5267,1,0.5468008353901652,0.16252135940763243,0.19138029238655782,0.09929751281564458,4995,0.024112397949496867,0.0037972280235428137,0.009872792861211316,0.002468198215302829,0.011391684070628441,0.9483576988798177
149,Frederick,4053,Frederick Precinct 02-013,2109,902,641,122,11,39,15,55,401,4053,1,0.5203552923760177,0.22255119664446088,0.15815445349124105,0.09893905748828029,3811,0.030101159634838393,0.002714038983469035,0.009622501850481125,0.003700962250185048,0.013570194917345176,0.9402911423636813
150,Frederick,3697,Frederick Precinct 02-001,2254,852,311,131,19,59,21,60,280,3697,1,0.6096835271842034,0.23045712740059507,0.08412226129294022,0.0757370841222613,3407,0.035434135785772244,0.005139302136867731,0.015958885582905057,0.005680281309169597,0.016229375169055992,0.9215580200162293
151,Frederick,1499,Frederick Precinct 02-002,1162,217,77,51,10,27,8,20,43,1499,1,0.7751834556370913,0.1447631754503002,0.0513675783855904,0.028685790527018012,1383,0.03402268178785857,0.0066711140760507,0.01801200800533689,0.00533689126084056,0.0133422281521014,0.9226150767178118
152,Frederick,3655,Frederick Precinct 02-011,2395,623,370,93,10,35,19,29,267,3655,1,0.655266757865937,0.1704514363885089,0.1012311901504788,0.07305061559507524,3469,0.025444596443228454,0.0027359781121751026,0.009575923392612859,0.005198358413132695,0.007934336525307797,0.9491108071135431
153,Frederick,1931,Frederick Precinct 07-004,1435,112,139,82,5,28,5,38,245,1931,1,0.7431382703262558,0.05800103573278094,0.07198342827550493,0.12687726566545832,1773,0.04246504401864319,0.002589331952356292,0.014500258933195235,0.002589331952356292,0.01967892283790782,0.9181771103055412
154,Frederick,1452,Frederick Precinct 09-003,1268,83,43,9,0,3,1,9,58,1452,1,0.8732782369146006,0.05716253443526171,0.029614325068870524,0.03994490358126722,1430,0.006198347107438017,0.0,0.002066115702479339,0.0006887052341597796,0.006198347107438017,0.9848484848484849
155,Frederick,3429,Frederick Precinct 02-003,2866,353,104,200,17,64,13,42,106,3429,1,0.8358121901428988,0.10294546515018956,0.03032954214056576,0.030912802566345873,3093,0.058326042578011085,0.004957713619130942,0.018664333624963548,0.00379119276757072,0.012248468941382326,0.9020122484689413
156,Frederick,3603,Frederick Precinct 02-007,2732,476,234,152,24,60,22,59,161,3603,1,0.7582570080488482,0.13211212878157091,0.0649458784346378,0.0446849847349431,3286,0.04218706633361088,0.006661115736885929,0.01665278934221482,0.006106022758812101,0.01637524285317791,0.9120177629752984
157,Frederick,1560,Frederick Precinct 02-018,1056,231,121,75,10,25,5,24,152,1560,1,0.676923076923077,0.14807692307692308,0.07756410256410257,0.09743589743589744,1421,0.04807692307692308,0.00641025641025641,0.016025641025641024,0.003205128205128205,0.015384615384615385,0.9108974358974359
158,Frederick,1203,Frederick Precinct 09-008,1049,53,52,52,2,18,3,11,49,1203,1,0.8719866999168745,0.04405652535328346,0.043225270157938485,0.040731504571903575,1117,0.043225270157938485,0.0016625103906899418,0.014962593516209476,0.0024937655860349127,0.00914380714879468,0.9285120532003325
159,Frederick,584,Frederick Precinct 13-002,482,52,24,5,1,0,0,0,26,584,1,0.8253424657534246,0.08904109589041095,0.0410958904109589,0.04452054794520548,578,0.008561643835616438,0.0017123287671232876,0.0,0.0,0.0,0.9897260273972602
160,Frederick,1787,Frederick Precinct 21-002,1398,167,88,73,15,33,5,39,134,1787,1,0.7823167319529939,0.09345271404588697,0.049244543928371576,0.07498601007274762,1622,0.0408505875769446,0.008393956351426972,0.01846670397313934,0.0027979854504756574,0.02182428651371013,0.9076664801343033
161,Frederick,3099,Frederick Precinct 21-003,2373,276,166,63,9,11,9,22,284,3099,1,0.7657308809293321,0.08906098741529525,0.05356566634398193,0.09164246531139077,2985,0.02032913843175218,0.002904162633107454,0.0035495321071313327,0.002904162633107454,0.007099064214262665,0.9632139399806389
162,Frederick,4379,Frederick Precinct 02-010,2919,752,423,156,26,58,24,66,285,4379,1,0.6665905457867093,0.17172870518383193,0.09659739666590546,0.06508335236355332,4049,0.03562457182005024,0.00593742863667504,0.013245033112582781,0.005480703356930806,0.015071934231559716,0.9246403288422014
163,Frederick,2457,Frederick Precinct 20-001,2341,27,52,55,8,19,4,15,37,2457,1,0.9527879527879528,0.01098901098901099,0.021164021164021163,0.015059015059015059,2356,0.022385022385022386,0.003256003256003256,0.007733007733007733,0.001628001628001628,0.006105006105006105,0.9588929588929589
165,Frederick,2373,Frederick Precinct 12-001,2028,182,74,89,13,41,15,34,89,2373,1,0.854614412136536,0.07669616519174041,0.031184155077960386,0.03750526759376317,2181,0.03750526759376317,0.005478297513695744,0.017277707543194267,0.006321112515802781,0.014327855035819638,0.9190897597977244
166,Frederick,1222,Frederick Precinct 22-001,1156,28,16,48,4,21,11,9,22,1222,1,0.9459901800327333,0.022913256955810146,0.01309328968903437,0.01800327332242226,1129,0.03927986906710311,0.0032733224222585926,0.01718494271685761,0.00900163666121113,0.007364975450081833,0.9238952536824877
242,Frederick,3605,Frederick Precinct 25-001,3213,193,112,110,9,29,20,41,87,3605,1,0.8912621359223301,0.05353675450762829,0.031067961165048542,0.024133148404993063,3396,0.030513176144244106,0.0024965325936199723,0.008044382801664356,0.005547850208044383,0.011373092926490984,0.9420249653259362
352,Frederick,4356,Frederick Precinct 01-001,3809,231,181,90,16,24,22,41,135,4356,1,0.8744260789715336,0.05303030303030303,0.04155188246097337,0.030991735537190084,4163,0.02066115702479339,0.0036730945821854912,0.005509641873278237,0.005050505050505051,0.009412304866850322,0.9556932966023876
356,Frederick,2131,Frederick Precinct 07-001,1866,127,68,57,7,29,10,25,70,2131,1,0.8756452369779446,0.059596433599249175,0.031909901454716096,0.0328484279680901,2003,0.02674800563115908,0.00328484279680901,0.01360863444392304,0.004692632566870014,0.011731581417175035,0.9399343031440638
395,Frederick,5452,Frederick Precinct 05-001,4981,173,141,84,20,35,12,33,157,5452,1,0.9136096845194424,0.03173147468818782,0.02586206896551724,0.02879677182685253,5268,0.015407190022010272,0.003668378576669112,0.006419662509170946,0.0022010271460014674,0.006052824651504035,0.9662509170946442
1397,Frederick,2241,Frederick Precinct 07-003,2023,70,66,83,6,32,14,39,82,2241,1,0.9027219991075413,0.031236055332440876,0.029451137884872823,0.036590807675145026,2067,0.037037037037037035,0.002677376171352075,0.0142793395805444,0.006247211066488175,0.01740294511378849,0.9223560910307899
1795,Frederick,4416,Frederick Precinct 02-005,3731,339,192,303,38,90,49,91,154,4416,1,0.8448822463768116,0.07676630434782608,0.043478260869565216,0.034873188405797104,3845,0.06861413043478261,0.008605072463768116,0.020380434782608696,0.011096014492753624,0.020606884057971016,0.870697463768116
1796,Frederick,6484,Frederick Precinct 02-004,2621,1252,1858,157,14,47,16,75,753,6484,1,0.4042257865515114,0.19309068476249228,0.2865515114127082,0.11613201727328809,6175,0.02421344848858729,0.00215916101172116,0.007248611967921036,0.0024676125848241827,0.011566933991363356,0.9523442319555829
