,COUNTY,VAP,NAME,WVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
100,Frederick,3630,Frederick Precinct 14-001,3427,682,1430,203,3630,1,0.9440771349862259,0.0559228650137741,1518,0.18787878787878787,0.3939393939393939,0.41818181818181815
101,Frederick,2062,Frederick Precinct 03-001,1930,315,553,132,2062,1,0.9359844810863239,0.06401551891367604,1194,0.1527643064985451,0.26818622696411254,0.5790494665373423
102,Frederick,4117,Frederick Precinct 23-001,3207,935,1127,910,4117,1,0.7789652659703667,0.22103473402963322,2055,0.22710711683264512,0.2737430167597765,0.49914986640757836
103,Frederick,674,Frederick Precinct 24-003,646,147,136,28,674,1,0.9584569732937686,0.04154302670623145,391,0.21810089020771514,0.20178041543026706,0.5801186943620178
104,Frederick,2134,Frederick Precinct 03-003,1924,417,609,210,2134,1,0.901593252108716,0.09840674789128398,1108,0.19540768509840675,0.28537956888472354,0.5192127460168697
105,Frederick,1667,Frederick Precinct 24-001,1533,374,522,134,1667,1,0.9196160767846431,0.08038392321535692,771,0.22435512897420515,0.3131373725254949,0.46250749850029993
106,Frederick,3265,Frederick Precinct 02-015,2683,770,742,582,3265,1,0.8217457886676875,0.1782542113323124,1753,0.23583460949464014,0.22725880551301683,0.536906584992343
107,Frederick,3578,Frederick Precinct 26-001,3149,748,1084,429,3578,1,0.8801006148686417,0.1198993851313583,1746,0.20905533817775293,0.30296254891000557,0.4879821129122415
112,Frederick,1799,Frederick Precinct 10-001,1737,146,671,62,1799,1,0.9655364091161757,0.03446359088382435,982,0.0811561978877154,0.37298499166203447,0.5458588104502501
113,Frederick,2997,Frederick Precinct 15-001,2874,276,954,123,2997,1,0.958958958958959,0.04104104104104104,1767,0.0920920920920921,0.3183183183183183,0.5895895895895896
114,Frederick,3794,Frederick Precinct 15-002,3627,322,1143,167,3794,1,0.955983131259884,0.04401686874011597,2329,0.08487084870848709,0.3012651555086979,0.6138639957828149
115,Frederick,1007,Frederick Precinct 04-001,964,106,359,43,1007,1,0.9572989076464746,0.04270109235352532,542,0.10526315789473684,0.35650446871896724,0.5382323733862959
116,Frederick,4025,Frederick Precinct 07-002,2268,1034,814,1757,4025,1,0.5634782608695652,0.4365217391304348,2177,0.2568944099378882,0.2022360248447205,0.5408695652173913
117,Frederick,2425,Frederick Precinct 09-001,2177,603,1011,248,2425,1,0.8977319587628866,0.1022680412371134,811,0.24865979381443298,0.41690721649484536,0.33443298969072166
118,Frederick,2868,Frederick Precinct 09-006,2447,689,792,421,2868,1,0.8532078103207811,0.14679218967921898,1387,0.2402370990237099,0.27615062761506276,0.48361227336122736
119,Frederick,3752,Frederick Precinct 13-001,3415,902,1294,337,3752,1,0.910181236673774,0.08981876332622601,1556,0.24040511727078892,0.3448827292110874,0.4147121535181237
120,Frederick,3625,Frederick Precinct 09-007,3267,834,1361,358,3625,1,0.9012413793103449,0.09875862068965517,1430,0.23006896551724138,0.37544827586206897,0.39448275862068966
121,Frederick,3137,Frederick Precinct 09-004,2926,553,1169,211,3137,1,0.932738284985655,0.06726171501434491,1415,0.1762830729996812,0.37264902773350334,0.45106789926681545
122,Frederick,3312,Frederick Precinct 09-002,3071,557,1176,241,3312,1,0.9272342995169082,0.07276570048309179,1579,0.16817632850241546,0.35507246376811596,0.4767512077294686
123,Frederick,1427,Frederick Precinct 09-005,1331,280,478,96,1427,1,0.9327259985984583,0.0672740014015417,669,0.19621583742116327,0.33496846531184304,0.4688156972669937
124,Frederick,3254,Frederick Precinct 26-002,2717,666,936,537,3254,1,0.8349723417332514,0.16502765826674862,1652,0.20467117393976644,0.2876459741856177,0.5076828518746158
125,Frederick,2580,Frederick Precinct 11-001,2415,307,963,165,2580,1,0.936046511627907,0.06395348837209303,1310,0.1189922480620155,0.3732558139534884,0.5077519379844961
126,Frederick,1877,Frederick Precinct 08-001,1780,252,834,97,1877,1,0.94832179009057,0.051678209909429944,791,0.1342567927543953,0.444326052210975,0.42141715503462973
127,Frederick,1703,Frederick Precinct 17-001,1646,206,719,57,1703,1,0.9665296535525543,0.03347034644744568,778,0.12096300645918967,0.4221961244862008,0.4568408690546095
128,Frederick,4393,Frederick Precinct 18-001,3975,957,1770,418,4393,1,0.9048486228090143,0.09515137719098565,1666,0.21784657409515137,0.40291372638288186,0.3792396995219668
130,Frederick,2489,Frederick Precinct 18-002,2395,363,1091,94,2489,1,0.9622338288469264,0.03776617115307352,1035,0.14584170349537967,0.43832864604258737,0.41582965046203296
