,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
100,Frederick,3630,Frederick Precinct 14-001,3427,67,63,682,1430,73,3630,1,0.9440771349862259,0.018457300275482095,0.017355371900826446,0.020110192837465565,1518,0.18787878787878787,0.3939393939393939,0.41818181818181815
101,Frederick,2062,Frederick Precinct 03-001,1930,31,47,315,553,54,2062,1,0.9359844810863239,0.015033947623666343,0.02279340446168768,0.026188166828322017,1194,0.1527643064985451,0.26818622696411254,0.5790494665373423
102,Frederick,4117,Frederick Precinct 23-001,3207,344,306,935,1127,260,4117,1,0.7789652659703667,0.08355598736944377,0.07432596550886568,0.06315278115132378,2055,0.22710711683264512,0.2737430167597765,0.49914986640757836
103,Frederick,674,Frederick Precinct 24-003,646,4,13,147,136,11,674,1,0.9584569732937686,0.005934718100890208,0.019287833827893175,0.016320474777448073,391,0.21810089020771514,0.20178041543026706,0.5801186943620178
104,Frederick,2134,Frederick Precinct 03-003,1924,47,67,417,609,96,2134,1,0.901593252108716,0.022024367385192128,0.03139643861293346,0.04498594189315839,1108,0.19540768509840675,0.28537956888472354,0.5192127460168697
105,Frederick,1667,Frederick Precinct 24-001,1533,23,54,374,522,57,1667,1,0.9196160767846431,0.013797240551889621,0.03239352129574085,0.03419316136772645,771,0.22435512897420515,0.3131373725254949,0.46250749850029993
106,Frederick,3265,Frederick Precinct 02-015,2683,296,133,770,742,153,3265,1,0.8217457886676875,0.09065849923430322,0.040735068912710566,0.046860643185298624,1753,0.23583460949464014,0.22725880551301683,0.536906584992343
107,Frederick,3578,Frederick Precinct 26-001,3149,181,130,748,1084,118,3578,1,0.8801006148686417,0.05058692006707658,0.03633314700950251,0.03297931805477921,1746,0.20905533817775293,0.30296254891000557,0.4879821129122415
112,Frederick,1799,Frederick Precinct 10-001,1737,20,29,146,671,13,1799,1,0.9655364091161757,0.011117287381878822,0.016120066703724293,0.007226236798221234,982,0.0811561978877154,0.37298499166203447,0.5458588104502501
113,Frederick,2997,Frederick Precinct 15-001,2874,33,39,276,954,51,2997,1,0.958958958958959,0.011011011011011011,0.013013013013013013,0.01701701701701702,1767,0.0920920920920921,0.3183183183183183,0.5895895895895896
114,Frederick,3794,Frederick Precinct 15-002,3627,24,72,322,1143,71,3794,1,0.955983131259884,0.0063257775434897206,0.018977332630469163,0.01871375856615709,2329,0.08487084870848709,0.3012651555086979,0.6138639957828149
115,Frederick,1007,Frederick Precinct 04-001,964,3,19,106,359,21,1007,1,0.9572989076464746,0.0029791459781529296,0.018867924528301886,0.020854021847070508,542,0.10526315789473684,0.35650446871896724,0.5382323733862959
116,Frederick,4025,Frederick Precinct 07-002,2268,408,411,1034,814,938,4025,1,0.5634782608695652,0.1013664596273292,0.10211180124223602,0.23304347826086957,2177,0.2568944099378882,0.2022360248447205,0.5408695652173913
117,Frederick,2425,Frederick Precinct 09-001,2177,79,73,603,1011,96,2425,1,0.8977319587628866,0.03257731958762886,0.030103092783505155,0.03958762886597938,811,0.24865979381443298,0.41690721649484536,0.33443298969072166
118,Frederick,2868,Frederick Precinct 09-006,2447,162,114,689,792,145,2868,1,0.8532078103207811,0.056485355648535567,0.0397489539748954,0.050557880055788006,1387,0.2402370990237099,0.27615062761506276,0.48361227336122736
119,Frederick,3752,Frederick Precinct 13-001,3415,115,119,902,1294,103,3752,1,0.910181236673774,0.030650319829424306,0.03171641791044776,0.027452025586353946,1556,0.24040511727078892,0.3448827292110874,0.4147121535181237
120,Frederick,3625,Frederick Precinct 09-007,3267,86,156,834,1361,116,3625,1,0.9012413793103449,0.02372413793103448,0.04303448275862069,0.032,1430,0.23006896551724138,0.37544827586206897,0.39448275862068966
121,Frederick,3137,Frederick Precinct 09-004,2926,42,96,553,1169,73,3137,1,0.932738284985655,0.0133885878227606,0.030602486452024225,0.02327064073956009,1415,0.1762830729996812,0.37264902773350334,0.45106789926681545
