,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG18D,AG18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG18None,AG18D_pct,AG18R_pct,AG18None_pct
100,Frederick,3630,Frederick Precinct 14-001,3427,67,63,697,1287,73,3630,1,0.9440771349862259,0.018457300275482095,0.017355371900826446,0.020110192837465565,1646,0.19201101928374656,0.35454545454545455,0.4534435261707989
101,Frederick,2062,Frederick Precinct 03-001,1930,31,47,317,496,54,2062,1,0.9359844810863239,0.015033947623666343,0.02279340446168768,0.026188166828322017,1249,0.15373423860329777,0.2405431619786615,0.6057225994180407
102,Frederick,4117,Frederick Precinct 23-001,3207,344,306,1145,994,260,4117,1,0.7789652659703667,0.08355598736944377,0.07432596550886568,0.06315278115132378,1978,0.2781151323779451,0.24143794024775322,0.48044692737430167
103,Frederick,674,Frederick Precinct 24-003,646,4,13,141,161,11,674,1,0.9584569732937686,0.005934718100890208,0.019287833827893175,0.016320474777448073,372,0.20919881305637983,0.23887240356083086,0.5519287833827893
104,Frederick,2134,Frederick Precinct 03-003,1924,47,67,396,533,96,2134,1,0.901593252108716,0.022024367385192128,0.03139643861293346,0.04498594189315839,1205,0.18556701030927836,0.24976569821930647,0.5646672914714151
105,Frederick,1667,Frederick Precinct 24-001,1533,23,54,382,498,57,1667,1,0.9196160767846431,0.013797240551889621,0.03239352129574085,0.03419316136772645,787,0.22915416916616677,0.29874025194961007,0.47210557888422316
106,Frederick,3265,Frederick Precinct 02-015,2683,296,133,829,683,153,3265,1,0.8217457886676875,0.09065849923430322,0.040735068912710566,0.046860643185298624,1753,0.2539050535987749,0.20918836140888208,0.536906584992343
107,Frederick,3578,Frederick Precinct 26-001,3149,181,130,727,935,118,3578,1,0.8801006148686417,0.05058692006707658,0.03633314700950251,0.03297931805477921,1916,0.20318613750698714,0.2613191727221912,0.5354946897708217
112,Frederick,1799,Frederick Precinct 10-001,1737,20,29,157,536,13,1799,1,0.9655364091161757,0.011117287381878822,0.016120066703724293,0.007226236798221234,1106,0.08727070594774874,0.2979433018343524,0.6147859922178989
113,Frederick,2997,Frederick Precinct 15-001,2874,33,39,298,758,51,2997,1,0.958958958958959,0.011011011011011011,0.013013013013013013,0.01701701701701702,1941,0.09943276609943276,0.2529195862529196,0.6476476476476476
