,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18D,GOV18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18None,GOV18D_pct,GOV18R_pct,GOV18None_pct
100,Frederick,3630,Frederick Precinct 14-001,3427,67,63,351,1662,73,3630,1,0.9440771349862259,0.018457300275482095,0.017355371900826446,0.020110192837465565,1617,0.09669421487603305,0.4578512396694215,0.44545454545454544
101,Frederick,2062,Frederick Precinct 03-001,1930,31,47,190,637,54,2062,1,0.9359844810863239,0.015033947623666343,0.02279340446168768,0.026188166828322017,1235,0.0921435499515034,0.30892337536372455,0.5989330746847721
102,Frederick,4117,Frederick Precinct 23-001,3207,344,306,710,1444,260,4117,1,0.7789652659703667,0.08355598736944377,0.07432596550886568,0.06315278115132378,1963,0.172455671605538,0.35074083070196743,0.4768034976924945
103,Frederick,674,Frederick Precinct 24-003,646,4,13,71,234,11,674,1,0.9584569732937686,0.005934718100890208,0.019287833827893175,0.016320474777448073,369,0.10534124629080119,0.34718100890207715,0.5474777448071216
104,Frederick,2134,Frederick Precinct 03-003,1924,47,67,207,727,96,2134,1,0.901593252108716,0.022024367385192128,0.03139643861293346,0.04498594189315839,1200,0.09700093720712277,0.3406747891283974,0.5623242736644799
105,Frederick,1667,Frederick Precinct 24-001,1533,23,54,234,641,57,1667,1,0.9196160767846431,0.013797240551889621,0.03239352129574085,0.03419316136772645,792,0.14037192561487702,0.38452309538092383,0.4751049790041992
106,Frederick,3265,Frederick Precinct 02-015,2683,296,133,496,1008,153,3265,1,0.8217457886676875,0.09065849923430322,0.040735068912710566,0.046860643185298624,1761,0.15191424196018377,0.308728943338438,0.5393568147013783
107,Frederick,3578,Frederick Precinct 26-001,3149,181,130,416,1277,118,3578,1,0.8801006148686417,0.05058692006707658,0.03633314700950251,0.03297931805477921,1885,0.11626607043040806,0.3569032979318055,0.5268306316377864
112,Frederick,1799,Frederick Precinct 10-001,1737,20,29,71,621,13,1799,1,0.9655364091161757,0.011117287381878822,0.016120066703724293,0.007226236798221234,1107,0.039466370205669815,0.3451917732073374,0.6153418565869928
113,Frederick,2997,Frederick Precinct 15-001,2874,33,39,129,968,51,2997,1,0.958958958958959,0.011011011011011011,0.013013013013013013,0.01701701701701702,1900,0.043043043043043044,0.32298965632298965,0.6339673006339673
114,Frederick,3794,Frederick Precinct 15-002,3627,24,72,180,1068,71,3794,1,0.955983131259884,0.0063257775434897206,0.018977332630469163,0.01871375856615709,2546,0.047443331576172906,0.28149710068529255,0.6710595677385345
115,Frederick,1007,Frederick Precinct 04-001,964,3,19,48,342,21,1007,1,0.9572989076464746,0.0029791459781529296,0.018867924528301886,0.020854021847070508,617,0.047666335650446874,0.33962264150943394,0.6127110228401191
116,Frederick,4025,Frederick Precinct 07-002,2268,408,411,678,1170,938,4025,1,0.5634782608695652,0.1013664596273292,0.10211180124223602,0.23304347826086957,2177,0.1684472049689441,0.2906832298136646,0.5408695652173913
117,Frederick,2425,Frederick Precinct 09-001,2177,79,73,379,1222,96,2425,1,0.8977319587628866,0.03257731958762886,0.030103092783505155,0.03958762886597938,824,0.15628865979381443,0.5039175257731959,0.33979381443298967
118,Frederick,2868,Frederick Precinct 09-006,2447,162,114,407,1072,145,2868,1,0.8532078103207811,0.056485355648535567,0.0397489539748954,0.050557880055788006,1389,0.14191073919107391,0.3737796373779637,0.48430962343096234
119,Frederick,3752,Frederick Precinct 13-001,3415,115,119,536,1567,103,3752,1,0.910181236673774,0.030650319829424306,0.03171641791044776,0.027452025586353946,1649,0.14285714285714285,0.4176439232409382,0.43949893390191896
120,Frederick,3625,Frederick Precinct 09-007,3267,86,156,557,1583,116,3625,1,0.9012413793103449,0.02372413793103448,0.04303448275862069,0.032,1485,0.1536551724137931,0.4366896551724138,0.4096551724137931
