,COUNTY,VAP,NAME,WVAP,PRES12D,PRES12R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,PRES12None,PRES12D_pct,PRES12R_pct,PRES12None_pct
100,Frederick,3630,Frederick Precinct 14-001,3427,878,1515,203,3630,1,0.9440771349862259,0.0559228650137741,1237,0.2418732782369146,0.41735537190082644,0.34077134986225893
101,Frederick,2062,Frederick Precinct 03-001,1930,509,759,132,2062,1,0.9359844810863239,0.06401551891367604,794,0.24684772065955382,0.3680892337536372,0.3850630455868089
102,Frederick,4117,Frederick Precinct 23-001,3207,986,1166,910,4117,1,0.7789652659703667,0.22103473402963322,1965,0.23949477775078942,0.28321593393247513,0.4772892883167355
103,Frederick,674,Frederick Precinct 24-003,646,175,185,28,674,1,0.9584569732937686,0.04154302670623145,314,0.2596439169139466,0.2744807121661721,0.4658753709198813
104,Frederick,2134,Frederick Precinct 03-003,1924,518,854,210,2134,1,0.901593252108716,0.09840674789128398,762,0.24273664479850046,0.4001874414245548,0.3570759137769447
105,Frederick,1667,Frederick Precinct 24-001,1533,506,632,134,1667,1,0.9196160767846431,0.08038392321535692,529,0.30353929214157166,0.379124175164967,0.3173365326934613
106,Frederick,3265,Frederick Precinct 02-015,2683,862,770,582,3265,1,0.8217457886676875,0.1782542113323124,1633,0.26401225114854515,0.23583460949464014,0.5001531393568147
107,Frederick,3578,Frederick Precinct 26-001,3149,980,1166,429,3578,1,0.8801006148686417,0.1198993851313583,1432,0.2738960313024036,0.3258803801006149,0.40022358859698154
112,Frederick,1799,Frederick Precinct 10-001,1737,259,663,62,1799,1,0.9655364091161757,0.03446359088382435,877,0.14396887159533073,0.36853807670928296,0.4874930516953863
113,Frederick,2997,Frederick Precinct 15-001,2874,600,1113,123,2997,1,0.958958958958959,0.04104104104104104,1284,0.2002002002002002,0.3713713713713714,0.42842842842842843
114,Frederick,3794,Frederick Precinct 15-002,3627,671,1295,167,3794,1,0.955983131259884,0.04401686874011597,1828,0.1768581971534001,0.3413284132841328,0.48181338956246705
